,Solar,Wind Onshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Geothermal,Storage,Fossil Brown coal/Lignite,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste,Other
2026-01-11 20:00:00+00:00,0.0,267.2140638604537,42.71772699197035,98.24472786968052,2.716697549927939,0.0,10.291703497916403,45.018310392726356,0.0,930.5879989911234,0.0,3.0914144533662755,10.117356392835083
2026-01-11 21:00:00+00:00,0.0,310.11010347194645,41.364918894219784,102.94321810356796,2.6204021018962758,0.0,11.106483409690407,49.56268221574344,0.0,788.3465955041008,0.0,3.088331048663468,10.10726525017135
2026-01-11 22:00:00+00:00,0.0,340.6626027180413,47.5062984496124,82.37431859479103,3.502768549280177,0.0,0.0,52.771047849788005,0.0,748.3894284010562,0.0,3.7216915836101885,11.8218438538206
2026-01-11 23:00:00+00:00,0.0,428.1039625461751,56.85826122785331,29.626623376623375,22.26617222908941,0.0,0.0,55.84415584415584,0.0,853.2155342940263,0.0,4.771322620519159,14.31396786155748
2026-01-12 00:00:00+00:00,0.0,454.50926637549776,68.32386924052416,29.315158482509442,26.944624489220796,0.0,0.0,56.49531942847758,0.0,979.5663695644382,0.0,5.773848104833028,17.321544314499086
2026-01-12 01:00:00+00:00,0.0,456.33878710000783,66.1479227864037,30.1436205744823,26.842635333613092,0.0,0.0,57.2812291249165,0.0,982.6476095287512,0.0,5.592215694502728,17.255979857322703
2026-01-12 02:00:00+00:00,0.0,446.45479408885495,67.3367448471926,33.945417789757414,4.764392324093817,0.0,0.0,56.94070080862534,0.0,987.6386893028122,0.0,3.017448471926084,17.15181236673774
2026-01-12 03:00:00+00:00,0.0,433.5257754692436,70.00764580369844,33.87444094749048,5.743421052631579,0.0,0.0,54.74573463640881,0.0,973.6390773963593,0.0,2.9493243243243246,16.76458036984353
2026-01-12 04:00:00+00:00,0.0,376.2327736783945,61.73587240478482,54.37037037037037,22.613364498831295,0.0,4.0,49.7037037037037,0.0,920.6439290933997,0.0,4.716898116320638,14.983088134194967
2026-01-12 05:00:00+00:00,0.25539522410930915,408.8208707422492,70.09915280828366,76.29932320265611,25.260955966949066,0.0,16.28144553696846,44.949559443238414,0.0,1344.956317680085,0.0,5.525834117770108,17.05114527769062
2026-01-12 06:00:00+00:00,30.33094101861833,389.02545433037005,66.06224667052693,73.26652452025586,18.15223895000965,0.0,5.923914263270116,44.876444843451914,0.0,1390.8354307325844,0.0,5.207609534838834,16.069195136074118
2026-01-12 07:00:00+00:00,166.89234299770368,394.99197026354966,71.30344568585109,57.065217391304344,13.877851844897194,0.0,0.47953964194373405,37.99019607843137,0.0,1433.4291985599373,0.0,5.423528307201202,17.546709229180358
2026-01-12 08:00:00+00:00,362.06528799944533,483.6954681627909,80.51253026091634,39.472272873538564,9.312292656684301,0.0,0.0,38.56054917944868,0.0,1622.7767391881657,0.0,6.402201201470456,20.952658477539675
2026-01-12 09:00:00+00:00,464.1203951577612,511.1232730057353,81.0627130809259,33.82151511958698,5.597187331778216,0.0,0.05268148772521336,37.456537772626696,0.0,1490.9947926835519,0.0,6.176206710927688,20.844697649380944
2026-01-12 10:00:00+00:00,459.5864318045004,481.171380086947,69.10550297932001,29.21873391662378,21.429350683491062,0.0,0.0,36.03643849716933,0.0,1274.2777403705393,0.0,4.983569926393271,17.940851735015773
2026-01-12 11:00:00+00:00,438.2532191936076,459.3646431729318,67.09518765133173,31.368141412077243,24.18375994465583,0.0,0.0,36.11934198426484,0.0,1128.0735715667622,0.0,4.866244379107575,15.925890695261154
2026-01-12 12:00:00+00:00,389.6475344306891,450.26857925565224,59.41122017892644,28.97644361058995,17.311878727634195,0.0,0.0,36.58536585365854,0.0,1082.6878944438436,0.0,4.1968190854870775,14.164264413518886
2026-01-12 13:00:00+00:00,289.6678207321768,444.06725092694785,56.57301612145876,34.113381674357285,3.6895445296603535,0.0,0.0,37.90375741595254,0.0,1188.636308580664,0.0,3.5665597120050085,13.282360306777273
2026-01-12 14:00:00+00:00,118.99674651423894,379.0865421451591,52.258831137337324,66.92602616147948,3.552683695740037,0.0,0.39467749210645015,40.31348669373026,0.0,1240.6350389788972,0.0,3.208875596152292,12.37709158515884
2026-01-12 15:00:00+00:00,5.595511064005791,212.15096680798263,31.22368421052632,66.84779236893806,14.368421052631579,0.0,12.353634577603142,30.59962775307621,0.0,824.215625323131,0.0,1.9342105263157894,7.4605263157894735
2026-01-12 16:00:00+00:00,0.0,137.21164624918657,21.096342628789852,57.33159294650774,18.66214924854487,0.0,14.609595113781893,29.503792729780315,0.0,619.3872874772928,0.0,1.4706585005646773,5.476935105551212
2026-01-12 17:00:00+00:00,0.0,79.52561462727782,20.669900998773436,15.467427199039326,17.616961626073245,0.0,3.797057940558391,9.306514560192134,0.0,510.7096323874934,0.0,1.7516865253197829,5.405204135272472
2026-01-12 18:00:00+00:00,0.0,79.67590628044374,18.094343714756658,16.57167442802187,14.278238049796132,0.0,3.986130795707633,10.161976108523993,0.0,450.30735741202733,0.0,1.5435933026806627,4.630779908041989
2026-01-12 19:00:00+00:00,0.0,115.48856417375909,19.89516834280717,40.96995618610474,8.59984696108439,0.0,12.217191737951177,22.43918214062174,0.0,525.6073619924334,0.0,1.4119151727153476,4.620813292522956
2026-01-12 20:00:00+00:00,0.0,185.1646640430881,28.039591344004293,85.51580333625988,1.7562595010283466,0.0,21.431738366988586,37.531935908691835,0.0,790.3920740294928,0.0,1.8773808459268533,6.54055262451936
2026-01-12 21:00:00+00:00,0.0,188.406341615596,24.006335370237238,97.40021969974369,1.4455427749820275,0.0,12.388624435493714,42.10911753936287,0.0,701.4644781619965,0.0,1.7036754133716752,5.57566498921639
2026-01-12 22:00:00+00:00,0.0,167.48546009833498,13.08933217692975,89.84967590677148,1.0226040763226367,0.0,13.101641152944422,47.234864156668046,0.0,433.56757160809116,0.0,0.9933868169991328,3.155464006938421
2026-01-12 23:00:00+00:00,0.0,187.1992988858476,15.4928219852338,63.03531179564237,6.377358490566038,0.0,0.0,51.615326821938396,0.0,467.1428844818054,0.0,1.1437653814602133,3.7432321575061525
2026-01-13 00:00:00+00:00,0.0,154.21654905855365,6.006003430531733,42.361217311515524,2.3379073756432245,0.0,0.0,51.61339654381404,0.0,335.5972876292844,0.0,0.41652372784448255,1.451114922813036
2026-01-13 01:00:00+00:00,0.0,192.43449967067878,17.85572388166357,39.74992281568385,1.3581534943547233,0.0,0.0,50.941648656992896,0.0,471.68749181219687,0.0,1.1584250393025584,4.314134629126769
2026-01-13 02:00:00+00:00,0.0,218.93439931835337,24.816,38.234379857009635,1.551,0.0,0.0,51.13459745104134,0.0,545.3800162307384,0.0,1.7171785714285714,5.982428571428572
2026-01-13 03:00:00+00:00,0.0,234.10608131771298,34.958437362314584,42.46153846153846,2.2232339550594804,0.0,3.0,50.76923076923077,0.0,644.055277517313,0.0,2.146570715229843,8.279629901600822
2026-01-13 04:00:00+00:00,0.0,181.0745311156922,30.76048034934498,52.841511562323745,11.543668122270743,0.0,19.61336717428088,44.82092498589961,0.0,594.4068704019783,0.0,2.105021834061135,7.333624454148472
2026-01-13 05:00:00+00:00,0.0,106.24547688184052,46.02618941255305,0.0,17.031717668081306,0.0,0.0,0.0,0.0,724.2535179807907,0.0,3.244136698682153,10.948961358052268
2026-01-13 06:00:00+00:00,5.492264984907288,71.71032772746874,47.8759702457956,0.0,3.4197121604139715,0.0,0.0,0.0,0.0,818.1402274687366,0.0,3.4197121604139715,11.191785252263907
2026-01-13 07:00:00+00:00,195.3208898828436,109.9138626855738,67.78549183848797,71.09283196239718,8.455272766323024,0.0,17.89338745860485,39.63251789338746,0.0,1304.342386405853,0.0,4.585910652920962,15.477448453608249
2026-01-13 08:00:00+00:00,310.0149062184724,92.36264911976157,58.53817603393425,35.49432739059968,3.90254506892895,0.0,14.046461372231226,37.97947055645597,0.0,1198.090732532299,0.0,4.03711558854719,14.533616118769883
2026-01-13 09:00:00+00:00,354.678626823526,75.06425850301392,43.35773501673258,26.752362118215775,6.877433830240341,0.0,2.856515051637003,38.83761810591079,0.0,593.2699287983659,0.0,2.790842713720718,10.764679038637054
2026-01-13 10:00:00+00:00,433.9982608975539,92.10873497480196,60.29710521754203,21.330324521813885,21.963425203674813,0.0,0.0,41.532344723834086,0.0,596.2619174786333,0.0,4.7746576529727855,14.733229329173167
2026-01-13 11:00:00+00:00,478.0815288857719,105.09505337157218,77.4387656702025,18.506493506493506,26.27386692381871,0.0,0.0,44.6969696969697,0.0,800.170581347293,0.0,6.568466730954677,18.66827386692382
2026-01-13 12:00:00+00:00,438.6258299712824,95.25991341857865,77.2087511751802,23.231431409336718,5.679724224381071,0.0,0.0,46.02141044034875,0.0,921.5191631152011,0.0,6.0347069884048885,19.169069257286118
2026-01-13 13:00:00+00:00,326.35698307751426,100.5521601608304,76.43436823104693,48.766560073092734,4.954079422382671,0.0,0.8565555047967108,47.28186386477844,0.0,1095.1001011457022,0.0,5.8387364620938635,19.108592057761733
2026-01-13 14:00:00+00:00,136.7632653672345,100.70021275193771,67.47167789344763,75.57278012082526,4.921463563992652,0.0,5.3573464037387435,46.39234013450359,0.0,1595.4599217251282,0.0,5.715248009797918,17.145744029393754
2026-01-13 15:00:00+00:00,8.52451468392235,40.66612742658039,62.18703334992534,0.0,7.5462916874066694,0.0,0.0,0.0,0.0,1264.1436037829765,0.0,5.5898456943753105,15.092583374813339
2026-01-13 16:00:00+00:00,0.0,38.466405184174626,44.568724420190996,0.0,23.319577080491133,0.0,0.0,0.0,0.0,995.7677353342428,0.0,4.358799454297408,11.768758526603001
2026-01-13 17:00:00+00:00,0.0,27.062822509979554,28.334704507837603,0.0,11.305617758738194,0.0,0.0,0.0,0.0,648.5891587966119,0.0,2.8264044396845485,7.631291987148282
2026-01-13 18:00:00+00:00,0.0,29.06973555337904,29.363369245837415,0.0,2.7895200783545544,0.0,0.0,0.0,0.0,677.4863369245837,0.0,2.7161116552399607,8.074926542605288
2026-01-13 19:00:00+00:00,0.0,47.00840144990242,32.47529041626331,20.17770632368703,4.787512100677638,0.0,3.5486602357984993,10.536977491961414,0.0,806.8264635983602,0.0,2.95229912875121,8.936689254598258
2026-01-13 20:00:00+00:00,0.0,104.43933381023143,45.89880310016678,65.00451392711659,4.172618463651525,0.0,19.651436749972476,37.848948585269184,0.0,1281.793871508986,0.0,4.059844991660944,12.630628862945157
2026-01-13 21:00:00+00:00,0.0,100.41574811079435,27.442726976895543,72.82192436572522,11.160917670029287,0.0,25.789851603638105,39.85160363810435,0.0,817.985011559317,0.0,2.429140904653433,7.353075170842825
2026-01-13 22:00:00+00:00,0.0,100.48840359280207,38.12763836772983,57.284671532846716,13.96482176360225,0.0,12.218978102189782,43.22627737226277,0.0,972.9593781241012,0.0,2.9399624765478425,10.28986866791745
2026-01-13 23:00:00+00:00,0.0,93.10300009426848,18.720505151213025,37.40985576923077,1.3060817547357926,0.0,0.0,50.10516826923077,0.0,555.913381649922,0.0,0.7401129943502824,4.701894317048854
2026-01-14 00:00:00+00:00,0.0,81.64127394332402,31.258102059086838,37.225170583775586,2.016651745747538,0.0,0.0,52.84306292645944,0.0,687.0384334596013,0.0,2.448791405550582,7.77851387645479
2026-01-14 01:00:00+00:00,0.0,76.20673385646019,49.59637850467289,37.99133395233674,3.2370596693026603,0.0,0.0,54.085422469823584,0.0,905.485336105276,0.0,4.161933860531992,12.485801581595974
2026-01-14 02:00:00+00:00,0.0,72.0888430665392,47.47508067407673,38.13823163138232,3.2968806023664396,0.0,0.0,54.17185554171856,0.0,882.0040815925579,0.0,3.9562567228397274,11.868770168519182
2026-01-14 03:00:00+00:00,0.0,72.55353654458949,56.84987766515205,48.190010691919966,21.153442852149595,0.0,22.911257064304262,49.71742782954025,0.0,966.0863487854099,0.0,4.75952464173366,14.278573925200979
2026-01-14 04:00:00+00:00,0.0,62.17359565464379,60.50956875649463,68.48243493101977,21.953585036369933,0.0,26.38316029014365,46.93500213340919,0.0,986.3288464781408,0.0,4.665136820228611,14.818669899549706
2026-01-14 05:00:00+00:00,0.0,14.297585409709736,82.022989982019,0.0,5.643783714359106,0.0,0.0,0.0,0.0,1335.8836051888004,0.0,6.584414333418957,20.31762137169278
2026-01-14 06:00:00+00:00,12.029774055347001,11.677162859052615,62.5626515763945,6.400664215395564,4.591754244139046,0.0,1.4389752105325584,3.2750563396987307,0.0,1156.0045597209435,0.0,5.022231204527082,15.49717057396928
2026-01-14 07:00:00+00:00,227.70945262244248,32.754697331227,68.53900866859303,65.52441427633019,5.05356745943543,0.0,17.7359316838187,36.67615502518064,0.0,1444.581567331728,0.0,5.3694154256501445,17.055790175594577
2026-01-14 08:00:00+00:00,418.56667512739244,26.16691259210748,81.94115598885793,39.25942449252732,9.041782729805014,0.0,12.547401293776488,36.8614766897167,0.0,1606.9281933699394,0.0,6.592966573816156,20.344011142061284
2026-01-14 09:00:00+00:00,478.9525810490849,21.322402923339155,65.87714904143475,27.21127406049496,19.057854050711196,0.0,0.0,38.4967919340055,0.0,1040.8731034035145,0.0,5.2521645021645025,16.206679035250463
2026-01-14 10:00:00+00:00,510.9494478091086,24.512605324056594,60.17015803013598,19.463470319634705,24.128384172485607,0.0,0.0,36.58675799086758,0.0,1033.4736305984738,0.0,5.428886438809261,16.286659316427784
2026-01-14 11:00:00+00:00,527.104286873702,31.187865029067737,63.06401045068582,19.454357085299872,5.370836054866101,0.0,0.0,36.37619431334178,0.0,1118.744050454304,0.0,6.237099934683213,18.71129980404964
2026-01-14 12:00:00+00:00,499.4667367242538,41.0603483547057,74.12449351701784,19.892973476035365,5.505267423014587,0.0,0.0,38.79711493718008,0.0,1248.5902616780033,0.0,7.078200972447326,21.234602917341977
2026-01-14 13:00:00+00:00,392.98611429211485,47.623111522975734,75.81675291073739,45.92837870983566,6.056985769728331,0.0,1.226391954868776,39.48982094677459,0.0,1475.087515044323,0.0,7.727878395860285,22.557050452781368
2026-01-14 14:00:00+00:00,166.5856825410117,42.53650023472173,68.93446244477173,85.90362938189025,6.060172522617294,0.0,7.865725257029605,40.195714108757585,0.0,1855.2760979400857,0.0,6.438933305280876,20.45308226383337
2026-01-14 15:00:00+00:00,12.359882080225761,27.853255392058053,63.01799032453135,0.0,24.023432775650072,0.0,0.0,0.0,0.0,1574.9275095746825,0.0,6.266982463213061,18.800947389639184
2026-01-14 16:00:00+00:00,0.0,28.621246997598078,63.56375100080064,0.0,30.201561248999198,0.0,0.0,0.0,0.0,1606.8284127301843,0.0,6.321257005604484,18.963771016813453
2026-01-14 17:00:00+00:00,0.0,13.173337345771893,53.00331026181162,0.0,28.20643996388805,0.0,0.0,0.0,0.0,1428.2997291603972,0.0,5.5792958170328015,16.737887451098405
2026-01-14 18:00:00+00:00,0.0,6.609531772575251,41.82031012465795,0.0,9.012997871693525,0.0,0.0,0.0,0.0,1110.8820310124659,0.0,4.206065673456978,13.219063545150503
2026-01-14 19:00:00+00:00,0.0,4.127341205211726,25.081535016286644,0.0,3.651109527687297,0.0,0.0,0.0,0.0,735.3017100977198,0.0,2.85739006514658,8.730914087947882
2026-01-14 20:00:00+00:00,0.0,23.444271836525527,37.104882413087935,32.74154359218676,3.277402862985685,0.0,7.740590757503574,19.22439256788947,0.0,1198.0105509391462,0.0,4.564953987730062,12.641411042944785
2026-01-14 21:00:00+00:00,0.0,60.13969564699134,41.83620864623503,76.47573786893447,9.328343819768623,0.0,20.322661330665333,41.27063531765883,0.0,1623.1653057602477,0.0,4.946848995331845,15.264562614166836
2026-01-14 22:00:00+00:00,0.0,68.55289447110542,30.24401971390792,59.441065739936285,16.552470248827984,0.0,4.416449464234,46.26411815812337,0.0,1112.0635416461057,0.0,1.4304603918740233,11.034980165885322
2026-01-14 23:00:00+00:00,0.0,89.1832657364976,27.417152609870573,30.84973445798188,14.079078367230835,0.0,0.0,49.671977507029055,0.0,928.3779763590803,0.0,1.6672592803299673,10.003555681979805
2026-01-15 00:00:00+00:00,0.0,98.5351837733457,32.309709017574185,31.079782121115027,3.1654782483434167,0.0,0.0,50.224287087471964,0.0,1026.9356317775027,0.0,3.7112503601267646,11.78867761452031
2026-01-15 01:00:00+00:00,0.0,99.33820631916896,34.284046692607006,31.165095093495285,3.232166018158236,0.0,1.3584785040754355,49.78424164935272,0.0,1065.5615011317027,0.0,3.809338521400778,12.46692607003891
2026-01-15 02:00:00+00:00,0.0,108.83196855095245,36.535514621559635,35.50008105041336,3.39865252293578,0.0,19.695250445777273,51.71016372183498,0.0,1073.9637260246,0.0,4.005554759174312,13.109088302752294
2026-01-15 03:00:00+00:00,0.0,104.89141080530595,34.97091273821464,57.3849104859335,3.5205616850551658,0.0,27.413682864450127,41.87979539641944,0.0,1032.0400299363564,0.0,4.224674022066199,12.674022066198596
2026-01-15 04:00:00+00:00,0.0,91.85287701540264,40.65119108606557,71.72161172161172,24.30968237704918,0.0,26.886446886446887,35.091575091575095,0.0,1244.5388699202097,0.0,4.861936475409836,14.585809426229508
2026-01-15 05:00:00+00:00,0.06499586890663729,18.69644395094071,44.71755005889281,11.07367116496833,14.85583038869258,0.0,2.8679427155053703,4.09473974111815,0.0,1215.1704044384194,0.0,5.25206124852768,16.20636042402827
2026-01-15 06:00:00+00:00,17.559015561640134,16.798257991947317,40.530858358950105,23.094789628180038,4.426578387325609,0.0,1.3959148727984343,9.398238747553815,0.0,1150.4300660070548,0.0,4.426578387325609,14.93970205722393
2026-01-15 07:00:00+00:00,218.0453699246225,39.273872088311045,48.076187750429305,66.4110948246702,5.145277618775043,0.0,0.0,33.43105197880257,0.0,1474.5007748928097,0.0,1.7686891814539212,17.847681740125932
2026-01-15 08:00:00+00:00,438.74560721005696,43.373021101861596,64.46463428007456,47.084479610468655,6.139488979054721,0.0,0.0,31.66743761412051,0.0,1830.9325030433804,0.0,2.4119420989143543,23.680886062068208
2026-01-15 09:00:00+00:00,528.8794670411592,50.7893559061703,59.42021917808219,37.27690623859905,5.659068493150684,0.0,0.0,31.426000243220237,0.0,1602.7479418037278,0.0,2.223205479452055,21.827835616438357
2026-01-15 10:00:00+00:00,573.9614174369237,63.63847641211845,62.166540006513955,33.61697027804411,18.00108565845185,0.0,0.0,31.1601150527325,0.0,1620.3376012131896,0.0,2.5117793942025837,22.606014547823253
2026-01-15 11:00:00+00:00,532.9420943611922,90.6109543188019,56.812139807897545,33.42518270037139,30.888153681963715,0.0,0.0,31.0890140170121,0.0,1421.4261911020888,0.0,5.699599786552827,19.856670224119533
2026-01-15 12:00:00+00:00,439.01209207880424,101.88106900816157,43.99742516897329,38.86969397828233,4.399742516897328,0.0,0.0,31.897828232971374,0.0,1186.4100172703888,0.0,4.693058684690484,15.839073060830383
2026-01-15 13:00:00+00:00,328.6395828735553,119.72863226681162,42.79004449388209,51.854655563966695,4.034078268783497,0.0,0.0,33.055765833964166,0.0,1324.476849355119,0.0,4.6103751643239965,15.560016179593488
2026-01-15 14:00:00+00:00,151.26760563895698,163.771976084449,51.84100418410042,91.5757803685596,5.511335992994065,0.0,5.515858092014542,33.032468346496174,0.0,1743.3718763230804,0.0,5.511335992994065,18.600758976354967
2026-01-15 15:00:00+00:00,9.425566811384467,112.51770381090208,46.096912686927155,0.0,14.1383502170767,0.0,0.0,0.0,0.0,1323.1139411480945,0.0,5.301881331403763,15.905643994211287
2026-01-15 16:00:00+00:00,0.0,107.64371922371343,44.21878922467896,0.0,16.82398377908661,0.0,0.0,0.0,0.0,1352.3207492517138,0.0,4.913198802742107,16.079559718065077
2026-01-15 17:00:00+00:00,0.0,77.07491729908543,35.001362132710646,0.0,8.630472854640981,0.0,0.0,0.0,0.0,1094.5117727184277,0.0,3.8357657131737692,12.945709281961472
2026-01-15 18:00:00+00:00,0.0,61.296415981198585,40.40305522914219,0.0,28.918625146886015,0.0,0.0,0.0,0.0,1263.0105757931844,0.0,4.427732079905993,14.943595769682727
2026-01-15 19:00:00+00:00,0.0,46.616775826138735,45.71159571300982,0.0,26.702813337302768,0.0,0.0,0.0,0.0,1379.9470824650193,0.0,4.978490622208991,16.293242036320333
2026-01-15 20:00:00+00:00,0.0,29.466870205894228,34.81414008881712,0.0,5.574813282196205,0.0,0.0,0.0,0.0,1041.3523667743239,0.0,3.754466088009689,12.287343560758982
2026-01-15 21:00:00+00:00,0.0,33.991141222202565,33.563313675308784,88.17285245901638,5.003226883275843,0.0,0.0,27.874622950819674,0.0,1102.1351621595493,0.0,3.3354845888505618,11.674196060976968
2026-01-15 22:00:00+00:00,0.0,35.38440580126213,37.7619033448399,103.1711555169418,5.9561361742649686,0.0,0.0,36.9244135534318,0.0,1263.9218225334353,0.0,4.288418045470777,13.341745030353529
2026-01-15 23:00:00+00:00,0.0,27.68150333310584,41.00772702407002,60.18518518518518,4.911105032822757,0.0,0.0,44.834307992202724,0.0,1201.4501933144516,0.0,4.051661652078775,13.62831646608315
2026-01-16 00:00:00+00:00,0.0,25.034630670223386,51.76592448479608,54.79528105482304,6.181005908632367,0.0,0.0,51.630811936155446,0.0,1340.5907246742931,0.0,5.562905317769131,16.688715953307394
2026-01-16 01:00:00+00:00,0.0,30.024559034664215,45.09707011804864,54.534705266829434,15.346465652112077,0.0,0.8615277293337984,57.377746773630975,0.0,1217.8729161806077,0.0,4.846252311193287,14.538756933579862
2026-01-16 02:00:00+00:00,0.0,35.37284570687822,43.27757120808194,53.76921762897164,24.142977409849866,0.0,10.190468056030065,57.166040314315,0.0,1157.838386340669,0.0,4.623123333801038,13.869370001403116
2026-01-16 03:00:00+00:00,0.0,32.846774210019994,44.827533879164314,66.83656691877673,18.11614201016375,0.0,26.718184807629072,55.16277540282802,0.0,1173.2002384687644,0.0,4.760446075663467,14.281338226990401
2026-01-16 04:00:00+00:00,0.0,27.145362274909964,41.571668605402614,51.20507996237065,5.013054155357374,0.0,19.39510818438382,33.25587958607714,0.0,1069.4183709487015,0.0,4.157166860540261,12.838309422256689
2026-01-16 05:00:00+00:00,0.0,20.668133129303747,52.52503005792983,0.0,6.215979888512406,0.0,0.0,0.0,0.0,1321.2065253033118,0.0,4.972783910809924,16.161547710132258
2026-01-16 06:00:00+00:00,5.2716455696202535,19.489113924050635,53.35544303797469,0.0,6.549620253164557,0.0,0.0,0.0,0.0,1470.4696202531645,0.0,5.111898734177215,17.2526582278481
2026-01-16 07:00:00+00:00,161.67522095004844,25.735400006523772,53.42816235059761,77.69701133631055,6.379482071713148,0.0,22.434444062750487,49.46936905988778,0.0,1677.6242617557937,0.0,5.582046812749004,17.2246015936255
2026-01-16 08:00:00+00:00,295.6423617890973,36.03386875743169,52.49453724385743,44.34873705040158,10.326794211906382,0.0,10.243277848911651,43.24292864625772,0.0,1754.9610751066957,0.0,6.368189764008934,18.588229581431484
2026-01-16 09:00:00+00:00,417.71846383573313,48.78136144652569,61.6025307473983,29.42225392296719,23.805723746452227,0.0,0.0,40.00237755587256,0.0,2055.8469008547954,0.0,7.51759697256386,22.55279091769158
2026-01-16 10:00:00+00:00,413.686995244152,63.28253304208373,62.67205607476635,25.53301775147929,35.69401869158878,0.0,0.0,36.58627218934911,0.0,2020.3692658850853,0.0,7.263317757009347,22.41252336448598
2026-01-16 11:00:00+00:00,367.4542509789986,61.15671859539836,61.15429505135388,25.011660447761194,29.78408029878618,0.0,0.0,37.77985074626866,0.0,1780.4859412670542,0.0,5.639589169000933,19.03361344537815
2026-01-16 12:00:00+00:00,292.9440702544558,69.23432045655773,54.85226190476191,30.603995842476035,9.169333333333332,0.0,0.0,45.50179004503984,0.0,1693.6934186395658,0.0,5.567095238095239,17.683714285714284
2026-01-16 13:00:00+00:00,159.2503112423354,60.707210468758646,50.27761571373007,36.051285174808136,7.098016336056009,0.0,0.0,34.5816786453892,0.0,1528.4898334107545,0.0,5.323512252042007,15.970536756126021
2026-01-16 14:00:00+00:00,31.37849313715809,60.56778907870051,47.72449886442184,0.0,7.005431025970179,0.0,0.0,0.0,0.0,1310.5993877752544,0.0,4.96218031006221,15.762219808432903
2026-01-16 15:00:00+00:00,5.872761267467034,89.94597520173195,51.15484156662074,0.0,11.745522534934068,0.0,0.0,0.0,0.0,1389.371678803385,0.0,5.409122220035426,17.000098405825625
2026-01-16 16:00:00+00:00,0.0,77.20425061425061,40.42744471744472,0.0,14.737764127764128,0.0,0.0,0.0,0.0,1223.3696314496315,0.0,4.867518427518427,15.143390663390663
2026-01-16 17:00:00+00:00,0.0,72.21,35.232898550724634,0.0,25.116521739130437,0.0,0.0,0.0,0.0,1053.9636714975845,0.0,4.069806763285024,12.907101449275363
2026-01-16 18:00:00+00:00,0.0,73.6512079583136,33.45774514448129,0.0,39.19966840360019,0.0,0.0,0.0,0.0,1003.5115111321649,0.0,3.97517764092847,11.704689720511606
2026-01-16 19:00:00+00:00,0.0,54.65579815623484,33.42261038330908,0.0,17.890926734594856,0.0,0.0,0.0,0.0,893.0718098010674,0.0,3.3422610383309075,10.616593886462882
2026-01-16 20:00:00+00:00,0.0,57.34195255985777,39.05187074829932,6.104512148091015,5.955123985077902,0.0,0.8272271500192827,3.537986887774778,0.0,947.5547355619157,0.0,4.008256528417819,12.368334430546414
2026-01-16 21:00:00+00:00,0.0,98.65674695996879,41.826171875,59.55355715427658,5.904871323529412,0.0,0.0,32.32533972821743,0.0,1141.891717140993,0.0,4.305635340073529,13.285960477941176
2026-01-16 22:00:00+00:00,0.0,147.9631660085608,33.96684678957406,89.73992569305516,4.896122059758423,0.0,0.0,48.22806516147471,0.0,963.2775208228597,0.0,3.162078830260648,11.016274634456453
2026-01-16 23:00:00+00:00,0.0,172.707651355643,42.16356050069541,61.460258780036966,5.521418636995828,0.0,0.0,48.13616759088109,0.0,1054.9437665015334,0.0,3.764603616133519,13.552573018080668
2026-01-17 00:00:00+00:00,0.0,202.41249198516908,45.30205458448329,49.01185770750988,16.122201778595525,0.0,0.0,29.1699604743083,0.0,1007.794680940035,0.0,4.796688132474701,14.390064397424103
2026-01-17 01:00:00+00:00,0.0,209.7736435272733,48.37826541274817,33.441295546558706,24.189132706374085,0.0,0.0,29.554655870445345,0.0,961.2553963479554,0.0,4.60745384883316,15.550156739811912
2026-01-17 02:00:00+00:00,0.0,226.9832363422498,46.23529411764706,33.25706814839026,16.147848990342407,0.0,0.0,29.2531459388789,0.0,914.3871465854064,0.0,4.830553116769096,14.905706760316066
2026-01-17 03:00:00+00:00,0.0,247.72459916013042,38.48349056603774,32.758900991708664,5.084905660377359,0.0,0.0,28.450658429523656,0.0,780.6837659469392,0.0,3.582547169811321,12.481132075471699
2026-01-17 04:00:00+00:00,0.0,254.23934146835998,31.282333815028903,33.5523228531206,4.121026011560693,0.0,0.0,27.99937431565775,0.0,654.4742250911854,0.0,2.7161307803468207,10.115245664739884
2026-01-17 05:00:00+00:00,0.29291154071470415,238.00092899651926,28.199376021393554,61.1452841241945,3.7260436785024513,0.0,1.3181019332161688,26.508494434680728,0.0,698.9532657482708,0.0,2.709849948001783,9.145743574506017
2026-01-17 06:00:00+00:00,11.517725587187481,223.82009716058712,33.097863942419316,69.45159629248198,4.386463895983283,0.0,16.28475798146241,23.49382080329557,0.0,962.5413590359095,0.0,3.3895402832598096,10.766775017413513
2026-01-17 07:00:00+00:00,44.094218776681295,198.63403678677446,31.81152638921181,73.14759928867814,4.203324808184144,0.0,18.731475992886782,21.754593953764076,0.0,915.7124183772208,0.0,3.3435538246919325,10.317251801906533
2026-01-17 08:00:00+00:00,94.7963023445084,206.21883279895735,34.86261872455902,78.24690224873795,13.712630031659883,0.0,19.332262505736576,20.995869664983935,0.0,1043.0829421512321,0.0,3.8348880597014925,12.666751469923112
2026-01-17 09:00:00+00:00,138.69999188603128,230.4031756851111,37.544961590601,62.872535534158644,19.51349977406236,0.0,16.85006877579092,21.607060981201283,0.0,1048.0977534458857,0.0,3.9521012200632626,13.708851107094441
