,Solar,Wind Onshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Other renewable,Storage,Nuclear,Fossil Gas,Waste,Fossil Coal-derived gas,Fossil Oil shale,Fossil Peat,Other
2026-01-13 23:00:00+00:00,0.011186565347385297,648.9475541346255,0.0,1683.8424752316137,0.0,0.0,0.0,739.4188087970535,0.05264266045828375,0.0,0.0,0.0,0.0,98.12733261090163
2026-01-14 00:00:00+00:00,0.010997592575853707,663.1300961419461,0.0,1665.139033998683,0.0,0.0,0.0,730.2609462661441,0.04159845891575871,0.0,0.0,0.0,0.0,100.74232754173568
2026-01-14 01:00:00+00:00,0.010797003060436225,683.2554008956597,0.0,1652.2991517287132,0.0,0.0,0.0,722.1652618423201,0.04113144023023324,0.0,0.0,0.0,0.0,99.35325709001638
2026-01-14 02:00:00+00:00,0.010670996945935268,715.4454309921532,0.0,1619.286844263284,0.0,0.0,0.0,713.7372528695561,0.040651416936896265,0.0,0.0,0.0,0.0,99.35414946112444
2026-01-14 03:00:00+00:00,0.04322749188060366,768.4462997219473,0.0,1564.111944863424,0.0,0.0,0.0,705.9149953153463,0.04021162035404992,0.0,0.0,0.0,0.0,95.74332098704768
2026-01-14 04:00:00+00:00,0.045513907343312586,700.2165164935975,0.0,1632.7117693240482,0.0,0.0,0.0,702.4146315708593,0.0300091696769094,0.0,0.0,0.0,0.0,98.45655953447452
2026-01-14 05:00:00+00:00,0.04524988971450453,680.8166173490158,0.0,1653.1447628910823,0.0,0.0,0.0,694.1446762976534,0.039541137926382995,0.0,0.0,0.0,0.0,104.28415243460753
2026-01-14 06:00:00+00:00,0.03944031860003084,585.2399201647955,0.0,1666.2227646305394,0.0,0.0,0.0,538.7363363634562,0.03069285494165824,0.0,0.0,0.0,0.0,88.55584566766719
2026-01-14 07:00:00+00:00,0.047540815065391484,557.796325793065,0.0,1655.882442953777,0.0,0.0,0.0,499.97980787872393,0.03561109742725954,0.0,0.0,0.0,0.0,86.55827146194126
2026-01-14 08:00:00+00:00,0.12600065153628026,496.61434829127427,0.0,1724.7237043632317,0.0,0.0,0.0,478.9808183211104,0.05458470864058239,0.0,0.0,0.0,0.0,85.22554366420681
2026-01-14 09:00:00+00:00,0.28773977255350225,491.9846030442518,0.0,1703.0880055662533,0.0,0.0,0.0,467.6732072476423,0.026621500341405566,0.0,0.0,0.0,0.0,85.28982286895778
2026-01-14 10:00:00+00:00,0.40497298701291895,458.67521043937654,0.0,1682.543266832782,0.0,0.0,0.0,398.74185158882824,0.02270093091880605,0.0,0.0,0.0,0.0,75.43699722108168
2026-01-14 11:00:00+00:00,0.5467157694933936,427.0076273502975,0.0,1715.7762374270787,0.0,0.0,0.0,434.40499276590566,0.02472776392576665,0.0,0.0,0.0,0.0,79.23969892329902
2026-01-14 12:00:00+00:00,0.33525849478231845,412.00775256906405,0.0,1691.8915780271234,0.0,0.0,0.0,360.7096350212457,0.02566232463156273,0.0,0.0,0.0,0.0,69.530113563153
2026-01-14 13:00:00+00:00,0.22178499625532366,401.76112350324934,0.0,1697.7038569668198,0.0,0.0,0.0,373.2868455287442,0.10624358774121083,0.0,0.0,0.0,0.0,71.9451454171899
2026-01-14 14:00:00+00:00,0.0656143548506369,387.90178032285985,0.0,1709.1597030014668,0.0,0.0,0.0,338.26347763819996,0.17327099025291973,0.0,0.0,0.0,0.0,65.8611536923696
2026-01-14 15:00:00+00:00,0.01980296648960612,365.00653986283487,0.0,1702.5275698846453,0.0,0.0,0.0,314.43083063496636,0.08950493328635535,0.0,0.0,0.0,0.0,62.02575171777761
2026-01-14 16:00:00+00:00,0.024948295291898962,334.90419723200165,0.0,1601.4321882568977,0.0,0.0,0.0,335.572477151131,0.07162190035951856,0.0,0.0,0.0,0.0,65.14456716431819
2026-01-14 17:00:00+00:00,0.023512470435529526,302.6895695918395,0.0,1422.1861935946433,0.0,0.0,0.0,349.591019971099,0.039788421678315436,0.0,0.0,0.0,0.0,62.31991595030431
2026-01-14 18:00:00+00:00,0.026369530830464213,249.88456152759332,0.0,1064.4489463430295,0.0,0.0,0.0,438.70161469191225,0.02496523628919689,0.0,0.0,0.0,0.0,73.03854267034504
2026-01-14 19:00:00+00:00,0.032680867948536516,209.5470144591131,0.0,769.5786576554948,0.0,0.0,0.0,547.2634206319552,0.03114317374488293,0.0,0.0,0.0,0.0,86.8970832117434
2026-01-14 20:00:00+00:00,0.0027816512782642636,225.97527928255357,0.0,1268.539858036583,0.0,0.0,0.0,163.54712871200599,0.011638708277256334,0.0,0.0,0.0,0.0,33.97331360930194
2026-01-14 21:00:00+00:00,0.0,211.5845858242337,0.0,1659.1494200811514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.090994094615002
2026-01-14 22:00:00+00:00,0.0005737266229914518,144.56950950416538,0.0,1116.0691509375054,0.0,0.0,0.0,35.84643940450591,0.002039916881747384,0.0,0.0,0.0,0.0,13.962286510318432
2026-01-14 23:00:00+00:00,0.0,225.8231904142221,0.0,1656.3993824476636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.377427138114436
2026-01-15 00:00:00+00:00,0.0,218.29288555494114,0.0,1685.78902690344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.443087541619057
2026-01-15 01:00:00+00:00,0.0,200.08019902696407,0.0,1560.7617711250564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.258029847979467
2026-01-15 02:00:00+00:00,0.0,178.2682991326696,0.0,1525.3949698578006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.936731009529824
2026-01-15 03:00:00+00:00,0.0,189.22787389000277,0.0,1737.6702729514163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.451853158580775
2026-01-15 04:00:00+00:00,0.0,176.58089494547343,0.0,1785.909254145865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.234850908661567
2026-01-15 05:00:00+00:00,0.0,139.7467729865987,0.0,1659.034916090601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.668310922800298
2026-01-15 06:00:00+00:00,0.0,110.81589301201282,0.0,1713.0251538717278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.358953116259437
2026-01-15 07:00:00+00:00,0.0,108.2110609859961,0.0,1835.6761143278616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.612824686142433
2026-01-15 08:00:00+00:00,0.00047636389306775993,101.41525283271422,0.0,1843.199098722121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.610172081271484
2026-01-15 09:00:00+00:00,0.2973362157980659,99.55843271184054,0.0,1877.4873840419314,0.0,0.0,0.0,100.95759740865776,0.011490408013504937,0.0,0.0,0.0,0.0,24.78775921375904
2026-01-15 10:00:00+00:00,0.9765072504403846,104.1255517129169,0.0,1926.5353973559606,0.0,0.0,0.0,218.44640381381257,0.02486230232622707,0.0,0.0,0.0,0.0,42.81627756454342
2026-01-15 11:00:00+00:00,1.757468884335096,120.65297606113316,0.0,1915.2555007298602,0.0,0.0,0.0,387.0110196445092,0.022023674471162852,0.0,0.0,0.0,0.0,68.5760110056911
2026-01-15 12:00:00+00:00,0.8593788118714901,109.67439865054462,0.0,1874.5544734122755,0.0,0.0,0.0,278.59233009005743,0.01585613717074886,0.0,0.0,0.0,0.0,52.25356289808005
2026-01-15 13:00:00+00:00,0.47590179099692326,106.90903794548998,0.0,1847.527049388859,0.0,0.0,0.0,321.1344457669623,0.02741224462372704,0.0,0.0,0.0,0.0,60.026152863067814
2026-01-15 14:00:00+00:00,0.07557991177974563,130.10259937210895,0.0,1932.5431724129196,0.0,0.0,0.0,378.5862817743325,0.09156305008057551,0.0,0.0,0.0,0.0,67.95080347877844
2026-01-15 15:00:00+00:00,0.0068732577293461735,140.7544767463064,0.0,1984.0875331286845,0.0,0.0,0.0,390.2899560736611,0.03887903362054401,0.0,0.0,0.0,0.0,65.6722817599983
2026-01-15 16:00:00+00:00,0.033106213624770245,161.98619690005393,0.0,1908.6743081326144,0.0,0.0,0.0,444.75001324595735,0.07596071959794318,0.0,0.0,0.0,0.0,73.7554147881515
2026-01-15 17:00:00+00:00,0.04107564688003721,192.70522171177663,0.0,1961.2197740553927,0.0,0.0,0.0,527.1937363032355,0.0600192100530224,0.0,0.0,0.0,0.0,83.83017307266232
2026-01-15 18:00:00+00:00,0.00864067630773822,199.17104397588045,0.0,1976.2867723021527,0.0,0.0,0.0,512.3884591938943,0.029166839857344206,0.0,0.0,0.0,0.0,80.19091701190749
2026-01-15 19:00:00+00:00,0.009135521437001286,189.4619437260651,0.0,2007.6783766527071,0.0,0.0,0.0,549.7745063500731,0.03129943104754188,0.0,0.0,0.0,0.0,85.66973831866977
2026-01-15 20:00:00+00:00,0.012067099907341096,231.37921534685012,0.0,2020.2825482470832,0.0,0.0,0.0,724.4385448646483,0.04125504241826016,0.0,0.0,0.0,0.0,108.82136939909257
2026-01-15 21:00:00+00:00,0.012398755120682609,243.2013627052474,0.0,2038.8074121405753,0.0,0.0,0.0,750.872885541339,0.05344291000294228,0.0,0.0,0.0,0.0,112.15249794771462
2026-01-15 22:00:00+00:00,0.012771475648210134,255.8239905676549,0.0,2023.2751781964228,0.0,0.0,0.0,763.571203648308,0.043477363908800463,0.0,0.0,0.0,0.0,112.54837874805715
2026-01-15 23:00:00+00:00,0.015798871302105295,256.7778604258538,0.0,1818.1421861270408,0.0,0.0,0.0,597.7629475703689,0.03402179553616214,0.0,0.0,0.0,0.0,92.89218520989832
2026-01-16 00:00:00+00:00,0.011491991512315877,283.0962396810586,0.0,1673.1504535445783,0.0,0.0,0.0,507.0908907820638,0.014432642401652594,0.0,0.0,0.0,0.0,81.5614913583853
2026-01-16 01:00:00+00:00,0.013410750414948774,376.7169431051236,0.0,1548.4660197634125,0.0,0.0,0.0,580.0046394846768,0.016505538972244646,0.0,0.0,0.0,0.0,88.88248135739988
2026-01-16 02:00:00+00:00,0.012059598951288247,429.49024817375994,0.0,1467.8631190379272,0.0,0.0,0.0,513.6658268463867,0.021926543547796815,0.0,0.0,0.0,0.0,80.22181979942731
2026-01-16 03:00:00+00:00,0.03583583563533735,508.41786928024044,0.0,1536.3169575417298,0.0,0.0,0.0,454.26526362630517,0.025850918402407465,0.0,0.0,0.0,0.0,73.6132227976868
2026-01-16 04:00:00+00:00,0.02971029326011494,561.034238691196,0.0,1474.6871507498538,0.0,0.0,0.0,412.30730765122985,0.011731606420578456,0.0,0.0,0.0,0.0,66.65486100803946
2026-01-16 05:00:00+00:00,0.01877877344841798,493.0608131431255,0.0,1441.0215227889773,0.0,0.0,0.0,212.92706022964256,0.01211533770865676,0.0,0.0,0.0,0.0,40.93470972709778
2026-01-16 06:00:00+00:00,0.0,385.1535541224081,0.0,1465.5852941317535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.111151745838354
2026-01-16 07:00:00+00:00,0.0,322.18174156519956,0.0,1535.783697326585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.109561108215471
2026-01-16 08:00:00+00:00,0.0006470276043838715,296.39234609897704,0.0,1558.4840029935942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.648003879824497
2026-01-16 09:00:00+00:00,0.010875737624281501,264.9109417171191,0.0,1616.9665360627062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.21164648255045
2026-01-16 10:00:00+00:00,0.012697600719341302,265.84144167856476,0.0,1576.1788610751091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.716999645606718
2026-01-16 11:00:00+00:00,0.011281780120912265,219.6404644619925,0.0,1451.038668323244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.78458543464241
2026-01-16 12:00:00+00:00,0.010505213155197748,232.11116417271654,0.0,1406.0000357010892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.253294913038935
2026-01-16 13:00:00+00:00,0.005101478015587678,255.33049133578956,0.0,1375.4536086735395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.235798512655553
2026-01-16 14:00:00+00:00,0.0,276.24495220180984,0.0,1438.1395406096694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.965507188520712
2026-01-16 15:00:00+00:00,0.021392182725713187,278.5694661337259,0.0,612.1146730729612,0.0,0.0,0.0,428.2702792409874,0.04875711162555712,0.0,0.0,0.0,0.0,56.225432257974276
2026-01-16 16:00:00+00:00,0.010623545895926307,266.94659231702065,0.0,972.1640635946179,0.0,0.0,0.0,134.84948822115763,0.015347786395920628,0.0,0.0,0.0,0.0,24.51388453491213
2026-01-16 17:00:00+00:00,0.0481998344186497,325.28189428555856,0.0,545.8232716106958,0.0,0.0,0.0,521.7534636800464,0.059391401671035446,0.0,0.0,0.0,0.0,66.43377918760949
2026-01-16 18:00:00+00:00,0.0,401.7567583864326,0.0,1075.5408648387413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.402376774825951
2026-01-16 19:00:00+00:00,0.0,456.82055922187607,0.0,982.2221581156998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.082282662424376
2026-01-16 20:00:00+00:00,0.0,559.645580058351,0.0,1066.1884165522727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.691003389376325
2026-01-16 21:00:00+00:00,0.0,507.166879601848,0.0,849.7168895965605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.991230801591504
2026-01-16 22:00:00+00:00,0.0,596.1059090208183,0.0,997.0113515677838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.007739411397937
2026-01-16 23:00:00+00:00,0.009570597162980721,128.76886579294876,0.0,75.75916860665295,0.0,0.0,0.0,413.6853813709328,0.02355839301656793,0.0,0.0,0.0,0.0,46.17845523928595
2026-01-17 00:00:00+00:00,0.01555065780556753,204.7984984946186,0.0,126.61271298711209,0.0,0.0,0.0,695.61955266561,0.03961951033265613,0.0,0.0,0.0,0.0,74.93906568452117
2026-01-17 01:00:00+00:00,0.017177429123808888,206.87954204149437,0.0,140.24381459672426,0.0,0.0,0.0,772.1872778600551,0.04397421855695075,0.0,0.0,0.0,0.0,80.62821385404548
2026-01-17 02:00:00+00:00,0.01747665568280261,187.28830144495095,0.0,142.34024145144465,0.0,0.0,0.0,784.2719032608481,0.04466876851834533,0.0,0.0,0.0,0.0,86.0374084185553
2026-01-17 03:00:00+00:00,0.06281126259132852,167.7475288238125,0.0,144.7857813891204,0.0,0.0,0.0,797.9188421411986,0.045433101331883205,0.0,0.0,0.0,0.0,89.43960328194527
2026-01-17 04:00:00+00:00,0.058619262939518066,145.72253515086192,0.0,147.78950133538146,0.0,0.0,0.0,813.8346287551668,0.04633933829210914,0.0,0.0,0.0,0.0,92.54837615735816
2026-01-17 05:00:00+00:00,0.056264998611356684,109.44783514746663,0.0,128.38436333800004,0.0,0.0,0.0,693.5401407778809,0.03948420955182926,0.0,0.0,0.0,0.0,79.08191152848906
2026-01-17 06:00:00+00:00,0.039503596717311934,66.66258470395124,0.0,92.27575132916232,0.0,0.0,0.0,496.9601979155482,0.028292638651611052,0.0,0.0,0.0,0.0,57.08366981596939
2026-01-17 07:00:00+00:00,0.12883898602656577,92.12249345866684,0.0,145.80082436242375,0.0,0.0,0.0,791.2785977470726,0.045048596512785234,0.0,0.0,0.0,0.0,90.87419684929756
2026-01-17 08:00:00+00:00,0.5876917124530203,70.58068352925885,0.0,134.99531169912441,0.0,0.0,0.0,724.9478947803048,0.041272296884731274,0.0,0.0,0.0,0.0,83.42214598197414
2026-01-17 09:00:00+00:00,1.1680440488402521,98.51490496902287,0.0,204.49442810883374,0.0,0.0,0.0,516.301659447194,2.7858003207582405,0.0,0.0,0.0,0.0,66.86016310535106
2026-01-17 10:00:00+00:00,1.5065136324172688,62.60367077895205,0.0,151.00142099595166,0.0,0.0,0.0,474.47356053327155,0.056899842366454394,0.0,0.0,0.0,0.0,62.13293421704108
2026-01-17 11:00:00+00:00,1.813002466266796,61.24966113451363,0.0,154.51449104414223,0.0,0.0,0.0,434.17110931786175,0.026037247935104157,0.0,0.0,0.0,0.0,57.25069878928046
2026-01-17 12:00:00+00:00,1.549859830269207,108.57915264160945,0.0,218.8405667711816,0.0,0.0,0.0,429.68155103242236,0.02575642445870957,0.0,0.0,0.0,0.0,57.44811330005879
2026-01-17 13:00:00+00:00,0.8229790780654369,206.33138212886848,0.0,340.1653052511954,0.0,0.0,0.0,423.3990869162677,0.025379834372322357,0.0,0.0,0.0,0.0,57.7558667912306
2026-01-17 14:00:00+00:00,0.13070268266130367,337.35352321604125,0.0,501.1849310455775,0.0,0.0,0.0,373.644211802026,0.022397375201679965,0.0,0.0,0.0,0.0,52.539233878492226
2026-01-17 15:00:00+00:00,0.02871058532798812,466.03115301573695,0.0,673.8846083375502,0.0,0.0,0.0,338.7550518421891,0.019903352047132145,0.0,0.0,0.0,0.0,48.305572867148584
2026-01-17 16:00:00+00:00,0.011940738048999883,553.8703045453627,0.0,835.4033002446813,0.0,0.0,0.0,125.45145777406053,0.014741651912345537,0.0,0.0,0.0,0.0,22.12325504593418
2026-01-17 17:00:00+00:00,0.03399692914741121,398.6013431520274,0.0,577.9385934069569,0.0,0.0,0.0,344.8060985259971,0.04051775540846029,0.0,0.0,0.0,0.0,48.30445023046269
2026-01-17 18:00:00+00:00,0.037722156611881184,469.9193874264197,0.0,656.2255076994592,0.0,0.0,0.0,429.12844963754793,0.025213187405261336,0.0,0.0,0.0,0.0,59.588719892556135
2026-01-17 19:00:00+00:00,0.016229560976975442,550.7696235710894,0.0,719.264493558456,0.0,0.0,0.0,204.89074889636598,0.011933500718364295,0.0,0.0,0.0,0.0,30.521970912393396
2026-01-17 20:00:00+00:00,0.0003522549409949855,722.945279379267,0.0,916.0018929609549,0.0,0.0,0.0,14.004555338660262,0.0008156409632300677,0.0,0.0,0.0,0.0,8.722104425213315
2026-01-17 21:00:00+00:00,0.0020081428726093924,692.9117447888161,0.0,878.9988875130944,0.0,0.0,0.0,84.22549770431331,0.004905387169732866,0.0,0.0,0.0,0.0,16.681956463733595
2026-01-17 22:00:00+00:00,0.0006041659469118237,719.5462347423146,0.0,870.861576498844,0.0,0.0,0.0,27.347715909965846,0.0015925296788450048,0.0,0.0,0.0,0.0,10.21727615324972
2026-01-17 23:00:00+00:00,0.0,770.0511931097247,0.0,1059.4765792831915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.072227607083493
2026-01-18 00:00:00+00:00,0.0,739.5625414688564,0.0,1084.240958267776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.371500263367667
2026-01-18 01:00:00+00:00,0.0,727.3926020369541,0.0,1101.0400447474392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.342353215606927
2026-01-18 02:00:00+00:00,0.0035329193202594893,474.6157329200711,0.0,806.229743370847,0.0,0.0,0.0,152.626523894892,0.00881851936414225,0.0,0.0,0.0,0.0,24.065648375505564
2026-01-18 03:00:00+00:00,0.0,609.8096427664896,0.0,1150.991346224249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8490110092615275
2026-01-18 04:00:00+00:00,0.0,571.8443067083929,0.0,1207.849656513162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.956036778445038
2026-01-18 05:00:00+00:00,0.0,571.3346121032304,0.0,1253.3413180797997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.449069816969748
2026-01-18 06:00:00+00:00,0.0,479.4374120592908,0.0,1351.8858675702086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.951720370500728
2026-01-18 07:00:00+00:00,0.001642220650263157,386.7129700632543,0.0,1298.134388335994,0.0,0.0,0.0,11.091798596850571,0.0006408665952246467,0.0,0.0,0.0,0.0,8.633559916655768
2026-01-18 08:00:00+00:00,0.0018925439204659229,351.51254153591105,0.0,1463.7794294253638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.306136494804749
2026-01-18 09:00:00+00:00,0.5045874012649941,299.150768922036,0.0,1542.6407923003212,0.0,0.0,0.0,210.54861778294236,0.033449376019820426,0.0,0.0,0.0,0.0,35.97178421741521
2026-01-18 10:00:00+00:00,1.2977557893850096,250.89261524178673,0.0,1662.2468864097111,0.0,0.0,0.0,365.742260626038,0.04225181350192497,0.0,0.0,0.0,0.0,56.328230119576986
2026-01-18 11:00:00+00:00,1.4678168000716183,205.73496966094146,0.0,1699.623195975258,0.0,0.0,0.0,338.535926127853,0.01955159839028894,0.0,0.0,0.0,0.0,53.14353983748568
2026-01-18 12:00:00+00:00,0.9871246520463641,170.7252681372639,0.0,1702.9336559906728,0.0,0.0,0.0,273.505969000013,0.019747723393502746,0.0,0.0,0.0,0.0,45.77823449661018
2026-01-18 13:00:00+00:00,0.3242253073736046,137.14017500507182,0.0,1732.6640655000456,0.0,0.0,0.0,159.68096129449472,0.009451373855844613,0.0,0.0,0.0,0.0,32.03112151915881
2026-01-18 14:00:00+00:00,0.07214186110456439,115.75102921127535,0.0,1752.5646650144797,0.0,0.0,0.0,157.69109906512688,0.009689161232880298,0.0,0.0,0.0,0.0,32.661375686780616
2026-01-18 15:00:00+00:00,0.007373714305318037,89.48020404191203,0.0,1738.1154982613398,0.0,0.0,0.0,97.46608833645946,0.01267233392965506,0.0,0.0,0.0,0.0,25.168163312053686
2026-01-18 16:00:00+00:00,0.011331247248819018,66.88534375377893,0.0,1798.777581195715,0.0,0.0,0.0,110.43976191806708,0.021887318629509576,0.0,0.0,0.0,0.0,28.364094566560908
2026-01-18 17:00:00+00:00,0.005523612866039369,47.77431264951306,0.0,1816.368384673553,0.0,0.0,0.0,60.94084358761468,0.008048980496960829,0.0,0.0,0.0,0.0,21.252886495955877
2026-01-18 18:00:00+00:00,0.006132783619835555,38.842223773261466,0.0,1782.4250453929242,0.0,0.0,0.0,99.92271791619086,0.006598825683750429,0.0,0.0,0.0,0.0,27.99728130832019
2026-01-18 19:00:00+00:00,0.0057922892870414635,34.399177452342784,0.0,1754.8399046776226,0.0,0.0,0.0,96.64985182261748,0.00638268791960492,0.0,0.0,0.0,0.0,27.898891070210766
2026-01-18 20:00:00+00:00,0.004283852780137841,45.32397060314801,0.0,1870.1597808292345,0.0,0.0,0.0,159.6229451306746,0.010544868381877761,0.0,0.0,0.0,0.0,38.15347471578108
2026-01-18 21:00:00+00:00,0.008272806519885895,59.75861701763381,0.0,1902.5164531236464,0.0,0.0,0.0,300.0006963139461,0.01981510543685245,0.0,0.0,0.0,0.0,58.84614563281694
2026-01-18 22:00:00+00:00,0.007889918445841847,52.19361739717766,0.0,1911.3145411713344,0.0,0.0,0.0,307.7703453012447,0.020328292292024087,0.0,0.0,0.0,0.0,60.01827791950519
2026-01-18 23:00:00+00:00,0.008939194838640153,55.6926914292293,0.0,2015.151678819272,0.0,0.0,0.0,453.16941162907824,0.02729525141569512,0.0,0.0,0.0,0.0,73.67498367616622
2026-01-19 00:00:00+00:00,0.00895834546511123,50.48664736873708,0.0,1940.534611705282,0.0,0.0,0.0,447.24371344615463,0.02694239237627438,0.0,0.0,0.0,0.0,73.1241267419848
2026-01-19 01:00:00+00:00,0.008294416549179307,44.81956253707311,0.0,1969.8118602087186,0.0,0.0,0.0,418.02600293397035,0.02518228933337171,0.0,0.0,0.0,0.0,69.58409761435534
2026-01-19 02:00:00+00:00,0.008214442836721719,43.48412758710781,0.0,1982.4223537000976,0.0,0.0,0.0,424.4661512516126,0.02557025007539835,0.0,0.0,0.0,0.0,70.9685827682701
2026-01-19 03:00:00+00:00,0.008625881446861194,43.199009741167174,0.0,2008.3383943594868,0.0,0.0,0.0,445.85024728463793,0.02695587952144123,0.0,0.0,0.0,0.0,74.05176685373989
2026-01-19 04:00:00+00:00,0.01206159204172171,58.89205432046882,0.0,2095.700746292092,0.0,0.0,0.0,626.4277441106232,0.03875210294529064,0.0,0.0,0.0,0.0,101.05364158182888
2026-01-19 05:00:00+00:00,0.012621757667008493,60.81360412136569,0.0,2083.1528247557126,0.0,0.0,0.0,664.4580837014289,0.0406334250849368,0.0,0.0,0.0,0.0,107.77223223874076
2026-01-19 06:00:00+00:00,0.03229494782749289,52.079851873983806,0.0,2079.512065798652,0.0,0.0,0.0,553.4343122133818,0.03383884513686223,0.0,0.0,0.0,0.0,94.78263632101816
2026-01-19 07:00:00+00:00,0.13469915370245805,43.38377745590632,0.0,2030.5930171329046,0.0,0.0,0.0,434.13496045900484,0.026363137116077417,0.0,0.0,0.0,0.0,77.05218266136544
2026-01-19 08:00:00+00:00,1.0697993604992664,50.39796930091897,0.0,2032.5952365713579,0.0,0.0,0.0,532.1393698706643,0.04812837231269198,0.0,0.0,0.0,0.0,91.0994965242469
2026-01-19 09:00:00+00:00,3.136388045397605,48.248342997076854,0.0,2079.8781818371167,0.0,0.0,0.0,633.3692191006064,0.10485456257215248,0.0,0.0,0.0,0.0,106.56301345723014
2026-01-19 10:00:00+00:00,6.228623386798613,52.37178795117883,0.0,1984.476525489397,0.0,0.0,0.0,829.3513854930134,0.09940536495533908,0.0,0.0,0.0,0.0,134.7222723146568
2026-01-19 11:00:00+00:00,7.041439321590226,47.67719663563571,0.0,2038.5619231046762,0.0,0.0,0.0,831.1576885789087,0.0498146651830332,0.0,0.0,0.0,0.0,135.06193769400605
2026-01-19 12:00:00+00:00,6.2238005626735005,38.381814541668405,0.0,2010.6823998774412,0.0,0.0,0.0,765.0972791850073,0.05732783449610425,0.0,0.0,0.0,0.0,124.50737799871347
2026-01-19 13:00:00+00:00,2.3843102990366436,37.93918430671488,0.0,1978.3754595367682,0.0,0.0,0.0,598.6254715179492,0.03588343902400415,0.0,0.0,0.0,0.0,99.18969090050709
2026-01-19 14:00:00+00:00,0.3253779916210759,34.10419480011035,0.0,1972.5654158199357,0.0,0.0,0.0,308.46818373710613,0.018493296387116675,0.0,0.0,0.0,0.0,58.66833435483991
2026-01-19 15:00:00+00:00,0.03783596246744242,41.619985641691095,0.0,1957.0684720621418,0.0,0.0,0.0,384.6151704690413,0.04612383996031076,0.0,0.0,0.0,0.0,70.76241202469791
2026-01-19 16:00:00+00:00,0.047417050390467626,48.49581655792338,0.0,1930.0915729484236,0.0,0.0,0.0,432.6096133469007,0.05839937783293994,0.0,0.0,0.0,0.0,77.822180718529
2026-01-19 17:00:00+00:00,0.03442804812749037,39.64757846564292,0.0,1928.1978856231706,0.0,0.0,0.0,348.4353652614471,0.026131345827317163,0.0,0.0,0.0,0.0,65.78361125578448
2026-01-19 18:00:00+00:00,0.006694701454203742,40.1756630799983,0.0,1874.9012523383587,0.0,0.0,0.0,361.45967041806114,0.0216832435763684,0.0,0.0,0.0,0.0,67.2350362185512
2026-01-19 19:00:00+00:00,0.005126544451756834,36.39159728592492,0.0,1880.4746772639342,0.0,0.0,0.0,282.5954668860998,0.016947254385973002,0.0,0.0,0.0,0.0,55.26618476520331
2026-01-19 20:00:00+00:00,0.0066786705946674215,39.9866975948278,0.0,1915.8114207017213,0.0,0.0,0.0,376.7165570099933,0.022591697571813694,0.0,0.0,0.0,0.0,68.98105432529145
2026-01-19 21:00:00+00:00,0.005819631380454566,38.97387486593276,0.0,1978.882812100868,0.0,0.0,0.0,332.9572081285602,0.019811511082398526,0.0,0.0,0.0,0.0,63.58547376217578
