,Solar,Wind Onshore,Biomass,Hydro Run-of-river and poundage,Other renewable,Storage,Nuclear,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste,Fossil Peat,Other
2026-01-02 03:00:00+00:00,0.06104800019489136,85.09079374084233,63.53351832181302,194.21898808236207,1.086703390301653,1.4043936474097025,88.71317811908493,0.0,168.13476342528807,0.0,0.6760165709118319,7.115966664707431,7.989630037084116
2026-01-02 04:00:00+00:00,0.08167881284520692,149.24889644997526,57.730982967223845,109.69138571702938,2.034179456508468,0.2742950826400639,166.0261536817165,0.0,62.34527751066721,0.0,0.9399342439458362,12.94335036419288,14.808865713255328
2026-01-02 05:00:00+00:00,0.09804306623386877,321.8406628598334,91.18209416137782,113.93829834703476,4.232192359095336,0.0,345.47312694995554,0.005711621377286818,3.390656040587962,0.0,1.8954992805214632,28.632251955273453,30.811463358709176
2026-01-02 06:00:00+00:00,0.10114873399016479,348.1581569247301,97.84875654373566,121.83575735644496,4.36625368390878,0.08203583779660654,356.31959539856155,0.3304170904359135,3.498060383826532,0.0,2.0766888720826566,31.042757188110723,32.46537198637655
2026-01-02 07:00:00+00:00,0.097785150752658,335.99588955805496,98.73448159121507,123.12576513208118,4.221059007489737,1.6943946087637292,344.57042496467864,0.39928936557335354,4.423005715700383,0.0,1.912534945377143,32.702002759521726,32.623367200791456
2026-01-02 08:00:00+00:00,1.0078601457691851,346.1400910535144,102.03350681002703,133.93743940830194,4.310369611846218,0.0873514988372407,341.0623379419287,0.5705618011901049,9.189256194358704,0.0,1.9458965058179754,35.60230918864285,33.613019839765606
2026-01-02 09:00:00+00:00,2.5038319804306655,319.43691040907845,103.71561229474236,156.98936219392684,4.17607666815937,6.757675705922721,280.4032211598027,0.4651954703466299,15.933347975030953,0.0,2.4264740854917415,36.97659004201501,33.29070201505279
2026-01-02 10:00:00+00:00,12.421657354071888,198.7779932966812,84.42992202214056,162.35267620830277,2.60835389846611,9.831879475196173,174.8843381450808,0.40307124422879675,80.84253407555994,0.0,1.6769122319535332,25.099741411470333,19.795920636848034
2026-01-02 11:00:00+00:00,25.616509019065425,130.42818968801538,81.06831779596662,209.20144426785023,1.6013007037247196,5.291406282208474,107.3852963722266,0.5583686092862499,179.7502327883692,0.0,1.367419607214965,15.09782349798522,12.45869136808679
2026-01-02 12:00:00+00:00,14.821523918457403,126.63040455481837,86.97614357496613,221.24018883912208,1.4327739483923474,1.7276573167727594,100.61946480913213,0.5138848026200981,187.6105723099547,0.0,1.573322277558693,13.98863209238499,11.540431555820177
2026-01-02 13:00:00+00:00,5.934839478322498,131.88144293978448,88.3054111961667,222.71719482272619,0.37440357271838726,2.367510573144132,104.12687522300156,0.4942127159882712,196.7097863498288,0.0,1.5784854625807208,14.147662683024242,11.362174982713986
2026-01-02 14:00:00+00:00,2.0485868441313,194.25973653022444,89.59044840419307,262.9879413898591,0.9815622401829889,4.859904101187194,160.25766913356244,0.7383287002815253,131.51468087474956,0.0,2.865824451348615,21.488528423755113,17.83178890652468
2026-01-02 15:00:00+00:00,3.302287789134144,149.399316885135,79.374901311016,334.6231185483139,1.158137972911966,10.959858446115385,116.92579936550048,0.5347443988608104,159.04646377614475,0.0,2.265021307508703,15.611147488033023,12.799202711325895
2026-01-02 16:00:00+00:00,4.488356781870625,82.24737992790523,72.13134181207626,438.38925131717076,0.4288602458111439,0.7604839721179786,44.59369497484441,0.21157545707937223,203.96760472279894,0.0,0.8049933231671134,5.586489659743642,4.764967805414389
2026-01-02 17:00:00+00:00,9.276608749738763,113.40590883661864,74.48050331098848,397.88820472642107,0.5529662652693931,0.529413290138553,67.22745373467045,0.2860875379589123,178.022683281355,0.0,1.1043906053760155,7.536630511107433,6.814149150357291
2026-01-02 18:00:00+00:00,9.130134440802163,175.6767295207893,73.33722836850353,276.75007734704536,1.0306772414354253,0.4464156043872507,125.29575639939465,0.5159602704524946,108.11212037730076,0.0,1.9997300743794315,13.322494381361945,12.357675974147611
2026-01-02 19:00:00+00:00,0.09926003150569258,300.21373778952983,87.95502291741924,121.08837593413196,2.0277406436162915,0.0,246.55660075845262,1.0697040895300978,16.406265207440907,0.0,3.1024431847329264,24.37595948706672,24.279889956573708
2026-01-02 20:00:00+00:00,0.2281902688819324,216.2682271681419,85.20603975339868,210.53797480566485,1.4283962052481731,3.479671710488888,197.71255873405158,0.83390265909208,65.73864128590682,0.0,2.133661768395841,19.695645515386786,19.637090125342485
2026-01-02 21:00:00+00:00,0.1035763113073614,253.14420398916658,93.35924802768527,135.6646224657795,1.782141410662411,4.018291086170764,257.33719502012707,1.1422987475611859,21.165449300261777,0.0,2.7836318621552145,25.641795525727424,25.332546253395442
2026-01-02 22:00:00+00:00,0.09207398378944766,213.02030493362292,88.11835794770381,145.04279922907585,1.3873689572259202,0.21766094482335252,210.77860363793144,0.8845234399780976,64.13416544476414,0.0,1.9755164610140963,21.052718087930753,21.445906932140193
2026-01-02 23:00:00+00:00,0.12161114050496781,267.8811113748269,102.88085323969375,128.41484949071895,1.8767204932927353,4.729257464507369,301.08746761521013,1.0782130582270806,19.891022168843797,0.0,2.2237465692336973,29.433153443465734,32.806993941474985
2026-01-03 00:00:00+00:00,0.13662040415505958,294.5779878590505,116.25420533565892,143.45630366296098,2.0297888617323143,0.0,338.19649153562744,0.5233268977660299,21.45769826259663,0.0,2.600544996590817,33.69351924472673,37.94851293913458
2026-01-03 01:00:00+00:00,0.11249071902273271,240.45292943677057,96.15947713603956,118.61342815811288,1.6712906826234575,0.0,278.4607311265764,0.3696123625032646,17.636937732492736,0.0,2.6597225255221337,27.74242095012955,31.120959170206945
2026-01-03 02:00:00+00:00,0.09884991633724349,207.335874433772,90.69842319823891,134.358452381982,1.418005995124944,1.823789486495943,251.04994260719994,0.3053194636497729,36.46398935130959,0.0,2.0110712822184302,24.5268380836495,27.459443800021738
2026-01-03 03:00:00+00:00,0.0857952070561837,193.32973059854936,84.40188530527054,114.45707543228808,1.3171493986591862,0.45136478509646577,243.83899746506137,0.26068581848463057,27.989290989804008,0.0,2.359909822980504,23.92958610626549,26.078529070484183
2026-01-03 04:00:00+00:00,0.10429304618092268,258.0318601105799,105.98563540956722,130.96816551348908,1.6686887388947629,0.6302841607354291,327.0825477695324,0.3302613129062551,15.237648601391891,0.0,3.1983200828816285,32.249148096577635,32.91314715726285
2026-01-03 05:00:00+00:00,0.09708816340379746,253.67518961355546,98.70023145031467,121.8759851228295,1.396249149950862,0.0,318.38445052218646,0.30744585077869196,16.621493574730124,0.0,2.2633273559496097,31.183909017271382,31.319630179029605
2026-01-03 06:00:00+00:00,0.11015766941128206,291.7158682126435,111.9110123160783,140.13891510271932,1.5697467891107697,0.0,360.9476684861882,0.6084926062163536,25.99881644707482,0.0,2.3133110576369234,36.215022304392804,35.07098900852772
2026-01-03 07:00:00+00:00,0.4395356752832499,291.63222179320155,111.54749827062531,141.60882854481062,1.5376869509080737,2.597342098832093,356.25104301674196,1.346735007033612,29.65892389375762,0.0,2.266064980285582,37.21494671641424,34.54917305210606
2026-01-03 08:00:00+00:00,1.776365757955665,287.67628418495445,112.64368623725159,146.44211994034086,1.518432095429429,0.15022266066916587,359.53097726223484,1.53579194774852,29.881367281473434,0.0,2.2376894037907373,38.1392847548476,34.217778473303625
2026-01-03 09:00:00+00:00,3.2157730635246433,273.99543796707957,111.38968975680386,146.59590604139711,1.527969633663126,7.044798059339616,358.8828848608555,2.678869995638022,29.260081515424613,0.0,2.2228541193153766,38.49639321516719,33.38934177179171
2026-01-03 10:00:00+00:00,5.165961607653835,222.5950277614638,98.41987727496749,156.4208334450713,1.831312751493944,0.16237395116245373,303.4009035704052,3.510575457290136,48.390020711969925,0.0,1.8794168738606143,33.0184458523786,28.480250742282625
2026-01-03 11:00:00+00:00,1.9465606539998344,217.4138076583273,96.05567753567769,140.10752537120237,1.9597695468051288,0.0,309.73711649210554,4.371020572334164,33.41050494295962,0.0,1.9185250645153982,33.1457560972512,29.083736064821867
2026-01-03 12:00:00+00:00,0.17270327109653638,239.3758773390451,107.68775727395308,151.192774211867,2.029092759092327,0.0,343.95447268734733,5.872596036088431,40.678237087903426,0.0,2.1305473970469433,36.48139689784746,31.94954503871219
2026-01-03 13:00:00+00:00,0.3459436528271202,253.00906274017794,102.8532163032697,144.8705327870674,1.9100316559425978,0.02205012861775753,323.7861787758192,5.90201771302571,47.90233117305061,0.0,2.0055332387397273,34.11276745187314,29.980334379589006
2026-01-03 14:00:00+00:00,0.22467623814801185,269.6307195325738,101.62565668278464,202.6492661711855,1.5647126349088478,0.03879993996311622,297.83846593942656,5.362143008702976,80.85782187626872,0.0,1.891119227938542,31.063811437242524,28.027807310856865
2026-01-03 15:00:00+00:00,0.15956816094336407,319.58240057629075,105.49721761568888,137.14227861531148,1.6147272565681017,3.431572743371937,331.7408217490178,5.993594377577284,42.93407444248002,0.0,2.2961543916220877,34.24139242592881,31.141197645199696
2026-01-03 16:00:00+00:00,0.1525258960787752,325.6628573250376,103.32625999494398,139.56320183176456,1.5894803907156576,2.164282257767263,329.4017486986528,5.994127231517899,40.613030210501776,0.0,2.6317139216581515,33.8753994431904,31.025372798171077
2026-01-03 17:00:00+00:00,0.15315112971569064,332.0779975918207,103.10899808108871,135.13975080254795,1.5959959833529866,0.0,335.33850453761005,5.261970545064585,36.17167714846941,0.0,2.4707912059961243,33.955822119056606,30.725340855277345
2026-01-03 18:00:00+00:00,0.15548678503283433,328.4433287156078,104.42165142205086,135.03618104351577,1.2676878501301994,0.0,340.52833449440976,4.762171508593134,33.61603833622374,0.0,2.2586501404769623,34.63509054181394,30.875379162144995
2026-01-03 19:00:00+00:00,0.15841635834364554,327.89267981059874,104.44223751535134,131.60022084244818,1.0138646933993314,0.0,346.9318247725837,4.527393611657652,32.350496356963326,0.0,2.242842126023192,32.75779315196792,32.08223076066297
2026-01-03 20:00:00+00:00,0.15940923058059644,322.9610036664123,106.37839404415934,131.10570219303634,1.0151851000132721,2.0360376176716595,349.10831246138224,4.163957876854025,29.70528087173133,0.0,2.2568991066410757,33.79265939321038,33.31715843830747
2026-01-03 21:00:00+00:00,0.16034369568171972,323.19381650120107,105.80785108070955,126.07234051522164,1.0211361672362151,0.0,353.93128100629286,4.290143262947276,31.197186758895022,0.0,2.121600268125492,33.88864008233146,34.31566066135752
2026-01-03 22:00:00+00:00,0.16226436116613893,324.01417350279047,104.88469397745493,118.52984571709696,1.1309185456064754,0.0,359.9877553618467,4.37524499310656,32.042087192591396,0.0,2.092356236089686,34.16027762302465,34.620382489225996
2026-01-03 23:00:00+00:00,0.1597880561305563,318.510157728768,102.51244790544295,122.23996541429835,1.3691313441081352,0.23821876199758601,355.5347323137561,4.195992304499953,31.507471452196103,0.0,2.060424934315068,33.989442508276646,34.70722727621049
2026-01-04 00:00:00+00:00,0.15562671509139772,322.4155515507324,102.99007415160327,116.93095147189585,1.3187316384060546,0.0,346.4189246336451,4.060157656339087,30.73770963450584,0.0,2.161573163822098,34.61772936812663,33.992970015832086
2026-01-04 01:00:00+00:00,0.15328137037073672,339.4819318887257,106.62736169421198,109.66273619957985,1.2988579278783483,0.0,341.2083641655329,4.149165347124927,30.21417833223596,0.0,2.1459391851903145,34.58168895773373,33.601494931415594
2026-01-04 02:00:00+00:00,0.1294721220751438,343.5427607203265,109.66066391232995,104.85671169101336,1.3500839652467809,0.0,345.07268180991775,6.260110715441695,30.966214821763128,0.0,2.170448052433481,35.2032802820165,34.5125719074357
2026-01-04 03:00:00+00:00,0.09651420848640951,343.12007544524664,108.6468487782219,105.4618798981704,1.375327470931336,1.8544038947311043,340.16231709767357,7.124357156438463,30.825632834220798,0.0,2.139398288115411,35.256841431353074,34.461403496410924
2026-01-04 04:00:00+00:00,0.09512805166587324,336.89797680909976,107.9287201181623,109.99775524189504,1.190725750039374,0.0,335.2609815866829,7.043340400373546,31.248772238475475,0.0,2.108671811926857,34.94766798075018,33.53026001092867
2026-01-04 05:00:00+00:00,0.09551286128541384,331.5609588446535,110.51236020977738,118.85779646459041,0.7800217004975464,0.0,336.6310998978875,7.338869986454147,34.27359636150469,0.0,2.1172017584933402,36.17251143493532,33.710070479920745
2026-01-04 06:00:00+00:00,0.09290047405764786,318.32734521161615,106.20072526023444,116.74492906577747,0.5728881921153713,0.0,327.34062662175086,8.507747997137677,43.30652369524399,0.0,2.0592938416111943,35.3825003434352,32.56451929701987
2026-01-04 07:00:00+00:00,0.5633858417319725,306.60922121835665,107.84602195738073,126.36541644860016,0.5870358502249894,3.6039657931814375,335.4374412145407,9.194250681226523,46.649121154804575,0.0,2.110155894051989,36.851373820796084,34.03261012510426
2026-01-04 08:00:00+00:00,2.479873199600011,281.7751287986279,111.50280855057237,137.25854097322818,0.5997715991744248,2.107487981707187,342.6985499890922,11.21674203226305,51.22981534434791,0.0,2.1630276422929002,38.254688873694434,34.46356501539933
2026-01-04 09:00:00+00:00,4.528342675917195,258.46074214386425,112.97419530358648,151.88291717747694,0.7079824228816244,0.8249677640028721,342.5449684790562,11.786005843231763,56.93518779285756,0.0,2.767852598873441,38.502950232366324,34.008887565885274
2026-01-04 10:00:00+00:00,4.906106998977943,250.73414604767865,117.58064020337552,148.2527669279236,0.6780126996834693,0.0,351.4083498829723,12.375411715213327,54.56589208328648,0.0,2.3489955157244973,39.387073742890294,33.762604182274096
2026-01-04 11:00:00+00:00,3.1641250383771324,245.28233856396002,115.51356130079363,147.4032893400432,0.6428698490670998,0.8250832719120561,357.7866768541534,15.872964102294908,54.41258861317737,0.0,2.1231622646821324,39.432663778188505,33.5406770233505
2026-01-04 12:00:00+00:00,0.5667249917904689,248.72565645371236,117.11394858284552,146.2432534244726,0.6455718212331147,0.0,359.24585337560785,14.85749569103738,52.6761123028015,0.0,2.2085139419875888,39.96726650888144,33.749602905630006
2026-01-04 13:00:00+00:00,0.0993157855555751,264.6765685056077,117.76783088025468,142.62781345213457,0.628999975185309,0.2877571432529501,350.0798677679393,14.48934548101211,50.10315854969505,0.0,2.317140730954854,39.78135172005876,33.14085000834912
2026-01-04 14:00:00+00:00,0.09716885622196235,264.4794561779825,117.6107543496577,149.6562333911924,0.6154027560724282,1.3103726349324447,342.489852914848,14.690311579823677,49.75126412611324,0.0,3.381678631641419,39.218564981886786,32.698939599627366
2026-01-04 15:00:00+00:00,0.09736752788752204,252.8654984140591,119.49429859996144,156.28299622013017,0.6237546400589451,1.0348504852508849,343.2063363723649,14.765582755126287,50.72117946480742,0.0,4.308472539219564,39.574220313817605,33.025442667316014
2026-01-04 16:00:00+00:00,0.09972668198258948,218.26638699335288,123.23309198156902,162.32802895795209,0.9705276032193131,0.0,351.5947278864511,15.609511133404023,61.860045305958664,0.0,4.479390132384645,40.816053296265906,35.26751002745958
2026-01-04 17:00:00+00:00,0.08996936590314666,151.84392294124615,111.41956222388855,155.4576924716892,0.9938053644897376,0.9987330616347243,317.1476378939609,14.373918256280437,58.71681973107798,0.0,4.57893464678696,36.81546452756762,31.088539515474398
2026-01-04 18:00:00+00:00,1.0488553038902888,81.48724409922224,85.54808641595595,170.31413018130257,0.41177667469143797,3.5943873877436205,214.15516097584182,9.728802085610804,115.67897966627551,0.0,2.9888535650130397,24.304031106608885,21.43969253784377
2026-01-04 19:00:00+00:00,1.6372738766572583,50.74024291642357,78.11950870882649,185.32592931983874,0.30884730138212735,4.576660929779305,170.74539094767337,7.650276572414696,171.04959108920863,0.0,2.5101669126573363,19.46642346112094,17.39468796401732
2026-01-04 20:00:00+00:00,0.08430339792451114,36.92073853492195,81.35723238806384,140.56261916287446,0.5967786468073158,1.6840927852047818,148.43536450401675,6.672165116395972,257.2180255642944,0.0,2.2099013764169477,17.08423081543007,15.249547707648905
2026-01-04 21:00:00+00:00,0.04602900749749932,18.70504283629989,63.961410617444244,133.11340732498292,0.31792986133347634,9.117868428453532,58.031358477289345,2.561029244223096,359.8250830632826,0.0,0.8193441243191004,6.861678594145765,5.889818420728557
2026-01-04 22:00:00+00:00,0.0451216377079879,21.889231609482025,69.65450604039897,90.72374731622003,0.349696749661328,3.7949588892525132,62.215185099562405,2.748862584003485,339.00122983411023,0.0,0.7066649025292912,7.352760535380994,6.243034801690594
2026-01-04 23:00:00+00:00,0.7138159152052204,17.896457016313086,67.95959857392181,27.710457134284226,0.33841578376020043,2.1916135868180397,43.70232495898675,1.9546383828007996,277.8761692797985,0.0,0.4544374812107181,5.3000892160046655,4.501982670895985
2026-01-05 00:00:00+00:00,0.05942045194116388,12.719827483765648,67.1679419728303,23.562855794657608,0.45264527638992696,0.7169856925824767,44.961937489940375,1.9596007021649973,287.31210124272627,0.0,0.37912259439574647,5.526156822563877,4.631404476041686
2026-01-05 01:00:00+00:00,0.04992558743066926,42.767577768181056,58.19693297178066,60.260016557951026,1.9958602002326407,0.004851633040427718,172.53487934268824,7.449229796876154,37.620104465862426,0.0,1.3301606298789053,21.293716675519573,17.946744370558132
2026-01-05 02:00:00+00:00,0.05455198039947569,48.61649115676825,63.58574630771595,61.097211062399126,1.9414177030100368,0.26973843152942584,170.61793951467484,7.4347715792082,74.1564031111727,0.0,1.2663412192746373,21.046934394496603,17.312453539350788
2026-01-05 03:00:00+00:00,0.048164956507012316,22.430493437458228,52.23502794147841,28.2785393512507,0.6890686218426946,12.183168246856097,61.93022762161267,2.7130780350552635,223.2642257930821,0.0,0.5210321995333347,7.627915550398431,6.329058244925051
2026-01-05 04:00:00+00:00,0.4941562263055098,50.780053927153865,57.65057353481431,66.32298321025182,1.7337459632436103,1.5988917727815777,134.46160800913853,5.951540924540679,119.32079729046491,0.0,1.286308867457287,16.93230133105353,13.617038942794366
2026-01-05 05:00:00+00:00,1.6807039918521094,27.402950412740875,44.63315112965637,159.42136464128734,1.1134375038700808,2.1666461700842814,61.46845731011898,2.7521403027407128,261.25683334107015,0.0,0.6224364002534841,8.147635074900252,6.309243721425432
2026-01-05 06:00:00+00:00,0.4479649770494494,68.8253161442862,59.69047386172532,144.42382522447474,2.927450264395771,4.166915845581561,142.70747173915188,6.51732667672943,166.44003811571244,0.0009489492777487332,2.0891211130036136,19.35131544894538,14.461831639666503
2026-01-05 07:00:00+00:00,1.7546535471881097,99.33974534513997,84.48995538930303,155.43031986269128,4.578788391990679,2.456815471032164,218.7732932938757,11.3852419332371,144.46322871828949,0.0,3.318127926317102,29.518909460143142,23.615920660792113
2026-01-05 08:00:00+00:00,3.0408600048605976,129.23980858118773,108.81885080257047,152.1335106489275,6.270560920585955,0.5360388278879656,299.34144500890744,16.71184134493347,70.67740371569685,0.0,4.4648783229287705,40.22318642251849,32.71661539899486
2026-01-05 09:00:00+00:00,4.461848350286658,106.86279151063844,95.44421900697155,129.46952743656672,5.429503795841056,1.1114495212560314,258.98137490849365,14.62125873520327,61.773144947428364,0.0,3.9705597620163293,36.1692100727682,25.83011195252964
2026-01-05 10:00:00+00:00,4.852350129023268,109.56196564466937,98.61221959334019,128.4668070231277,5.586144377290767,1.665266084269606,268.53969980935057,13.768620292525567,64.54238309086203,0.0,4.022862518357259,37.32895826532591,25.652723171857723
2026-01-05 11:00:00+00:00,3.813705175853775,117.09764220745306,114.40585125403013,149.06384371273924,6.561832415662892,2.4964949844397726,316.7485917690022,15.210229036248615,75.49251805093736,0.0,4.54844476565261,43.62178893414697,27.58905769383345
2026-01-05 12:00:00+00:00,1.0987616535318323,103.31736069678868,102.1080455625744,133.418433587926,5.707176600706054,0.0,275.6398246174144,15.198982349645908,66.20423710917187,0.0,4.121326206582611,38.41766816972968,25.893183445928504
2026-01-05 13:00:00+00:00,0.08523513155521076,109.58896153219789,102.98658585160878,136.33234740746465,5.66946687098679,0.0,273.9674937841284,16.954553771142976,65.8126248121391,0.0,4.235733332019,39.10262725216334,26.289370254593656
2026-01-05 14:00:00+00:00,0.06604404583027565,86.83416109059785,85.87652242605883,118.81186253104441,4.766178640751559,0.2630616900477167,230.07956874360133,14.923202522399366,56.61350645276088,0.0,3.4835482340227477,32.91525170771221,22.142091915172788
2026-01-05 15:00:00+00:00,0.08325131909438699,102.81537908156794,108.49901601224099,151.069924911652,6.037212220476832,5.804758927942974,290.0475957248443,19.18249144133167,71.53543033433316,0.0,4.383702271063815,41.37347742643675,27.96776032901497
2026-01-05 16:00:00+00:00,3.5674442290786557,30.122565713069935,40.48996030027191,116.8028098050888,1.8457038691770324,5.137400475419566,86.89149803034441,5.728748878632586,138.88209359588475,0.0,1.3195535567406877,12.49929158815285,8.362929958138794
2026-01-05 17:00:00+00:00,2.649128524319618,13.9255477428322,25.288484880954258,121.82813742997267,0.7721689358986883,0.5460680906444106,36.35020048127575,2.372984704527844,181.98451279510905,0.0,0.5128010424806914,5.210575110013649,3.534390261971183
2026-01-05 18:00:00+00:00,0.07466220534238506,79.9430009077475,95.91449100057271,130.68841313878855,5.525003195336494,0.0,260.0749040719192,16.567076726691855,61.14507970392964,0.0,3.690101725916817,36.58836927429693,24.763898049457826
