,Solar,Wind Onshore,Biomass,Hydro Run-of-river and poundage,Other renewable,Storage,Fossil Gas,Waste,Fossil Coal-derived gas,Fossil Oil shale,Fossil Peat,Other
2026-01-18 04:00:00+00:00,3.7617649457629887,93.61665035478347,74.48722065900009,0.5984626050077481,0.7694519207242476,0.0,4.958690155778485,14.021123888752957,55.50740661446864,276.40422885572144,0.0,0.0
2026-01-18 05:00:00+00:00,1.3357652775985895,78.08566851589042,78.51583021545608,0.6339225046230593,0.8150432202296478,0.0,5.207220573689416,14.91981894809272,56.64550380596052,290.2912269384596,0.0,0.0
2026-01-18 06:00:00+00:00,4.74295474137931,68.95693103448276,75.34584267241378,0.606405172413793,0.7796637931034482,0.0,5.0678146551724135,14.077262931034483,52.75725,280.115875,0.0,0.0
2026-01-18 07:00:00+00:00,2.413297989352809,52.89635267719653,67.86664833472656,0.5493686479827532,0.7063311188349685,0.0,4.650013198996876,13.125986625016498,49.933686039860966,253.808315368032,0.0,0.0
2026-01-18 08:00:00+00:00,6.565541344437834,26.80203747769185,60.08254015466984,0.4876264128494944,0.626948245092207,0.0,4.040333135038668,11.563712076145153,43.781885782272454,226.6243753718025,0.0,0.0
2026-01-18 09:00:00+00:00,7.290695942591506,30.54521821546238,56.219000767251885,0.46081148169878594,0.5924719050412962,0.0,3.768779618179356,10.911357584510538,41.374288035383856,213.4873764498804,0.0,0.0
2026-01-18 10:00:00+00:00,4.730918220946915,20.51102044476327,35.357388809182204,0.29049497847919653,0.37349354375896704,0.0,2.334334648493544,6.9303802008608315,26.549166068866572,134.32280308464848,0.0,0.0
2026-01-18 11:00:00+00:00,4.716065740858708,14.889769397375462,29.679551535227418,0.23330360555484775,0.2999617785705186,0.0,1.9080902025735762,5.582621990062428,21.48892852592687,117.40170722385018,0.0,0.0
2026-01-18 12:00:00+00:00,6.965161011454507,17.156291333477416,65.16091419926518,0.5132223903177004,0.6598573589799006,0.0,5.352176356170305,12.299007996542034,48.499515885022696,267.44385346877027,0.0,0.0
2026-01-18 13:00:00+00:00,3.991649934526408,10.793747271933652,66.77867415975555,0.5702357049323439,0.7331601920558708,0.0,5.946743780008729,13.3598079441292,53.03192055870798,311.3690604539502,0.0,0.0
2026-01-18 14:00:00+00:00,3.508544660150444,9.688367641097248,64.42963830458088,0.5581775595693887,0.7176568623034999,0.0,5.820994549795054,12.698539480203596,51.013441962073784,294.1396389802261,0.0,0.0
2026-01-18 15:00:00+00:00,2.202685566776867,8.282097731081018,56.00107784973506,0.4934015669580181,0.6343734432317376,0.0,5.14547348399076,11.630179792581856,45.4281871292061,259.28252343643857,0.0,0.0
2026-01-18 16:00:00+00:00,0.6810260916587805,12.598982695687438,52.909241359109544,0.4540173944391869,0.5837366499932404,0.0,3.6807838763462657,11.042351629038796,42.045253706457565,235.82960659726913,0.0,0.0
2026-01-18 17:00:00+00:00,0.7917099836755734,19.434239410602284,50.32586669816994,0.41826187816822746,0.5377652719305782,0.0,3.3460950253458197,9.859029985393933,37.91245167110577,225.0995800756079,0.0,0.0
2026-01-18 18:00:00+00:00,0.7593569441472288,28.06245773592981,56.394909052000855,0.47248876524716454,0.6074855553177829,0.0,3.7799101219773164,11.238482773378983,42.287744489621225,250.6721645623796,0.0,0.0
2026-01-18 19:00:00+00:00,4.584429749227069,29.235133974579178,60.180034781861906,0.5260821023703194,0.676391274476125,0.0,4.208656818962555,12.287774819649606,47.49769838543456,278.3537980934386,0.0,0.0
2026-01-18 20:00:00+00:00,0.47895369813589894,22.8123872519543,54.84906794948888,0.4966927239927841,0.6386049308478653,0.0,3.9735417919422726,11.654539987973543,45.32321106434155,243.27300060132293,0.0,0.0
2026-01-18 21:00:00+00:00,0.5041359402289927,23.45240393945274,60.77862895400737,0.5646322530564718,0.7259557539297495,0.0,4.517058024451774,12.50257131767902,52.208317970114486,260.3962958470794,0.0,0.0
2026-01-18 22:00:00+00:00,0.2424061681699156,24.66482761128891,62.58119241586654,0.5656143923964697,0.7272185045097468,0.0,4.100704344874406,12.0597068664533,50.58208709145571,261.05124260498496,0.0,0.0
2026-01-18 23:00:00+00:00,1.1958965467418,24.537234503684434,69.23386793815921,0.5979482733709,0.7687906371911573,0.0,4.271059095506429,13.261638491547464,53.87941048981361,275.6541540239849,0.0,0.0
2026-01-19 00:00:00+00:00,0.61113893728223,27.433347851335657,71.48062088656602,0.6337737127371273,0.8148519163763066,0.0,4.526955090979481,14.327812862950058,56.40586043360433,291.4906383081688,0.0,0.0
2026-01-19 01:00:00+00:00,0.21711974729587444,34.13122427491146,66.7426103187518,0.6079352924284483,0.781631090265148,0.0,4.342394945917489,13.873951852206378,53.281185986407586,279.67194649181585,0.0,0.0
2026-01-19 02:00:00+00:00,0.27892540177500597,26.119371551930914,64.69076996881745,0.5578508035500119,0.7172367474214439,0.0,3.9846485967858,12.671182537778842,49.60887502998321,256.6711393619573,0.0,0.0
2026-01-19 03:00:00+00:00,1.6579897285399852,16.646886769381265,53.18965028124236,0.46892638786989477,0.6029053558327219,0.0,3.349474199070677,10.617833211054046,40.49514306676449,215.37119100024455,0.0,0.0
2026-01-19 04:00:00+00:00,1.9374907127643768,11.32551389370449,56.081549358561595,0.4931794541582049,0.6340878696319778,0.0,3.786913665857645,11.272673237901827,42.02593491505275,228.04265689236715,0.0,0.0
2026-01-19 05:00:00+00:00,1.1614588319770225,3.7196086644327426,48.44312470081378,0.411656294877932,0.5292723791287697,0.0,3.5284825275251315,9.188756582096698,35.06429511728099,205.07834490186693,0.0,0.0
2026-01-19 06:00:00+00:00,0.2708002614623214,1.9064338406947425,38.28032496031375,0.30329629283779996,0.3899523765057428,0.0,3.011298907461014,6.585862358763656,25.574376692501634,155.67765430945934,0.0,0.0
2026-01-19 07:00:00+00:00,0.7266609842537348,0.8736261271365124,29.384863846395408,0.22861244448432103,0.29393028576555563,0.0,2.5473958099681484,5.06213269929568,18.631914225472165,124.25086357722849,0.0,0.0
2026-01-19 08:00:00+00:00,2.4337962556034105,0.6486156280214468,21.374562714248043,0.1666168585743166,0.21422167530983566,0.0,1.8506372505933024,3.7072251032785446,14.001766722334537,91.00255779203655,0.0,0.0
2026-01-19 09:00:00+00:00,3.5191314114563834,0.8006489454636215,22.87745746495278,0.17378426723241397,0.22343691501310367,0.0,1.9364532634468987,3.947385498564832,14.709596905029327,101.01210532884063,0.0,0.0
2026-01-19 10:00:00+00:00,6.514341990078786,0.8105402476134895,35.3035307849431,0.2801867522614532,0.36024011005043977,0.0,3.122080953770478,6.3242152653299435,24.346227437575553,162.98863645837673,0.0,0.0
2026-01-19 11:00:00+00:00,7.81481956629697,0.539697483860288,37.30389008442311,0.3022305909617613,0.3885821883794074,0.0,3.367712299288197,6.843364095348452,25.71118813110412,178.55351556033767,0.0,0.0
2026-01-19 12:00:00+00:00,6.805508350424846,0.6616466451801933,41.553772341048926,0.33082332259009667,0.4253442719015529,0.0,3.6863170231467914,7.443524758277175,28.226318488133604,193.14174479929682,0.0,0.0
2026-01-19 13:00:00+00:00,4.501515720123426,0.8272475189725628,38.02115544992077,0.30081727962638644,0.386765073805354,0.0,3.3519639729797346,6.8328496372279215,26.579355349845716,176.84832999749813,0.0,0.0
2026-01-19 14:00:00+00:00,2.134069400630915,0.3773659305993691,47.1577287066246,0.3643533123028391,0.4684542586750789,0.0,4.059936908517351,8.39313880126183,32.25828075709779,218.28667192429023,0.0,0.0
2026-01-19 15:00:00+00:00,3.1235167433807693,0.47531776529707354,48.49599256788143,0.3802542122376588,0.48889827287699,0.0,4.182796334614247,8.90881297242515,33.177180017735736,222.36723111355093,0.0,0.0
2026-01-19 16:00:00+00:00,1.8669927159209159,0.3184869927159209,39.723015608740894,0.30750468262226843,0.3953631633714881,0.0,3.3825515088449536,7.160466181061396,26.82978355879293,183.86583558792924,0.0,0.0
2026-01-19 17:00:00+00:00,0.4536634103019539,0.27775310834813505,32.83041740674956,0.25923623445825933,0.333303730017762,0.0,2.833081705150977,5.749489342806395,22.95166518650089,153.23638987566608,0.0,0.0
2026-01-19 18:00:00+00:00,2.3346680988184745,0.33696240601503763,42.40912567132116,0.33696240601503763,0.43323737916219124,0.0,3.4899677765843182,7.16045112781955,29.809138560687433,193.78948657357682,0.0,0.0
2026-01-19 19:00:00+00:00,3.3042096332071527,0.4911662968280902,51.84037005612844,0.41674716094504627,0.5358177783579167,0.0,4.286542226863333,8.707038898316146,37.47747683070095,235.0156311186529,0.0,0.0
2026-01-19 20:00:00+00:00,0.7254407918470418,0.8266650883838386,58.018392631673876,0.4892507665945166,0.6073457792207793,0.0,4.622576208513709,9.650049603174605,43.13842104076479,256.04685808982686,0.0,0.0
2026-01-19 21:00:00+00:00,0.5421322076522362,1.2391593317765404,65.52054966768456,0.6195796658882702,0.6970271241243039,0.0,4.259610202981857,10.66838737201365,49.1016885216454,298.5018659062331,0.0,0.0
2026-01-19 22:00:00+00:00,3.649841850797524,1.424804572771226,66.16558221499254,0.5855361257963941,0.7026433509556731,0.0,4.293931589173558,11.027597035832091,46.92096154715106,297.1791017125299,0.0,0.0
2026-01-19 23:00:00+00:00,2.805477534048962,1.6330391616105902,74.74294624294625,0.5862191862191861,0.7537103822818109,0.0,4.606007891722177,12.373412109126393,48.23746446603589,347.7117230260087,0.0,0.0
2026-01-20 00:00:00+00:00,0.22198976583557958,0.8879590633423183,71.62197081367925,0.5650648584905661,0.7265119609164422,0.0,4.439795316711591,11.826000252695419,46.294956620619956,342.59075134770893,0.0,0.0
2026-01-20 01:00:00+00:00,0.1954435952816082,0.8990405382953977,70.3401499418508,0.5472420667885031,0.7035969430137896,0.0,4.29975909619538,11.550716481143047,48.157301877388264,333.85674946004315,0.0,0.0
2026-01-20 02:00:00+00:00,0.44728877679697354,0.22364438839848677,69.29248633879783,0.5218369062631357,0.6709331651954603,0.0,4.1001471206389235,10.977212063892392,46.38757356031947,310.7538776796974,0.0,0.0
2026-01-20 03:00:00+00:00,2.447816657027183,0.38548293811451706,72.37442163100057,0.5396761133603238,0.6938692886061307,0.0,4.240312319259687,11.545213996529784,45.29424522845575,329.02896182764596,0.0,0.0
2026-01-20 04:00:00+00:00,2.2236631837738168,0.37061053062896937,53.61023868059824,0.399119032985044,0.5131530424093423,0.0,3.1359352591682033,8.837635730383118,33.58301577545585,245.20162876459742,0.0,0.0
2026-01-20 05:00:00+00:00,3.0200753900881234,0.2745523081898294,41.46838062899183,0.3074985851726089,0.39535532379335436,0.0,2.7894514512086666,7.105413735952785,26.225236478292505,190.0890360983103,0.0,0.0
2026-01-20 06:00:00+00:00,2.1677857792901514,0.23874292723459817,36.15522890040754,0.26739207850274993,0.34378981521782137,0.0,2.750318521742571,6.27416412772524,23.54005262533138,169.6125252245479,0.0,0.0
2026-01-20 07:00:00+00:00,2.006427182578262,0.19479875559012247,24.252445070970253,0.18181217188411433,0.233758506708147,0.0,1.870068053665176,4.402451876336769,16.421535096247325,117.41170328601983,0.0,0.0
2026-01-20 08:00:00+00:00,6.69145620022753,0.174985779294653,26.163873720136515,0.19598407281001137,0.2519795221843003,0.0,2.0228356086461887,4.682619453924915,17.568572241183162,126.82269340159272,0.0,0.0
2026-01-20 09:00:00+00:00,5.566960470085469,0.20592948717948717,25.583306623931623,0.19220085470085468,0.2471153846153846,0.0,2.0043803418803416,4.509855769230769,17.531463675213676,124.05878739316238,0.0,0.0
2026-01-20 10:00:00+00:00,4.239840836569144,0.16412287109299908,25.363822036830566,0.19147668294183226,0.24618430663949867,0.0,1.9968282649648224,4.417640613586559,17.554308753988696,123.70077563338587,0.0,0.0
2026-01-20 11:00:00+00:00,4.081705202312138,0.11457418111753372,26.724427745664734,0.200504816955684,0.25779190751445086,0.0,2.0909788053949905,4.683219653179191,18.331868978805396,129.33992870905587,0.0,0.0
2026-01-20 12:00:00+00:00,3.5677299964751494,0.08845611561508636,36.719116437551406,0.2751968041358242,0.35382446246034543,0.0,2.869909528845024,6.309869580542827,24.856168487839266,175.90972858653507,0.0,0.0
2026-01-20 13:00:00+00:00,2.661108282749168,0.08936557665948698,36.481014294106124,0.2780262384961817,0.3574623066379479,0.0,2.8994164871744665,6.295308400234972,24.41666144507539,180.07163696886627,0.0,0.0
2026-01-20 14:00:00+00:00,1.5323301199153538,0.5645426757582882,36.705355043498706,0.2822713378791441,0.3629202915588996,0.0,2.943686809311074,6.270456148600988,24.416470726545963,184.17196684693158,0.0,0.0
2026-01-20 15:00:00+00:00,1.4303223140495869,0.8068484848484848,44.82899081726354,0.3422993572084481,0.440099173553719,0.0,3.569693296602387,7.738410468319558,29.242145087235993,244.4261910009183,0.0,0.0
2026-01-20 16:00:00+00:00,6.028285981891977,0.7354771568321367,49.07996669788741,0.36773857841606833,0.4728067436778021,0.0,3.8349880320532836,8.313518576334687,33.122739098761585,276.6444791341451,0.0,0.0
2026-01-20 17:00:00+00:00,0.7971932538773014,0.45553900221560084,36.7744212697685,0.2898884559553823,0.37271372908549155,0.0,3.023122469248987,6.501783940713575,26.85609481243792,195.9542430666972,0.0,0.0
2026-01-20 18:00:00+00:00,1.469055889163625,0.19664527650221753,41.70036598767613,0.3238863377683583,0.4164252914164606,0.0,3.3776718081557364,7.183336276933946,29.959486243573142,210.09812688881038,0.0,0.0
2026-01-20 19:00:00+00:00,1.4220111214087114,0.29513438368860057,48.63009731232622,0.375625579240037,0.482947173308619,0.0,3.9172381835032435,8.384499536607969,34.919763670064874,220.0226830398517,0.0,0.0
2026-01-20 20:00:00+00:00,2.2794025551102206,0.1975482214428858,55.49585420841684,0.42548847695390785,0.547056613226453,0.0,3.935768411823648,9.740646918837676,40.208661072144295,251.1445735220441,0.0,0.0
2026-01-20 21:00:00+00:00,0.6178914266799073,0.9518867924528301,57.981595498179416,0.467593512082092,0.6011916583912612,0.0,3.6071499503475675,10.203558424362793,44.45478318437603,234.26434955312808,0.0,0.0
2026-01-20 22:00:00+00:00,0.7991271364591902,0.2143999634402706,69.40711543734578,0.545745361484325,0.7016726076227037,0.0,4.073599305365141,12.064870669957044,51.55344575450142,287.1400237638242,0.0,0.0
2026-01-20 23:00:00+00:00,4.001567443898165,0.5130214671664314,58.67255512826753,0.47882003602200257,0.6156257605997176,0.0,3.43724383001509,10.73924937935063,45.966723458112256,226.87519349656816,0.0,0.0
2026-01-21 00:00:00+00:00,4.867646142041911,0.946008967534647,58.239752074042094,0.48160456529036577,0.6192058696590418,0.0,3.4400326092168987,10.8705030451254,46.3716395722438,232.83860715484573,0.0,0.0
2026-01-21 01:00:00+00:00,0.8908630701275496,1.1759392525683656,61.309196486177974,0.49888331927142776,0.6414214104918358,0.0,3.5634522805101985,11.313960990619881,46.930666534319315,232.67561665591344,0.0,0.0
2026-01-21 02:00:00+00:00,0.5105037998892749,1.4198386934420455,56.31495042528562,0.4466908249031154,0.5743167748754341,0.0,3.190648749307967,10.226029241532034,42.00489078463939,202.28713070612514,0.0,0.0
2026-01-21 03:00:00+00:00,0.47957555259146345,3.261113757621951,57.29329268292683,0.3357028868140244,0.5275331078506098,0.0,3.245127905868903,10.310874380716463,42.50637981135671,217.61539991425306,0.0,0.0
2026-01-21 04:00:00+00:00,0.7322953067633919,4.642229176803646,47.79534546821781,0.15692042287786967,0.0,0.0,2.8114909098951655,8.421396027779007,34.69249015791569,196.37283252974743,0.0,0.0
2026-01-21 05:00:00+00:00,5.32076105204253,6.8409784954832515,62.77506595251419,0.19828923175313776,0.0,0.0,4.758941562075306,10.393660564393636,43.656679190982494,279.4556239507554,0.0,0.0
2026-01-21 06:00:00+00:00,8.862775839767961,6.11547054442833,59.292125583036096,0.18625798612472072,0.21730098381217416,0.0,4.439148669305844,9.685415278485477,40.371418492533216,266.83008662250614,0.0,0.0
2026-01-21 07:00:00+00:00,9.63176651063997,5.791252015891121,57.13527317783109,0.19812177949101206,0.5486449278212642,0.0,2.5755831333831565,9.93656924831845,39.73103685638988,261.901752350234,0.0,0.0
2026-01-21 08:00:00+00:00,7.30956279342723,7.30956279342723,57.01762910798122,0.24314553990610333,0.5470774647887324,0.0,4.194260563380282,10.060146713615024,40.74207453051643,261.00154049295776,0.0,0.0
2026-01-21 09:00:00+00:00,6.007916586213555,8.435605329214134,45.95443135740491,0.19617686812125895,0.4413979532728326,0.0,3.62927206024329,8.153601081289825,33.00675806140182,211.6748407028384,0.0,0.0
2026-01-21 10:00:00+00:00,5.528107271789581,9.285172769468797,38.57390407426508,0.1637957710159876,0.36854048478597207,0.0,3.0506962351727687,6.8691851469829786,26.473491490458997,187.5871067560598,0.0,0.0
2026-01-21 11:00:00+00:00,4.76503036067013,6.367429950983977,39.7648108859463,0.32680517960348227,0.3795156924427536,0.0,3.120462360084863,7.126461335869484,26.987782573706927,199.36170166069203,0.0,0.0
2026-01-21 12:00:00+00:00,1.9058093414484032,7.4724953839841355,41.1094918963277,0.34455310127880734,0.38762223893865827,0.0,3.1763489024140052,7.386357108664432,27.42427340491007,225.69304862203376,0.0,0.0
2026-01-21 13:00:00+00:00,1.2072213975005177,11.043840191949181,33.27459866740317,0.28615618311123386,0.3219257060001381,0.0,2.611175170890009,5.50850652489125,22.72258941517641,182.04898674307807,0.0,0.0
2026-01-21 14:00:00+00:00,2.9090010176390777,18.83517045454545,45.85954545454546,0.39112618724559023,0.440016960651289,0.0,3.5690264586160105,8.005864145183175,22.36752883310719,257.94772048846676,0.0,0.0
2026-01-21 15:00:00+00:00,4.089728779089151,25.18411932386477,46.97490331399613,0.4051743682069747,0.4558211642328465,0.0,3.697216109888644,8.508661732346468,22.930336900713474,267.5290383076615,0.0,0.0
2026-01-21 16:00:00+00:00,1.3581512660093682,25.703012709227288,42.0234637557732,0.36217367093583147,0.4074453798028104,0.0,3.146383766255036,7.515103671918504,23.428109338661596,241.5811564414163,0.0,0.0
2026-01-21 17:00:00+00:00,0.450152749490835,27.049178547182617,35.972206381534285,0.3201086218601494,0.36012219959266806,0.0,2.240760353021045,6.592236931432452,22.697701968771216,199.0175322471147,0.0,0.0
2026-01-21 18:00:00+00:00,0.42352970778676147,15.632096487402288,19.93339819505485,0.17601234609319957,0.19801388935484956,0.0,1.232086422652397,3.602752709095179,13.35493675982152,109.39717348273895,0.0,0.0
2026-01-21 19:00:00+00:00,0.11193987628243816,22.798421469523237,21.579520594447796,0.1990042245021123,0.22387975256487633,0.0,1.3930295715147858,4.060929956246228,15.261136466505736,99.24713808841281,0.0,0.0
2026-01-21 20:00:00+00:00,0.4179887649185553,20.73587742487268,21.874745364071064,0.19384986199121407,0.06663589005947984,0.0,1.3569490339384982,3.986037787194339,14.569028690277182,92.62388718267697,0.0,0.0
2026-01-21 21:00:00+00:00,1.3452617328519858,36.260113944043326,31.755257220216606,0.2832129963898917,0.0,0.0,1.9824909747292416,5.717362364620938,21.249825135379062,136.75647563176895,0.0,0.0
2026-01-21 22:00:00+00:00,0.10387496594933264,8.837512346854618,7.56546256144606,0.0746083169929335,0.0,0.0,0.5695453035603183,1.3675756059403088,4.85880452971164,31.531351908783137,0.0,0.016264460761666114
2026-01-21 23:00:00+00:00,0.16885183299389,67.08483324847249,56.37962703665986,0.540325865580448,0.0,0.0,3.7147403258655802,10.840287678207739,40.558210285132375,218.66312372708757,0.0,0.0
2026-01-22 00:00:00+00:00,0.23035644594770394,57.31268375178873,49.588064264342385,0.49142708468843505,0.0,0.0,3.3785612072329907,9.8285416937687,35.93560556784181,197.38475998438923,0.0,0.0
2026-01-22 01:00:00+00:00,0.14327736370488234,63.77275458504314,47.23854681349971,0.45848756385562356,0.0,0.0,3.152102001507412,9.270045431705888,34.372239552801275,183.76754668788212,0.0,0.0
2026-01-22 02:00:00+00:00,0.9367080587937151,37.29034782057781,32.559972123669546,0.29974657881398886,0.0,0.0,2.0607577293461734,6.126070704510897,21.993905220476435,120.50749176381146,0.0,0.0
2026-01-22 03:00:00+00:00,1.9885031162690734,36.46255211691382,34.174274661508704,0.30976681710724263,0.0,0.0,2.3782097571459273,6.515095637223295,22.69291747259832,127.9536804212336,0.0,0.0
2026-01-22 04:00:00+00:00,1.2173457485318961,150.8666973343217,16.11724889089801,3.0419098124889334,0.1301564636795109,0.0,14.590417460633095,14.109464325932286,8.483138926876357,53.93454167001851,0.0,5.859079366619704
2026-01-22 05:00:00+00:00,0.193177902836798,7.812436353891506,5.726115003254088,0.05151410742314613,0.0579533708510394,0.0,0.49260365223383495,1.083406071743042,3.5705715707668166,23.062221966999736,0.0,0.0
2026-01-22 06:00:00+00:00,3.5352313665139374,50.89088874121226,38.34287275716134,0.32885873176873837,0.36996607323983066,0.0,3.1652652932741066,6.936863873246825,22.023258193137696,168.2317949704452,0.0,0.0
2026-01-22 07:00:00+00:00,3.4747299664282587,44.65627098233835,43.45808823529412,0.38341847905415266,0.4313457889359218,0.0,3.69040286089622,8.12367902495986,25.796874543862213,198.33519011823094,0.0,0.0
2026-01-22 08:00:00+00:00,1.98612066606731,16.06952175272642,19.385194269632176,0.17508501739436344,0.19697064456865884,0.0,1.685193292420748,3.633014110933041,12.234065590431145,84.60983465582613,0.0,0.0
2026-01-22 09:00:00+00:00,0.32934791220980913,2.392845257903495,2.781507012122653,0.024974249267094534,0.02809603042548135,0.0,0.1896482053719991,0.5002654306314872,1.7544410110133908,11.698874891054594,0.0,0.0
2026-01-22 10:00:00+00:00,0.13946429079108186,1.1526301124695766,0.021764826516666853,0.026617094335262298,0.0,0.0006309153766334494,0.12723808259842903,0.10742169620044409,0.0,0.0,0.0,0.09923298171190609
2026-01-22 11:00:00+00:00,0.6385366516539835,5.291134104674639,5.0787573769218834,0.045006988662835846,0.05063286224569034,0.0,0.33755241497126887,0.943740293523839,3.085791660195683,20.753847647150177,0.0,0.0
2026-01-22 12:00:00+00:00,2.602561659836341,42.68063255316157,8.41171735382964,0.7908639451323461,0.07799746124552835,0.0,3.9620024959761104,4.349921166308908,4.697180443897373,31.517474131630575,0.0,2.5096487889816106
2026-01-22 13:00:00+00:00,1.9592580916995481,103.05489912526433,1.8353384175699075,2.0891185140184145,0.0,0.0,9.949960610783775,8.473787233986663,0.0,0.0,0.0,7.187638006677374
2026-01-22 14:00:00+00:00,0.19775282963398502,13.232558246361902,8.585366749963251,0.07476021608114068,0.0868183154490666,0.0,0.7427789210642365,1.5844342569454655,5.257331324415699,35.86319914008526,0.0,0.0
2026-01-22 15:00:00+00:00,0.5031330065723516,22.172852846162414,15.373994653002116,0.12250194942631168,0.1575025064052579,0.0,1.3475214436894287,2.9094212988749026,9.63390330845494,65.60416898741228,0.0,0.0
2026-01-22 16:00:00+00:00,0.05540499040307103,3.8970892514395397,2.8696525911708255,0.022813819577735126,0.02933205374280231,0.0,0.2509520153550864,0.5198291746641075,1.861770633397313,11.71815547024952,0.0,0.0
2026-01-22 17:00:00+00:00,0.0,35.10171958486408,0.4909958427597751,0.5644307156602894,0.0,0.0,2.6689622787461027,2.3762119913647433,0.0,0.0,0.0,1.8976795866050167
2026-01-22 18:00:00+00:00,0.0,36.98423622131277,0.5265854232600367,0.6053604739379886,0.0,0.0,2.8694790573737627,2.5553922021690787,0.0,0.0,0.0,1.8589466219463704
2026-01-22 19:00:00+00:00,0.0,84.68926802708671,1.168573770767259,1.343238349711143,0.0,0.0,6.3580928747199446,5.591544120347209,0.0,0.0,0.0,2.77428285736773
2026-01-22 20:00:00+00:00,0.0,364.264171507625,5.398703792006911,6.205821764992146,0.0,0.07769197205819686,29.421177320563544,25.66935961658566,0.0,0.0,0.0,11.288074026168495
2026-01-22 21:00:00+00:00,0.0,286.1196655570879,4.354996491071578,5.009962586615475,0.0,0.0,23.592195645235602,20.942863442285248,0.0,0.0,0.0,8.405316277704165
2026-01-22 22:00:00+00:00,0.0,266.7342322624873,4.275440072572649,4.938028868167179,0.0,0.0,23.327447788728875,20.607715684193312,0.0,0.0,0.0,8.217135323850727
2026-01-22 23:00:00+00:00,0.0,15.089372142142919,0.2627904749120249,0.30746943215594646,0.0,0.0,1.4400044597662407,1.2673497176881365,0.0,0.0,0.0,0.508013773334732
2026-01-23 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-23 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-23 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-23 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-23 04:00:00+00:00,0.0,123.63357707503036,2.2574165827181836,2.6153456873617484,0.0,0.0,19.139559198059118,10.753720396273314,0.0,0.0,0.0,4.650381060557286
2026-01-23 05:00:00+00:00,0.0,190.26965532323499,3.535071612352281,4.11199908261241,0.0,0.0,66.33407833809147,16.86661015136521,0.0,0.0,0.0,10.957585492343627
2026-01-23 06:00:00+00:00,0.9990331388369854,139.21796678677845,2.626598025451096,3.058153587161159,0.0,0.2582461220531687,61.38547320282163,12.586814026512606,0.0,0.0,0.0,9.267715110384907
2026-01-23 07:00:00+00:00,2.847866733699994,82.91565684623404,1.6263149322563644,1.884801563586702,0.0,15.183610040286373,39.167112147932436,7.484512005441603,0.0,0.0,0.0,5.640125730562487
2026-01-23 08:00:00+00:00,6.79652106053526,92.338691705544,1.8878480601802476,2.16017664787504,0.0,18.24063088695117,48.56610862918288,8.598390733264363,0.0,0.0,0.0,6.586632276467058
2026-01-23 09:00:00+00:00,10.086642495001092,100.34686430481604,2.0599243619020604,2.357655458778097,0.0,20.325556882111545,49.61055223859827,9.414086955758815,0.0,0.0,0.0,7.648717303034089
2026-01-23 10:00:00+00:00,8.208335068194724,72.90599334937984,1.6137021441578798,1.8451985508742823,0.0,0.10511890735726853,40.949920968290726,7.3897426650427995,0.0,0.0,0.0,5.731988346702489
2026-01-23 11:00:00+00:00,10.012768968572754,103.38031599231063,2.289742134202553,2.623661139478809,0.0,0.0,59.31798849697775,10.475702156023878,0.0,0.0,0.0,8.174821112433632
2026-01-23 12:00:00+00:00,9.574806698636696,128.5699618229852,2.9479024983548774,3.3901058967853954,0.0,0.0,76.66338578286809,13.989996754237186,0.0,0.0,0.0,10.988840546132563
2026-01-23 13:00:00+00:00,3.930731401902281,181.27941487369878,3.8182499190050385,4.396038249393964,0.0,0.0,96.92183844385517,18.12570144423436,0.0,0.0,0.0,12.228025667910392
2026-01-23 14:00:00+00:00,0.21055541724357466,204.6444277077301,3.964390816831694,4.561449671281809,0.0,0.04507613306402211,89.21425653992621,18.645222508990084,0.0,0.0,0.0,13.414621204932478
2026-01-23 15:00:00+00:00,1.0423072690355296e-05,270.69207499035986,4.64381153480936,5.337969602958559,0.0,40.348057181484734,102.53017803337043,22.007315652008778,0.0,0.0,0.0,17.615582581935595
2026-01-23 16:00:00+00:00,0.0,263.82419199174797,4.340185007322988,4.9976228962477105,0.0,34.37724171476576,95.35301644605184,20.579770229616983,0.0,0.0,0.0,15.327971714246742
2026-01-23 17:00:00+00:00,0.0,226.94706386915968,3.633185168414198,4.180166588943062,0.0,0.13743901338894465,82.49752691205026,17.392882068227756,0.0,0.0,0.0,12.7867363798161
2026-01-23 18:00:00+00:00,0.0,229.36476952294058,3.548611848897289,4.089447758612274,0.0,0.007319733886656403,80.76292483614962,17.067858586592084,0.0,0.0,0.0,11.309067712921452
2026-01-23 19:00:00+00:00,0.0,87.72251844875197,1.3412344788245114,1.5466005563070824,0.0,0.0,14.298035973584193,6.454985075409725,0.0,0.0,0.0,2.9616254671225097
2026-01-23 20:00:00+00:00,0.0,90.04559449185233,1.4476557249364566,1.6664076792597515,0.0,0.0,5.545400229311003,6.956174290221999,0.0,0.0,0.0,3.038767584418463
