,Solar,Wind Onshore,Wind Offshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Other renewable,Storage,Nuclear,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste,Fossil Peat,Other
2026-01-08 05:00:00+00:00,0.005010931999288872,3320.3973943145124,0.0,0.012547933133766348,3920.73328356112,173.39577363372194,0.0,0.0,0.0,0.0,0.05521078030924059,0.0,1.779960013894522,0.0,55.820818831308934
2026-01-08 06:00:00+00:00,0.002325094784110071,3449.6112984469514,0.0,0.032141275579536534,4161.4783263376885,447.55933086211826,0.0,0.0,0.0,0.0,0.14142129113720492,0.0,4.3461955937909345,0.0,56.0789610979508
2026-01-08 07:00:00+00:00,0.0015536615074794467,3566.0324431581657,0.0,0.03338163834813962,4110.446014927701,462.265309609257,0.0,0.0,0.0,0.0,0.14687887491543083,0.0,4.4484451378662895,0.0,55.55097299223918
2026-01-08 08:00:00+00:00,0.005999868886145573,3686.111492284354,0.0,0.02969470033483546,4001.4581048770365,405.81320467452787,0.0,0.0,0.0,0.0,0.13065638452627265,0.0,3.6881122186544073,0.0,57.88773499168018
2026-01-08 09:00:00+00:00,0.2609142042938852,3796.4100973679565,0.0,0.031235822619370045,3896.2119239881513,426.0588909039745,0.0,0.0,0.0,0.0,0.137437307167002,0.0,3.940219105095243,0.0,57.22428130074188
2026-01-08 10:00:00+00:00,0.39740456537292146,3817.9269915179425,0.0,0.03106516212162509,3845.9147557222323,423.6854846796923,0.0,0.0,0.0,0.0,0.13668640268352916,0.0,3.880022206792143,0.0,57.15258974316194
2026-01-08 11:00:00+00:00,0.4355693603495782,3892.896326071988,0.0,0.02902586327215388,3786.0325710937727,395.1326415352285,0.0,0.0,0.0,0.0,0.12771350813884436,0.0,3.4116424977996878,0.0,57.50951006944921
2026-01-08 12:00:00+00:00,0.2876251607252291,3892.9559392775927,0.0,0.032683682914658,3812.1214745825637,446.68210039474224,0.0,0.0,0.0,0.0,0.14380787798766603,0.0,3.955189986098628,0.0,54.59617903737416
2026-01-08 13:00:00+00:00,0.23425933160347556,3877.672805342896,0.0,0.03600943270493822,3893.262286751445,488.9912068989101,0.0,0.0,0.0,0.0,0.15844114380740112,0.0,4.291767312504691,0.0,53.5532237861279
2026-01-08 14:00:00+00:00,0.0027077044040058657,3875.745596810504,0.0,0.037770371504122845,3908.531382389488,514.3720201153759,0.0,0.0,0.0,0.0,0.16618925691442546,0.0,4.590114461077668,0.0,53.954218890732186
2026-01-08 15:00:00+00:00,0.002007879424402886,3887.5934435816475,0.0,0.03407733967762018,3850.59500685417,463.95549751971237,0.0,0.0,0.0,0.0,0.149939953808132,0.0,3.7254404133104377,0.0,54.01958645825036
2026-01-08 16:00:00+00:00,0.0011900103599632127,3795.2700927063843,0.0,0.03158662053872552,3893.908892257043,429.82684413592165,0.0,0.0,0.0,0.0,0.1389808145041869,0.0,3.2468300246819504,0.0,73.52558343056707
2026-01-08 17:00:00+00:00,0.008173271136188142,3650.1330743959807,5.683119045622661,4.151175692589505,3989.0772397003116,398.8031294290344,0.011523147949967146,0.0,0.0,1.8992560240047631,2.5467625598240313,0.14283647644716177,3.3514204735156676,0.0,84.61728978358241
2026-01-08 18:00:00+00:00,0.06415911579232986,3586.7768934138285,43.98241997015216,30.192723261742806,4085.761661362598,283.377199957122,0.07998993935957556,0.0,0.0,13.959208152455085,16.744849938081522,1.0427594505677276,5.767121161539343,0.0,84.6010142767621
2026-01-08 19:00:00+00:00,0.27900168256670965,3613.0860718988724,135.02985341967525,65.04375472634665,4083.661595127769,122.48593653360277,0.1550267633350358,0.0,0.0,34.81931955602085,28.821829002117155,2.4909484374993283,9.012123842407085,0.0,83.01453900978855
2026-01-08 20:00:00+00:00,0.024281011511851906,3395.0433434515085,0.0,0.011640841225143628,4292.301678251548,157.6330052212707,0.0,0.0,0.0,0.0,0.05121958498221971,0.0,1.224952771686001,0.0,78.63487886626838
