,Solar,Wind Onshore,Wind Offshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Other renewable,Storage,Nuclear,Fossil Gas,Waste,Other
2026-01-03 09:00:00+00:00,0.01809293113308742,63.14662668852346,0.0007253297658621714,0.0,3205.54635936918,199.72529268150296,12.716839688639174,154.7005054168196,8.234845831372247,0.0019240293998533291,5.395109026927678,1.0886790067356422
2026-01-03 10:00:00+00:00,0.02876767497748263,61.05855713741195,0.0,0.0,3390.918048041549,201.57867261668028,11.07747536387978,179.51170384465578,8.914299091501858,0.002499725559230931,6.141535588567625,1.24344091521698
2026-01-03 11:00:00+00:00,0.02515633496044669,48.75798780862366,0.0,0.0,3475.8882221526364,205.04341500625767,11.24331022033129,185.3575230542062,7.177057199987815,0.002125375417702127,6.202883910575657,1.0023189370031766
2026-01-03 12:00:00+00:00,0.020856062516531604,44.05039771676337,0.0006328614721192961,0.0,3468.427270634938,189.0827497896871,10.57086075367196,184.94832715421217,8.811356759980919,0.001922977313168088,6.393607816346142,1.2670174730986965
2026-01-03 13:00:00+00:00,0.007187789672800808,45.566213689943346,0.0,0.0,3393.437912024503,196.45063975835782,10.763675555979287,181.48637057289514,10.36101068090092,0.0016148707420356795,5.969572281169228,1.5058027758362753
2026-01-03 14:00:00+00:00,0.0005907214572352767,37.538222555200385,0.0,0.0,3333.5127551087544,194.47673832716038,10.296851268936127,183.2254156691802,3.411934825453439,0.00042536198540794,6.036787695560537,0.5002784663110521
2026-01-03 15:00:00+00:00,0.0011285193790127478,79.01584639069007,0.0,0.0,3382.0572423448475,198.09350764489375,10.270714008596617,188.94833404472246,7.6413214792744615,0.0010750647696337369,6.2718989627183666,1.123931540108336
2026-01-03 16:00:00+00:00,0.0007005801613100795,79.52688900345903,0.0,0.0,3395.764327608742,207.17114544153486,11.272501640548795,159.41832562339272,4.633403114135978,0.0016745485799045804,5.957614018510234,0.6784184209357923
2026-01-03 17:00:00+00:00,0.000804507912548914,83.44918754815791,0.0,0.0,3337.9032983235647,201.3282239985945,10.981044557160475,177.89418522250094,6.721618826652944,0.0013698235577126235,5.822823389443154,0.9724438024551583
2026-01-03 18:00:00+00:00,5.312067660625772e-05,139.7086882232479,0.0,0.0,3226.5143839723305,199.8041245546014,11.58442785225361,168.93071457059364,2.55817995235399,0.0003994035835056971,5.283299781040277,0.3657285693186854
2026-01-03 19:00:00+00:00,0.0,196.36452291343912,0.0,0.0,3066.877335095697,196.02838316697694,12.103228433926779,152.43296245724503,0.0,0.0,4.743567932714976,0.0
2026-01-03 20:00:00+00:00,0.0,219.0332812258379,0.0,0.0,3002.182837276069,181.28764980470783,10.91907956788654,151.656616663011,0.0,0.0,4.8455354624876605,0.0
2026-01-03 21:00:00+00:00,0.0,277.28062572618813,0.0,0.0,2864.3670143224435,170.88924805112077,10.19459126387599,147.72157236386056,0.0,0.0,5.02194827251097,0.0
2026-01-03 22:00:00+00:00,0.0,355.9389450867737,0.00020521589215065058,0.0,2740.5721549346385,178.92799617519458,11.168375894679757,137.86080490074605,0.0,0.0,4.631517792075257,0.0
2026-01-03 23:00:00+00:00,3.140848002022404e-07,303.78042389693644,0.0,0.0,2849.7480622579615,147.70933765767242,9.924661915033917,138.97686259000474,0.014911190403686402,1.3933521635589222e-06,5.118831933927566,0.0019068506225927082
2026-01-04 00:00:00+00:00,6.041570466275397e-07,306.2315596404376,0.0,0.0,2712.12027775599,147.5053386929827,10.675358021874853,126.14156873257713,0.029840710741503323,3.7178895177079366e-06,4.617182074556204,0.0038700487935820304
2026-01-04 01:00:00+00:00,0.0,322.50947683367065,0.002498182917642261,0.0,2697.232290539924,148.907490138682,10.242032602379647,128.51094297257285,0.0,0.0,4.770268729853024,0.0
