,IT_SUD_IT_CALA,IT_CALA_IT_SUD,IT_SICI_IT_CALA,IT_CALA_IT_SICI,IT_CALA_IT_SICI_net_export,IT_CALA_IT_SUD_net_export,Net Export
2026-02-11 06:00:00+00:00,0.0,1703.75,371.5,0.0,-371.5,1703.75,1332.25
2026-02-11 07:00:00+00:00,0.0,1508.5,270.25,0.0,-270.25,1508.5,1238.25
2026-02-11 08:00:00+00:00,0.0,1461.25,269.75,0.0,-269.75,1461.25,1191.5
2026-02-11 09:00:00+00:00,0.0,1664.25,444.5,0.0,-444.5,1664.25,1219.75
2026-02-11 10:00:00+00:00,0.0,1481.0,818.75,0.0,-818.75,1481.0,662.25
2026-02-11 11:00:00+00:00,0.0,1685.25,975.5,0.0,-975.5,1685.25,709.75
2026-02-11 12:00:00+00:00,0.0,2031.75,1037.75,0.0,-1037.75,2031.75,994.0
2026-02-11 13:00:00+00:00,0.0,2205.0,1044.0,0.0,-1044.0,2205.0,1161.0
2026-02-11 14:00:00+00:00,0.0,2526.0,944.5,0.0,-944.5,2526.0,1581.5
2026-02-11 15:00:00+00:00,0.0,2779.5,708.5,0.0,-708.5,2779.5,2071.0
2026-02-11 16:00:00+00:00,0.0,2714.75,443.75,0.0,-443.75,2714.75,2271.0
2026-02-11 17:00:00+00:00,0.0,2356.75,149.25,16.0,-133.25,2356.75,2223.5
2026-02-11 18:00:00+00:00,0.0,2128.75,0.0,88.0,88.0,2128.75,2216.75
2026-02-11 19:00:00+00:00,0.0,1991.0,0.0,205.0,205.0,1991.0,2196.0
2026-02-11 20:00:00+00:00,0.0,1497.25,0.0,576.75,576.75,1497.25,2074.0
2026-02-11 21:00:00+00:00,0.0,984.0,0.0,336.5,336.5,984.0,1320.5
2026-02-11 22:00:00+00:00,0.0,1047.75,0.0,73.75,73.75,1047.75,1121.5
2026-02-11 23:00:00+00:00,0.0,1236.0,341.25,0.0,-341.25,1236.0,894.75
2026-02-12 00:00:00+00:00,0.0,1373.0,434.25,0.0,-434.25,1373.0,938.75
2026-02-12 01:00:00+00:00,0.0,1300.75,460.75,0.0,-460.75,1300.75,840.0
2026-02-12 02:00:00+00:00,0.0,1352.0,469.0,0.0,-469.0,1352.0,883.0
2026-02-12 03:00:00+00:00,0.0,1419.25,441.5,0.0,-441.5,1419.25,977.75
2026-02-12 04:00:00+00:00,0.0,1505.25,419.5,0.0,-419.5,1505.25,1085.75
2026-02-12 05:00:00+00:00,0.0,2012.0,407.5,0.0,-407.5,2012.0,1604.5
2026-02-12 06:00:00+00:00,0.0,2469.0,551.5,0.0,-551.5,2469.0,1917.5
2026-02-12 07:00:00+00:00,0.0,2380.25,562.0,0.0,-562.0,2380.25,1818.25
2026-02-12 08:00:00+00:00,0.0,2086.25,381.25,0.0,-381.25,2086.25,1705.0
2026-02-12 09:00:00+00:00,0.0,2298.5,589.5,0.0,-589.5,2298.5,1709.0
2026-02-12 10:00:00+00:00,0.0,2250.5,864.5,0.0,-864.5,2250.5,1386.0
2026-02-12 11:00:00+00:00,0.0,2363.25,923.25,0.0,-923.25,2363.25,1440.0
2026-02-12 12:00:00+00:00,0.0,2402.5,1035.0,0.0,-1035.0,2402.5,1367.5
2026-02-12 13:00:00+00:00,0.0,2347.5,1035.0,0.0,-1035.0,2347.5,1312.5
2026-02-12 14:00:00+00:00,0.0,2516.25,950.25,0.0,-950.25,2516.25,1566.0
2026-02-12 15:00:00+00:00,0.0,2602.75,639.25,0.0,-639.25,2602.75,1963.5
2026-02-12 16:00:00+00:00,0.0,2234.0,236.75,0.0,-236.75,2234.0,1997.25
2026-02-12 17:00:00+00:00,0.0,2207.5,279.25,0.0,-279.25,2207.5,1928.25
2026-02-12 18:00:00+00:00,0.0,1957.0,233.5,0.0,-233.5,1957.0,1723.5
2026-02-12 19:00:00+00:00,0.0,1765.0,67.25,123.25,56.0,1765.0,1821.0
2026-02-12 20:00:00+00:00,0.0,1840.0,13.25,22.25,9.0,1840.0,1849.0
2026-02-12 21:00:00+00:00,0.0,1993.5,188.25,0.0,-188.25,1993.5,1805.25
2026-02-12 22:00:00+00:00,0.0,1963.0,384.0,0.0,-384.0,1963.0,1579.0
2026-02-12 23:00:00+00:00,0.0,946.25,357.0,0.0,-357.0,946.25,589.25
2026-02-13 00:00:00+00:00,0.0,1065.5,462.0,0.0,-462.0,1065.5,603.5
2026-02-13 01:00:00+00:00,0.0,1162.0,541.5,0.0,-541.5,1162.0,620.5
2026-02-13 02:00:00+00:00,0.0,1198.0,585.5,0.0,-585.5,1198.0,612.5
2026-02-13 03:00:00+00:00,0.0,1156.0,561.0,0.0,-561.0,1156.0,595.0
2026-02-13 04:00:00+00:00,0.0,1150.75,521.0,0.0,-521.0,1150.75,629.75
2026-02-13 05:00:00+00:00,0.0,1265.0,425.25,0.0,-425.25,1265.0,839.75
2026-02-13 06:00:00+00:00,0.0,1628.75,782.5,0.0,-782.5,1628.75,846.25
2026-02-13 07:00:00+00:00,0.0,1525.75,757.25,0.0,-757.25,1525.75,768.5
2026-02-13 08:00:00+00:00,0.0,1700.25,800.0,0.0,-800.0,1700.25,900.25
2026-02-13 09:00:00+00:00,0.0,1716.0,780.5,0.0,-780.5,1716.0,935.5
2026-02-13 10:00:00+00:00,0.0,1760.0,803.75,0.0,-803.75,1760.0,956.25
2026-02-13 11:00:00+00:00,0.0,1808.0,800.0,0.0,-800.0,1808.0,1008.0
2026-02-13 12:00:00+00:00,0.0,1806.0,800.0,0.0,-800.0,1806.0,1006.0
2026-02-13 13:00:00+00:00,0.0,1916.25,800.0,0.0,-800.0,1916.25,1116.25
2026-02-13 14:00:00+00:00,0.0,2200.5,461.75,0.0,-461.75,2200.5,1738.75
2026-02-13 15:00:00+00:00,0.0,2755.5,122.25,2.0,-120.25,2755.5,2635.25
2026-02-13 16:00:00+00:00,0.0,2345.5,0.0,296.5,296.5,2345.5,2642.0
2026-02-13 17:00:00+00:00,0.0,2038.25,0.0,547.0,547.0,2038.25,2585.25
2026-02-13 18:00:00+00:00,0.0,1885.25,0.0,625.25,625.25,1885.25,2510.5
2026-02-13 19:00:00+00:00,0.0,1835.75,0.0,648.25,648.25,1835.75,2484.0
2026-02-13 20:00:00+00:00,0.0,2155.5,0.0,348.5,348.5,2155.5,2504.0
2026-02-13 21:00:00+00:00,0.0,1810.0,0.0,463.0,463.0,1810.0,2273.0
2026-02-13 22:00:00+00:00,0.0,1605.0,0.0,170.75,170.75,1605.0,1775.75
2026-02-13 23:00:00+00:00,0.0,862.25,139.0,0.0,-139.0,862.25,723.25
2026-02-14 00:00:00+00:00,0.0,741.0,202.75,0.0,-202.75,741.0,538.25
2026-02-14 01:00:00+00:00,0.0,813.25,240.25,0.0,-240.25,813.25,573.0
2026-02-14 02:00:00+00:00,0.0,920.5,196.25,0.0,-196.25,920.5,724.25
2026-02-14 03:00:00+00:00,0.0,915.75,163.0,0.0,-163.0,915.75,752.75
2026-02-14 04:00:00+00:00,0.0,838.5,31.0,8.75,-22.25,838.5,816.25
2026-02-14 05:00:00+00:00,0.0,814.25,0.0,180.25,180.25,814.25,994.5
2026-02-14 06:00:00+00:00,0.0,925.25,0.0,276.0,276.0,925.25,1201.25
2026-02-14 07:00:00+00:00,0.0,1468.0,10.5,36.0,25.5,1468.0,1493.5
2026-02-14 08:00:00+00:00,0.0,1618.5,83.5,0.0,-83.5,1618.5,1535.0
2026-02-14 09:00:00+00:00,0.0,1568.5,81.75,0.0,-81.75,1568.5,1486.75
2026-02-14 10:00:00+00:00,0.0,1455.0,50.25,0.0,-50.25,1455.0,1404.75
2026-02-14 11:00:00+00:00,0.0,1389.0,141.75,22.25,-119.5,1389.0,1269.5
2026-02-14 12:00:00+00:00,0.0,1543.0,254.0,0.0,-254.0,1543.0,1289.0
2026-02-14 13:00:00+00:00,0.0,1670.0,368.75,0.0,-368.75,1670.0,1301.25
2026-02-14 14:00:00+00:00,0.0,1839.25,118.5,0.0,-118.5,1839.25,1720.75
2026-02-14 15:00:00+00:00,0.0,2109.75,74.0,0.0,-74.0,2109.75,2035.75
2026-02-14 16:00:00+00:00,0.0,2029.5,89.75,43.25,-46.5,2029.5,1983.0
2026-02-14 17:00:00+00:00,0.0,1834.25,0.0,132.25,132.25,1834.25,1966.5
2026-02-14 18:00:00+00:00,0.0,1614.5,0.0,225.0,225.0,1614.5,1839.5
2026-02-14 19:00:00+00:00,0.0,1511.5,0.0,210.25,210.25,1511.5,1721.75
2026-02-14 20:00:00+00:00,0.0,1644.25,35.75,162.0,126.25,1644.25,1770.5
2026-02-14 21:00:00+00:00,0.0,1787.75,0.0,55.75,55.75,1787.75,1843.5
2026-02-14 22:00:00+00:00,0.0,1369.75,132.5,0.0,-132.5,1369.75,1237.25
2026-02-14 23:00:00+00:00,0.0,1388.75,420.0,0.0,-420.0,1388.75,968.75
2026-02-15 00:00:00+00:00,0.0,792.75,563.5,0.0,-563.5,792.75,229.25
2026-02-15 01:00:00+00:00,0.0,640.75,632.5,0.0,-632.5,640.75,8.25
2026-02-15 02:00:00+00:00,0.0,619.0,623.5,0.0,-623.5,619.0,-4.5
2026-02-15 03:00:00+00:00,0.0,564.0,591.5,0.0,-591.5,564.0,-27.5
2026-02-15 04:00:00+00:00,0.0,448.25,478.0,0.0,-478.0,448.25,-29.75
2026-02-15 05:00:00+00:00,0.0,401.5,444.5,0.0,-444.5,401.5,-43.0
2026-02-15 06:00:00+00:00,0.0,290.5,367.5,0.0,-367.5,290.5,-77.0
2026-02-15 07:00:00+00:00,0.0,460.5,564.0,0.0,-564.0,460.5,-103.5
2026-02-15 08:00:00+00:00,0.0,682.25,758.75,0.0,-758.75,682.25,-76.5
2026-02-15 09:00:00+00:00,0.0,830.0,888.0,0.0,-888.0,830.0,-58.0
2026-02-15 10:00:00+00:00,0.0,969.5,1002.5,0.0,-1002.5,969.5,-33.0
2026-02-15 11:00:00+00:00,0.0,1014.75,1097.5,0.0,-1097.5,1014.75,-82.75
2026-02-15 12:00:00+00:00,0.0,1033.25,1041.0,0.0,-1041.0,1033.25,-7.75
2026-02-15 13:00:00+00:00,0.0,1477.25,1351.75,0.0,-1351.75,1477.25,125.5
2026-02-15 14:00:00+00:00,0.0,1715.75,1666.0,0.0,-1666.0,1715.75,49.75
2026-02-15 15:00:00+00:00,0.0,1023.75,708.75,0.0,-708.75,1023.75,315.0
2026-02-15 16:00:00+00:00,0.0,1116.25,378.25,0.0,-378.25,1116.25,738.0
2026-02-15 17:00:00+00:00,0.0,919.75,80.5,26.25,-54.25,919.75,865.5
2026-02-15 18:00:00+00:00,0.0,931.5,244.0,33.0,-211.0,931.5,720.5
2026-02-15 19:00:00+00:00,0.0,411.25,0.0,146.5,146.5,411.25,557.75
2026-02-15 20:00:00+00:00,0.0,877.0,197.75,24.75,-173.0,877.0,704.0
2026-02-15 21:00:00+00:00,0.0,647.25,67.5,0.0,-67.5,647.25,579.75
2026-02-15 22:00:00+00:00,0.0,535.0,180.75,0.0,-180.75,535.0,354.25
2026-02-15 23:00:00+00:00,0.0,543.0,162.25,0.0,-162.25,543.0,380.75
2026-02-16 00:00:00+00:00,0.0,611.75,205.75,0.0,-205.75,611.75,406.0
2026-02-16 01:00:00+00:00,0.0,662.25,243.0,0.0,-243.0,662.25,419.25
2026-02-16 02:00:00+00:00,0.0,549.75,221.25,0.0,-221.25,549.75,328.5
2026-02-16 03:00:00+00:00,0.0,496.0,135.25,0.0,-135.25,496.0,360.75
2026-02-16 04:00:00+00:00,0.0,753.0,172.0,0.0,-172.0,753.0,581.0
2026-02-16 05:00:00+00:00,0.0,1292.5,366.75,0.0,-366.75,1292.5,925.75
2026-02-16 06:00:00+00:00,0.0,1340.75,409.5,0.0,-409.5,1340.75,931.25
2026-02-16 07:00:00+00:00,0.0,1297.5,475.25,0.0,-475.25,1297.5,822.25
2026-02-16 08:00:00+00:00,0.0,1354.5,490.5,0.0,-490.5,1354.5,864.0
2026-02-16 09:00:00+00:00,0.0,1187.25,546.0,0.0,-546.0,1187.25,641.25
2026-02-16 10:00:00+00:00,0.0,1420.5,885.0,0.0,-885.0,1420.5,535.5
2026-02-16 11:00:00+00:00,0.0,1500.5,885.0,0.0,-885.0,1500.5,615.5
2026-02-16 12:00:00+00:00,0.0,1422.25,885.0,0.0,-885.0,1422.25,537.25
2026-02-16 13:00:00+00:00,0.0,1759.25,887.75,0.0,-887.75,1759.25,871.5
2026-02-16 14:00:00+00:00,0.0,2027.75,837.5,0.0,-837.5,2027.75,1190.25
2026-02-16 15:00:00+00:00,0.0,2426.5,648.25,0.0,-648.25,2426.5,1778.25
2026-02-16 16:00:00+00:00,0.0,2256.0,255.0,0.0,-255.0,2256.0,2001.0
2026-02-16 17:00:00+00:00,0.0,2288.25,173.5,0.0,-173.5,2288.25,2114.75
2026-02-16 18:00:00+00:00,0.0,2167.5,160.75,0.0,-160.75,2167.5,2006.75
2026-02-16 19:00:00+00:00,0.0,2139.0,135.0,0.0,-135.0,2139.0,2004.0
2026-02-16 20:00:00+00:00,0.0,2147.75,142.25,0.0,-142.25,2147.75,2005.5
2026-02-16 21:00:00+00:00,0.0,1613.5,210.75,0.0,-210.75,1613.5,1402.75
2026-02-16 22:00:00+00:00,0.0,1447.75,456.0,0.0,-456.0,1447.75,991.75
2026-02-16 23:00:00+00:00,0.0,1171.75,759.0,0.0,-759.0,1171.75,412.75
2026-02-17 00:00:00+00:00,0.0,1295.75,887.25,0.0,-887.25,1295.75,408.5
2026-02-17 01:00:00+00:00,0.0,1259.0,953.5,0.0,-953.5,1259.0,305.5
2026-02-17 02:00:00+00:00,0.0,1258.0,941.5,0.0,-941.5,1258.0,316.5
2026-02-17 03:00:00+00:00,0.0,1077.5,765.0,0.0,-765.0,1077.5,312.5
2026-02-17 04:00:00+00:00,0.0,1032.5,605.25,0.0,-605.25,1032.5,427.25
2026-02-17 05:00:00+00:00,0.0,1610.5,1135.0,0.0,-1135.0,1610.5,475.5
2026-02-17 06:00:00+00:00,0.0,1497.25,1091.5,0.0,-1091.5,1497.25,405.75
2026-02-17 07:00:00+00:00,0.0,1650.5,1302.5,0.0,-1302.5,1650.5,348.0
2026-02-17 08:00:00+00:00,0.0,1720.0,1337.75,0.0,-1337.75,1720.0,382.25
2026-02-17 09:00:00+00:00,0.0,1575.75,1103.25,0.0,-1103.25,1575.75,472.5
2026-02-17 10:00:00+00:00,0.0,1368.75,1089.75,0.0,-1089.75,1368.75,279.0
2026-02-17 11:00:00+00:00,0.0,1257.0,1162.25,0.0,-1162.25,1257.0,94.75
2026-02-17 12:00:00+00:00,0.0,1239.5,1052.25,0.0,-1052.25,1239.5,187.25
2026-02-17 13:00:00+00:00,0.0,1317.75,947.0,0.0,-947.0,1317.75,370.75
2026-02-17 14:00:00+00:00,0.0,1528.75,917.0,0.0,-917.0,1528.75,611.75
2026-02-17 15:00:00+00:00,0.0,2236.5,931.5,0.0,-931.5,2236.5,1305.0
2026-02-17 16:00:00+00:00,0.0,2272.0,220.0,0.0,-220.0,2272.0,2052.0
2026-02-17 17:00:00+00:00,0.0,2304.0,145.0,0.0,-145.0,2304.0,2159.0
2026-02-17 18:00:00+00:00,0.0,2203.5,139.0,0.0,-139.0,2203.5,2064.5
2026-02-17 19:00:00+00:00,0.0,2177.5,189.5,0.0,-189.5,2177.5,1988.0
2026-02-17 20:00:00+00:00,0.0,2195.25,233.25,0.0,-233.25,2195.25,1962.0
2026-02-17 21:00:00+00:00,0.0,2013.75,167.75,0.0,-167.75,2013.75,1846.0
2026-02-17 22:00:00+00:00,0.0,1557.75,151.0,0.0,-151.0,1557.75,1406.75
2026-02-17 23:00:00+00:00,0.0,1334.75,0.0,62.5,62.5,1334.75,1397.25
2026-02-18 00:00:00+00:00,0.0,1395.75,2.75,19.5,16.75,1395.75,1412.5
2026-02-18 01:00:00+00:00,0.0,1296.75,0.0,45.75,45.75,1296.75,1342.5
2026-02-18 02:00:00+00:00,0.0,1248.25,0.0,104.0,104.0,1248.25,1352.25
2026-02-18 03:00:00+00:00,0.0,1180.5,0.0,230.75,230.75,1180.5,1411.25
2026-02-18 04:00:00+00:00,0.0,1187.25,0.0,321.5,321.5,1187.25,1508.75
2026-02-18 05:00:00+00:00,0.0,2124.5,142.5,54.5,-88.0,2124.5,2036.5
2026-02-18 06:00:00+00:00,0.0,2060.25,107.0,39.5,-67.5,2060.25,1992.75
2026-02-18 07:00:00+00:00,0.0,2296.0,305.0,0.0,-305.0,2296.0,1991.0
2026-02-18 08:00:00+00:00,0.0,1546.25,335.5,0.0,-335.5,1546.25,1210.75
2026-02-18 09:00:00+00:00,0.0,1300.75,343.25,0.0,-343.25,1300.75,957.5
2026-02-18 10:00:00+00:00,0.0,1193.25,256.25,0.0,-256.25,1193.25,937.0
2026-02-18 11:00:00+00:00,0.0,1097.0,235.5,0.0,-235.5,1097.0,861.5
2026-02-18 12:00:00+00:00,0.0,901.0,147.75,0.0,-147.75,901.0,753.25
2026-02-18 13:00:00+00:00,0.0,1147.5,140.0,0.0,-140.0,1147.5,1007.5
2026-02-18 14:00:00+00:00,0.0,1233.5,75.0,38.25,-36.75,1233.5,1196.75
2026-02-18 15:00:00+00:00,0.0,1612.25,0.0,266.25,266.25,1612.25,1878.5
2026-02-18 16:00:00+00:00,0.0,1356.0,0.0,678.5,678.5,1356.0,2034.5
2026-02-18 17:00:00+00:00,0.0,1120.5,0.0,832.5,832.5,1120.5,1953.0
2026-02-18 18:00:00+00:00,0.0,1030.0,0.0,890.75,890.75,1030.0,1920.75
2026-02-18 19:00:00+00:00,0.0,989.25,0.0,899.0,899.0,989.25,1888.25
2026-02-18 20:00:00+00:00,0.0,994.5,0.0,876.5,876.5,994.5,1871.0
2026-02-18 21:00:00+00:00,0.0,917.75,0.0,845.25,845.25,917.75,1763.0
2026-02-18 22:00:00+00:00,0.0,717.5,0.0,821.5,821.5,717.5,1539.0
2026-02-18 23:00:00+00:00,0.0,137.0,0.0,679.25,679.25,137.0,816.25
2026-02-19 00:00:00+00:00,0.0,335.75,0.0,459.25,459.25,335.75,795.0
2026-02-19 01:00:00+00:00,0.0,564.0,0.0,312.25,312.25,564.0,876.25
2026-02-19 02:00:00+00:00,0.0,628.25,0.0,207.0,207.0,628.25,835.25
2026-02-19 03:00:00+00:00,0.0,664.75,0.0,128.5,128.5,664.75,793.25
2026-02-19 04:00:00+00:00,0.0,743.0,0.0,180.0,180.0,743.0,923.0
2026-02-19 05:00:00+00:00,0.0,1371.25,245.5,105.0,-140.5,1371.25,1230.75
2026-02-19 06:00:00+00:00,0.0,1456.75,288.75,0.0,-288.75,1456.75,1168.0
2026-02-19 07:00:00+00:00,0.0,1774.25,596.0,0.0,-596.0,1774.25,1178.25
2026-02-19 08:00:00+00:00,0.0,1499.0,540.0,0.0,-540.0,1499.0,959.0
2026-02-19 09:00:00+00:00,0.0,922.0,791.75,0.0,-791.75,922.0,130.25
2026-02-19 10:00:00+00:00,0.0,598.5,360.75,0.0,-360.75,598.5,237.75
2026-02-19 11:00:00+00:00,0.0,467.25,267.75,0.0,-267.75,467.25,199.5
2026-02-19 12:00:00+00:00,0.0,592.75,364.0,0.0,-364.0,592.75,228.75
2026-02-19 13:00:00+00:00,0.0,750.5,473.0,0.0,-473.0,750.5,277.5
2026-02-19 14:00:00+00:00,0.0,686.75,387.75,0.0,-387.75,686.75,299.0
2026-02-19 15:00:00+00:00,0.0,1157.25,231.25,0.0,-231.25,1157.25,926.0
2026-02-19 16:00:00+00:00,0.0,1500.5,0.0,280.0,280.0,1500.5,1780.5
2026-02-19 17:00:00+00:00,0.0,1572.75,0.0,409.0,409.0,1572.75,1981.75
2026-02-19 18:00:00+00:00,0.0,1531.75,0.0,437.25,437.25,1531.75,1969.0
2026-02-19 19:00:00+00:00,0.0,1538.0,0.0,459.25,459.25,1538.0,1997.25
2026-02-19 20:00:00+00:00,0.0,1381.0,0.0,559.5,559.5,1381.0,1940.5
2026-02-19 21:00:00+00:00,0.0,1029.0,0.0,476.75,476.75,1029.0,1505.75
2026-02-19 22:00:00+00:00,0.0,770.0,0.0,281.0,281.0,770.0,1051.0
2026-02-19 23:00:00+00:00,0.0,853.0,1.25,59.25,58.0,853.0,911.0
2026-02-20 00:00:00+00:00,0.0,1056.5,106.0,0.0,-106.0,1056.5,950.5
2026-02-20 01:00:00+00:00,0.0,1168.0,217.25,0.0,-217.25,1168.0,950.75
2026-02-20 02:00:00+00:00,0.0,1225.75,239.75,0.0,-239.75,1225.75,986.0
2026-02-20 03:00:00+00:00,0.0,1304.75,240.25,0.0,-240.25,1304.75,1064.5
2026-02-20 04:00:00+00:00,0.0,1575.75,149.25,0.0,-149.25,1575.75,1426.5
2026-02-20 05:00:00+00:00,0.0,1864.0,507.25,0.0,-507.25,1864.0,1356.75
2026-02-20 06:00:00+00:00,0.0,2103.5,795.75,0.0,-795.75,2103.5,1307.75
2026-02-20 07:00:00+00:00,0.0,2098.25,872.5,0.0,-872.5,2098.25,1225.75
2026-02-20 08:00:00+00:00,0.0,1331.75,754.25,0.0,-754.25,1331.75,577.5
2026-02-20 09:00:00+00:00,0.0,1496.0,800.0,0.0,-800.0,1496.0,696.0
2026-02-20 10:00:00+00:00,0.0,1500.75,800.0,0.0,-800.0,1500.75,700.75
2026-02-20 11:00:00+00:00,0.0,1499.75,827.0,0.0,-827.0,1499.75,672.75
2026-02-20 12:00:00+00:00,0.0,1579.25,827.0,0.0,-827.0,1579.25,752.25
2026-02-20 13:00:00+00:00,0.0,1474.5,806.5,0.0,-806.5,1474.5,668.0
2026-02-20 14:00:00+00:00,0.0,1590.5,604.75,0.0,-604.75,1590.5,985.75
2026-02-20 15:00:00+00:00,0.0,1997.25,663.5,0.0,-663.5,1997.25,1333.75
2026-02-20 16:00:00+00:00,0.0,1568.5,363.5,0.0,-363.5,1568.5,1205.0
2026-02-20 17:00:00+00:00,0.0,1077.75,46.0,64.25,18.25,1077.75,1096.0
2026-02-20 18:00:00+00:00,0.0,768.75,0.0,266.0,266.0,768.75,1034.75
2026-02-20 19:00:00+00:00,0.0,762.0,0.0,266.0,266.0,762.0,1028.0
2026-02-20 20:00:00+00:00,14.0,418.0,0.0,518.5,518.5,404.0,922.5
2026-02-20 21:00:00+00:00,0.0,161.25,0.0,697.0,697.0,161.25,858.25
2026-02-20 22:00:00+00:00,0.0,317.25,0.0,575.25,575.25,317.25,892.5
2026-02-20 23:00:00+00:00,0.0,136.25,0.0,478.75,478.75,136.25,615.0
2026-02-21 00:00:00+00:00,0.0,341.5,0.0,322.25,322.25,341.5,663.75
2026-02-21 01:00:00+00:00,0.0,418.0,0.0,228.0,228.0,418.0,646.0
2026-02-21 02:00:00+00:00,0.0,357.0,0.0,196.25,196.25,357.0,553.25
2026-02-21 03:00:00+00:00,0.0,325.25,0.0,214.0,214.0,325.25,539.25
2026-02-21 04:00:00+00:00,0.0,220.0,0.0,293.0,293.0,220.0,513.0
2026-02-21 05:00:00+00:00,0.0,339.25,0.0,227.75,227.75,339.25,567.0
2026-02-21 06:00:00+00:00,0.0,477.75,3.5,77.5,74.0,477.75,551.75
2026-02-21 07:00:00+00:00,0.0,884.5,325.25,0.0,-325.25,884.5,559.25
2026-02-21 08:00:00+00:00,0.0,835.5,548.75,0.0,-548.75,835.5,286.75
2026-02-21 09:00:00+00:00,0.0,942.75,781.5,0.0,-781.5,942.75,161.25
2026-02-21 10:00:00+00:00,0.0,882.5,781.5,0.0,-781.5,882.5,101.0
2026-02-21 11:00:00+00:00,0.0,797.25,725.75,0.0,-725.75,797.25,71.5
2026-02-21 12:00:00+00:00,0.0,898.5,756.0,0.0,-756.0,898.5,142.5
2026-02-21 13:00:00+00:00,0.0,776.75,587.5,0.0,-587.5,776.75,189.25
2026-02-21 14:00:00+00:00,0.0,695.5,488.25,0.0,-488.25,695.5,207.25
2026-02-21 15:00:00+00:00,0.0,940.25,342.5,0.0,-342.5,940.25,597.75
2026-02-21 16:00:00+00:00,0.0,836.5,22.25,13.0,-9.25,836.5,827.25
2026-02-21 17:00:00+00:00,0.0,405.5,0.0,326.5,326.5,405.5,732.0
2026-02-21 18:00:00+00:00,0.0,251.0,0.0,545.0,545.0,251.0,796.0
2026-02-21 19:00:00+00:00,0.0,126.5,0.0,627.75,627.75,126.5,754.25
2026-02-21 20:00:00+00:00,25.0,17.0,0.0,778.0,778.0,-8.0,770.0
2026-02-21 21:00:00+00:00,126.0,0.0,0.0,868.5,868.5,-126.0,742.5
2026-02-21 22:00:00+00:00,285.0,0.0,0.0,793.75,793.75,-285.0,508.75
2026-02-21 23:00:00+00:00,314.0,0.0,0.0,559.0,559.0,-314.0,245.0
2026-02-22 00:00:00+00:00,102.25,0.0,0.0,383.0,383.0,-102.25,280.75
2026-02-22 01:00:00+00:00,41.0,10.0,0.0,253.75,253.75,-31.0,222.75
2026-02-22 02:00:00+00:00,0.0,123.75,0.0,150.5,150.5,123.75,274.25
2026-02-22 03:00:00+00:00,0.0,165.0,0.0,145.75,145.75,165.0,310.75
2026-02-22 04:00:00+00:00,0.0,94.5,0.0,219.75,219.75,94.5,314.25
2026-02-22 05:00:00+00:00,0.0,248.5,0.0,165.5,165.5,248.5,414.0
2026-02-22 06:00:00+00:00,0.0,454.0,14.0,3.0,-11.0,454.0,443.0
2026-02-22 07:00:00+00:00,0.0,732.0,222.5,0.0,-222.5,732.0,509.5
2026-02-22 08:00:00+00:00,0.0,948.5,437.0,0.0,-437.0,948.5,511.5
2026-02-22 09:00:00+00:00,0.0,1255.0,693.0,0.0,-693.0,1255.0,562.0
2026-02-22 10:00:00+00:00,0.0,1276.5,724.5,0.0,-724.5,1276.5,552.0
2026-02-22 11:00:00+00:00,0.0,1297.5,760.25,0.0,-760.25,1297.5,537.25
2026-02-22 12:00:00+00:00,0.0,1282.25,754.0,0.0,-754.0,1282.25,528.25
2026-02-22 13:00:00+00:00,0.0,1135.5,668.25,0.0,-668.25,1135.5,467.25
2026-02-22 14:00:00+00:00,0.0,1174.25,579.0,0.0,-579.0,1174.25,595.25
2026-02-22 15:00:00+00:00,0.0,902.75,113.75,13.0,-100.75,902.75,802.0
2026-02-22 16:00:00+00:00,0.0,944.75,0.0,258.25,258.25,944.75,1203.0
2026-02-22 17:00:00+00:00,0.0,621.5,0.0,656.75,656.75,621.5,1278.25
2026-02-22 18:00:00+00:00,0.0,402.0,0.0,771.25,771.25,402.0,1173.25
2026-02-22 19:00:00+00:00,0.0,331.25,0.0,782.0,782.0,331.25,1113.25
2026-02-22 20:00:00+00:00,0.0,278.75,0.0,745.5,745.5,278.75,1024.25
2026-02-22 21:00:00+00:00,0.0,247.75,0.0,818.25,818.25,247.75,1066.0
2026-02-22 22:00:00+00:00,122.0,93.75,0.0,871.75,871.75,-28.25,843.5
2026-02-22 23:00:00+00:00,13.25,9.5,0.0,860.5,860.5,-3.75,856.75
2026-02-23 00:00:00+00:00,0.0,153.0,0.0,774.5,774.5,153.0,927.5
2026-02-23 01:00:00+00:00,0.0,132.0,0.0,757.0,757.0,132.0,889.0
2026-02-23 02:00:00+00:00,0.0,141.75,0.0,796.25,796.25,141.75,938.0
2026-02-23 03:00:00+00:00,0.0,180.0,0.0,863.25,863.25,180.0,1043.25
2026-02-23 04:00:00+00:00,0.0,385.75,0.0,887.75,887.75,385.75,1273.5
2026-02-23 05:00:00+00:00,0.0,596.0,0.0,898.75,898.75,596.0,1494.75
2026-02-23 06:00:00+00:00,0.0,539.0,0.0,900.0,900.0,539.0,1439.0
2026-02-23 07:00:00+00:00,0.0,735.5,0.0,740.75,740.75,735.5,1476.25
2026-02-23 08:00:00+00:00,0.0,915.0,0.0,212.25,212.25,915.0,1127.25
2026-02-23 09:00:00+00:00,0.0,506.75,53.75,0.0,-53.75,506.75,453.0
