,FI_SE_1,SE_1_FI,NO_4_SE_1,SE_1_NO_4,SE_1_SE_2,SE_2_SE_1,SE_1_FI_net_export,SE_1_NO_4_net_export,SE_1_SE_2_net_export,Net Export
2026-01-19 17:00:00+00:00,0.0,1869.925,0.0,22.7,998.025,0.0,1869.925,22.7,998.025,2890.65
2026-01-19 18:00:00+00:00,0.0,1811.95,0.025,0.075,1051.175,0.0,1811.95,0.049999999999999996,1051.175,2863.175
2026-01-19 19:00:00+00:00,0.0,1841.25,0.0,0.1,1154.575,0.0,1841.25,0.1,1154.575,2995.925
2026-01-19 20:00:00+00:00,0.0,1855.075,0.0,0.325,1110.375,0.0,1855.075,0.325,1110.375,2965.775
2026-01-19 21:00:00+00:00,0.0,1937.85,0.0,0.325,801.95,0.0,1937.85,0.325,801.95,2740.125
2026-01-19 22:00:00+00:00,0.0,1938.25,0.0,0.3,733.4,0.0,1938.25,0.3,733.4,2671.95
2026-01-19 23:00:00+00:00,0.0,1713.2,0.025,0.15,898.35,0.0,1713.2,0.125,898.35,2611.675
2026-01-20 00:00:00+00:00,0.0,1778.975,0.075,0.075,832.55,0.0,1778.975,0.0,832.55,2611.5249999999996
2026-01-20 01:00:00+00:00,0.0,1799.575,0.0,0.35,802.525,0.0,1799.575,0.35,802.525,2602.45
2026-01-20 02:00:00+00:00,0.0,1796.0,0.025,0.225,809.3,0.0,1796.0,0.2,809.3,2605.5
2026-01-20 03:00:00+00:00,0.0,1828.15,0.0,0.3,750.45,0.0,1828.15,0.3,750.45,2578.9
2026-01-20 04:00:00+00:00,0.0,1902.475,0.0,0.325,724.1,0.0,1902.475,0.325,724.1,2626.9
2026-01-20 05:00:00+00:00,0.0,1885.3,0.0,9.7,997.475,0.0,1885.3,9.7,997.475,2892.475
2026-01-20 06:00:00+00:00,0.0,1737.075,0.0,5.225,1229.425,0.0,1737.075,5.225,1229.425,2971.725
2026-01-20 07:00:00+00:00,0.0,1778.675,0.0,0.325,1183.05,0.0,1778.675,0.325,1183.05,2962.05
2026-01-20 08:00:00+00:00,0.0,1704.2,0.0,1.15,1231.525,0.0,1704.2,1.15,1231.525,2936.875
2026-01-20 09:00:00+00:00,0.0,1566.725,0.0,10.15,1313.3,0.0,1566.725,10.15,1313.3,2890.175
2026-01-20 10:00:00+00:00,0.0,1717.125,0.0,34.2,1084.775,0.0,1717.125,34.2,1084.775,2836.1000000000004
2026-01-20 11:00:00+00:00,0.0,1675.15,0.0,0.0,964.925,0.0,1675.15,0.0,964.925,2640.075
2026-01-20 12:00:00+00:00,0.0,1640.2,0.0,26.05,1034.2,0.0,1640.2,26.05,1034.2,2700.45
2026-01-20 13:00:00+00:00,0.0,1727.4,0.0,2.975,1116.55,0.0,1727.4,2.975,1116.55,2846.925
2026-01-20 14:00:00+00:00,0.0,1792.65,0.0,0.925,1094.05,0.0,1792.65,0.925,1094.05,2887.625
2026-01-20 15:00:00+00:00,0.0,1688.95,0.0,0.0,1199.275,0.0,1688.95,0.0,1199.275,2888.2250000000004
2026-01-20 16:00:00+00:00,0.0,1716.175,0.0,0.0,1176.85,0.0,1716.175,0.0,1176.85,2893.0249999999996
2026-01-20 17:00:00+00:00,0.0,1696.4,0.0,3.525,1224.45,0.0,1696.4,3.525,1224.45,2924.375
2026-01-20 18:00:00+00:00,0.0,1826.9,0.0,1.05,1174.85,0.0,1826.9,1.05,1174.85,3002.8
2026-01-20 19:00:00+00:00,0.0,1899.775,0.0,0.2,1114.05,0.0,1899.775,0.2,1114.05,3014.025
2026-01-20 20:00:00+00:00,0.0,1919.2,0.0,0.1,1070.4,0.0,1919.2,0.1,1070.4,2989.7
2026-01-20 21:00:00+00:00,0.0,1909.825,0.0,0.0,794.325,0.0,1909.825,0.0,794.325,2704.15
2026-01-20 22:00:00+00:00,0.0,1934.9,0.0,3.05,703.425,0.0,1934.9,3.05,703.425,2641.375
2026-01-20 23:00:00+00:00,0.0,1851.55,1.625,0.55,762.95,0.0,1851.55,-1.075,762.95,2613.425
2026-01-21 00:00:00+00:00,0.0,1891.925,0.25,0.05,711.2,0.0,1891.925,-0.2,711.2,2602.925
2026-01-21 01:00:00+00:00,0.0,1877.875,0.0,0.725,776.7,0.0,1877.875,0.725,776.7,2655.3
2026-01-21 02:00:00+00:00,0.0,1815.5,0.0,2.6,738.8,0.0,1815.5,2.6,738.8,2556.8999999999996
2026-01-21 03:00:00+00:00,0.0,1815.825,0.0,1.275,701.375,0.0,1815.825,1.275,701.375,2518.4750000000004
2026-01-21 04:00:00+00:00,0.0,1734.55,0.0,0.4,840.05,0.0,1734.55,0.4,840.05,2575.0
2026-01-21 05:00:00+00:00,0.0,1698.9,0.0,0.0,910.5,0.0,1698.9,0.0,910.5,2609.4
2026-01-21 06:00:00+00:00,0.0,1872.2,0.0,0.0,851.25,0.0,1872.2,0.0,851.25,2723.45
2026-01-21 07:00:00+00:00,0.0,1913.6,0.0,0.825,928.1,0.0,1913.6,0.825,928.1,2842.525
2026-01-21 08:00:00+00:00,0.0,1882.375,0.0,4.55,847.15,0.0,1882.375,4.55,847.15,2734.075
2026-01-21 09:00:00+00:00,0.0,1886.1,1.925,0.05,642.2,0.0,1886.1,-1.875,642.2,2526.425
2026-01-21 10:00:00+00:00,0.0,1835.9,0.0,0.925,538.8,0.0,1835.9,0.925,538.8,2375.625
2026-01-21 11:00:00+00:00,0.0,1816.925,0.0,0.0,517.4,0.0,1816.925,0.0,517.4,2334.325
2026-01-21 12:00:00+00:00,0.0,1844.45,0.0,5.45,502.95,0.0,1844.45,5.45,502.95,2352.85
2026-01-21 13:00:00+00:00,0.0,1838.35,0.0,3.325,555.175,0.0,1838.35,3.325,555.175,2396.85
2026-01-21 14:00:00+00:00,0.0,1829.55,0.0,0.075,722.7,0.0,1829.55,0.075,722.7,2552.325
2026-01-21 15:00:00+00:00,0.0,1939.275,0.0,0.05,713.425,0.0,1939.275,0.05,713.425,2652.75
2026-01-21 16:00:00+00:00,0.0,1802.0,0.0,0.6,807.0,0.0,1802.0,0.6,807.0,2609.6
2026-01-21 17:00:00+00:00,0.0,1859.05,0.0,2.4,713.35,0.0,1859.05,2.4,713.35,2574.8
2026-01-21 18:00:00+00:00,0.0,1891.375,0.0,2.55,649.3,0.0,1891.375,2.55,649.3,2543.225
2026-01-21 19:00:00+00:00,0.0,1879.425,0.0,0.275,604.5,0.0,1879.425,0.275,604.5,2484.2
2026-01-21 20:00:00+00:00,0.0,1893.425,0.275,0.025,608.625,0.0,1893.425,-0.25,608.625,2501.8
2026-01-21 21:00:00+00:00,0.0,1887.25,0.0,0.0,663.7,0.0,1887.25,0.0,663.7,2550.95
2026-01-21 22:00:00+00:00,0.0,1862.6,0.0,0.0,637.175,0.0,1862.6,0.0,637.175,2499.7749999999996
2026-01-21 23:00:00+00:00,0.0,1943.6,0.0,0.325,614.55,0.0,1943.6,0.325,614.55,2558.475
2026-01-22 00:00:00+00:00,0.0,1948.175,0.0,0.15,627.325,0.0,1948.175,0.15,627.325,2575.65
2026-01-22 01:00:00+00:00,0.0,1951.65,0.0,0.0,561.9,0.0,1951.65,0.0,561.9,2513.55
2026-01-22 02:00:00+00:00,0.0,1962.525,0.0,0.05,596.15,0.0,1962.525,0.05,596.15,2558.725
2026-01-22 03:00:00+00:00,0.0,1958.2,0.0,0.025,618.7,0.0,1958.2,0.025,618.7,2576.925
2026-01-22 04:00:00+00:00,0.0,1945.375,0.025,0.0,559.5,0.0,1945.375,-0.025,559.5,2504.85
2026-01-22 05:00:00+00:00,0.0,1933.675,0.0,0.225,606.575,0.0,1933.675,0.225,606.575,2540.475
2026-01-22 06:00:00+00:00,0.0,1930.675,0.0,0.1,661.675,0.0,1930.675,0.1,661.675,2592.45
2026-01-22 07:00:00+00:00,0.0,1938.925,0.0,0.0,775.375,0.0,1938.925,0.0,775.375,2714.3
2026-01-22 08:00:00+00:00,0.0,1944.65,0.0,0.025,711.525,0.0,1944.65,0.025,711.525,2656.2000000000003
2026-01-22 09:00:00+00:00,0.0,1924.175,0.0,0.025,676.825,0.0,1924.175,0.025,676.825,2601.025
2026-01-22 10:00:00+00:00,0.0,1942.0,0.0,0.1,602.575,0.0,1942.0,0.1,602.575,2544.675
2026-01-22 11:00:00+00:00,0.0,1942.025,0.0,0.05,572.25,0.0,1942.025,0.05,572.25,2514.325
2026-01-22 12:00:00+00:00,0.0,1941.75,0.025,4.875,570.175,0.0,1941.75,4.85,570.175,2516.7749999999996
2026-01-22 13:00:00+00:00,0.0,1935.3,0.0,9.95,644.875,0.0,1935.3,9.95,644.875,2590.125
2026-01-22 14:00:00+00:00,0.0,1944.55,0.0,0.025,670.975,0.0,1944.55,0.025,670.975,2615.55
2026-01-22 15:00:00+00:00,0.0,1947.05,0.0,0.0,647.575,0.0,1947.05,0.0,647.575,2594.625
2026-01-22 16:00:00+00:00,0.0,1949.025,0.0,0.025,718.0,0.0,1949.025,0.025,718.0,2667.05
2026-01-22 17:00:00+00:00,0.0,1947.725,0.15,0.0,654.6,0.0,1947.725,-0.15,654.6,2602.1749999999997
2026-01-22 18:00:00+00:00,0.0,1950.9,1.325,0.0,843.45,0.0,1950.9,-1.325,843.45,2793.025
2026-01-22 19:00:00+00:00,0.0,1836.475,4.25,0.0,861.375,0.0,1836.475,-4.25,861.375,2693.6
2026-01-22 20:00:00+00:00,0.0,1936.85,4.1,0.025,771.825,0.0,1936.85,-4.074999999999999,771.825,2704.6
2026-01-22 21:00:00+00:00,0.0,1940.1,2.175,0.075,702.95,0.0,1940.1,-2.0999999999999996,702.95,2640.95
2026-01-22 22:00:00+00:00,0.0,1944.675,5.8,0.05,652.0,0.0,1944.675,-5.75,652.0,2590.925
2026-01-22 23:00:00+00:00,0.0,1906.075,0.0,0.025,343.475,0.0,1906.075,0.025,343.475,2249.5750000000003
2026-01-23 00:00:00+00:00,0.0,1948.75,0.0,0.0,360.8,0.0,1948.75,0.0,360.8,2309.55
2026-01-23 01:00:00+00:00,0.0,1952.8,1.75,0.0,331.1,0.0,1952.8,-1.75,331.1,2282.15
2026-01-23 02:00:00+00:00,0.0,1923.05,0.0,0.05,314.4,0.0,1923.05,0.05,314.4,2237.5
2026-01-23 03:00:00+00:00,0.0,1953.5,0.475,0.0,188.4,0.0,1953.5,-0.475,188.4,2141.425
2026-01-23 04:00:00+00:00,0.0,1955.725,5.15,0.0,338.375,0.0,1955.725,-5.15,338.375,2288.95
2026-01-23 05:00:00+00:00,0.0,1899.9,0.0,0.0,789.325,0.0,1899.9,0.0,789.325,2689.2250000000004
2026-01-23 06:00:00+00:00,0.0,1942.35,0.0,0.0,920.825,0.0,1942.35,0.0,920.825,2863.175
2026-01-23 07:00:00+00:00,0.0,1934.75,0.0,41.15,986.125,0.0,1934.75,41.15,986.125,2962.025
2026-01-23 08:00:00+00:00,0.0,1949.9,0.0,0.0,939.05,0.0,1949.9,0.0,939.05,2888.95
2026-01-23 09:00:00+00:00,0.0,1951.075,0.0,0.0,803.05,0.0,1951.075,0.0,803.05,2754.125
2026-01-23 10:00:00+00:00,0.0,1934.9,0.0,0.15,578.45,0.0,1934.9,0.15,578.45,2513.5
2026-01-23 11:00:00+00:00,0.0,1934.55,0.0,0.125,458.7,0.0,1934.55,0.125,458.7,2393.375
2026-01-23 12:00:00+00:00,0.0,1933.675,0.0,0.1,371.925,0.0,1933.675,0.1,371.925,2305.7
2026-01-23 13:00:00+00:00,0.0,1934.925,0.0,0.175,538.1,0.0,1934.925,0.175,538.1,2473.2
2026-01-23 14:00:00+00:00,0.0,1953.625,0.0,0.0,688.05,0.0,1953.625,0.0,688.05,2641.675
2026-01-23 15:00:00+00:00,0.0,1954.425,0.0,0.025,866.775,0.0,1954.425,0.025,866.775,2821.225
2026-01-23 16:00:00+00:00,0.0,1923.0,0.0,0.0,1056.8,0.0,1923.0,0.0,1056.8,2979.8
2026-01-23 17:00:00+00:00,0.0,1959.0,7.075,0.0,1022.325,0.0,1959.0,-7.075,1022.325,2974.25
2026-01-23 18:00:00+00:00,0.0,1960.625,2.8,0.0,929.05,0.0,1960.625,-2.8,929.05,2886.875
2026-01-23 19:00:00+00:00,0.0,1944.85,0.0,0.0,851.4,0.0,1944.85,0.0,851.4,2796.25
2026-01-23 20:00:00+00:00,0.0,1953.975,0.0,0.0,769.075,0.0,1953.975,0.0,769.075,2723.05
2026-01-23 21:00:00+00:00,0.0,1962.0,0.0,0.0,768.55,0.0,1962.0,0.0,768.55,2730.55
2026-01-23 22:00:00+00:00,0.0,1927.575,0.0,0.025,406.225,0.0,1927.575,0.025,406.225,2333.8250000000003
2026-01-23 23:00:00+00:00,0.0,1983.575,0.0,0.0,588.7,0.0,1983.575,0.0,588.7,2572.275
2026-01-24 00:00:00+00:00,0.0,1976.1,0.0,0.075,652.8,0.0,1976.1,0.075,652.8,2628.975
2026-01-24 01:00:00+00:00,0.0,1984.225,6.05,0.0,696.4,0.0,1984.225,-6.05,696.4,2674.575
2026-01-24 02:00:00+00:00,0.0,1979.45,5.775,0.0,685.75,0.0,1979.45,-5.775,685.75,2659.425
2026-01-24 03:00:00+00:00,0.0,1974.85,5.925,0.0,702.375,0.0,1974.85,-5.925,702.375,2671.3
2026-01-24 04:00:00+00:00,0.0,1973.95,5.65,0.0,886.75,0.0,1973.95,-5.65,886.75,2855.05
2026-01-24 05:00:00+00:00,0.0,1970.525,2.825,0.0,875.825,0.0,1970.525,-2.825,875.825,2843.525
2026-01-24 06:00:00+00:00,0.0,1970.375,3.225,0.0,1106.25,0.0,1970.375,-3.225,1106.25,3073.4
2026-01-24 07:00:00+00:00,0.0,1958.625,0.0,0.0,1129.825,0.0,1958.625,0.0,1129.825,3088.45
2026-01-24 08:00:00+00:00,0.0,1952.95,0.3,0.025,1260.9,0.0,1952.95,-0.27499999999999997,1260.9,3213.575
2026-01-24 09:00:00+00:00,0.0,1953.05,0.0,0.025,1282.925,0.0,1953.05,0.025,1282.925,3236.0
2026-01-24 10:00:00+00:00,0.0,1961.85,0.0,0.025,1440.125,0.0,1961.85,0.025,1440.125,3402.0
2026-01-24 11:00:00+00:00,0.0,1963.675,0.0,0.025,1407.175,0.0,1963.675,0.025,1407.175,3370.875
2026-01-24 12:00:00+00:00,0.0,1954.7,0.0,0.0,1386.875,0.0,1954.7,0.0,1386.875,3341.575
2026-01-24 13:00:00+00:00,0.0,1952.65,0.0,0.025,1391.2,0.0,1952.65,0.025,1391.2,3343.875
2026-01-24 14:00:00+00:00,0.0,1951.85,0.0,0.1,1473.8,0.0,1951.85,0.1,1473.8,3425.75
2026-01-24 15:00:00+00:00,0.0,1952.1,0.0,0.125,1588.625,0.0,1952.1,0.125,1588.625,3540.85
2026-01-24 16:00:00+00:00,0.0,1951.05,0.0,0.0,1780.075,0.0,1951.05,0.0,1780.075,3731.125
2026-01-24 17:00:00+00:00,0.0,1948.35,0.0,0.0,1876.975,0.0,1948.35,0.0,1876.975,3825.325
2026-01-24 18:00:00+00:00,0.0,1948.725,0.0,0.0,1904.425,0.0,1948.725,0.0,1904.425,3853.1499999999996
2026-01-24 19:00:00+00:00,0.0,1947.75,0.0,0.0,1873.65,0.0,1947.75,0.0,1873.65,3821.4
2026-01-24 20:00:00+00:00,0.0,1943.85,0.0,0.0,1782.225,0.0,1943.85,0.0,1782.225,3726.075
2026-01-24 21:00:00+00:00,0.0,1941.275,0.0,0.0,1867.95,0.0,1941.275,0.0,1867.95,3809.2250000000004
2026-01-24 22:00:00+00:00,0.0,1935.65,0.0,0.0,1891.75,0.0,1935.65,0.0,1891.75,3827.4
2026-01-24 23:00:00+00:00,0.0,1940.425,0.275,0.2,2263.2,0.0,1940.425,-0.07500000000000001,2263.2,4203.549999999999
2026-01-25 00:00:00+00:00,0.0,1939.225,0.25,258.25,2097.25,0.0,1939.225,258.0,2097.25,4294.475
2026-01-25 01:00:00+00:00,0.0,1941.1,0.0,523.45,1788.725,0.0,1941.1,523.45,1788.725,4253.275
2026-01-25 02:00:00+00:00,0.0,1943.9,0.0,646.125,1676.9,0.0,1943.9,646.125,1676.9,4266.925
2026-01-25 03:00:00+00:00,0.0,1938.325,0.0,570.675,1739.375,0.0,1938.325,570.675,1739.375,4248.375
2026-01-25 04:00:00+00:00,0.0,1937.1,0.0,460.85,1778.65,0.0,1937.1,460.85,1778.65,4176.6
2026-01-25 05:00:00+00:00,0.0,1940.7,0.0,13.375,2141.525,0.0,1940.7,13.375,2141.525,4095.6000000000004
2026-01-25 06:00:00+00:00,0.0,1936.8,0.0,0.225,2147.525,0.0,1936.8,0.225,2147.525,4084.55
2026-01-25 07:00:00+00:00,0.0,1936.95,0.0,0.325,2194.15,0.0,1936.95,0.325,2194.15,4131.425
2026-01-25 08:00:00+00:00,0.0,1936.65,0.0,0.15,2223.6,0.0,1936.65,0.15,2223.6,4160.4
2026-01-25 09:00:00+00:00,0.0,1940.05,0.225,0.0,2219.075,0.0,1940.05,-0.225,2219.075,4158.9
2026-01-25 10:00:00+00:00,0.0,1939.7,0.175,0.0,2106.5,0.0,1939.7,-0.175,2106.5,4046.025
2026-01-25 11:00:00+00:00,0.0,1953.45,0.0,0.025,1966.725,0.0,1953.45,0.025,1966.725,3920.2
2026-01-25 12:00:00+00:00,0.0,1956.275,0.05,0.0,1812.775,0.0,1956.275,-0.05,1812.775,3769.0
2026-01-25 13:00:00+00:00,0.0,1957.65,0.0,0.0,1614.55,0.0,1957.65,0.0,1614.55,3572.2
2026-01-25 14:00:00+00:00,0.0,1954.725,0.0,0.0,1469.55,0.0,1954.725,0.0,1469.55,3424.2749999999996
2026-01-25 15:00:00+00:00,0.0,1954.675,0.0,0.025,1424.325,0.0,1954.675,0.025,1424.325,3379.025
2026-01-25 16:00:00+00:00,0.0,1953.1,0.0,0.0,1473.775,0.0,1953.1,0.0,1473.775,3426.875
2026-01-25 17:00:00+00:00,0.0,1945.95,0.0,0.025,1589.825,0.0,1945.95,0.025,1589.825,3535.8
2026-01-25 18:00:00+00:00,0.0,1952.675,0.0,0.075,1697.725,0.0,1952.675,0.075,1697.725,3650.475
2026-01-25 19:00:00+00:00,0.0,1954.825,0.0,0.15,1724.65,0.0,1954.825,0.15,1724.65,3679.625
2026-01-25 20:00:00+00:00,0.0,1952.35,1.95,0.0,1663.475,0.0,1952.35,-1.95,1663.475,3613.875
2026-01-25 21:00:00+00:00,0.0,1930.0,0.0,2.25,1648.55,0.0,1930.0,2.25,1648.55,3580.8
2026-01-25 22:00:00+00:00,0.0,1963.25,4.925,0.0,1538.825,0.0,1963.25,-4.925,1538.825,3497.15
2026-01-25 23:00:00+00:00,0.0,1957.85,0.0,16.8,1742.35,0.0,1957.85,16.8,1742.35,3717.0
2026-01-26 00:00:00+00:00,0.0,1963.125,0.0,0.625,1786.175,0.0,1963.125,0.625,1786.175,3749.925
2026-01-26 01:00:00+00:00,0.0,1966.7,0.0,60.925,1756.45,0.0,1966.7,60.925,1756.45,3784.075
2026-01-26 02:00:00+00:00,0.0,1965.125,0.0,203.55,1703.65,0.0,1965.125,203.55,1703.65,3872.3250000000003
2026-01-26 03:00:00+00:00,0.0,1968.375,0.0,117.875,1791.225,0.0,1968.375,117.875,1791.225,3877.475
2026-01-26 04:00:00+00:00,0.0,1972.4,0.0,323.3,1626.925,0.0,1972.4,323.3,1626.925,3922.625
2026-01-26 05:00:00+00:00,0.0,1965.675,0.05,0.0,2021.6,0.0,1965.675,-0.05,2021.6,3987.225
2026-01-26 06:00:00+00:00,0.0,1961.9,0.0,76.325,1732.9,0.0,1961.9,76.325,1732.9,3771.125
2026-01-26 07:00:00+00:00,0.0,1952.8,0.0,0.0,1924.85,0.0,1952.8,0.0,1924.85,3877.6499999999996
2026-01-26 08:00:00+00:00,0.0,1949.0,0.0,197.675,1493.2,0.0,1949.0,197.675,1493.2,3639.875
2026-01-26 09:00:00+00:00,0.0,1947.25,0.0,299.425,1566.3,0.0,1947.25,299.425,1566.3,3812.9750000000004
2026-01-26 10:00:00+00:00,0.0,1945.7,0.0,105.275,1560.025,0.0,1945.7,105.275,1560.025,3611.0
2026-01-26 11:00:00+00:00,0.0,1944.1,0.0,0.3,1598.25,0.0,1944.1,0.3,1598.25,3542.6499999999996
2026-01-26 12:00:00+00:00,0.0,1945.95,0.0,0.3,1399.825,0.0,1945.95,0.3,1399.825,3346.075
2026-01-26 13:00:00+00:00,0.0,1947.475,0.0,0.0,1407.275,0.0,1947.475,0.0,1407.275,3354.75
2026-01-26 14:00:00+00:00,0.0,1949.95,0.0,0.025,1582.925,0.0,1949.95,0.025,1582.925,3532.9
2026-01-26 15:00:00+00:00,0.0,1946.85,0.0,0.05,1590.25,0.0,1946.85,0.05,1590.25,3537.1499999999996
2026-01-26 16:00:00+00:00,0.0,1947.775,0.0,0.025,1558.7,0.0,1947.775,0.025,1558.7,3506.5
2026-01-26 17:00:00+00:00,0.0,1952.325,0.0,0.025,1585.875,0.0,1952.325,0.025,1585.875,3538.2250000000004
2026-01-26 18:00:00+00:00,0.0,1948.1,0.0,0.325,1640.625,0.0,1948.1,0.325,1640.625,3589.05
2026-01-26 19:00:00+00:00,0.0,1937.0,0.0,0.0,1642.925,0.0,1937.0,0.0,1642.925,3579.925
2026-01-26 20:00:00+00:00,0.0,1952.95,0.0,81.925,1490.475,0.0,1952.95,81.925,1490.475,3525.35
2026-01-26 21:00:00+00:00,0.0,1955.55,0.0,100.75,1496.875,0.0,1955.55,100.75,1496.875,3553.175
2026-01-26 22:00:00+00:00,0.0,1957.125,0.0,23.15,1521.85,0.0,1957.125,23.15,1521.85,3502.125
2026-01-26 23:00:00+00:00,0.0,1943.7,0.025,3.425,1282.375,0.0,1943.7,3.4,1282.375,3229.4750000000004
2026-01-27 00:00:00+00:00,0.0,1946.85,0.0,1.9,1243.3,0.0,1946.85,1.9,1243.3,3192.05
2026-01-27 01:00:00+00:00,0.0,1939.625,0.0,1.175,1186.225,0.0,1939.625,1.175,1186.225,3127.0249999999996
2026-01-27 02:00:00+00:00,0.0,1944.275,0.0,2.075,1135.625,0.0,1944.275,2.075,1135.625,3081.9750000000004
2026-01-27 03:00:00+00:00,0.0,1957.3,0.0,2.375,1025.375,0.0,1957.3,2.375,1025.375,2985.05
2026-01-27 04:00:00+00:00,0.0,1958.575,0.0,9.125,1006.15,0.0,1958.575,9.125,1006.15,2973.85
2026-01-27 05:00:00+00:00,0.0,1956.575,0.0,0.8,1037.75,0.0,1956.575,0.8,1037.75,2995.125
2026-01-27 06:00:00+00:00,0.0,1955.225,0.0,1.55,1161.1,0.0,1955.225,1.55,1161.1,3117.875
2026-01-27 07:00:00+00:00,0.0,1952.2,0.0,0.1,1225.475,0.0,1952.2,0.1,1225.475,3177.7749999999996
2026-01-27 08:00:00+00:00,0.0,1947.775,0.025,0.125,1214.075,0.0,1947.775,0.1,1214.075,3161.95
2026-01-27 09:00:00+00:00,0.0,1913.95,0.0,0.0,1223.15,0.0,1913.95,0.0,1223.15,3137.1000000000004
2026-01-27 10:00:00+00:00,0.0,1942.575,0.0,0.0,1110.675,0.0,1942.575,0.0,1110.675,3053.25
2026-01-27 11:00:00+00:00,0.0,1927.85,0.0,0.0,1089.05,0.0,1927.85,0.0,1089.05,3016.8999999999996
2026-01-27 12:00:00+00:00,0.0,1882.975,0.0,0.0,1075.55,0.0,1882.975,0.0,1075.55,2958.5249999999996
2026-01-27 13:00:00+00:00,0.0,1851.425,0.0,0.0,1118.775,0.0,1851.425,0.0,1118.775,2970.2
2026-01-27 14:00:00+00:00,0.0,1849.975,0.0,0.0,1131.5,0.0,1849.975,0.0,1131.5,2981.475
2026-01-27 15:00:00+00:00,0.0,1788.425,0.0,0.0,1203.225,0.0,1788.425,0.0,1203.225,2991.6499999999996
2026-01-27 16:00:00+00:00,0.0,1773.45,0.0,0.0,1241.0,0.0,1773.45,0.0,1241.0,3014.45
2026-01-27 17:00:00+00:00,0.0,1840.05,0.0,0.0,1174.425,0.0,1840.05,0.0,1174.425,3014.475
2026-01-27 18:00:00+00:00,0.0,1859.875,0.0,0.0,1151.375,0.0,1859.875,0.0,1151.375,3011.25
2026-01-27 19:00:00+00:00,0.0,1850.4,0.0,0.0,1066.275,0.0,1850.4,0.0,1066.275,2916.675
2026-01-27 20:00:00+00:00,0.0,1859.0,0.0,0.0,903.825,0.0,1859.0,0.0,903.825,2762.825
2026-01-27 21:00:00+00:00,0.0,1842.875,0.0,0.0,943.6,0.0,1842.875,0.0,943.6,2786.475
2026-01-27 22:00:00+00:00,0.0,1885.8,0.0,0.0,863.1,0.0,1885.8,0.0,863.1,2748.9
2026-01-27 23:00:00+00:00,0.0,1785.85,0.0,0.175,672.875,0.0,1785.85,0.175,672.875,2458.8999999999996
2026-01-28 00:00:00+00:00,0.0,1773.925,0.0,0.0,668.15,0.0,1773.925,0.0,668.15,2442.075
2026-01-28 01:00:00+00:00,0.0,1747.225,0.0,5.325,731.925,0.0,1747.225,5.325,731.925,2484.475
2026-01-28 02:00:00+00:00,0.0,1763.0,0.0,8.3,727.525,0.0,1763.0,8.3,727.525,2498.825
2026-01-28 03:00:00+00:00,0.0,1772.5,0.0,3.625,703.3,0.0,1772.5,3.625,703.3,2479.425
2026-01-28 04:00:00+00:00,0.0,1864.05,0.0,0.0,592.725,0.0,1864.05,0.0,592.725,2456.775
2026-01-28 05:00:00+00:00,0.0,1865.525,0.0,0.0,591.6,0.0,1865.525,0.0,591.6,2457.125
2026-01-28 06:00:00+00:00,0.0,1914.325,0.0,0.1,810.775,0.0,1914.325,0.1,810.775,2725.2
2026-01-28 07:00:00+00:00,0.0,1904.0,0.0,0.0,897.525,0.0,1904.0,0.0,897.525,2801.525
2026-01-28 08:00:00+00:00,0.0,1921.55,0.025,0.0,887.975,0.0,1921.55,-0.025,887.975,2809.5
2026-01-28 09:00:00+00:00,0.0,1920.025,0.0,3.45,921.675,0.0,1920.025,3.45,921.675,2845.15
2026-01-28 10:00:00+00:00,0.0,1919.175,0.0,34.425,934.95,0.0,1919.175,34.425,934.95,2888.55
2026-01-28 11:00:00+00:00,0.0,1917.875,0.0,3.2,813.125,0.0,1917.875,3.2,813.125,2734.2
2026-01-28 12:00:00+00:00,0.0,1921.025,0.0,0.225,782.65,0.0,1921.025,0.225,782.65,2703.9
2026-01-28 13:00:00+00:00,0.0,1920.45,0.0,0.3,788.075,0.0,1920.45,0.3,788.075,2708.825
2026-01-28 14:00:00+00:00,0.0,1923.175,0.0,0.075,763.825,0.0,1923.175,0.075,763.825,2687.075
2026-01-28 15:00:00+00:00,0.0,1923.95,0.125,0.2,827.825,0.0,1923.95,0.07500000000000001,827.825,2751.8500000000004
2026-01-28 16:00:00+00:00,0.0,1936.45,0.0,0.075,945.925,0.0,1936.45,0.075,945.925,2882.45
2026-01-28 17:00:00+00:00,0.0,1930.8,0.0,0.0,977.725,0.0,1930.8,0.0,977.725,2908.525
2026-01-28 18:00:00+00:00,0.0,1922.975,0.0,17.9,792.425,0.0,1922.975,17.9,792.425,2733.3
2026-01-28 19:00:00+00:00,0.0,1920.95,6.4,0.05,635.8,0.0,1920.95,-6.3500000000000005,635.8,2550.4
2026-01-28 20:00:00+00:00,0.0,1922.675,0.0,0.0,673.8,0.0,1922.675,0.0,673.8,2596.475
2026-01-28 21:00:00+00:00,0.0,1926.825,0.0,0.0,691.125,0.0,1926.825,0.0,691.125,2617.95
2026-01-28 22:00:00+00:00,0.0,1934.375,0.0,0.7,668.825,0.0,1934.375,0.7,668.825,2603.9
2026-01-28 23:00:00+00:00,0.0,1895.1,0.0,10.175,591.85,0.0,1895.1,10.175,591.85,2497.125
2026-01-29 00:00:00+00:00,0.0,1831.3,0.0,5.225,669.275,0.0,1831.3,5.225,669.275,2505.7999999999997
