,ME_IT_CSUD,IT_CSUD_ME,IT_SUD_IT_CSUD,IT_CSUD_IT_SUD,IT_CSUD_IT_CNOR,IT_CNOR_IT_CSUD,IT_CSUD_IT_SARD,IT_SARD_IT_CSUD,IT_CSUD_IT_CNOR_net_export,IT_CSUD_IT_SARD_net_export,IT_CSUD_IT_SUD_net_export,IT_CSUD_ME_net_export,Net Export
2026-01-15 21:00:00+00:00,102.0,282.0,2811.25,0.0,0.0,592.75,495.25,0.0,-592.75,495.25,-2811.25,180.0,-2728.75
2026-01-15 22:00:00+00:00,128.0,158.0,2664.25,0.0,0.0,593.25,394.25,0.0,-593.25,394.25,-2664.25,30.0,-2833.25
2026-01-15 23:00:00+00:00,300.0,11.0,2438.25,0.0,0.0,1166.75,399.75,0.0,-1166.75,399.75,-2438.25,-289.0,-3494.25
2026-01-16 00:00:00+00:00,300.0,0.0,2599.0,0.0,0.0,911.5,510.0,0.0,-911.5,510.0,-2599.0,-300.0,-3300.5
2026-01-16 01:00:00+00:00,300.0,0.0,2434.5,0.0,0.0,672.25,650.25,0.0,-672.25,650.25,-2434.5,-300.0,-2756.5
2026-01-16 02:00:00+00:00,300.0,0.0,2394.0,0.0,0.0,654.5,720.0,0.0,-654.5,720.0,-2394.0,-300.0,-2628.5
2026-01-16 03:00:00+00:00,300.0,0.0,2341.0,0.0,0.0,558.25,605.75,0.0,-558.25,605.75,-2341.0,-300.0,-2593.5
2026-01-16 04:00:00+00:00,188.0,17.0,2126.75,0.0,0.0,390.0,188.75,0.0,-390.0,188.75,-2126.75,-171.0,-2499.0
2026-01-16 05:00:00+00:00,37.0,96.0,2548.25,0.0,202.0,120.75,150.25,0.0,81.25,150.25,-2548.25,59.0,-2257.75
2026-01-16 06:00:00+00:00,32.0,272.0,2914.75,0.0,77.25,434.5,248.75,13.25,-357.25,235.5,-2914.75,240.0,-2796.5
2026-01-16 07:00:00+00:00,37.0,240.0,3940.5,0.0,769.25,0.0,54.0,1.5,769.25,52.5,-3940.5,203.0,-2915.75
2026-01-16 08:00:00+00:00,37.0,220.0,4664.5,0.0,1929.5,0.0,158.75,14.0,1929.5,144.75,-4664.5,183.0,-2407.25
2026-01-16 09:00:00+00:00,37.0,191.0,5744.0,0.0,2545.25,0.0,292.0,0.0,2545.25,292.0,-5744.0,154.0,-2752.75
2026-01-16 10:00:00+00:00,37.0,182.0,5682.5,0.0,2597.0,0.0,232.5,0.0,2597.0,232.5,-5682.5,145.0,-2708.0
2026-01-16 11:00:00+00:00,67.0,153.0,5184.5,0.0,2520.25,0.0,488.5,0.0,2520.25,488.5,-5184.5,86.0,-2089.75
2026-01-16 12:00:00+00:00,37.0,153.0,5038.25,0.0,2989.0,0.0,429.5,0.0,2989.0,429.5,-5038.25,116.0,-1503.75
2026-01-16 13:00:00+00:00,37.0,160.0,4663.25,0.0,2784.5,0.0,435.5,0.0,2784.5,435.5,-4663.25,123.0,-1320.25
2026-01-16 14:00:00+00:00,32.0,178.0,3649.5,0.0,1731.75,0.0,370.75,0.0,1731.75,370.75,-3649.5,146.0,-1401.0
2026-01-16 15:00:00+00:00,27.0,438.0,2717.75,0.0,264.75,49.0,178.25,26.25,215.75,152.0,-2717.75,411.0,-1939.0
2026-01-16 16:00:00+00:00,27.0,511.0,2310.75,0.0,0.0,388.75,0.0,85.0,-388.75,-85.0,-2310.75,484.0,-2300.5
2026-01-16 17:00:00+00:00,27.0,510.0,2019.75,0.0,0.0,901.75,0.0,19.75,-901.75,-19.75,-2019.75,483.0,-2458.25
2026-01-16 18:00:00+00:00,27.0,510.0,1999.0,0.0,0.0,1321.75,194.25,11.75,-1321.75,182.5,-1999.0,483.0,-2655.25
2026-01-16 19:00:00+00:00,27.0,447.0,1934.5,0.0,0.0,1494.25,388.0,0.0,-1494.25,388.0,-1934.5,420.0,-2620.75
2026-01-16 20:00:00+00:00,27.0,267.0,2732.75,0.0,0.0,519.0,345.5,0.0,-519.0,345.5,-2732.75,240.0,-2666.25
2026-01-16 21:00:00+00:00,147.0,45.0,3016.5,0.0,0.0,339.25,325.5,0.0,-339.25,325.5,-3016.5,-102.0,-3132.25
2026-01-16 22:00:00+00:00,177.0,30.0,2461.75,0.0,0.0,1288.75,416.25,0.0,-1288.75,416.25,-2461.75,-147.0,-3481.25
2026-01-16 23:00:00+00:00,339.0,5.0,2207.75,0.0,0.0,1238.25,35.25,19.25,-1238.25,16.0,-2207.75,-334.0,-3764.0
2026-01-17 00:00:00+00:00,339.0,0.0,2214.75,0.0,0.0,944.0,0.0,89.25,-944.0,-89.25,-2214.75,-339.0,-3587.0
2026-01-17 01:00:00+00:00,339.0,20.0,2020.75,0.0,0.0,408.75,0.0,124.5,-408.75,-124.5,-2020.75,-319.0,-2873.0
2026-01-17 02:00:00+00:00,369.0,20.0,1966.5,0.0,0.0,572.75,26.25,39.25,-572.75,-13.0,-1966.5,-349.0,-2901.25
2026-01-17 03:00:00+00:00,321.0,20.0,1807.5,0.0,0.0,626.5,0.0,66.75,-626.5,-66.75,-1807.5,-301.0,-2801.75
2026-01-17 04:00:00+00:00,295.0,0.0,1715.0,0.0,0.0,787.75,0.0,129.0,-787.75,-129.0,-1715.0,-295.0,-2926.75
2026-01-17 05:00:00+00:00,180.0,28.0,1915.0,0.0,0.0,1486.25,62.25,1.25,-1486.25,61.0,-1915.0,-152.0,-3492.25
2026-01-17 06:00:00+00:00,175.0,0.0,2547.0,0.0,0.0,1426.0,67.25,0.0,-1426.0,67.25,-2547.0,-175.0,-4080.75
2026-01-17 07:00:00+00:00,186.0,0.0,2460.75,0.0,0.0,1176.5,0.0,98.0,-1176.5,-98.0,-2460.75,-186.0,-3921.25
2026-01-17 08:00:00+00:00,186.0,5.0,2855.75,0.0,0.0,330.25,0.0,249.75,-330.25,-249.75,-2855.75,-181.0,-3616.75
2026-01-17 09:00:00+00:00,214.0,5.0,3079.5,0.0,633.25,0.0,0.0,388.25,633.25,-388.25,-3079.5,-209.0,-3043.5
2026-01-17 10:00:00+00:00,216.0,5.0,3268.75,0.0,1034.25,0.0,0.0,336.25,1034.25,-336.25,-3268.75,-211.0,-2781.75
2026-01-17 11:00:00+00:00,191.0,5.0,3151.75,0.0,827.5,0.0,0.0,349.0,827.5,-349.0,-3151.75,-186.0,-2859.25
2026-01-17 12:00:00+00:00,191.0,29.0,3159.0,0.0,1184.75,0.0,0.0,303.5,1184.75,-303.5,-3159.0,-162.0,-2439.75
2026-01-17 13:00:00+00:00,175.0,18.0,2858.5,0.0,737.0,0.0,0.0,420.0,737.0,-420.0,-2858.5,-157.0,-2698.5
2026-01-17 14:00:00+00:00,175.0,56.0,2869.0,0.0,62.5,15.75,0.0,307.5,46.75,-307.5,-2869.0,-119.0,-3248.75
2026-01-17 15:00:00+00:00,63.0,168.0,3097.25,0.0,0.0,540.5,0.0,131.0,-540.5,-131.0,-3097.25,105.0,-3663.75
2026-01-17 16:00:00+00:00,64.0,216.0,3272.75,0.0,0.0,1094.5,0.0,252.25,-1094.5,-252.25,-3272.75,152.0,-4467.5
2026-01-17 17:00:00+00:00,63.0,220.0,3050.25,0.0,0.0,1439.25,0.0,280.0,-1439.25,-280.0,-3050.25,157.0,-4612.5
2026-01-17 18:00:00+00:00,132.0,178.0,2487.0,0.0,0.0,2233.0,20.5,130.5,-2233.0,-110.0,-2487.0,46.0,-4784.0
2026-01-17 19:00:00+00:00,132.0,170.0,2680.5,0.0,0.0,2113.75,156.0,7.5,-2113.75,148.5,-2680.5,38.0,-4607.75
2026-01-17 20:00:00+00:00,132.0,67.0,3049.0,0.0,0.0,1163.0,118.5,0.0,-1163.0,118.5,-3049.0,-65.0,-4158.5
2026-01-17 21:00:00+00:00,208.0,67.0,2599.0,0.0,0.0,1265.75,47.0,0.0,-1265.75,47.0,-2599.0,-141.0,-3958.75
2026-01-17 22:00:00+00:00,322.0,53.0,2091.5,0.0,0.0,1468.25,9.0,19.5,-1468.25,-10.5,-2091.5,-269.0,-3839.25
2026-01-17 23:00:00+00:00,496.0,69.0,1573.0,0.0,0.0,1769.0,47.5,70.75,-1769.0,-23.25,-1573.0,-427.0,-3792.25
2026-01-18 00:00:00+00:00,496.0,80.0,1494.0,0.0,0.0,1272.0,0.0,216.5,-1272.0,-216.5,-1494.0,-416.0,-3398.5
2026-01-18 01:00:00+00:00,471.0,80.0,1721.75,0.0,0.0,779.75,0.0,260.25,-779.75,-260.25,-1721.75,-391.0,-3152.75
2026-01-18 02:00:00+00:00,471.0,60.0,1932.75,0.0,0.0,773.5,77.5,0.0,-773.5,77.5,-1932.75,-411.0,-3039.75
2026-01-18 03:00:00+00:00,471.0,33.0,2008.5,0.0,0.0,503.25,63.75,0.0,-503.25,63.75,-2008.5,-438.0,-2886.0
2026-01-18 04:00:00+00:00,496.0,21.0,1936.75,0.0,0.0,256.5,0.0,247.25,-256.5,-247.25,-1936.75,-475.0,-2915.5
2026-01-18 05:00:00+00:00,477.0,49.0,2161.75,0.0,0.0,393.0,20.25,166.0,-393.0,-145.75,-2161.75,-428.0,-3128.5
2026-01-18 06:00:00+00:00,407.0,27.0,2314.25,0.0,0.0,608.75,0.0,158.25,-608.75,-158.25,-2314.25,-380.0,-3461.25
2026-01-18 07:00:00+00:00,407.0,16.0,3160.0,0.0,135.25,70.75,0.0,100.75,64.5,-100.75,-3160.0,-391.0,-3587.25
2026-01-18 08:00:00+00:00,457.0,8.0,3562.5,0.0,667.0,0.0,0.0,150.5,667.0,-150.5,-3562.5,-449.0,-3495.0
2026-01-18 09:00:00+00:00,450.0,0.0,3757.25,0.0,915.75,0.0,0.0,270.0,915.75,-270.0,-3757.25,-450.0,-3561.5
2026-01-18 10:00:00+00:00,450.0,1.0,3830.5,0.0,1482.75,0.0,0.0,363.0,1482.75,-363.0,-3830.5,-449.0,-3159.75
2026-01-18 11:00:00+00:00,445.0,10.0,3788.5,0.0,1333.5,0.0,0.0,387.75,1333.5,-387.75,-3788.5,-435.0,-3277.75
2026-01-18 12:00:00+00:00,445.0,32.0,3648.25,0.0,1076.5,0.0,0.0,369.0,1076.5,-369.0,-3648.25,-413.0,-3353.75
2026-01-18 13:00:00+00:00,445.0,36.0,3606.0,0.0,985.5,0.0,0.0,315.5,985.5,-315.5,-3606.0,-409.0,-3345.0
2026-01-18 14:00:00+00:00,220.0,124.0,3465.5,0.0,341.0,0.0,0.0,253.0,341.0,-253.0,-3465.5,-96.0,-3473.5
2026-01-18 15:00:00+00:00,90.0,280.0,3720.75,0.0,403.0,0.0,2.5,62.5,403.0,-60.0,-3720.75,190.0,-3187.75
2026-01-18 16:00:00+00:00,37.0,333.0,3607.5,0.0,3.5,83.5,23.75,148.75,-80.0,-125.0,-3607.5,296.0,-3516.5
2026-01-18 17:00:00+00:00,37.0,333.0,3519.5,0.0,0.0,353.75,0.0,250.75,-353.75,-250.75,-3519.5,296.0,-3828.0
2026-01-18 18:00:00+00:00,90.0,368.0,3608.75,0.0,0.0,725.0,18.25,87.25,-725.0,-69.0,-3608.75,278.0,-4124.75
2026-01-18 19:00:00+00:00,90.0,195.0,3523.25,0.0,0.0,837.5,118.5,0.0,-837.5,118.5,-3523.25,105.0,-4137.25
2026-01-18 20:00:00+00:00,100.0,195.0,3188.0,0.0,0.0,628.0,73.75,0.0,-628.0,73.75,-3188.0,95.0,-3647.25
2026-01-18 21:00:00+00:00,390.0,137.0,3164.5,0.0,0.0,312.75,1.25,39.0,-312.75,-37.75,-3164.5,-253.0,-3768.0
2026-01-18 22:00:00+00:00,415.0,116.0,2942.75,0.0,0.0,270.0,0.0,129.75,-270.0,-129.75,-2942.75,-299.0,-3641.5
2026-01-18 23:00:00+00:00,475.0,54.0,3005.75,0.0,636.25,0.0,24.0,168.75,636.25,-144.75,-3005.75,-421.0,-2935.25
2026-01-19 00:00:00+00:00,475.0,28.0,3326.25,0.0,1065.75,0.0,94.75,0.0,1065.75,94.75,-3326.25,-447.0,-2612.75
2026-01-19 01:00:00+00:00,475.0,24.0,3633.25,0.0,1440.5,0.0,87.5,41.0,1440.5,46.5,-3633.25,-451.0,-2597.25
2026-01-19 02:00:00+00:00,450.0,24.0,3685.75,0.0,1780.75,0.0,25.25,47.0,1780.75,-21.75,-3685.75,-426.0,-2352.75
2026-01-19 03:00:00+00:00,475.0,24.0,3755.5,0.0,1860.25,0.0,31.75,99.25,1860.25,-67.5,-3755.5,-451.0,-2413.75
2026-01-19 04:00:00+00:00,275.0,207.0,3856.75,0.0,1454.75,0.0,0.0,136.5,1454.75,-136.5,-3856.75,-68.0,-2606.5
2026-01-19 05:00:00+00:00,37.0,265.0,4168.25,0.0,1813.5,0.0,0.0,206.0,1813.5,-206.0,-4168.25,228.0,-2332.75
2026-01-19 06:00:00+00:00,37.0,299.0,4394.25,0.0,1672.75,0.0,0.0,55.0,1672.75,-55.0,-4394.25,262.0,-2514.5
2026-01-19 07:00:00+00:00,37.0,289.0,4774.5,0.0,2249.0,0.0,0.0,321.75,2249.0,-321.75,-4774.5,252.0,-2595.25
2026-01-19 08:00:00+00:00,90.0,262.0,4794.25,0.0,2042.75,0.0,0.0,249.25,2042.75,-249.25,-4794.25,172.0,-2828.75
2026-01-19 09:00:00+00:00,145.0,163.0,4801.75,0.0,2136.0,0.0,0.0,208.0,2136.0,-208.0,-4801.75,18.0,-2855.75
2026-01-19 10:00:00+00:00,142.0,160.0,4800.5,0.0,2319.75,0.0,0.0,237.75,2319.75,-237.75,-4800.5,18.0,-2700.5
2026-01-19 11:00:00+00:00,140.0,166.0,3499.75,0.0,993.0,0.0,15.0,127.5,993.0,-112.5,-3499.75,26.0,-2593.25
2026-01-19 12:00:00+00:00,140.0,127.0,3499.5,0.0,913.0,0.0,2.75,92.0,913.0,-89.25,-3499.5,-13.0,-2688.75
2026-01-19 13:00:00+00:00,94.0,136.0,3499.75,0.0,1018.75,0.0,0.0,281.0,1018.75,-281.0,-3499.75,42.0,-2720.0
2026-01-19 14:00:00+00:00,37.0,269.0,3417.0,0.0,1246.0,0.0,0.0,382.75,1246.0,-382.75,-3417.0,232.0,-2321.75
2026-01-19 15:00:00+00:00,37.0,472.0,3499.0,0.0,1365.75,0.0,0.0,536.0,1365.75,-536.0,-3499.0,435.0,-2234.25
2026-01-19 16:00:00+00:00,37.0,496.0,3474.0,0.0,1236.25,0.0,0.0,720.75,1236.25,-720.75,-3474.0,459.0,-2499.5
2026-01-19 17:00:00+00:00,37.0,495.0,3954.75,0.0,1448.25,0.0,0.0,583.25,1448.25,-583.25,-3954.75,458.0,-2631.75
2026-01-19 18:00:00+00:00,37.0,532.0,3975.5,0.0,1149.25,0.0,0.0,302.25,1149.25,-302.25,-3975.5,495.0,-2633.5
2026-01-19 19:00:00+00:00,37.0,514.0,4295.25,0.0,1098.75,0.0,0.0,217.75,1098.75,-217.75,-4295.25,477.0,-2937.25
2026-01-19 20:00:00+00:00,37.0,429.0,4269.75,0.0,1247.25,0.0,0.0,260.0,1247.25,-260.0,-4269.75,392.0,-2890.5
2026-01-19 21:00:00+00:00,80.0,412.0,4186.5,0.0,1656.0,0.0,0.0,342.0,1656.0,-342.0,-4186.5,332.0,-2540.5
2026-01-19 22:00:00+00:00,195.0,388.0,3785.0,0.0,1487.25,0.0,0.0,424.0,1487.25,-424.0,-3785.0,193.0,-2528.75
2026-01-19 23:00:00+00:00,415.0,0.0,3382.0,0.0,1635.75,0.0,0.0,440.0,1635.75,-440.0,-3382.0,-415.0,-2601.25
2026-01-20 00:00:00+00:00,415.0,0.0,3561.25,0.0,1831.0,0.0,0.0,173.5,1831.0,-173.5,-3561.25,-415.0,-2318.75
2026-01-20 01:00:00+00:00,415.0,0.0,3611.5,0.0,2045.0,0.0,0.0,120.5,2045.0,-120.5,-3611.5,-415.0,-2102.0
2026-01-20 02:00:00+00:00,415.0,25.0,3742.5,0.0,2045.0,0.0,0.0,260.5,2045.0,-260.5,-3742.5,-390.0,-2348.0
2026-01-20 03:00:00+00:00,415.0,21.0,3288.25,0.0,2035.0,0.0,0.0,323.75,2035.0,-323.75,-3288.25,-394.0,-1971.0
2026-01-20 04:00:00+00:00,275.0,30.0,3466.25,0.0,1984.0,0.0,0.0,148.5,1984.0,-148.5,-3466.25,-245.0,-1875.75
2026-01-20 05:00:00+00:00,32.0,113.0,3688.0,0.0,2487.5,0.0,0.0,646.5,2487.5,-646.5,-3688.0,81.0,-1766.0
2026-01-20 06:00:00+00:00,27.0,178.0,3755.25,0.0,2265.75,0.0,0.0,765.0,2265.75,-765.0,-3755.25,151.0,-2103.5
2026-01-20 07:00:00+00:00,38.0,186.0,3451.0,0.0,1826.25,0.0,0.0,846.0,1826.25,-846.0,-3451.0,148.0,-2322.75
2026-01-20 08:00:00+00:00,114.0,102.0,3667.75,0.0,1986.25,0.0,0.0,690.0,1986.25,-690.0,-3667.75,-12.0,-2383.5
2026-01-20 09:00:00+00:00,150.0,64.0,3485.25,0.0,2000.0,0.0,0.0,259.0,2000.0,-259.0,-3485.25,-86.0,-1830.25
2026-01-20 10:00:00+00:00,142.0,10.0,3487.5,0.0,2000.0,0.0,28.25,3.25,2000.0,25.0,-3487.5,-132.0,-1594.5
2026-01-20 11:00:00+00:00,142.0,10.0,3500.0,0.0,1957.5,0.0,0.0,164.5,1957.5,-164.5,-3500.0,-132.0,-1839.0
2026-01-20 12:00:00+00:00,140.0,10.0,3478.25,0.0,1907.75,0.0,0.0,223.0,1907.75,-223.0,-3478.25,-130.0,-1923.5
2026-01-20 13:00:00+00:00,99.0,52.0,3490.0,0.0,2000.0,0.0,0.0,200.25,2000.0,-200.25,-3490.0,-47.0,-1737.25
2026-01-20 14:00:00+00:00,90.0,166.0,3498.75,0.0,2000.0,0.0,8.5,59.5,2000.0,-51.0,-3498.75,76.0,-1473.75
2026-01-20 15:00:00+00:00,27.0,196.0,3968.75,0.0,1976.75,0.0,0.0,645.75,1976.75,-645.75,-3968.75,169.0,-2468.75
2026-01-20 16:00:00+00:00,27.0,223.0,4140.75,0.0,1929.5,0.0,0.0,708.5,1929.5,-708.5,-4140.75,196.0,-2723.75
2026-01-20 17:00:00+00:00,39.0,278.0,3816.25,0.0,1444.5,0.0,0.0,598.25,1444.5,-598.25,-3816.25,239.0,-2731.0
2026-01-20 18:00:00+00:00,32.0,250.0,3396.25,0.0,595.75,0.0,0.0,261.25,595.75,-261.25,-3396.25,218.0,-2843.75
2026-01-20 19:00:00+00:00,38.0,247.0,3548.0,0.0,596.25,0.0,32.5,206.75,596.25,-174.25,-3548.0,209.0,-2917.0
2026-01-20 20:00:00+00:00,32.0,198.0,3979.0,0.0,1411.25,0.0,0.0,241.5,1411.25,-241.5,-3979.0,166.0,-2643.25
2026-01-20 21:00:00+00:00,281.0,42.0,4256.5,0.0,1769.5,0.0,0.0,185.75,1769.5,-185.75,-4256.5,-239.0,-2911.75
2026-01-20 22:00:00+00:00,315.0,19.0,4031.25,0.0,1678.0,0.0,0.0,316.0,1678.0,-316.0,-4031.25,-296.0,-2965.25
2026-01-20 23:00:00+00:00,461.0,0.0,3575.75,0.0,1514.5,0.0,2.75,122.75,1514.5,-120.0,-3575.75,-461.0,-2642.25
2026-01-21 00:00:00+00:00,459.0,0.0,3752.0,0.0,1540.5,0.0,65.25,0.0,1540.5,65.25,-3752.0,-459.0,-2605.25
2026-01-21 01:00:00+00:00,459.0,0.0,3639.75,0.0,1381.75,0.0,39.75,0.0,1381.75,39.75,-3639.75,-459.0,-2677.25
2026-01-21 02:00:00+00:00,473.0,0.0,3631.75,0.0,1744.75,0.0,25.0,7.0,1744.75,18.0,-3631.75,-473.0,-2342.0
2026-01-21 03:00:00+00:00,449.0,0.0,3609.25,0.0,1996.25,0.0,0.0,293.25,1996.25,-293.25,-3609.25,-449.0,-2355.25
2026-01-21 04:00:00+00:00,316.0,0.0,3241.0,0.0,1618.75,0.0,0.0,241.5,1618.75,-241.5,-3241.0,-316.0,-2179.75
2026-01-21 05:00:00+00:00,59.0,234.0,3729.0,0.0,1727.75,0.0,0.0,309.5,1727.75,-309.5,-3729.0,175.0,-2135.75
2026-01-21 06:00:00+00:00,27.0,329.0,3927.0,0.0,1155.25,0.0,0.0,399.5,1155.25,-399.5,-3927.0,302.0,-2869.25
2026-01-21 07:00:00+00:00,77.0,227.0,3648.0,0.0,869.75,0.0,0.0,368.25,869.75,-368.25,-3648.0,150.0,-2996.5
2026-01-21 08:00:00+00:00,270.0,227.0,3677.0,0.0,893.25,0.0,10.0,181.75,893.25,-171.75,-3677.0,-43.0,-2998.5
2026-01-21 09:00:00+00:00,249.0,143.0,3666.0,0.0,923.5,0.0,0.0,74.5,923.5,-74.5,-3666.0,-106.0,-2923.0
2026-01-21 10:00:00+00:00,302.0,21.0,3884.25,0.0,1428.75,0.0,38.25,94.5,1428.75,-56.25,-3884.25,-281.0,-2792.75
2026-01-21 11:00:00+00:00,302.0,13.0,4278.5,0.0,1124.75,0.0,383.0,0.0,1124.75,383.0,-4278.5,-289.0,-3059.75
2026-01-21 12:00:00+00:00,292.0,3.0,4090.5,0.0,1312.75,0.0,374.5,0.0,1312.75,374.5,-4090.5,-289.0,-2692.25
2026-01-21 13:00:00+00:00,154.0,55.0,3685.0,0.0,782.5,0.0,168.75,0.0,782.5,168.75,-3685.0,-99.0,-2832.75
2026-01-21 14:00:00+00:00,27.0,325.0,3467.25,0.0,621.25,0.0,37.0,43.5,621.25,-6.5,-3467.25,298.0,-2554.5
2026-01-21 15:00:00+00:00,27.0,422.0,3566.25,0.0,632.25,0.0,49.25,9.75,632.25,39.5,-3566.25,395.0,-2499.5
2026-01-21 16:00:00+00:00,27.0,454.0,3022.25,0.0,234.75,70.25,0.0,114.0,164.5,-114.0,-3022.25,427.0,-2544.75
2026-01-21 17:00:00+00:00,27.0,454.0,2682.0,0.0,0.0,306.75,0.0,44.5,-306.75,-44.5,-2682.0,427.0,-2606.25
2026-01-21 18:00:00+00:00,27.0,459.0,2624.0,0.0,0.0,431.75,65.0,4.25,-431.75,60.75,-2624.0,432.0,-2563.0
2026-01-21 19:00:00+00:00,46.0,420.0,2336.25,0.0,0.0,875.0,300.5,6.0,-875.0,294.5,-2336.25,374.0,-2542.75
2026-01-21 20:00:00+00:00,244.0,320.0,3065.75,0.0,200.75,0.0,349.5,0.0,200.75,349.5,-3065.75,76.0,-2439.5
2026-01-21 21:00:00+00:00,289.0,66.0,2613.75,0.0,0.0,424.0,278.0,0.0,-424.0,278.0,-2613.75,-223.0,-2982.75
2026-01-21 22:00:00+00:00,354.0,49.0,2576.75,0.0,0.0,127.75,345.25,0.0,-127.75,345.25,-2576.75,-305.0,-2664.25
2026-01-21 23:00:00+00:00,332.0,99.0,3614.75,0.0,1182.0,0.0,436.25,0.0,1182.0,436.25,-3614.75,-233.0,-2229.5
2026-01-22 00:00:00+00:00,432.0,82.0,3420.75,0.0,1083.25,0.0,538.25,0.0,1083.25,538.25,-3420.75,-350.0,-2149.25
2026-01-22 01:00:00+00:00,441.0,18.0,3440.5,0.0,1143.25,0.0,652.5,0.0,1143.25,652.5,-3440.5,-423.0,-2067.75
2026-01-22 02:00:00+00:00,438.0,4.0,3388.0,0.0,1020.0,0.0,680.0,0.0,1020.0,680.0,-3388.0,-434.0,-2122.0
2026-01-22 03:00:00+00:00,429.0,5.0,2923.75,0.0,743.75,0.0,484.25,0.0,743.75,484.25,-2923.75,-424.0,-2119.75
2026-01-22 04:00:00+00:00,157.0,164.0,2704.0,0.0,467.0,0.0,271.5,0.0,467.0,271.5,-2704.0,7.0,-1958.5
2026-01-22 05:00:00+00:00,59.0,273.0,2820.75,0.0,368.75,0.0,119.75,61.5,368.75,58.25,-2820.75,214.0,-2179.75
2026-01-22 06:00:00+00:00,27.0,250.0,2861.75,0.0,0.0,179.75,225.25,44.75,-179.75,180.5,-2861.75,223.0,-2638.0
2026-01-22 07:00:00+00:00,27.0,358.0,3611.5,0.0,538.25,0.0,31.5,156.25,538.25,-124.75,-3611.5,331.0,-2867.0
2026-01-22 08:00:00+00:00,27.0,278.0,4844.25,0.0,1538.5,0.0,118.75,41.5,1538.5,77.25,-4844.25,251.0,-2977.5
2026-01-22 09:00:00+00:00,27.0,228.0,4940.0,0.0,2601.25,0.0,52.25,3.5,2601.25,48.75,-4940.0,201.0,-2089.0
2026-01-22 10:00:00+00:00,52.0,210.0,4667.0,0.0,2803.5,0.0,6.75,51.75,2803.5,-45.0,-4667.0,158.0,-1750.5
2026-01-22 11:00:00+00:00,52.0,172.0,4443.5,0.0,2320.25,0.0,425.25,0.0,2320.25,425.25,-4443.5,120.0,-1578.0
2026-01-22 12:00:00+00:00,42.0,251.0,4456.25,0.0,2449.0,0.0,276.25,0.0,2449.0,276.25,-4456.25,209.0,-1522.0
2026-01-22 13:00:00+00:00,27.0,263.0,3875.25,0.0,1653.75,0.0,193.5,46.25,1653.75,147.25,-3875.25,236.0,-1838.25
2026-01-22 14:00:00+00:00,27.0,409.0,3439.5,0.0,1061.0,0.0,139.0,0.0,1061.0,139.0,-3439.5,382.0,-1857.5
2026-01-22 15:00:00+00:00,27.0,493.0,2717.0,0.0,6.5,244.5,75.5,59.0,-238.0,16.5,-2717.0,466.0,-2472.5
2026-01-22 16:00:00+00:00,27.0,506.0,2138.0,0.0,0.0,1136.75,32.0,162.5,-1136.75,-130.5,-2138.0,479.0,-2926.25
2026-01-22 17:00:00+00:00,27.0,521.0,1962.0,0.0,0.0,1244.5,0.75,72.75,-1244.5,-72.0,-1962.0,494.0,-2784.5
2026-01-22 18:00:00+00:00,27.0,497.0,1957.75,0.0,0.0,1307.0,0.0,128.0,-1307.0,-128.0,-1957.75,470.0,-2922.75
2026-01-22 19:00:00+00:00,27.0,402.0,2133.75,0.0,0.0,1554.25,346.75,0.0,-1554.25,346.75,-2133.75,375.0,-2966.25
2026-01-22 20:00:00+00:00,27.0,305.0,2728.0,0.0,0.0,504.5,246.75,0.0,-504.5,246.75,-2728.0,278.0,-2707.75
2026-01-22 21:00:00+00:00,42.0,201.0,3619.25,0.0,652.25,0.0,162.75,0.0,652.25,162.75,-3619.25,159.0,-2645.25
2026-01-22 22:00:00+00:00,247.0,102.0,3263.75,0.0,548.5,0.0,291.5,0.0,548.5,291.5,-3263.75,-145.0,-2568.75
2026-01-22 23:00:00+00:00,420.0,20.0,2539.75,0.0,75.0,67.5,392.5,0.0,7.5,392.5,-2539.75,-400.0,-2539.75
2026-01-23 00:00:00+00:00,420.0,20.0,1829.25,0.0,32.75,93.25,248.0,0.0,-60.5,248.0,-1829.25,-400.0,-2041.75
2026-01-23 01:00:00+00:00,420.0,20.0,2358.25,0.0,95.0,25.25,661.5,0.0,69.75,661.5,-2358.25,-400.0,-2027.0
2026-01-23 02:00:00+00:00,420.0,20.0,2498.5,0.0,226.0,0.0,685.0,0.0,226.0,685.0,-2498.5,-400.0,-1987.5
2026-01-23 03:00:00+00:00,420.0,20.0,2599.5,0.0,481.75,0.0,586.5,0.0,481.75,586.5,-2599.5,-400.0,-1931.25
2026-01-23 04:00:00+00:00,42.0,120.0,2597.0,0.0,406.25,0.0,116.25,0.0,406.25,116.25,-2597.0,78.0,-1996.5
2026-01-23 05:00:00+00:00,27.0,297.0,2537.0,0.0,43.0,128.5,147.25,0.0,-85.5,147.25,-2537.0,270.0,-2205.25
2026-01-23 06:00:00+00:00,27.0,378.0,2805.5,0.0,151.0,70.5,134.0,181.75,80.5,-47.75,-2805.5,351.0,-2421.75
2026-01-23 07:00:00+00:00,27.0,374.0,3490.5,0.0,529.0,0.0,5.0,210.0,529.0,-205.0,-3490.5,347.0,-2819.5
2026-01-23 08:00:00+00:00,27.0,239.0,3846.25,0.0,1440.5,0.0,5.5,323.0,1440.5,-317.5,-3846.25,212.0,-2511.25
