,GR_IT_SUD,IT_SUD_GR,IT_SUD_IT_CSUD,IT_CSUD_IT_SUD,IT_SUD_IT_CALA,IT_CALA_IT_SUD,IT_SUD_IT_CSUD_net_export,IT_SUD_IT_CALA_net_export,IT_SUD_GR_net_export,Net Export
2026-02-24 01:00:00+00:00,500.0,0.0,2193.5,0.0,0.0,118.5,2193.5,-118.5,-500.0,1575.0
2026-02-24 02:00:00+00:00,500.0,15.0,2211.75,0.0,0.0,51.5,2211.75,-51.5,-485.0,1675.25
2026-02-24 03:00:00+00:00,696.0,206.0,2201.75,0.0,0.0,63.75,2201.75,-63.75,-490.0,1648.0
2026-02-24 04:00:00+00:00,580.0,339.0,2209.25,0.0,0.0,282.75,2209.25,-282.75,-241.0,1685.5
2026-02-24 05:00:00+00:00,423.0,294.0,2452.75,0.0,0.0,186.25,2452.75,-186.25,-129.0,2137.5
2026-02-24 06:00:00+00:00,500.0,0.0,3721.5,0.0,56.25,459.25,3721.5,-403.0,-500.0,2818.5
2026-02-24 07:00:00+00:00,500.0,0.0,5196.25,0.0,0.0,1379.0,5196.25,-1379.0,-500.0,3317.25
2026-02-24 08:00:00+00:00,500.0,0.0,5547.25,0.0,0.0,1580.75,5547.25,-1580.75,-500.0,3466.5
2026-02-24 09:00:00+00:00,500.0,0.0,5430.75,0.0,0.0,1482.0,5430.75,-1482.0,-500.0,3448.75
2026-02-24 10:00:00+00:00,500.0,0.0,5284.25,0.0,0.0,1507.25,5284.25,-1507.25,-500.0,3277.0
2026-02-24 11:00:00+00:00,501.0,1.0,5193.0,0.0,0.0,1433.5,5193.0,-1433.5,-500.0,3259.5
2026-02-24 12:00:00+00:00,500.0,0.0,5056.75,0.0,0.0,1472.5,5056.75,-1472.5,-500.0,3084.25
2026-02-24 13:00:00+00:00,500.0,0.0,4549.75,0.0,0.0,1362.5,4549.75,-1362.5,-500.0,2687.25
2026-02-24 14:00:00+00:00,500.0,0.0,4227.5,0.0,0.0,1256.0,4227.5,-1256.0,-500.0,2471.5
2026-02-24 15:00:00+00:00,306.0,107.0,4121.25,0.0,0.0,1442.75,4121.25,-1442.75,-199.0,2479.5
2026-02-24 16:00:00+00:00,623.0,315.0,3409.0,0.0,0.0,1005.25,3409.0,-1005.25,-308.0,2095.75
2026-02-24 17:00:00+00:00,569.0,152.0,3015.0,0.0,0.0,815.5,3015.0,-815.5,-417.0,1782.5
2026-02-24 18:00:00+00:00,645.0,303.0,2775.0,0.0,0.0,596.75,2775.0,-596.75,-342.0,1836.25
2026-02-24 19:00:00+00:00,500.0,0.0,2326.25,0.0,0.0,285.75,2326.25,-285.75,-500.0,1540.5
2026-02-24 20:00:00+00:00,500.0,0.0,2457.25,0.0,0.0,328.5,2457.25,-328.5,-500.0,1628.75
2026-02-24 21:00:00+00:00,500.0,0.0,2173.5,0.0,0.0,379.25,2173.5,-379.25,-500.0,1294.25
2026-02-24 22:00:00+00:00,500.0,0.0,1652.75,0.0,0.0,160.25,1652.75,-160.25,-500.0,992.5
2026-02-24 23:00:00+00:00,500.0,0.0,1425.0,0.0,125.25,0.0,1425.0,125.25,-500.0,1050.25
2026-02-25 00:00:00+00:00,500.0,0.0,1615.5,0.0,80.0,0.0,1615.5,80.0,-500.0,1195.5
2026-02-25 01:00:00+00:00,500.0,0.0,1665.25,0.0,140.25,0.0,1665.25,140.25,-500.0,1305.5
2026-02-25 02:00:00+00:00,500.0,0.0,1788.75,0.0,118.75,0.0,1788.75,118.75,-500.0,1407.5
2026-02-25 03:00:00+00:00,500.0,0.0,1724.0,0.0,195.5,0.0,1724.0,195.5,-500.0,1419.5
2026-02-25 04:00:00+00:00,500.0,0.0,2339.75,0.0,0.0,392.75,2339.75,-392.75,-500.0,1447.0
2026-02-25 05:00:00+00:00,508.0,8.0,2716.5,0.0,0.0,400.75,2716.5,-400.75,-500.0,1815.75
2026-02-25 06:00:00+00:00,500.0,0.0,3136.0,0.0,0.0,463.75,3136.0,-463.75,-500.0,2172.25
2026-02-25 07:00:00+00:00,500.0,0.0,4001.75,0.0,0.0,831.5,4001.75,-831.5,-500.0,2670.25
2026-02-25 08:00:00+00:00,500.0,0.0,4814.0,0.0,0.0,1150.75,4814.0,-1150.75,-500.0,3163.25
2026-02-25 09:00:00+00:00,500.0,0.0,4219.25,0.0,0.0,614.5,4219.25,-614.5,-500.0,3104.75
2026-02-25 10:00:00+00:00,500.0,0.0,4482.0,0.0,0.0,881.75,4482.0,-881.75,-500.0,3100.25
2026-02-25 11:00:00+00:00,500.0,0.0,4197.0,0.0,0.0,545.25,4197.0,-545.25,-500.0,3151.75
2026-02-25 12:00:00+00:00,500.0,0.0,4148.0,0.0,0.0,574.0,4148.0,-574.0,-500.0,3074.0
2026-02-25 13:00:00+00:00,500.0,0.0,4265.25,0.0,0.0,838.25,4265.25,-838.25,-500.0,2927.0
2026-02-25 14:00:00+00:00,500.0,0.0,3686.75,0.0,0.0,604.0,3686.75,-604.0,-500.0,2582.75
2026-02-25 15:00:00+00:00,500.0,0.0,3612.5,0.0,0.0,836.5,3612.5,-836.5,-500.0,2276.0
2026-02-25 16:00:00+00:00,118.0,269.0,2212.75,0.0,0.0,556.75,2212.75,-556.75,151.0,1807.0
2026-02-25 17:00:00+00:00,18.0,500.0,1428.5,0.0,0.0,347.75,1428.5,-347.75,482.0,1562.75
2026-02-25 18:00:00+00:00,173.0,500.0,1362.75,0.0,0.0,282.25,1362.75,-282.25,327.0,1407.5
2026-02-25 19:00:00+00:00,267.0,373.0,1640.75,0.0,0.0,211.0,1640.75,-211.0,106.0,1535.75
2026-02-25 20:00:00+00:00,500.0,153.0,2333.0,0.0,0.0,143.5,2333.0,-143.5,-347.0,1842.5
2026-02-25 21:00:00+00:00,500.0,45.0,2186.75,0.0,0.0,211.5,2186.75,-211.5,-455.0,1520.25
2026-02-25 22:00:00+00:00,500.0,0.0,2065.75,0.0,0.0,414.25,2065.75,-414.25,-500.0,1151.5
2026-02-25 23:00:00+00:00,500.0,0.0,1588.25,0.0,356.75,0.0,1588.25,356.75,-500.0,1445.0
2026-02-26 00:00:00+00:00,500.0,0.0,1582.75,0.0,404.25,0.0,1582.75,404.25,-500.0,1487.0
2026-02-26 01:00:00+00:00,500.0,0.0,1814.5,0.0,308.75,0.0,1814.5,308.75,-500.0,1623.25
2026-02-26 02:00:00+00:00,500.0,0.0,2006.5,0.0,259.25,0.0,2006.5,259.25,-500.0,1765.75
2026-02-26 03:00:00+00:00,500.0,0.0,2033.5,0.0,258.25,0.0,2033.5,258.25,-500.0,1791.75
2026-02-26 04:00:00+00:00,500.0,0.0,2382.0,0.0,2.5,41.0,2382.0,-38.5,-500.0,1843.5
2026-02-26 05:00:00+00:00,500.0,0.0,2419.5,0.0,16.5,21.25,2419.5,-4.75,-500.0,1914.75
2026-02-26 06:00:00+00:00,500.0,0.0,2593.25,0.0,63.75,0.0,2593.25,63.75,-500.0,2157.0
2026-02-26 07:00:00+00:00,500.0,0.0,3522.75,0.0,0.0,193.75,3522.75,-193.75,-500.0,2829.0
2026-02-26 08:00:00+00:00,500.0,0.0,4216.75,0.0,0.0,326.0,4216.75,-326.0,-500.0,3390.75
2026-02-26 09:00:00+00:00,500.0,0.0,4030.5,0.0,0.0,138.5,4030.5,-138.5,-500.0,3392.0
2026-02-26 10:00:00+00:00,500.0,0.0,4295.75,0.0,0.0,235.0,4295.75,-235.0,-500.0,3560.75
2026-02-26 11:00:00+00:00,500.0,0.0,4211.0,0.0,0.0,158.5,4211.0,-158.5,-500.0,3552.5
2026-02-26 12:00:00+00:00,500.0,0.0,4373.5,0.0,0.0,250.5,4373.5,-250.5,-500.0,3623.0
2026-02-26 13:00:00+00:00,500.0,0.0,4069.5,0.0,0.0,169.75,4069.5,-169.75,-500.0,3399.75
2026-02-26 14:00:00+00:00,500.0,0.0,3138.5,0.0,206.75,0.0,3138.5,206.75,-500.0,2845.25
2026-02-26 15:00:00+00:00,500.0,0.0,2943.0,0.0,21.0,43.25,2943.0,-22.25,-500.0,2420.75
2026-02-26 16:00:00+00:00,500.0,0.0,2258.25,0.0,207.25,0.0,2258.25,207.25,-500.0,1965.5
2026-02-26 17:00:00+00:00,500.0,0.0,2082.0,0.0,134.5,0.0,2082.0,134.5,-500.0,1716.5
2026-02-26 18:00:00+00:00,500.0,8.0,1989.25,0.0,148.25,0.0,1989.25,148.25,-492.0,1645.5
2026-02-26 19:00:00+00:00,500.0,14.0,1972.0,0.0,197.0,0.0,1972.0,197.0,-486.0,1683.0
2026-02-26 20:00:00+00:00,500.0,0.0,2012.25,0.0,238.0,0.0,2012.25,238.0,-500.0,1750.25
2026-02-26 21:00:00+00:00,500.0,0.0,1874.75,0.0,166.0,0.0,1874.75,166.0,-500.0,1540.75
2026-02-26 22:00:00+00:00,500.0,0.0,1521.0,0.0,113.75,0.0,1521.0,113.75,-500.0,1134.75
2026-02-26 23:00:00+00:00,500.0,0.0,1254.75,0.0,319.25,0.0,1254.75,319.25,-500.0,1074.0
2026-02-27 00:00:00+00:00,500.0,0.0,1363.0,0.0,291.25,0.0,1363.0,291.25,-500.0,1154.25
2026-02-27 01:00:00+00:00,500.0,0.0,1299.75,0.0,376.25,0.0,1299.75,376.25,-500.0,1176.0
2026-02-27 02:00:00+00:00,500.0,0.0,1357.5,0.0,365.5,0.0,1357.5,365.5,-500.0,1223.0
2026-02-27 03:00:00+00:00,500.0,0.0,1359.5,0.0,351.75,0.0,1359.5,351.75,-500.0,1211.25
2026-02-27 04:00:00+00:00,500.0,0.0,1588.25,0.0,141.0,73.25,1588.25,67.75,-500.0,1156.0
2026-02-27 05:00:00+00:00,512.0,12.0,2117.25,0.0,0.0,317.75,2117.25,-317.75,-500.0,1299.5
2026-02-27 06:00:00+00:00,500.0,0.0,2621.25,0.0,0.0,496.25,2621.25,-496.25,-500.0,1625.0
2026-02-27 07:00:00+00:00,500.0,0.0,3506.5,0.0,0.0,785.0,3506.5,-785.0,-500.0,2221.5
2026-02-27 08:00:00+00:00,500.0,0.0,4282.25,0.0,0.0,940.0,4282.25,-940.0,-500.0,2842.25
2026-02-27 09:00:00+00:00,500.0,0.0,4020.75,0.0,0.0,661.5,4020.75,-661.5,-500.0,2859.25
2026-02-27 10:00:00+00:00,500.0,0.0,4176.0,0.0,0.0,603.0,4176.0,-603.0,-500.0,3073.0
2026-02-27 11:00:00+00:00,500.0,0.0,3756.5,0.0,0.0,341.25,3756.5,-341.25,-500.0,2915.25
2026-02-27 12:00:00+00:00,500.0,0.0,3578.5,0.0,0.0,252.0,3578.5,-252.0,-500.0,2826.5
2026-02-27 13:00:00+00:00,500.0,0.0,3720.75,0.0,0.0,478.25,3720.75,-478.25,-500.0,2742.5
2026-02-27 14:00:00+00:00,500.0,0.0,2996.0,0.0,0.0,333.25,2996.0,-333.25,-500.0,2162.75
2026-02-27 15:00:00+00:00,500.0,0.0,3015.25,0.0,0.0,402.5,3015.25,-402.5,-500.0,2112.75
2026-02-27 16:00:00+00:00,89.0,343.0,1745.0,0.0,0.0,274.0,1745.0,-274.0,254.0,1725.0
2026-02-27 17:00:00+00:00,159.0,382.0,1693.5,0.0,0.0,251.0,1693.5,-251.0,223.0,1665.5
2026-02-27 18:00:00+00:00,193.0,236.0,2013.25,0.0,0.0,223.25,2013.25,-223.25,43.0,1833.0
2026-02-27 19:00:00+00:00,350.0,73.0,2259.75,0.0,0.0,358.0,2259.75,-358.0,-277.0,1624.75
2026-02-27 20:00:00+00:00,500.0,103.0,2509.75,0.0,0.0,310.25,2509.75,-310.25,-397.0,1802.5
2026-02-27 21:00:00+00:00,500.0,94.0,1817.5,0.0,0.0,207.25,1817.5,-207.25,-406.0,1204.25
2026-02-27 22:00:00+00:00,500.0,0.0,1863.75,0.0,0.0,312.25,1863.75,-312.25,-500.0,1051.5
2026-02-27 23:00:00+00:00,500.0,5.0,1124.5,0.0,156.75,52.5,1124.5,104.25,-495.0,733.75
2026-02-28 00:00:00+00:00,500.0,0.0,830.0,0.0,245.5,0.0,830.0,245.5,-500.0,575.5
2026-02-28 01:00:00+00:00,500.0,0.0,700.0,0.0,318.5,0.0,700.0,318.5,-500.0,518.5
2026-02-28 02:00:00+00:00,500.0,36.0,669.0,0.0,309.5,0.0,669.0,309.5,-464.0,514.5
2026-02-28 03:00:00+00:00,500.0,0.0,628.25,0.0,306.75,0.0,628.25,306.75,-500.0,435.0
2026-02-28 04:00:00+00:00,500.0,0.0,795.0,0.0,325.75,0.0,795.0,325.75,-500.0,620.75
2026-02-28 05:00:00+00:00,500.0,0.0,992.75,0.0,209.75,0.0,992.75,209.75,-500.0,702.5
2026-02-28 06:00:00+00:00,500.0,2.0,1258.0,0.0,59.75,0.0,1258.0,59.75,-498.0,819.75
2026-02-28 07:00:00+00:00,500.0,0.0,1862.75,0.0,52.25,134.75,1862.75,-82.5,-500.0,1280.25
2026-02-28 08:00:00+00:00,500.0,0.0,2725.0,0.0,0.0,401.0,2725.0,-401.0,-500.0,1824.0
2026-02-28 09:00:00+00:00,0.0,0.0,2057.5,0.0,60.25,43.5,2057.5,16.75,0.0,2074.25
2026-02-28 10:00:00+00:00,0.0,0.0,2411.0,0.0,0.0,397.5,2411.0,-397.5,0.0,2013.5
2026-02-28 11:00:00+00:00,0.0,0.0,2288.5,0.0,0.0,339.5,2288.5,-339.5,0.0,1949.0
2026-02-28 12:00:00+00:00,0.0,0.0,2034.25,0.0,0.0,130.0,2034.25,-130.0,0.0,1904.25
2026-02-28 13:00:00+00:00,0.0,0.0,2037.0,0.0,79.0,23.0,2037.0,56.0,0.0,2093.0
2026-02-28 14:00:00+00:00,0.0,0.0,1351.25,0.0,402.25,0.0,1351.25,402.25,0.0,1753.5
2026-02-28 15:00:00+00:00,0.0,0.0,566.25,0.0,380.25,0.0,566.25,380.25,0.0,946.5
2026-02-28 16:00:00+00:00,500.0,233.0,543.75,0.0,225.25,0.0,543.75,225.25,-267.0,502.0
2026-02-28 17:00:00+00:00,500.0,232.0,553.75,0.0,138.5,0.0,553.75,138.5,-268.0,424.25
2026-02-28 18:00:00+00:00,500.0,50.0,551.25,0.0,135.0,0.0,551.25,135.0,-450.0,236.25
2026-02-28 19:00:00+00:00,500.0,0.0,763.75,0.0,0.0,154.5,763.75,-154.5,-500.0,109.25
2026-02-28 20:00:00+00:00,500.0,0.0,672.25,0.0,3.0,47.5,672.25,-44.5,-500.0,127.75
2026-02-28 21:00:00+00:00,500.0,0.0,386.25,0.0,185.25,3.25,386.25,182.0,-500.0,68.25
2026-02-28 22:00:00+00:00,500.0,0.0,468.5,0.0,264.0,0.0,468.5,264.0,-500.0,232.5
2026-02-28 23:00:00+00:00,500.0,0.0,0.0,231.0,758.5,0.0,-231.0,758.5,-500.0,27.5
2026-03-01 00:00:00+00:00,500.0,0.0,0.0,516.5,840.75,0.0,-516.5,840.75,-500.0,-175.75
2026-03-01 01:00:00+00:00,500.0,0.0,0.0,504.0,811.5,0.0,-504.0,811.5,-500.0,-192.5
2026-03-01 02:00:00+00:00,500.0,0.0,0.0,365.25,745.25,0.0,-365.25,745.25,-500.0,-120.0
2026-03-01 03:00:00+00:00,500.0,0.0,0.0,371.5,734.25,0.0,-371.5,734.25,-500.0,-137.25
2026-03-01 04:00:00+00:00,500.0,0.0,0.0,393.0,751.25,0.0,-393.0,751.25,-500.0,-141.75
2026-03-01 05:00:00+00:00,500.0,0.0,0.0,78.0,424.75,0.0,-78.0,424.75,-500.0,-153.25
2026-03-01 06:00:00+00:00,500.0,0.0,175.5,0.0,342.75,0.0,175.5,342.75,-500.0,18.25
2026-03-01 07:00:00+00:00,500.0,0.0,627.75,0.0,233.5,0.0,627.75,233.5,-500.0,361.25
2026-03-01 08:00:00+00:00,500.0,0.0,590.5,0.0,479.0,0.0,590.5,479.0,-500.0,569.5
2026-03-01 09:00:00+00:00,500.0,0.0,717.0,0.0,347.5,0.0,717.0,347.5,-500.0,564.5
2026-03-01 10:00:00+00:00,500.0,0.0,834.0,0.0,460.0,0.0,834.0,460.0,-500.0,794.0
2026-03-01 11:00:00+00:00,500.0,0.0,883.25,0.0,434.0,0.0,883.25,434.0,-500.0,817.25
2026-03-01 12:00:00+00:00,500.0,0.0,914.0,0.0,474.25,0.0,914.0,474.25,-500.0,888.25
2026-03-01 13:00:00+00:00,500.0,0.0,1114.5,0.0,473.25,0.0,1114.5,473.25,-500.0,1087.75
2026-03-01 14:00:00+00:00,500.0,0.0,1304.25,0.0,261.0,0.0,1304.25,261.0,-500.0,1065.25
2026-03-01 15:00:00+00:00,500.0,0.0,1297.0,0.0,86.0,21.5,1297.0,64.5,-500.0,861.5
2026-03-01 16:00:00+00:00,500.0,0.0,826.5,0.0,261.75,0.0,826.5,261.75,-500.0,588.25
2026-03-01 17:00:00+00:00,500.0,0.0,963.0,0.0,181.0,0.0,963.0,181.0,-500.0,644.0
2026-03-01 18:00:00+00:00,500.0,0.0,1168.5,0.0,12.5,18.25,1168.5,-5.75,-500.0,662.75
2026-03-01 19:00:00+00:00,500.0,0.0,1047.5,0.0,0.0,20.0,1047.5,-20.0,-500.0,527.5
2026-03-01 20:00:00+00:00,500.0,0.0,992.0,0.0,68.75,0.0,992.0,68.75,-500.0,560.75
2026-03-01 21:00:00+00:00,500.0,0.0,924.75,0.0,104.75,0.0,924.75,104.75,-500.0,529.5
2026-03-01 22:00:00+00:00,500.0,0.0,1015.25,0.0,46.0,10.75,1015.25,35.25,-500.0,550.5
2026-03-01 23:00:00+00:00,500.0,0.0,1315.0,0.0,183.75,0.0,1315.0,183.75,-500.0,998.75
2026-03-02 00:00:00+00:00,500.0,0.0,1399.25,0.0,196.25,0.0,1399.25,196.25,-500.0,1095.5
2026-03-02 01:00:00+00:00,500.0,0.0,1639.25,0.0,90.5,0.0,1639.25,90.5,-500.0,1229.75
2026-03-02 02:00:00+00:00,500.0,0.0,1672.75,0.0,97.0,0.0,1672.75,97.0,-500.0,1269.75
2026-03-02 03:00:00+00:00,500.0,0.0,1653.25,0.0,117.75,0.0,1653.25,117.75,-500.0,1271.0
2026-03-02 04:00:00+00:00,500.0,0.0,1461.0,0.0,53.5,0.0,1461.0,53.5,-500.0,1014.5
2026-03-02 05:00:00+00:00,311.0,52.0,1730.5,0.0,0.0,822.0,1730.5,-822.0,-259.0,649.5
2026-03-02 06:00:00+00:00,500.0,0.0,2444.0,0.0,0.0,985.0,2444.0,-985.0,-500.0,959.0
2026-03-02 07:00:00+00:00,500.0,0.0,3134.75,0.0,0.0,1317.0,3134.75,-1317.0,-500.0,1317.75
2026-03-02 08:00:00+00:00,500.0,0.0,3379.25,0.0,0.0,1390.5,3379.25,-1390.5,-500.0,1488.75
2026-03-02 09:00:00+00:00,500.0,0.0,3652.0,0.0,0.0,1407.25,3652.0,-1407.25,-500.0,1744.75
2026-03-02 10:00:00+00:00,500.0,0.0,3646.25,0.0,0.0,1364.0,3646.25,-1364.0,-500.0,1782.25
2026-03-02 11:00:00+00:00,500.0,0.0,3668.5,0.0,0.0,1419.0,3668.5,-1419.0,-500.0,1749.5
2026-03-02 12:00:00+00:00,500.0,0.0,3299.75,0.0,0.0,1093.75,3299.75,-1093.75,-500.0,1706.0
2026-03-02 13:00:00+00:00,500.0,0.0,2952.5,0.0,0.0,913.0,2952.5,-913.0,-500.0,1539.5
2026-03-02 14:00:00+00:00,500.0,0.0,2268.75,0.0,0.0,650.0,2268.75,-650.0,-500.0,1118.75
2026-03-02 15:00:00+00:00,500.0,0.0,1896.75,0.0,0.0,526.5,1896.75,-526.5,-500.0,870.25
2026-03-02 16:00:00+00:00,45.0,148.0,1384.5,0.0,0.0,427.75,1384.5,-427.75,103.0,1059.75
2026-03-02 17:00:00+00:00,71.0,571.0,1804.25,0.0,0.0,1180.5,1804.25,-1180.5,500.0,1123.75
2026-03-02 18:00:00+00:00,0.0,500.0,1512.75,0.0,0.0,1149.75,1512.75,-1149.75,500.0,863.0
2026-03-02 19:00:00+00:00,78.0,531.0,1308.5,0.0,0.0,1076.0,1308.5,-1076.0,453.0,685.5
2026-03-02 20:00:00+00:00,492.0,335.0,1670.5,0.0,0.0,934.75,1670.5,-934.75,-157.0,578.75
2026-03-02 21:00:00+00:00,512.0,12.0,1613.25,0.0,0.0,901.5,1613.25,-901.5,-500.0,211.75
2026-03-02 22:00:00+00:00,500.0,0.0,1175.75,0.0,0.0,639.25,1175.75,-639.25,-500.0,36.5
2026-03-02 23:00:00+00:00,500.0,0.0,1164.0,0.0,0.0,214.25,1164.0,-214.25,-500.0,449.75
2026-03-03 00:00:00+00:00,500.0,0.0,1339.0,0.0,0.0,221.0,1339.0,-221.0,-500.0,618.0
2026-03-03 01:00:00+00:00,500.0,0.0,1453.75,0.0,0.0,270.0,1453.75,-270.0,-500.0,683.75
2026-03-03 02:00:00+00:00,500.0,0.0,1458.75,0.0,0.0,263.25,1458.75,-263.25,-500.0,695.5
2026-03-03 03:00:00+00:00,500.0,0.0,1350.5,0.0,0.0,215.0,1350.5,-215.0,-500.0,635.5
2026-03-03 04:00:00+00:00,500.0,0.0,1796.5,0.0,0.0,537.5,1796.5,-537.5,-500.0,759.0
2026-03-03 05:00:00+00:00,626.0,125.0,1603.25,0.0,0.0,848.0,1603.25,-848.0,-501.0,254.25
2026-03-03 06:00:00+00:00,500.0,0.0,2250.5,0.0,0.0,1178.0,2250.5,-1178.0,-500.0,572.5
2026-03-03 07:00:00+00:00,500.0,0.0,2644.75,0.0,0.0,1216.75,2644.75,-1216.75,-500.0,928.0
2026-03-03 08:00:00+00:00,500.0,0.0,3438.5,0.0,0.0,1416.25,3438.5,-1416.25,-500.0,1522.25
2026-03-03 09:00:00+00:00,500.0,0.0,3345.0,0.0,0.0,1021.25,3345.0,-1021.25,-500.0,1823.75
2026-03-03 10:00:00+00:00,500.0,0.0,3198.25,0.0,0.0,922.0,3198.25,-922.0,-500.0,1776.25
2026-03-03 11:00:00+00:00,500.0,0.0,3082.5,0.0,0.0,925.75,3082.5,-925.75,-500.0,1656.75
2026-03-03 12:00:00+00:00,500.0,0.0,3097.5,0.0,0.0,863.75,3097.5,-863.75,-500.0,1733.75
2026-03-03 13:00:00+00:00,500.0,0.0,2593.0,0.0,0.0,447.5,2593.0,-447.5,-500.0,1645.5
2026-03-03 14:00:00+00:00,500.0,0.0,2844.0,0.0,0.0,936.25,2844.0,-936.25,-500.0,1407.75
2026-03-03 15:00:00+00:00,521.0,29.0,2937.5,0.0,0.0,1146.0,2937.5,-1146.0,-492.0,1299.5
2026-03-03 16:00:00+00:00,77.0,506.0,2070.5,0.0,0.0,1452.5,2070.5,-1452.5,429.0,1047.0
2026-03-03 17:00:00+00:00,17.0,500.0,1625.75,0.0,0.0,1208.25,1625.75,-1208.25,483.0,900.5
2026-03-03 18:00:00+00:00,17.0,500.0,1415.75,0.0,0.0,1068.75,1415.75,-1068.75,483.0,830.0
2026-03-03 19:00:00+00:00,90.0,500.0,1068.25,0.0,0.0,828.75,1068.25,-828.75,410.0,649.5
2026-03-03 20:00:00+00:00,393.0,228.0,1808.5,0.0,0.0,912.25,1808.5,-912.25,-165.0,731.25
2026-03-03 21:00:00+00:00,500.0,0.0,2025.5,0.0,0.0,1018.5,2025.5,-1018.5,-500.0,507.0
2026-03-03 22:00:00+00:00,500.0,0.0,1757.75,0.0,0.0,861.5,1757.75,-861.5,-500.0,396.25
2026-03-03 23:00:00+00:00,500.0,0.0,2030.75,0.0,0.0,727.25,2030.75,-727.25,-500.0,803.5
2026-03-04 00:00:00+00:00,500.0,0.0,2141.25,0.0,0.0,739.75,2141.25,-739.75,-500.0,901.5
2026-03-04 01:00:00+00:00,500.0,0.0,2338.0,0.0,0.0,858.0,2338.0,-858.0,-500.0,980.0
2026-03-04 02:00:00+00:00,500.0,0.0,2463.5,0.0,0.0,957.75,2463.5,-957.75,-500.0,1005.75
2026-03-04 03:00:00+00:00,500.0,0.0,2378.5,0.0,0.0,920.75,2378.5,-920.75,-500.0,957.75
2026-03-04 04:00:00+00:00,500.0,0.0,2473.25,0.0,0.0,1242.75,2473.25,-1242.75,-500.0,730.5
2026-03-04 05:00:00+00:00,500.0,0.0,3239.25,0.0,0.0,1716.25,3239.25,-1716.25,-500.0,1023.0
2026-03-04 06:00:00+00:00,500.0,0.0,3764.25,0.0,0.0,2018.25,3764.25,-2018.25,-500.0,1246.0
2026-03-04 07:00:00+00:00,500.0,0.0,4090.5,0.0,0.0,1900.5,4090.5,-1900.5,-500.0,1690.0
2026-03-04 08:00:00+00:00,500.0,0.0,4528.0,0.0,0.0,2014.0,4528.0,-2014.0,-500.0,2014.0
2026-03-04 09:00:00+00:00,500.0,0.0,4305.75,0.0,0.0,2007.75,4305.75,-2007.75,-500.0,1798.0
2026-03-04 10:00:00+00:00,500.0,0.0,4379.25,0.0,0.0,2057.5,4379.25,-2057.5,-500.0,1821.75
2026-03-04 11:00:00+00:00,500.0,0.0,4196.0,0.0,0.0,2036.75,4196.0,-2036.75,-500.0,1659.25
2026-03-04 12:00:00+00:00,500.0,0.0,4141.5,0.0,0.0,1931.5,4141.5,-1931.5,-500.0,1710.0
2026-03-04 13:00:00+00:00,500.0,0.0,3720.75,0.0,0.0,1675.75,3720.75,-1675.75,-500.0,1545.0
2026-03-04 14:00:00+00:00,500.0,0.0,3060.25,0.0,0.0,1456.25,3060.25,-1456.25,-500.0,1104.0
2026-03-04 15:00:00+00:00,500.0,0.0,2796.0,0.0,0.0,1373.25,2796.0,-1373.25,-500.0,922.75
2026-03-04 16:00:00+00:00,500.0,72.0,3002.25,0.0,0.0,1487.0,3002.25,-1487.0,-428.0,1087.25
2026-03-04 17:00:00+00:00,241.0,86.0,2473.0,0.0,0.0,1523.0,2473.0,-1523.0,-155.0,795.0
2026-03-04 18:00:00+00:00,290.0,106.0,1839.75,0.0,0.0,1091.25,1839.75,-1091.25,-184.0,564.5
2026-03-04 19:00:00+00:00,425.0,0.0,1878.0,0.0,0.0,886.0,1878.0,-886.0,-425.0,567.0
2026-03-04 20:00:00+00:00,500.0,0.0,2357.5,0.0,0.0,973.0,2357.5,-973.0,-500.0,884.5
2026-03-04 21:00:00+00:00,500.0,0.0,1616.25,0.0,0.0,670.0,1616.25,-670.0,-500.0,446.25
2026-03-04 22:00:00+00:00,500.0,0.0,1469.0,0.0,0.0,775.75,1469.0,-775.75,-500.0,193.25
2026-03-04 23:00:00+00:00,500.0,0.0,1949.0,0.0,0.0,1124.75,1949.0,-1124.75,-500.0,324.25
2026-03-05 00:00:00+00:00,500.0,0.0,2030.25,0.0,0.0,1108.5,2030.25,-1108.5,-500.0,421.75
2026-03-05 01:00:00+00:00,500.0,0.0,2052.5,0.0,0.0,1188.75,2052.5,-1188.75,-500.0,363.75
2026-03-05 02:00:00+00:00,500.0,0.0,1848.5,0.0,0.0,1198.75,1848.5,-1198.75,-500.0,149.75
2026-03-05 03:00:00+00:00,500.0,0.0,1939.75,0.0,0.0,1170.75,1939.75,-1170.75,-500.0,269.0
2026-03-05 04:00:00+00:00,500.0,0.0,1935.5,0.0,0.0,1004.5,1935.5,-1004.5,-500.0,431.0
2026-03-05 05:00:00+00:00,500.0,0.0,2173.0,0.0,0.0,1017.5,2173.0,-1017.5,-500.0,655.5
2026-03-05 06:00:00+00:00,500.0,0.0,2564.0,0.0,0.0,1013.5,2564.0,-1013.5,-500.0,1050.5
2026-03-05 07:00:00+00:00,500.0,0.0,3092.0,0.0,0.0,1120.25,3092.0,-1120.25,-500.0,1471.75
2026-03-05 08:00:00+00:00,500.0,0.0,3704.75,0.0,0.0,1358.5,3704.75,-1358.5,-500.0,1846.25
2026-03-05 09:00:00+00:00,500.0,0.0,4014.75,0.0,0.0,1944.25,4014.75,-1944.25,-500.0,1570.5
