,NL_NO_2,NO_2_NL,GB_NO_2,NO_2_GB,NO_2_DE_LU,DE_LU_NO_2,NO_2_DK_1,DK_1_NO_2,NO_2_NO_1,NO_1_NO_2,NO_2_NO_5,NO_5_NO_2,NO_2_DE_LU_net_export,NO_2_DK_1_net_export,NO_2_NL_net_export,NO_2_NO_1_net_export,NO_2_NO_5_net_export,NO_2_GB_net_export,Net Export
2026-02-03 18:00:00+00:00,0.0,102.475,0.0,1449.0,616.75,599.0,0.0,48.75,1967.525,0.0,10.4,36.275,17.75,-48.75,102.475,1967.525,-25.875,1449.0,3462.125
2026-02-03 19:00:00+00:00,0.0,0.25,0.0,1427.1,80.25,534.75,0.0,565.05,2796.725,0.0,0.075,41.675,-454.5,-565.05,0.25,2796.725,-41.599999999999994,1427.1,3162.925
2026-02-03 20:00:00+00:00,179.75,0.0,0.0,962.1,371.5,436.75,0.0,750.0999999999999,2785.65,0.0,0.0,46.325,-65.25,-750.0999999999999,-179.75,2785.65,-46.325,962.1,2706.3250000000003
2026-02-03 21:00:00+00:00,90.475,0.0,0.0,585.8,580.5,777.5,0.0,825.025,2861.65,0.0,0.0,22.45,-197.0,-825.025,-90.475,2861.65,-22.45,585.8,2312.5
2026-02-03 22:00:00+00:00,124.1,0.0,0.0,190.2,135.25,1172.75,0.0,806.7,3127.225,0.0,1.225,0.0,-1037.5,-806.7,-124.1,3127.225,1.225,190.2,1350.35
2026-02-03 23:00:00+00:00,249.65,0.0,274.8,0.0,34.75,514.25,0.0,636.425,3080.85,0.0,0.0,51.6,-479.5,-636.425,-249.65,3080.85,-51.6,-274.8,1388.875
2026-02-04 00:00:00+00:00,16.05,0.0,636.4,0.0,50.75,114.75,0.0,880.15,2922.075,0.0,0.0,88.15,-64.0,-880.15,-16.05,2922.075,-88.15,-636.4,1237.3249999999998
2026-02-04 01:00:00+00:00,128.175,0.0,717.5,0.0,43.5,94.75,0.0,628.625,2883.45,0.0,0.0,61.75,-51.25,-628.625,-128.175,2883.45,-61.75,-717.5,1296.1499999999996
2026-02-04 02:00:00+00:00,341.375,0.0,887.7,0.0,152.5,252.0,0.0,463.67499999999995,2960.45,0.0,0.05,8.5,-99.5,-463.67499999999995,-341.375,2960.45,-8.45,-887.7,1159.7499999999995
2026-02-04 03:00:00+00:00,21.975,0.0,1222.2,0.0,197.75,334.25,0.0,353.05,2875.0,0.0,0.0,38.05,-136.5,-353.05,-21.975,2875.0,-38.05,-1222.2,1103.2249999999997
2026-02-04 04:00:00+00:00,173.15,0.0,1449.0,0.0,345.0,0.0,0.0,585.5749999999999,3117.95,0.0,0.0,74.05,345.0,-585.5749999999999,-173.15,3117.95,-74.05,-1449.0,1181.1749999999997
2026-02-04 05:00:00+00:00,38.05,18.375,1129.8,0.0,714.5,18.5,0.0,474.075,3285.125,0.0,0.0,82.325,696.0,-474.075,-19.674999999999997,3285.125,-82.325,-1129.8,2275.25
2026-02-04 06:00:00+00:00,0.0,527.825,1284.7,0.0,820.0,0.0,0.0,189.7,3131.125,0.0,0.0,187.2,820.0,-189.7,527.825,3131.125,-187.2,-1284.7,2817.3500000000004
2026-02-04 07:00:00+00:00,0.0,624.4,877.8,0.0,820.25,0.25,117.1,0.0,3070.375,0.0,0.0,371.3,820.0,117.1,624.4,3070.375,-371.3,-877.8,3382.7749999999996
2026-02-04 08:00:00+00:00,0.0,373.1,412.8,0.0,834.75,4.75,8.950000000000001,13.3,2973.75,0.0,0.0,453.075,830.0,-4.35,373.1,2973.75,-453.075,-412.8,3306.625
2026-02-04 09:00:00+00:00,0.0,7.1,0.0,52.2,515.5,155.75,0.1,104.65,3168.225,0.0,0.0,245.45,359.75,-104.55000000000001,7.1,3168.225,-245.45,52.2,3237.275
2026-02-04 10:00:00+00:00,0.0,6.725,0.0,0.0,219.0,805.25,0.0,258.975,3268.275,0.0,0.0,70.475,-586.25,-258.975,6.725,3268.275,-70.475,0.0,2359.3
2026-02-04 11:00:00+00:00,221.375,0.25,0.0,0.0,466.5,1363.25,0.0,641.3,3015.925,0.0,0.0,0.0,-896.75,-641.3,-221.125,3015.925,0.0,0.0,1256.7500000000002
2026-02-04 12:00:00+00:00,489.275,0.0,0.0,0.0,586.0,950.0,0.0,677.95,2947.375,0.0,0.025,0.0,-364.0,-677.95,-489.275,2947.375,0.025,0.0,1416.1750000000002
2026-02-04 13:00:00+00:00,637.225,0.0,0.0,0.0,688.5,348.25,0.0,314.925,2816.05,0.0,0.0,7.125,340.25,-314.925,-637.225,2816.05,-7.125,0.0,2197.025
2026-02-04 14:00:00+00:00,456.54999999999995,0.0,398.1,0.0,879.75,48.25,30.200000000000003,0.0,2803.425,0.0,0.0,0.0,831.5,30.200000000000003,-456.54999999999995,2803.425,0.0,-398.1,2810.4750000000004
2026-02-04 15:00:00+00:00,75.0,219.55,635.8,0.0,945.5,18.0,71.4,0.0,3007.575,0.0,0.0,6.45,927.5,71.4,144.55,3007.575,-6.45,-635.8,3508.7749999999996
2026-02-04 16:00:00+00:00,0.0,571.0,779.1,0.0,991.5,2.0,0.0,7.15,2956.65,0.0,0.0,21.85,989.5,-7.15,571.0,2956.65,-21.85,-779.1,3709.0499999999997
2026-02-04 17:00:00+00:00,0.0,180.65,314.1,0.0,1464.75,331.5,0.0,265.2,2569.65,0.0,0.0,9.875,1133.25,-265.2,180.65,2569.65,-9.875,-314.1,3294.3750000000005
2026-02-04 18:00:00+00:00,228.575,0.0,0.0,0.0,807.0,165.75,0.0,236.875,2883.85,0.0,0.0,2.0,641.25,-236.875,-228.575,2883.85,-2.0,0.0,3057.65
2026-02-04 19:00:00+00:00,640.5,0.0,0.0,0.0,373.75,253.75,0.0,676.175,3079.775,0.0,0.0,0.0,120.0,-676.175,-640.5,3079.775,0.0,0.0,1883.1000000000001
2026-02-04 20:00:00+00:00,637.75,0.0,0.0,0.0,233.25,175.75,0.0,1080.45,3060.8,0.0,0.0,0.0,57.5,-1080.45,-637.75,3060.8,0.0,0.0,1400.1000000000001
2026-02-04 21:00:00+00:00,524.3,0.0,215.2,0.0,183.0,278.5,0.0,1245.15,3141.775,0.0,0.0,0.0,-95.5,-1245.15,-524.3,3141.775,0.0,-215.2,1061.625
2026-02-04 22:00:00+00:00,488.7,0.0,680.2,0.0,73.75,626.75,0.0,1132.9,3136.725,0.0,0.0,0.0,-553.0,-1132.9,-488.7,3136.725,0.0,-680.2,281.92499999999995
2026-02-04 23:00:00+00:00,613.1,0.0,706.8,0.0,28.25,527.0,0.0,585.55,2857.975,0.0,0.0,0.0,-498.75,-585.55,-613.1,2857.975,0.0,-706.8,453.77499999999986
2026-02-05 00:00:00+00:00,640.5,0.0,968.9,0.0,37.0,568.75,0.0,567.475,3022.4,0.0,0.025,0.0,-531.75,-567.475,-640.5,3022.4,0.025,-968.9,313.8000000000003
2026-02-05 01:00:00+00:00,640.5,0.0,1316.3,0.0,62.5,708.5,0.0,299.7,3198.875,0.0,0.0,0.0,-646.0,-299.7,-640.5,3198.875,0.0,-1316.3,296.375
2026-02-05 02:00:00+00:00,618.675,0.0,1449.0,0.0,76.75,666.75,0.0,99.35000000000001,3102.55,0.0,0.025,0.0,-590.0,-99.35000000000001,-618.675,3102.55,0.025,-1449.0,345.5500000000002
2026-02-05 03:00:00+00:00,637.15,0.0,1449.0,0.0,51.5,846.75,284.225,0.0,3037.9,0.0,0.0,15.85,-795.25,284.225,-637.15,3037.9,-15.85,-1449.0,424.8750000000002
2026-02-05 04:00:00+00:00,640.5,0.0,1449.0,0.0,171.5,789.5,168.575,0.0,3302.025,0.0,0.0,32.15,-618.0,168.575,-640.5,3302.025,-32.15,-1449.0,730.9500000000003
2026-02-05 05:00:00+00:00,640.5,0.0,1449.0,0.0,432.25,94.75,143.15,0.0,3291.175,0.0,0.0,24.25,337.5,143.15,-640.5,3291.175,-24.25,-1449.0,1658.0750000000003
2026-02-05 06:00:00+00:00,266.875,0.0,1449.0,0.0,933.0,0.0,0.0,124.19999999999999,3130.025,0.0,0.0,0.0,933.0,-124.19999999999999,-266.875,3130.025,0.0,-1449.0,2222.95
2026-02-05 07:00:00+00:00,0.0,399.95,1449.0,0.0,980.0,0.0,0.0,31.025,2916.9,0.0,0.0,32.75,980.0,-31.025,399.95,2916.9,-32.75,-1449.0,2784.075
2026-02-05 08:00:00+00:00,0.0,148.35,1449.0,0.0,981.5,1.25,0.0,4.05,3067.125,0.0,0.0,61.65,980.25,-4.05,148.35,3067.125,-61.65,-1449.0,2681.0250000000005
2026-02-05 09:00:00+00:00,341.2,0.0,1078.4,0.0,974.75,0.0,130.475,0.0,3070.35,0.0,0.0,99.275,974.75,130.475,-341.2,3070.35,-99.275,-1078.4,2656.7
2026-02-05 10:00:00+00:00,618.9,0.0,954.2,0.0,1000.0,0.0,0.0,93.175,3088.025,0.0,0.0,9.9,1000.0,-93.175,-618.9,3088.025,-9.9,-954.2,2411.8500000000004
2026-02-05 11:00:00+00:00,635.5,0.0,569.1,0.0,675.25,1.0,0.0,4.2,3114.675,0.0,0.0,135.45,674.25,-4.2,-635.5,3114.675,-135.45,-569.1,2444.6750000000006
2026-02-05 12:00:00+00:00,544.8,0.0,223.4,0.0,620.25,57.0,0.0,9.825000000000001,3117.95,0.0,0.0,254.3,563.25,-9.825000000000001,-544.8,3117.95,-254.3,-223.4,2648.8749999999995
2026-02-05 13:00:00+00:00,341.5,0.0,688.4,0.0,859.5,21.0,0.0,0.0,3111.35,0.0,0.0,149.175,838.5,0.0,-341.5,3111.35,-149.175,-688.4,2770.7749999999996
2026-02-05 14:00:00+00:00,44.25,0.0,979.9,0.0,812.25,3.75,195.65,0.0,3068.425,0.0,0.0,80.4,808.5,195.65,-44.25,3068.425,-80.4,-979.9,2968.025
2026-02-05 15:00:00+00:00,24.225,0.0,1081.2,0.0,1004.75,0.0,0.3,0.0,3021.2,0.0,0.0,32.075,1004.75,0.3,-24.225,3021.2,-32.075,-1081.2,2888.75
2026-02-05 16:00:00+00:00,0.0,109.125,1262.7,0.0,1000.0,0.0,78.05,0.0,2987.95,0.0,0.0,55.0,1000.0,78.05,109.125,2987.95,-55.0,-1262.7,2857.425
2026-02-05 17:00:00+00:00,0.0,0.0,797.7,0.0,1115.75,244.75,0.0,0.0,2921.075,0.0,0.0,134.775,871.0,0.0,0.0,2921.075,-134.775,-797.7,2859.5999999999995
2026-02-05 18:00:00+00:00,0.0,0.0,450.7,0.0,799.5,9.75,0.0,0.0,2944.025,0.0,0.0,122.125,789.75,0.0,0.0,2944.025,-122.125,-450.7,3160.9500000000003
2026-02-05 19:00:00+00:00,0.0,0.0,442.2,0.0,841.0,104.75,23.35,0.0,3031.275,0.0,0.0,128.025,736.25,23.35,0.0,3031.275,-128.025,-442.2,3220.65
2026-02-05 20:00:00+00:00,77.475,0.0,753.7,0.0,625.75,66.75,65.325,0.05,3164.45,0.0,0.0,106.025,559.0,65.275,-77.475,3164.45,-106.025,-753.7,2851.5249999999996
2026-02-05 21:00:00+00:00,471.1,0.0,984.0,0.0,630.0,42.75,74.225,1.225,3127.85,0.0,0.0,113.775,587.25,73.0,-471.1,3127.85,-113.775,-984.0,2219.225
2026-02-05 22:00:00+00:00,421.1,0.0,1449.0,0.0,526.75,23.0,0.0,97.6,3024.85,0.0,0.025,4.3,503.75,-97.6,-421.1,3024.85,-4.2749999999999995,-1449.0,1556.6249999999995
2026-02-05 23:00:00+00:00,563.0,0.0,1381.5,0.0,543.0,40.0,0.0,110.4,3133.775,0.0,0.0,27.7,503.0,-110.4,-563.0,3133.775,-27.7,-1381.5,1554.1750000000002
2026-02-06 00:00:00+00:00,636.0,0.0,1163.7,0.0,653.0,55.75,0.2,0.0,2745.3,0.0,0.0,120.225,597.25,0.2,-636.0,2745.3,-120.225,-1163.7,1422.825
2026-02-06 01:00:00+00:00,640.5,0.0,1007.5,0.0,664.75,77.25,2.625,0.0,2637.4,0.0,0.0,146.575,587.5,2.625,-640.5,2637.4,-146.575,-1007.5,1432.9500000000003
2026-02-06 02:00:00+00:00,640.5,0.0,1449.0,0.0,424.75,122.5,0.0,0.0,3287.8,0.0,0.0,18.7,302.25,0.0,-640.5,3287.8,-18.7,-1449.0,1481.8500000000004
2026-02-06 03:00:00+00:00,640.5,0.0,1449.0,0.0,475.5,6.5,2.3,39.325,3203.475,0.0,0.0,152.975,469.0,-37.025000000000006,-640.5,3203.475,-152.975,-1449.0,1392.975
2026-02-06 04:00:00+00:00,640.5,0.0,1449.0,0.0,632.5,11.25,63.175,0.0,3031.225,0.0,0.0,33.275,621.25,63.175,-640.5,3031.225,-33.275,-1449.0,1592.8749999999995
2026-02-06 05:00:00+00:00,178.425,27.55,1449.0,0.0,1300.5,20.5,17.125,0.075,2801.35,0.0,0.05,41.85,1280.0,17.05,-150.875,2801.35,-41.800000000000004,-1449.0,2456.7249999999995
2026-02-06 06:00:00+00:00,0.0,359.075,1449.0,0.0,1438.5,155.25,0.0,0.025,2894.55,0.0,0.0,1.875,1283.25,-0.025,359.075,2894.55,-1.875,-1449.0,3085.9750000000004
2026-02-06 07:00:00+00:00,0.0,238.425,1449.0,0.0,1378.0,239.75,0.0,0.0,2990.95,0.0,0.0,0.95,1138.25,0.0,238.425,2990.95,-0.95,-1449.0,2917.675
2026-02-06 08:00:00+00:00,0.0,373.675,1449.0,0.0,1266.0,343.75,0.0,0.025,3019.575,0.0,0.0,0.0,922.25,-0.025,373.675,3019.575,0.0,-1449.0,2866.4750000000004
2026-02-06 09:00:00+00:00,0.0,1.5499999999999998,1449.0,0.0,1236.0,34.75,0.0,25.35,3027.65,0.0,0.0,0.0,1201.25,-25.35,1.5499999999999998,3027.65,0.0,-1449.0,2756.1000000000004
2026-02-06 10:00:00+00:00,134.125,8.675,1449.0,0.0,1376.25,34.75,31.425,0.0,3003.425,0.0,0.0,11.975,1341.5,31.425,-125.45,3003.425,-11.975,-1449.0,2789.9249999999993
2026-02-06 11:00:00+00:00,261.45,0.0,1416.4,0.0,1443.0,50.75,196.5,0.0,2963.95,0.0,0.0,2.25,1392.25,196.5,-261.45,2963.95,-2.25,-1416.4,2872.6
2026-02-06 12:00:00+00:00,411.175,0.0,1347.1,0.0,1408.0,8.25,490.975,0.0,2868.425,0.0,0.0,18.7,1399.75,490.975,-411.175,2868.425,-18.7,-1347.1,2982.1750000000006
2026-02-06 13:00:00+00:00,0.5,245.175,1449.0,0.0,1403.75,4.25,288.225,0.0,2817.175,0.0,0.0,109.675,1399.5,288.225,244.675,2817.175,-109.675,-1449.0,3190.8999999999996
2026-02-06 14:00:00+00:00,0.0,493.975,1449.0,0.0,1400.0,0.0,0.0,0.0,2717.075,0.0,15.075,6.125,1400.0,0.0,493.975,2717.075,8.95,-1449.0,3170.999999999999
2026-02-06 15:00:00+00:00,0.0,281.075,1449.0,0.0,1400.0,0.0,2.75,0.0,2817.425,0.0,0.025,0.0,1400.0,2.75,281.075,2817.425,0.025,-1449.0,3052.2749999999996
2026-02-06 16:00:00+00:00,0.0,200.8,1389.2,0.0,1400.0,0.0,55.925,0.0,2850.35,0.0,5.2,7.075,1400.0,55.925,200.8,2850.35,-1.875,-1389.2,3116.0
2026-02-06 17:00:00+00:00,0.0,147.175,968.8,0.0,1386.25,0.0,7.6,0.175,2804.975,0.0,16.75,3.625,1386.25,7.425,147.175,2804.975,13.125,-968.8,3390.1499999999996
2026-02-06 18:00:00+00:00,0.0,553.3,659.4,0.0,1400.0,0.0,16.575,0.0,2648.275,0.0,14.7,0.125,1400.0,16.575,553.3,2648.275,14.575,-659.4,3973.3249999999994
2026-02-06 19:00:00+00:00,0.0,190.325,621.1,0.0,1216.75,6.5,0.825,0.0,2807.625,0.0,8.35,21.8,1210.25,0.825,190.325,2807.625,-13.450000000000001,-621.1,3574.475
2026-02-06 20:00:00+00:00,0.0,0.0,583.4,0.0,1018.0,18.25,59.75,0.0,2725.6,0.0,1.5,45.625,999.75,59.75,0.0,2725.6,-44.125,-583.4,3157.575
2026-02-06 21:00:00+00:00,0.0,0.0,399.5,0.0,1012.75,12.25,0.0,283.7,2489.0,0.0,0.0,64.4,1000.5,-283.7,0.0,2489.0,-64.4,-399.5,2741.9
2026-02-06 22:00:00+00:00,0.0,0.0,864.5,0.0,725.25,53.25,0.0,102.65,2354.625,0.0,0.0,48.425,672.0,-102.65,0.0,2354.625,-48.425,-864.5,2011.0499999999997
2026-02-06 23:00:00+00:00,546.4,0.0,431.4,0.0,456.5,161.75,0.0,180.925,2458.625,0.0,0.05,0.0,294.75,-180.925,-546.4,2458.625,0.05,-431.4,1594.6999999999998
2026-02-07 00:00:00+00:00,622.325,0.0,130.1,0.0,176.0,116.75,62.599999999999994,0.0,1975.425,0.0,0.025,16.325,59.25,62.599999999999994,-622.325,1975.425,-16.3,-130.1,1328.55
2026-02-07 01:00:00+00:00,640.5,0.0,300.5,0.0,111.25,99.25,29.8,1.7,2050.425,0.0,0.0,52.45,12.0,28.1,-640.5,2050.425,-52.45,-300.5,1097.075
2026-02-07 02:00:00+00:00,637.6,0.0,508.5,0.0,81.0,179.25,63.425,0.0,2147.225,0.0,0.025,19.975,-98.25,63.425,-637.6,2147.225,-19.950000000000003,-508.5,946.3499999999997
2026-02-07 03:00:00+00:00,636.775,0.0,837.6,0.0,82.75,215.0,49.75,0.0,2500.875,0.0,0.0,17.125,-132.25,49.75,-636.775,2500.875,-17.125,-837.6,926.8749999999999
2026-02-07 04:00:00+00:00,619.95,0.0,1119.3,0.0,83.75,233.75,68.35,0.125,2742.35,0.0,0.0,24.6,-150.0,68.225,-619.95,2742.35,-24.6,-1119.3,896.7250000000001
2026-02-07 05:00:00+00:00,600.95,0.0,1100.4,0.0,145.25,116.75,26.55,56.475,2748.55,0.0,0.0,55.4,28.5,-29.925,-600.95,2748.55,-55.4,-1100.4,990.375
2026-02-07 06:00:00+00:00,360.225,0.0,635.4,0.0,777.0,139.5,43.3,0.0,2432.65,0.0,59.675,0.0,637.5,43.3,-360.225,2432.65,59.675,-635.4,2177.5
2026-02-07 07:00:00+00:00,10.875,81.375,772.3,0.0,1318.25,38.5,24.825,0.0,2584.675,0.0,19.75,77.875,1279.75,24.825,70.5,2584.675,-58.125,-772.3,3129.325
2026-02-07 08:00:00+00:00,0.0,157.2,830.6,0.0,1305.0,145.0,95.225,0.0,2533.95,0.0,0.0,1.3,1160.0,95.225,157.2,2533.95,-1.3,-830.6,3114.475
2026-02-07 09:00:00+00:00,388.32500000000005,0.0,401.2,0.0,675.0,218.75,435.55,0.0,2939.175,0.0,0.0,201.925,456.25,435.55,-388.32500000000005,2939.175,-201.925,-401.2,2839.525
2026-02-07 10:00:00+00:00,621.025,0.0,562.4,0.0,105.75,257.25,252.7,0.0,3052.2,0.0,0.35,12.425,-151.5,252.7,-621.025,3052.2,-12.075000000000001,-562.4,1957.9
2026-02-07 11:00:00+00:00,640.5,0.0,551.1,0.0,58.75,198.25,32.7,66.825,2992.95,0.0,0.05,39.575,-139.5,-34.125,-640.5,2992.95,-39.525000000000006,-551.1,1588.1999999999998
2026-02-07 12:00:00+00:00,640.5,0.0,687.8,0.0,79.25,257.0,1.8,60.775,2940.125,0.0,0.025,0.0,-177.75,-58.975,-640.5,2940.125,0.025,-687.8,1375.1250000000002
2026-02-07 13:00:00+00:00,640.5,0.0,1119.1,0.0,133.5,153.75,46.875,3.25,3118.075,0.0,0.0,0.225,-20.25,43.625,-640.5,3118.075,-0.225,-1119.1,1381.625
2026-02-07 14:00:00+00:00,636.125,0.0,1124.1,0.0,715.5,140.5,360.475,0.0,3067.375,0.0,0.0,5.925,575.0,360.475,-636.125,3067.375,-5.925,-1124.1,2236.7
2026-02-07 15:00:00+00:00,418.22499999999997,0.0,1101.9,0.0,1342.75,99.5,425.85,0.0,2853.675,0.0,0.0,3.0,1243.25,425.85,-418.22499999999997,2853.675,-3.0,-1101.9,2999.65
2026-02-07 16:00:00+00:00,0.7,44.4,636.9,0.0,870.75,21.25,381.45,0.0,2744.425,0.0,0.0,119.2,849.5,381.45,43.699999999999996,2744.425,-119.2,-636.9,3262.9750000000004
2026-02-07 17:00:00+00:00,0.0,2.625,171.9,0.0,1121.25,42.5,40.625,0.0,2815.475,0.0,0.0,0.4,1078.75,40.625,2.625,2815.475,-0.4,-171.9,3765.1749999999997
2026-02-07 18:00:00+00:00,0.0,40.275000000000006,0.0,0.0,1369.75,33.75,213.04999999999998,0.0,2489.725,0.0,0.0,10.95,1336.0,213.04999999999998,40.275000000000006,2489.725,-10.95,0.0,4068.1000000000004
2026-02-07 19:00:00+00:00,0.0,21.325,252.0,0.0,1046.5,51.5,145.2,2.175,2892.5,0.0,0.0,43.55,995.0,143.02499999999998,21.325,2892.5,-43.55,-252.0,3756.3
2026-02-07 20:00:00+00:00,77.475,0.0,717.0,0.0,622.75,44.0,0.0,39.475,3047.3,0.0,0.0,12.0,578.75,-39.475,-77.475,3047.3,-12.0,-717.0,2780.1000000000004
2026-02-07 21:00:00+00:00,413.325,0.0,916.8,0.0,946.25,43.5,45.575,11.225,2974.475,0.0,0.1,29.45,902.75,34.35,-413.325,2974.475,-29.349999999999998,-916.8,2552.1000000000004
2026-02-07 22:00:00+00:00,84.675,0.0,1319.7,0.0,595.0,259.25,3.7,172.475,3169.35,0.0,0.075,18.675,335.75,-168.775,-84.675,3169.35,-18.6,-1319.7,1913.3500000000001
2026-02-07 23:00:00+00:00,501.825,0.0,854.7,0.0,281.0,152.5,46.8,55.574999999999996,2963.4,0.0,0.0,17.3,128.5,-8.774999999999999,-501.825,2963.4,-17.3,-854.7,1709.3
2026-02-08 00:00:00+00:00,416.04999999999995,0.0,389.7,0.0,178.5,163.5,3.075,27.8,2549.8,0.0,0.0,9.925,15.0,-24.725,-416.04999999999995,2549.8,-9.925,-389.7,1724.3999999999999
2026-02-08 01:00:00+00:00,561.6,0.0,18.4,0.0,161.75,218.5,0.0,186.72500000000002,2520.775,0.0,0.0,4.05,-56.75,-186.72500000000002,-561.6,2520.775,-4.05,-18.4,1693.25
2026-02-08 02:00:00+00:00,630.075,0.0,98.9,0.0,140.75,113.25,0.0,458.75,2820.9,0.0,0.0,29.9,27.5,-458.75,-630.075,2820.9,-29.9,-98.9,1630.7749999999999
2026-02-08 03:00:00+00:00,622.325,0.0,118.0,0.0,105.5,96.5,0.0,1105.3,3293.725,0.0,0.0,76.925,9.0,-1105.3,-622.325,3293.725,-76.925,-118.0,1380.175
2026-02-08 04:00:00+00:00,630.775,0.0,192.1,0.0,86.5,40.5,0.0,978.425,3277.75,0.0,0.0,97.15,46.0,-978.425,-630.775,3277.75,-97.15,-192.1,1425.3000000000002
2026-02-08 05:00:00+00:00,609.475,0.0,153.9,0.0,36.0,424.75,0.0,791.925,3293.15,0.0,0.0,31.45,-388.75,-791.925,-609.475,3293.15,-31.45,-153.9,1317.6499999999999
2026-02-08 06:00:00+00:00,628.425,0.0,0.0,0.0,109.0,365.75,0.0,755.925,3166.725,0.0,0.0,9.35,-256.75,-755.925,-628.425,3166.725,-9.35,0.0,1516.275
2026-02-08 07:00:00+00:00,250.825,0.0,436.5,0.0,156.25,82.75,0.0,490.95,3155.475,0.0,0.0,4.925,73.5,-490.95,-250.825,3155.475,-4.925,-436.5,2045.7749999999996
2026-02-08 08:00:00+00:00,462.04999999999995,0.0,233.3,0.0,194.75,83.75,0.0,141.625,3129.5,0.0,0.0,12.375,111.0,-141.625,-462.04999999999995,3129.5,-12.375,-233.3,2391.1499999999996
2026-02-08 09:00:00+00:00,619.775,0.0,0.0,0.0,165.5,123.75,19.95,20.75,3055.425,0.0,0.0,8.075,41.75,-0.8000000000000007,-619.775,3055.425,-8.075,0.0,2468.5250000000005
2026-02-08 10:00:00+00:00,640.5,0.0,0.0,0.0,22.25,311.5,0.0,190.825,2941.7,0.0,0.0,0.7,-289.25,-190.825,-640.5,2941.7,-0.7,0.0,1820.4249999999997
2026-02-08 11:00:00+00:00,640.5,0.0,0.0,0.0,21.25,383.75,0.0,1021.85,3204.35,0.0,0.0,0.0,-362.5,-1021.85,-640.5,3204.35,0.0,0.0,1179.5
2026-02-08 12:00:00+00:00,640.5,0.0,0.0,0.0,24.75,79.0,0.0,1354.325,3124.15,0.0,0.0,0.0,-54.25,-1354.325,-640.5,3124.15,0.0,0.0,1075.0750000000003
2026-02-08 13:00:00+00:00,640.5,0.0,0.0,315.5,44.5,448.25,0.0,760.475,3097.85,0.0,0.0,0.0,-403.75,-760.475,-640.5,3097.85,0.0,315.5,1608.625
2026-02-08 14:00:00+00:00,567.625,0.0,0.0,0.0,70.5,150.25,70.875,51.675,3060.9,0.0,0.0,1.925,-79.75,19.200000000000003,-567.625,3060.9,-1.925,0.0,2430.8
2026-02-08 15:00:00+00:00,456.04999999999995,0.0,181.4,0.0,441.0,62.25,357.9,0.0,3040.875,0.0,0.0,2.65,378.75,357.9,-456.04999999999995,3040.875,-2.65,-181.4,3137.4249999999997
2026-02-08 16:00:00+00:00,229.075,0.0,0.0,283.6,954.75,145.0,1096.975,0.0,2069.2,0.0,92.15,0.0,809.75,1096.975,-229.075,2069.2,92.15,283.6,4122.599999999999
2026-02-08 17:00:00+00:00,326.075,0.0,0.0,674.2,895.5,53.5,995.7,0.0,1836.925,0.0,109.75,0.0,842.0,995.7,-326.075,1836.925,109.75,674.2,4132.5
2026-02-08 18:00:00+00:00,13.875,0.0,0.0,930.0,626.25,208.5,702.15,0.0,2283.4,0.0,76.25,0.0,417.75,702.15,-13.875,2283.4,76.25,930.0,4395.675
2026-02-08 19:00:00+00:00,278.525,0.0,0.0,465.0,688.75,53.5,381.225,0.0,2978.925,0.0,1.775,60.4,635.25,381.225,-278.525,2978.925,-58.625,465.0,4123.25
2026-02-08 20:00:00+00:00,334.75,0.0,0.0,0.0,709.75,40.75,223.35,0.0,3090.95,0.0,0.0,10.25,669.0,223.35,-334.75,3090.95,-10.25,0.0,3638.2999999999997
2026-02-08 21:00:00+00:00,155.25,0.0,455.3,0.0,340.0,150.5,127.19999999999999,0.0,3091.175,0.0,0.0,31.8,189.5,127.19999999999999,-155.25,3091.175,-31.8,-455.3,2765.5249999999996
2026-02-08 22:00:00+00:00,107.95,0.0,856.9,0.0,107.0,53.0,0.0,113.225,2944.175,0.0,0.0,12.95,54.0,-113.225,-107.95,2944.175,-12.95,-856.9,1907.15
2026-02-08 23:00:00+00:00,363.975,0.0,1185.3,0.0,311.25,164.5,102.575,0.0,2804.575,0.0,0.05,0.05,146.75,102.575,-363.975,2804.575,0.0,-1185.3,1504.6249999999998
2026-02-09 00:00:00+00:00,243.55,0.0,1337.9,0.0,220.5,169.5,113.1,3.95,2729.2,0.0,0.025,0.0,51.0,109.14999999999999,-243.55,2729.2,0.025,-1337.9,1307.9249999999997
2026-02-09 01:00:00+00:00,424.45,0.0,1378.8,0.0,413.5,70.0,50.075,0.0,2750.9,0.0,0.025,0.0,343.5,50.075,-424.45,2750.9,0.025,-1378.8,1341.2500000000002
2026-02-09 02:00:00+00:00,404.175,0.0,1449.0,0.0,405.5,2.5,14.600000000000001,10.575,2767.55,0.0,0.0,0.0,403.0,4.025000000000002,-404.175,2767.55,0.0,-1449.0,1321.4
2026-02-09 03:00:00+00:00,390.875,0.0,1449.0,0.0,371.25,26.5,28.2,44.85,2884.775,0.0,0.025,0.0,344.75,-16.650000000000002,-390.875,2884.775,0.025,-1449.0,1373.025
2026-02-09 04:00:00+00:00,104.05,0.0,1449.0,0.0,660.25,48.5,691.6,0.0,3042.525,0.0,0.025,0.1,611.75,691.6,-104.05,3042.525,-0.07500000000000001,-1449.0,2792.75
2026-02-09 05:00:00+00:00,57.625,0.0,1449.0,0.0,1241.5,21.5,1331.8000000000002,0.0,2979.625,0.0,0.0,0.0,1220.0,1331.8000000000002,-57.625,2979.625,0.0,-1449.0,4024.8
