,SE_3_FI,FI_SE_3,EE_FI,FI_EE,FI_SE_1,SE_1_FI,FI_EE_net_export,FI_SE_1_net_export,FI_SE_3_net_export,Net Export
2026-01-30 01:00:00+00:00,1200.0,0.0,49.875,0.0,0.0,1660.15,-49.875,-1660.15,-1200.0,-2910.025
2026-01-30 02:00:00+00:00,1200.0,0.0,71.6,0.0,0.0,1682.225,-71.6,-1682.225,-1200.0,-2953.825
2026-01-30 03:00:00+00:00,1200.0,0.0,78.575,0.0,0.0,1752.45,-78.575,-1752.45,-1200.0,-3031.025
2026-01-30 04:00:00+00:00,1200.0,0.0,105.85,0.0,0.0,1913.625,-105.85,-1913.625,-1200.0,-3219.475
2026-01-30 05:00:00+00:00,1200.0,0.0,102.2,0.0,0.0,1962.875,-102.2,-1962.875,-1200.0,-3265.075
2026-01-30 06:00:00+00:00,1200.0,0.0,87.25,0.0,0.0,1951.2,-87.25,-1951.2,-1200.0,-3238.45
2026-01-30 07:00:00+00:00,1200.0,0.0,105.675,0.0,0.0,1925.95,-105.675,-1925.95,-1200.0,-3231.625
2026-01-30 08:00:00+00:00,1200.0,0.0,130.85,0.0,0.0,1920.225,-130.85,-1920.225,-1200.0,-3251.075
2026-01-30 09:00:00+00:00,1200.0,0.0,187.925,0.0,0.0,1891.075,-187.925,-1891.075,-1200.0,-3279.0
2026-01-30 10:00:00+00:00,1200.0,0.0,110.825,0.0,0.0,1892.775,-110.825,-1892.775,-1200.0,-3203.6000000000004
2026-01-30 11:00:00+00:00,1200.0,0.0,0.0,34.15,0.0,1875.8,34.15,-1875.8,-1200.0,-3041.6499999999996
2026-01-30 12:00:00+00:00,1200.0,0.0,0.0,151.35,0.0,1906.075,151.35,-1906.075,-1200.0,-2954.7250000000004
2026-01-30 13:00:00+00:00,1200.0,0.0,0.0,18.575,0.0,1910.85,18.575,-1910.85,-1200.0,-3092.2749999999996
2026-01-30 14:00:00+00:00,1200.0,0.0,36.85,0.0,0.0,1915.325,-36.85,-1915.325,-1200.0,-3152.175
2026-01-30 15:00:00+00:00,1200.0,0.0,80.25,0.0,0.0,1920.825,-80.25,-1920.825,-1200.0,-3201.075
2026-01-30 16:00:00+00:00,1200.0,0.0,136.225,0.0,0.0,1927.025,-136.225,-1927.025,-1200.0,-3263.25
2026-01-30 17:00:00+00:00,1200.0,0.0,211.1,0.0,0.0,1890.5,-211.1,-1890.5,-1200.0,-3301.6
2026-01-30 18:00:00+00:00,1200.0,0.0,125.625,0.0,0.0,1933.575,-125.625,-1933.575,-1200.0,-3259.2
2026-01-30 19:00:00+00:00,1200.0,0.0,0.0,23.525,0.0,1943.425,23.525,-1943.425,-1200.0,-3119.8999999999996
2026-01-30 20:00:00+00:00,1200.0,0.0,19.1,1.55,0.0,1948.1,-17.55,-1948.1,-1200.0,-3165.6499999999996
2026-01-30 21:00:00+00:00,1200.0,0.0,32.775,3.575,0.0,1955.15,-29.2,-1955.15,-1200.0,-3184.3500000000004
2026-01-30 22:00:00+00:00,1200.0,0.0,0.0,53.625,0.0,1963.65,53.625,-1963.65,-1200.0,-3110.025
2026-01-30 23:00:00+00:00,1200.0,0.0,0.0,107.475,0.0,1958.7,107.475,-1958.7,-1200.0,-3051.2250000000004
2026-01-31 00:00:00+00:00,1200.0,0.0,0.0,124.575,0.0,1961.85,124.575,-1961.85,-1200.0,-3037.2749999999996
2026-01-31 01:00:00+00:00,1200.0,0.0,0.0,117.825,0.0,1977.0,117.825,-1977.0,-1200.0,-3059.175
2026-01-31 02:00:00+00:00,1200.0,0.0,0.0,115.15,0.0,1977.825,115.15,-1977.825,-1200.0,-3062.675
2026-01-31 03:00:00+00:00,1200.0,0.0,0.0,122.42500000000001,0.0,1975.725,122.42500000000001,-1975.725,-1200.0,-3053.3
2026-01-31 04:00:00+00:00,1197.625,0.0,0.0,274.025,0.0,1973.45,274.025,-1973.45,-1197.625,-2897.05
2026-01-31 05:00:00+00:00,1190.425,0.0,0.0,361.25,0.0,1974.175,361.25,-1974.175,-1190.425,-2803.35
2026-01-31 06:00:00+00:00,1179.45,0.0,0.0,546.675,0.0,1972.575,546.675,-1972.575,-1179.45,-2605.3500000000004
2026-01-31 07:00:00+00:00,1192.7,0.0,0.0,789.675,0.0,1969.8,789.675,-1969.8,-1192.7,-2372.825
2026-01-31 08:00:00+00:00,1199.75,0.0,0.0,764.05,0.0,1967.425,764.05,-1967.425,-1199.75,-2403.125
2026-01-31 09:00:00+00:00,1200.0,0.0,0.0,884.375,0.0,1964.625,884.375,-1964.625,-1200.0,-2280.25
2026-01-31 10:00:00+00:00,1200.0,0.0,0.0,897.65,0.0,1961.175,897.65,-1961.175,-1200.0,-2263.525
2026-01-31 11:00:00+00:00,1200.0,0.0,0.0,960.55,0.0,1957.75,960.55,-1957.75,-1200.0,-2197.2
2026-01-31 12:00:00+00:00,1200.0,0.0,0.0,761.475,0.0,1958.35,761.475,-1958.35,-1200.0,-2396.875
2026-01-31 13:00:00+00:00,1200.0,0.0,0.0,761.2,0.0,1956.1,761.2,-1956.1,-1200.0,-2394.8999999999996
2026-01-31 14:00:00+00:00,1191.575,0.0,0.0,853.275,0.0,1955.9,853.275,-1955.9,-1191.575,-2294.2
2026-01-31 15:00:00+00:00,1126.3,0.0,0.0,904.6,0.0,1954.825,904.6,-1954.825,-1126.3,-2176.5249999999996
2026-01-31 16:00:00+00:00,846.1,0.0,0.0,851.375,0.0,1948.75,851.375,-1948.75,-846.1,-1943.475
2026-01-31 17:00:00+00:00,762.075,0.0,0.0,871.625,0.0,1952.85,871.625,-1952.85,-762.075,-1843.3
2026-01-31 18:00:00+00:00,828.275,0.0,0.0,891.7,0.0,1948.9,891.7,-1948.9,-828.275,-1885.475
2026-01-31 19:00:00+00:00,1044.375,0.0,0.0,1016.0,0.0,1948.325,1016.0,-1948.325,-1044.375,-1976.7
2026-01-31 20:00:00+00:00,1133.975,0.0,0.0,1016.0,0.0,1948.475,1016.0,-1948.475,-1133.975,-2066.45
2026-01-31 21:00:00+00:00,1145.725,0.0,0.0,1016.0,0.0,1948.8,1016.0,-1948.8,-1145.725,-2078.5249999999996
2026-01-31 22:00:00+00:00,1097.825,0.0,0.0,1016.0,0.0,1951.4,1016.0,-1951.4,-1097.825,-2033.2250000000001
2026-01-31 23:00:00+00:00,719.95,0.0,0.0,1016.0,0.0,1711.475,1016.0,-1711.475,-719.95,-1415.425
2026-02-01 00:00:00+00:00,614.5,0.0,0.0,1016.0,0.0,1659.3,1016.0,-1659.3,-614.5,-1257.8
2026-02-01 01:00:00+00:00,494.0,0.0,0.0,1016.0,0.0,1674.35,1016.0,-1674.35,-494.0,-1152.35
2026-02-01 02:00:00+00:00,249.125,0.0,0.0,1016.0,0.0,1761.1,1016.0,-1761.1,-249.125,-994.2249999999999
2026-02-01 03:00:00+00:00,230.725,0.0,0.0,1016.0,0.0,1855.65,1016.0,-1855.65,-230.725,-1070.375
2026-02-01 04:00:00+00:00,219.7,0.0,0.0,1016.0,0.0,1945.575,1016.0,-1945.575,-219.7,-1149.275
2026-02-01 05:00:00+00:00,183.55,0.0,0.0,1016.0,0.0,1962.3,1016.0,-1962.3,-183.55,-1129.85
2026-02-01 06:00:00+00:00,360.55,0.0,0.0,1016.0,0.0,1963.6,1016.0,-1963.6,-360.55,-1308.1499999999999
2026-02-01 07:00:00+00:00,206.225,0.0,0.0,1016.0,0.0,1964.775,1016.0,-1964.775,-206.225,-1155.0
2026-02-01 08:00:00+00:00,411.725,0.0,0.0,1016.0,0.0,1911.375,1016.0,-1911.375,-411.725,-1307.1
2026-02-01 09:00:00+00:00,279.875,0.0,0.0,1016.0,0.0,1951.95,1016.0,-1951.95,-279.875,-1215.825
2026-02-01 10:00:00+00:00,172.8,0.0,0.0,1016.0,0.0,1947.95,1016.0,-1947.95,-172.8,-1104.75
2026-02-01 11:00:00+00:00,321.6,0.0,0.0,1016.0,0.0,1946.7,1016.0,-1946.7,-321.6,-1252.3000000000002
2026-02-01 12:00:00+00:00,380.85,0.0,0.0,1016.0,0.0,1948.85,1016.0,-1948.85,-380.85,-1313.6999999999998
2026-02-01 13:00:00+00:00,396.8,0.0,0.0,1016.0,0.0,1949.55,1016.0,-1949.55,-396.8,-1330.35
2026-02-01 14:00:00+00:00,343.475,0.0,0.0,1016.0,0.0,1962.75,1016.0,-1962.75,-343.475,-1290.225
2026-02-01 15:00:00+00:00,299.5,0.0,0.0,1016.0,0.0,1961.775,1016.0,-1961.775,-299.5,-1245.275
2026-02-01 16:00:00+00:00,249.3,0.0,0.0,1016.0,0.0,1962.05,1016.0,-1962.05,-249.3,-1195.35
2026-02-01 17:00:00+00:00,274.9,0.0,0.0,1016.0,0.0,1962.725,1016.0,-1962.725,-274.9,-1221.625
2026-02-01 18:00:00+00:00,291.375,0.0,0.0,1016.0,0.0,1952.375,1016.0,-1952.375,-291.375,-1227.75
2026-02-01 19:00:00+00:00,336.525,0.0,0.0,1016.0,0.0,1951.9,1016.0,-1951.9,-336.525,-1272.4250000000002
2026-02-01 20:00:00+00:00,591.4,0.0,0.0,1016.0,0.0,1954.075,1016.0,-1954.075,-591.4,-1529.475
2026-02-01 21:00:00+00:00,733.95,0.0,0.0,1016.0,0.0,1954.825,1016.0,-1954.825,-733.95,-1672.775
2026-02-01 22:00:00+00:00,968.1,0.0,0.0,1016.0,0.0,1953.55,1016.0,-1953.55,-968.1,-1905.65
2026-02-01 23:00:00+00:00,975.875,0.0,0.0,1014.1,0.0,1958.575,1014.1,-1958.575,-975.875,-1920.35
2026-02-02 00:00:00+00:00,1155.925,0.0,0.0,981.55,0.0,1962.125,981.55,-1962.125,-1155.925,-2136.5
2026-02-02 01:00:00+00:00,1186.125,0.0,0.0,923.4,0.0,1956.925,923.4,-1956.925,-1186.125,-2219.65
2026-02-02 02:00:00+00:00,1199.425,0.0,0.0,787.025,0.0,1953.6,787.025,-1953.6,-1199.425,-2366.0
2026-02-02 03:00:00+00:00,1177.825,0.0,0.0,754.25,0.0,1952.775,754.25,-1952.775,-1177.825,-2376.3500000000004
2026-02-02 04:00:00+00:00,1200.0,0.0,0.0,651.5,0.0,1945.3,651.5,-1945.3,-1200.0,-2493.8
2026-02-02 05:00:00+00:00,1200.0,0.0,0.0,426.9,0.0,1932.5,426.9,-1932.5,-1200.0,-2705.6
2026-02-02 06:00:00+00:00,1200.0,0.0,0.0,125.19999999999999,0.0,1928.8,125.19999999999999,-1928.8,-1200.0,-3003.6
2026-02-02 07:00:00+00:00,1200.0,0.0,95.575,3.425,0.0,1924.975,-92.15,-1924.975,-1200.0,-3217.125
2026-02-02 08:00:00+00:00,1200.0,0.0,251.39999999999998,0.0,0.0,1926.5,-251.39999999999998,-1926.5,-1200.0,-3377.9
2026-02-02 09:00:00+00:00,1195.35,0.0,395.05,0.0,0.0,1924.5,-395.05,-1924.5,-1195.35,-3514.9
2026-02-02 10:00:00+00:00,1198.525,0.0,296.2,0.0,0.0,1931.4,-296.2,-1931.4,-1198.525,-3426.125
2026-02-02 11:00:00+00:00,1200.0,0.0,250.5,0.0,0.0,1930.725,-250.5,-1930.725,-1200.0,-3381.225
2026-02-02 12:00:00+00:00,1200.0,0.0,184.225,0.0,0.0,1939.7,-184.225,-1939.7,-1200.0,-3323.925
2026-02-02 13:00:00+00:00,1200.0,0.0,47.95,0.0,0.0,1939.525,-47.95,-1939.525,-1200.0,-3187.4750000000004
2026-02-02 14:00:00+00:00,1200.0,0.0,51.3,0.0,0.0,1940.95,-51.3,-1940.95,-1200.0,-3192.25
2026-02-02 15:00:00+00:00,1200.0,0.0,4.824999999999999,22.325000000000003,0.0,1943.275,17.500000000000004,-1943.275,-1200.0,-3125.775
2026-02-02 16:00:00+00:00,1200.0,0.0,28.875,7.8,0.0,1947.15,-21.075,-1947.15,-1200.0,-3168.2250000000004
2026-02-02 17:00:00+00:00,1200.0,0.0,149.95,0.0,0.0,1947.6,-149.95,-1947.6,-1200.0,-3297.5499999999997
2026-02-02 18:00:00+00:00,1200.0,0.0,158.05,0.0,0.0,1946.075,-158.05,-1946.075,-1200.0,-3304.125
2026-02-02 19:00:00+00:00,1200.0,0.0,114.275,0.0,0.0,1946.425,-114.275,-1946.425,-1200.0,-3260.7
2026-02-02 20:00:00+00:00,1200.0,0.0,0.0,118.425,0.0,1946.55,118.425,-1946.55,-1200.0,-3028.125
2026-02-02 21:00:00+00:00,1200.0,0.0,0.0,98.475,0.0,1951.9,98.475,-1951.9,-1200.0,-3053.425
2026-02-02 22:00:00+00:00,1200.0,0.0,0.0,235.875,0.0,1959.05,235.875,-1959.05,-1200.0,-2923.175
2026-02-02 23:00:00+00:00,1119.875,0.0,0.0,209.025,0.0,1959.025,209.025,-1959.025,-1119.875,-2869.875
2026-02-03 00:00:00+00:00,1075.6,0.0,0.0,387.125,0.0,1955.525,387.125,-1955.525,-1075.6,-2644.0
2026-02-03 01:00:00+00:00,871.875,0.0,0.0,554.6,0.0,1953.8,554.6,-1953.8,-871.875,-2271.075
2026-02-03 02:00:00+00:00,1008.275,0.0,0.0,657.9,0.0,1930.775,657.9,-1930.775,-1008.275,-2281.15
2026-02-03 03:00:00+00:00,1200.0,0.0,0.0,795.45,0.0,1956.45,795.45,-1956.45,-1200.0,-2361.0
2026-02-03 04:00:00+00:00,1200.0,0.0,0.0,469.725,0.0,1955.95,469.725,-1955.95,-1200.0,-2686.225
2026-02-03 05:00:00+00:00,1200.0,0.0,0.0,272.775,0.0,1955.55,272.775,-1955.55,-1200.0,-2882.775
2026-02-03 06:00:00+00:00,1200.0,0.0,0.0,473.0,0.0,1962.675,473.0,-1962.675,-1200.0,-2689.675
2026-02-03 07:00:00+00:00,1183.3,0.0,0.0,578.175,0.0,1957.525,578.175,-1957.525,-1183.3,-2562.65
2026-02-03 08:00:00+00:00,1190.35,0.0,0.0,447.45,0.0,1950.825,447.45,-1950.825,-1190.35,-2693.725
2026-02-03 09:00:00+00:00,1199.45,0.0,0.0,348.85,0.0,1949.2,348.85,-1949.2,-1199.45,-2799.8
2026-02-03 10:00:00+00:00,1199.575,0.0,0.0,529.9749999999999,0.0,1948.875,529.9749999999999,-1948.875,-1199.575,-2618.4750000000004
2026-02-03 11:00:00+00:00,1200.0,0.0,0.0,637.525,0.0,1949.85,637.525,-1949.85,-1200.0,-2512.325
2026-02-03 12:00:00+00:00,1200.0,0.0,0.0,632.0,0.0,1949.05,632.0,-1949.05,-1200.0,-2517.05
2026-02-03 13:00:00+00:00,1200.0,0.0,0.0,525.625,0.0,1950.0,525.625,-1950.0,-1200.0,-2624.375
2026-02-03 14:00:00+00:00,1200.0,0.0,0.0,337.15,0.0,1951.025,337.15,-1951.025,-1200.0,-2813.875
2026-02-03 15:00:00+00:00,1200.0,0.0,0.0,189.775,0.0,1952.25,189.775,-1952.25,-1200.0,-2962.475
2026-02-03 16:00:00+00:00,1200.0,0.0,0.0,126.725,0.0,1949.1,126.725,-1949.1,-1200.0,-3022.375
2026-02-03 17:00:00+00:00,1200.0,0.0,15.225,7.475,0.0,1951.675,-7.75,-1951.675,-1200.0,-3159.425
2026-02-03 18:00:00+00:00,1200.0,0.0,0.0,32.65,0.0,1954.875,32.65,-1954.875,-1200.0,-3122.225
2026-02-03 19:00:00+00:00,1200.0,0.0,0.0,117.22500000000001,0.0,1958.675,117.22500000000001,-1958.675,-1200.0,-3041.45
2026-02-03 20:00:00+00:00,1200.0,0.0,78.125,1.075,0.0,1957.1,-77.05,-1957.1,-1200.0,-3234.1499999999996
2026-02-03 21:00:00+00:00,1200.0,0.0,0.0,22.825,0.0,1960.2,22.825,-1960.2,-1200.0,-3137.375
2026-02-03 22:00:00+00:00,1200.0,0.0,5.575,71.6,0.0,1963.575,66.02499999999999,-1963.575,-1200.0,-3097.55
2026-02-03 23:00:00+00:00,1198.625,0.0,0.0,291.35,0.0,1963.0,291.35,-1963.0,-1198.625,-2870.275
2026-02-04 00:00:00+00:00,1194.225,0.0,0.0,271.875,0.0,1964.075,271.875,-1964.075,-1194.225,-2886.425
2026-02-04 01:00:00+00:00,1199.65,0.0,0.0,194.1,0.0,1965.25,194.1,-1965.25,-1199.65,-2970.8
2026-02-04 02:00:00+00:00,1199.025,0.0,0.0,113.6,0.0,1965.425,113.6,-1965.425,-1199.025,-3050.8500000000004
2026-02-04 03:00:00+00:00,1200.0,0.0,0.0,62.650000000000006,0.0,1965.675,62.650000000000006,-1965.675,-1200.0,-3103.0249999999996
2026-02-04 04:00:00+00:00,1200.0,0.0,28.549999999999997,0.0,0.0,1965.625,-28.549999999999997,-1965.625,-1200.0,-3194.175
2026-02-04 05:00:00+00:00,1200.0,0.0,0.0,46.325,0.0,1961.375,46.325,-1961.375,-1200.0,-3115.05
2026-02-04 06:00:00+00:00,1200.0,0.0,0.0,99.175,0.0,1948.3,99.175,-1948.3,-1200.0,-3049.125
2026-02-04 07:00:00+00:00,1200.0,0.0,0.0,191.3,0.0,1958.65,191.3,-1958.65,-1200.0,-2967.3500000000004
2026-02-04 08:00:00+00:00,1200.0,0.0,0.0,252.925,0.0,1961.6,252.925,-1961.6,-1200.0,-2908.675
2026-02-04 09:00:00+00:00,1200.0,0.0,0.0,249.5,0.0,1967.85,249.5,-1967.85,-1200.0,-2918.35
2026-02-04 10:00:00+00:00,1200.0,0.0,0.0,369.85,0.0,1959.825,369.85,-1959.825,-1200.0,-2789.975
2026-02-04 11:00:00+00:00,1200.0,0.0,0.0,540.15,0.0,1957.525,540.15,-1957.525,-1200.0,-2617.375
2026-02-04 12:00:00+00:00,1200.0,0.0,0.0,592.9,0.0,1956.75,592.9,-1956.75,-1200.0,-2563.85
2026-02-04 13:00:00+00:00,1200.0,0.0,0.0,525.35,0.0,1959.425,525.35,-1959.425,-1200.0,-2634.075
2026-02-04 14:00:00+00:00,1200.0,0.0,0.0,524.8,0.0,1951.15,524.8,-1951.15,-1200.0,-2626.3500000000004
2026-02-04 15:00:00+00:00,1200.0,0.0,0.0,394.65,0.0,1955.525,394.65,-1955.525,-1200.0,-2760.875
2026-02-04 16:00:00+00:00,1200.0,0.0,0.0,512.0,0.0,1957.1,512.0,-1957.1,-1200.0,-2645.1
2026-02-04 17:00:00+00:00,1200.0,0.0,0.0,476.4,0.0,1957.875,476.4,-1957.875,-1200.0,-2681.475
2026-02-04 18:00:00+00:00,1200.0,0.0,0.0,660.0,0.0,1955.975,660.0,-1955.975,-1200.0,-2495.975
2026-02-04 19:00:00+00:00,1200.0,0.0,0.0,550.7249999999999,0.0,1955.075,550.7249999999999,-1955.075,-1200.0,-2604.3500000000004
2026-02-04 20:00:00+00:00,1200.0,0.0,0.0,184.15,0.0,1956.05,184.15,-1956.05,-1200.0,-2971.8999999999996
2026-02-04 21:00:00+00:00,1200.0,0.0,0.0,62.825,0.0,1962.25,62.825,-1962.25,-1200.0,-3099.425
2026-02-04 22:00:00+00:00,1200.0,0.0,0.0,205.2,0.0,1964.5,205.2,-1964.5,-1200.0,-2959.3
2026-02-04 23:00:00+00:00,1200.0,0.0,0.0,497.25,0.0,1958.325,497.25,-1958.325,-1200.0,-2661.075
2026-02-05 00:00:00+00:00,1139.05,0.0,0.0,731.7,0.0,1961.875,731.7,-1961.875,-1139.05,-2369.225
2026-02-05 01:00:00+00:00,959.275,0.0,0.0,1015.925,0.0,1963.425,1015.925,-1963.425,-959.275,-1906.775
2026-02-05 02:00:00+00:00,754.25,0.0,0.0,1016.0,0.0,1963.075,1016.0,-1963.075,-754.25,-1701.325
2026-02-05 03:00:00+00:00,805.675,0.0,0.0,1015.925,0.0,1956.15,1015.925,-1956.15,-805.675,-1745.9
2026-02-05 04:00:00+00:00,804.5,0.0,0.0,1016.0,0.0,1946.8,1016.0,-1946.8,-804.5,-1735.3
2026-02-05 05:00:00+00:00,731.35,0.0,0.0,1016.0,0.0,1951.125,1016.0,-1951.125,-731.35,-1666.475
2026-02-05 06:00:00+00:00,813.4,0.0,0.0,1015.825,0.0,1765.975,1015.825,-1765.975,-813.4,-1563.5499999999997
2026-02-05 07:00:00+00:00,796.075,0.0,0.0,1016.0,0.0,1717.725,1016.0,-1717.725,-796.075,-1497.8
2026-02-05 08:00:00+00:00,1020.15,0.0,0.0,1010.975,0.0,1655.525,1010.975,-1655.525,-1020.15,-1664.7
2026-02-05 09:00:00+00:00,874.575,0.0,0.0,1015.925,0.0,1624.85,1015.925,-1624.85,-874.575,-1483.5
2026-02-05 10:00:00+00:00,1126.5,0.0,0.0,998.25,0.0,1572.525,998.25,-1572.525,-1126.5,-1700.775
2026-02-05 11:00:00+00:00,1200.0,0.0,0.0,889.525,0.0,1549.875,889.525,-1549.875,-1200.0,-1860.35
2026-02-05 12:00:00+00:00,1200.0,0.0,0.0,653.9,0.0,1469.225,653.9,-1469.225,-1200.0,-2015.3249999999998
2026-02-05 13:00:00+00:00,1200.0,0.0,0.0,647.8,0.0,1427.9,647.8,-1427.9,-1200.0,-1980.1000000000001
2026-02-05 14:00:00+00:00,1200.0,0.0,0.0,559.6500000000001,0.0,1460.0,559.6500000000001,-1460.0,-1200.0,-2100.35
2026-02-05 15:00:00+00:00,1200.0,0.0,0.0,585.3,0.0,1481.7,585.3,-1481.7,-1200.0,-2096.4
2026-02-05 16:00:00+00:00,1200.0,0.0,0.0,658.45,0.0,1711.475,658.45,-1711.475,-1200.0,-2253.0249999999996
2026-02-05 17:00:00+00:00,1200.0,0.0,0.0,353.825,0.0,1748.05,353.825,-1748.05,-1200.0,-2594.225
2026-02-05 18:00:00+00:00,1200.0,0.0,0.0,439.8,0.0,1900.65,439.8,-1900.65,-1200.0,-2660.8500000000004
2026-02-05 19:00:00+00:00,1200.0,0.0,0.0,572.45,0.0,1921.9,572.45,-1921.9,-1200.0,-2549.45
2026-02-05 20:00:00+00:00,1200.0,0.0,0.0,262.3,0.0,1928.1,262.3,-1928.1,-1200.0,-2865.8
2026-02-05 21:00:00+00:00,1200.0,0.0,0.0,79.725,0.0,1929.825,79.725,-1929.825,-1200.0,-3050.1000000000004
2026-02-05 22:00:00+00:00,1200.0,0.0,0.0,204.625,0.0,1930.45,204.625,-1930.45,-1200.0,-2925.825
2026-02-05 23:00:00+00:00,1200.0,0.0,13.275,5.475,0.0,1935.325,-7.800000000000001,-1935.325,-1200.0,-3143.125
2026-02-06 00:00:00+00:00,1200.0,0.0,8.4,26.200000000000003,0.0,1935.625,17.800000000000004,-1935.625,-1200.0,-3117.825
2026-02-06 01:00:00+00:00,1200.0,0.0,0.0,40.975,0.0,1915.15,40.975,-1915.15,-1200.0,-3074.175
2026-02-06 02:00:00+00:00,1200.0,0.0,0.0,73.65,0.0,1849.625,73.65,-1849.625,-1200.0,-2975.975
2026-02-06 03:00:00+00:00,1200.0,0.0,0.0,252.77500000000003,0.0,1843.875,252.77500000000003,-1843.875,-1200.0,-2791.1
2026-02-06 04:00:00+00:00,1200.0,0.0,0.0,111.625,0.0,1934.85,111.625,-1934.85,-1200.0,-3023.225
2026-02-06 05:00:00+00:00,1200.0,0.0,0.0,376.325,0.0,1935.2,376.325,-1935.2,-1200.0,-2758.875
2026-02-06 06:00:00+00:00,1200.0,0.0,0.0,482.725,0.0,1933.0,482.725,-1933.0,-1200.0,-2650.275
2026-02-06 07:00:00+00:00,1200.0,0.0,0.0,590.65,0.0,1928.925,590.65,-1928.925,-1200.0,-2538.275
2026-02-06 08:00:00+00:00,1200.0,0.0,0.0,659.3499999999999,0.0,1935.0,659.3499999999999,-1935.0,-1200.0,-2475.65
2026-02-06 09:00:00+00:00,1200.0,0.0,0.0,767.95,0.0,1933.625,767.95,-1933.625,-1200.0,-2365.675
2026-02-06 10:00:00+00:00,1200.0,0.0,0.0,835.25,0.0,1941.075,835.25,-1941.075,-1200.0,-2305.825
2026-02-06 11:00:00+00:00,1200.0,0.0,0.0,857.375,0.0,1936.6,857.375,-1936.6,-1200.0,-2279.225
2026-02-06 12:00:00+00:00,1200.0,0.0,0.0,916.15,0.0,1935.95,916.15,-1935.95,-1200.0,-2219.8
2026-02-06 13:00:00+00:00,1200.0,0.0,0.0,792.2,0.0,1935.175,792.2,-1935.175,-1200.0,-2342.975
2026-02-06 14:00:00+00:00,1200.0,0.0,0.0,724.45,0.0,1933.1,724.45,-1933.1,-1200.0,-2408.6499999999996
2026-02-06 15:00:00+00:00,1200.0,0.0,0.0,980.8,0.0,1935.5,980.8,-1935.5,-1200.0,-2154.7
2026-02-06 16:00:00+00:00,1200.0,0.0,0.0,1016.0,0.0,1937.525,1016.0,-1937.525,-1200.0,-2121.525
2026-02-06 17:00:00+00:00,1200.0,0.0,0.0,1014.875,0.0,1940.725,1014.875,-1940.725,-1200.0,-2125.85
2026-02-06 18:00:00+00:00,1200.0,0.0,0.0,1015.525,0.0,1941.45,1015.525,-1941.45,-1200.0,-2125.925
2026-02-06 19:00:00+00:00,1200.0,0.0,0.0,1016.0,0.0,1944.05,1016.0,-1944.05,-1200.0,-2128.05
2026-02-06 20:00:00+00:00,1200.0,0.0,0.0,654.7750000000001,0.0,1947.85,654.7750000000001,-1947.85,-1200.0,-2493.075
2026-02-06 21:00:00+00:00,1200.0,0.0,0.0,855.825,0.0,1950.975,855.825,-1950.975,-1200.0,-2295.1499999999996
2026-02-06 22:00:00+00:00,1200.0,0.0,0.0,732.175,0.0,1957.325,732.175,-1957.325,-1200.0,-2425.15
2026-02-06 23:00:00+00:00,1200.0,0.0,0.0,606.1,0.0,1959.35,606.1,-1959.35,-1200.0,-2553.25
2026-02-07 00:00:00+00:00,1200.0,0.0,0.0,579.725,0.0,1962.225,579.725,-1962.225,-1200.0,-2582.5
2026-02-07 01:00:00+00:00,1200.0,0.0,0.0,629.9,0.0,1960.075,629.9,-1960.075,-1200.0,-2530.175
2026-02-07 02:00:00+00:00,1200.0,0.0,0.0,590.6,0.0,1964.625,590.6,-1964.625,-1200.0,-2574.025
2026-02-07 03:00:00+00:00,1200.0,0.0,0.0,511.175,0.0,1975.425,511.175,-1975.425,-1200.0,-2664.25
2026-02-07 04:00:00+00:00,1200.0,0.0,0.0,626.5,0.0,1962.775,626.5,-1962.775,-1200.0,-2536.275
2026-02-07 05:00:00+00:00,1200.0,0.0,0.0,674.125,0.0,1962.075,674.125,-1962.075,-1200.0,-2487.95
2026-02-07 06:00:00+00:00,1200.0,0.0,0.0,780.575,0.0,1959.05,780.575,-1959.05,-1200.0,-2378.475
2026-02-07 07:00:00+00:00,1200.0,0.0,0.0,911.475,0.0,1947.25,911.475,-1947.25,-1200.0,-2235.775
2026-02-07 08:00:00+00:00,1200.0,0.0,0.0,911.275,0.0,1919.0,911.275,-1919.0,-1200.0,-2207.725
2026-02-07 09:00:00+00:00,1192.1,0.0,0.0,907.275,0.0,1934.525,907.275,-1934.525,-1192.1,-2219.35
2026-02-07 10:00:00+00:00,1200.0,0.0,0.0,928.8,0.0,1935.7,928.8,-1935.7,-1200.0,-2206.9
2026-02-07 11:00:00+00:00,1200.0,0.0,0.0,998.1,0.0,1937.5,998.1,-1937.5,-1200.0,-2139.4
2026-02-07 12:00:00+00:00,1200.0,0.0,0.0,908.75,0.0,1939.525,908.75,-1939.525,-1200.0,-2230.775
2026-02-07 13:00:00+00:00,1200.0,0.0,0.0,915.475,0.0,1909.575,915.475,-1909.575,-1200.0,-2194.1
2026-02-07 14:00:00+00:00,1200.0,0.0,0.0,817.125,0.0,1875.95,817.125,-1875.95,-1200.0,-2258.825
2026-02-07 15:00:00+00:00,1200.0,0.0,0.0,808.975,0.0,1853.55,808.975,-1853.55,-1200.0,-2244.575
2026-02-07 16:00:00+00:00,1200.0,0.0,0.0,631.575,0.0,1835.05,631.575,-1835.05,-1200.0,-2403.475
