,NO_4_SE_2,SE_2_NO_4,NO_4_NO_3,NO_3_NO_4,NO_4_SE_1,SE_1_NO_4,NO_4_SE_2_net_export,NO_4_NO_3_net_export,NO_4_SE_1_net_export,Net Export
2026-02-19 17:00:00+00:00,1254.075,0.0,6.775,0.0,0.0,0.0,1254.075,6.775,0.0,1260.8500000000001
2026-02-19 18:00:00+00:00,1224.55,0.0,29.55,0.0,0.0,0.025,1224.55,29.55,-0.025,1254.0749999999998
2026-02-19 19:00:00+00:00,1027.825,0.0,206.7,0.0,0.15,0.0,1027.825,206.7,0.15,1234.6750000000002
2026-02-19 20:00:00+00:00,973.95,0.0,301.425,0.0,0.0,0.0,973.95,301.425,0.0,1275.375
2026-02-19 21:00:00+00:00,979.425,0.0,342.025,0.0,1.5,0.0,979.425,342.025,1.5,1322.9499999999998
2026-02-19 22:00:00+00:00,1130.775,0.0,290.375,0.0,0.0,0.0,1130.775,290.375,0.0,1421.15
2026-02-19 23:00:00+00:00,887.65,0.0,326.675,0.0,8.825,0.0,887.65,326.675,8.825,1223.15
2026-02-20 00:00:00+00:00,564.375,0.0,659.55,0.0,11.975,0.0,564.375,659.55,11.975,1235.8999999999999
2026-02-20 01:00:00+00:00,127.65,0.0,1039.525,0.0,11.125,0.0,127.65,1039.525,11.125,1178.3000000000002
2026-02-20 02:00:00+00:00,0.0,0.0,1167.2,0.0,0.0,0.05,0.0,1167.2,-0.05,1167.15
2026-02-20 03:00:00+00:00,26.35,0.0,1161.5,0.0,0.0,0.0,26.35,1161.5,0.0,1187.85
2026-02-20 04:00:00+00:00,22.65,0.0,1170.85,0.0,0.0,0.0,22.65,1170.85,0.0,1193.5
2026-02-20 05:00:00+00:00,164.35,0.0,932.05,0.0,0.125,0.025,164.35,932.05,0.1,1096.4999999999998
2026-02-20 06:00:00+00:00,231.725,0.0,744.975,0.0,0.0,0.1,231.725,744.975,-0.1,976.6
2026-02-20 07:00:00+00:00,122.75,0.0,854.325,0.0,0.225,0.0,122.75,854.325,0.225,977.3000000000001
2026-02-20 08:00:00+00:00,45.65,0.0,908.525,0.0,0.125,0.0,45.65,908.525,0.125,954.3
2026-02-20 09:00:00+00:00,0.0,0.0,957.625,0.0,0.0,0.0,0.0,957.625,0.0,957.625
2026-02-20 10:00:00+00:00,0.0,0.0,1004.2,0.0,0.0,0.0,0.0,1004.2,0.0,1004.2
2026-02-20 11:00:00+00:00,0.0,0.0,1041.0,0.0,0.0,0.15,0.0,1041.0,-0.15,1040.85
2026-02-20 12:00:00+00:00,0.0,0.0,933.35,0.0,37.15,0.0,0.0,933.35,37.15,970.5
2026-02-20 13:00:00+00:00,0.0,0.0,815.1,0.0,77.1,0.0,0.0,815.1,77.1,892.2
2026-02-20 14:00:00+00:00,0.0,0.025,804.3,0.0,39.3,0.075,-0.025,804.3,39.224999999999994,843.5
2026-02-20 15:00:00+00:00,0.0,0.0,817.225,0.0,7.575,0.25,0.0,817.225,7.325,824.5500000000001
2026-02-20 16:00:00+00:00,0.0,0.0,759.675,0.0,0.0,1.575,0.0,759.675,-1.575,758.0999999999999
2026-02-20 17:00:00+00:00,0.0,0.0,620.65,0.0,0.0,88.25,0.0,620.65,-88.25,532.4
2026-02-20 18:00:00+00:00,0.0,0.075,298.025,0.0,0.0,0.25,-0.075,298.025,-0.25,297.7
2026-02-20 19:00:00+00:00,0.0,22.05,137.45,0.0,0.0,0.1,-22.05,137.45,-0.1,115.3
2026-02-20 20:00:00+00:00,0.0,235.975,0.0,0.0,0.0,0.0,-235.975,0.0,0.0,-235.975
2026-02-20 21:00:00+00:00,0.0,271.175,0.0,0.0,0.0,0.0,-271.175,0.0,0.0,-271.175
2026-02-20 22:00:00+00:00,0.0,228.45,0.0,0.0,0.0,0.0,-228.45,0.0,0.0,-228.45
2026-02-20 23:00:00+00:00,0.0,60.125,39.475,0.0,0.0,129.5,-60.125,39.475,-129.5,-150.15
2026-02-21 00:00:00+00:00,0.0,259.825,0.0,0.0,0.0,0.0,-259.825,0.0,0.0,-259.825
2026-02-21 01:00:00+00:00,0.0,296.0,0.0,0.0,0.0,0.0,-296.0,0.0,0.0,-296.0
2026-02-21 02:00:00+00:00,0.0,379.075,0.0,0.0,0.0,0.0,-379.075,0.0,0.0,-379.075
2026-02-21 03:00:00+00:00,0.0,391.3,0.0,0.0,0.0,0.0,-391.3,0.0,0.0,-391.3
2026-02-21 04:00:00+00:00,0.0,335.975,0.0,0.0,0.0,0.0,-335.975,0.0,0.0,-335.975
2026-02-21 05:00:00+00:00,0.0,212.375,0.0,0.0,0.0,0.0,-212.375,0.0,0.0,-212.375
2026-02-21 06:00:00+00:00,0.0,27.55,177.325,0.0,0.0,0.0,-27.55,177.325,0.0,149.77499999999998
2026-02-21 07:00:00+00:00,0.0,0.0,418.6,0.0,0.0,0.0,0.0,418.6,0.0,418.6
2026-02-21 08:00:00+00:00,0.0,0.0,574.625,0.0,0.0,0.0,0.0,574.625,0.0,574.625
2026-02-21 09:00:00+00:00,0.0,0.0,571.025,0.0,0.0,0.0,0.0,571.025,0.0,571.025
2026-02-21 10:00:00+00:00,0.0,0.0,604.75,0.0,0.0,56.1,0.0,604.75,-56.1,548.65
2026-02-21 11:00:00+00:00,0.0,0.0,564.4,0.0,0.0,13.825,0.0,564.4,-13.825,550.5749999999999
2026-02-21 12:00:00+00:00,0.625,0.0,694.35,0.0,0.0,134.3,0.625,694.35,-134.3,560.675
2026-02-21 13:00:00+00:00,2.2,0.0,605.275,0.0,0.0,43.25,2.2,605.275,-43.25,564.225
2026-02-21 14:00:00+00:00,0.05,0.825,609.55,0.0,0.0,27.775,-0.7749999999999999,609.55,-27.775,581.0
2026-02-21 15:00:00+00:00,0.0,7.975,924.15,0.0,0.0,334.15,-7.975,924.15,-334.15,582.025
2026-02-21 16:00:00+00:00,0.0,0.175,891.3,0.0,0.0,254.375,-0.175,891.3,-254.375,636.75
2026-02-21 17:00:00+00:00,0.0,0.0,710.9,0.0,0.0,202.725,0.0,710.9,-202.725,508.17499999999995
2026-02-21 18:00:00+00:00,0.425,0.0,581.65,0.0,0.0,309.925,0.425,581.65,-309.925,272.1499999999999
2026-02-21 19:00:00+00:00,0.0,0.075,429.875,0.0,0.0,461.6,-0.075,429.875,-461.6,-31.80000000000001
2026-02-21 20:00:00+00:00,5.05,0.075,270.95,0.0,0.0,599.6,4.975,270.95,-599.6,-323.675
2026-02-21 21:00:00+00:00,0.175,0.0,100.825,0.0,0.0,548.5,0.175,100.825,-548.5,-447.5
2026-02-21 22:00:00+00:00,0.0,108.8,0.0,0.0,0.0,348.95,-108.8,0.0,-348.95,-457.75
2026-02-21 23:00:00+00:00,0.0,0.0,274.375,0.0,0.0,833.65,0.0,274.375,-833.65,-559.275
2026-02-22 00:00:00+00:00,0.8,0.0,380.7,0.0,0.0,917.375,0.8,380.7,-917.375,-535.875
2026-02-22 01:00:00+00:00,0.0,0.0,421.25,0.0,0.0,876.15,0.0,421.25,-876.15,-454.9
2026-02-22 02:00:00+00:00,1.525,0.0,567.25,0.0,0.0,975.6,1.525,567.25,-975.6,-406.82500000000005
2026-02-22 03:00:00+00:00,10.225,0.0,219.675,0.0,0.0,598.6,10.225,219.675,-598.6,-368.70000000000005
2026-02-22 04:00:00+00:00,8.35,0.0,278.9,0.0,0.0,667.4,8.35,278.9,-667.4,-380.15
2026-02-22 05:00:00+00:00,6.4,0.0,207.475,0.0,0.0,611.825,6.4,207.475,-611.825,-397.95000000000005
2026-02-22 06:00:00+00:00,0.0,0.0,805.35,0.0,0.0,993.575,0.0,805.35,-993.575,-188.22500000000002
2026-02-22 07:00:00+00:00,0.0,0.0,1076.125,0.0,0.0,784.175,0.0,1076.125,-784.175,291.95000000000005
2026-02-22 08:00:00+00:00,0.0,0.0,1156.975,0.0,0.0,538.975,0.0,1156.975,-538.975,617.9999999999999
2026-02-22 09:00:00+00:00,0.0,0.475,1287.3,0.0,0.0,504.375,-0.475,1287.3,-504.375,782.45
2026-02-22 10:00:00+00:00,0.0,0.525,1232.8,0.0,0.0,348.45,-0.525,1232.8,-348.45,883.8249999999998
2026-02-22 11:00:00+00:00,0.0,1.675,1221.2,0.0,0.0,326.15,-1.675,1221.2,-326.15,893.3750000000001
2026-02-22 12:00:00+00:00,0.0,2.025,1198.65,0.0,0.0,293.125,-2.025,1198.65,-293.125,903.5
2026-02-22 13:00:00+00:00,0.0,3.95,1239.175,0.0,0.0,272.7,-3.95,1239.175,-272.7,962.5249999999999
2026-02-22 14:00:00+00:00,0.05,1.225,1268.275,0.0,0.0,317.85,-1.175,1268.275,-317.85,949.2500000000001
2026-02-22 15:00:00+00:00,0.0,5.675,1150.725,0.0,0.0,228.65,-5.675,1150.725,-228.65,916.4
2026-02-22 16:00:00+00:00,0.0,0.675,1095.125,0.0,0.0,130.825,-0.675,1095.125,-130.825,963.625
2026-02-22 17:00:00+00:00,0.0,2.6,1142.05,0.0,0.0,175.975,-2.6,1142.05,-175.975,963.475
2026-02-22 18:00:00+00:00,0.0,0.0,1054.975,0.0,0.0,80.275,0.0,1054.975,-80.275,974.6999999999999
2026-02-22 19:00:00+00:00,0.0,0.0,998.05,0.0,0.0,40.625,0.0,998.05,-40.625,957.425
2026-02-22 20:00:00+00:00,5.625,0.0,1002.65,0.0,0.0,26.3,5.625,1002.65,-26.3,981.975
2026-02-22 21:00:00+00:00,2.75,0.075,905.425,0.0,0.625,0.0,2.675,905.425,0.625,908.7249999999999
2026-02-22 22:00:00+00:00,3.25,0.05,802.9,0.0,40.3,0.0,3.2,802.9,40.3,846.4
2026-02-22 23:00:00+00:00,2.75,0.0,806.45,0.0,17.125,0.05,2.75,806.45,17.075,826.2750000000001
2026-02-23 00:00:00+00:00,0.0,0.1,706.15,0.0,57.85,0.0,-0.1,706.15,57.85,763.9
2026-02-23 01:00:00+00:00,0.0,0.025,718.8,0.0,20.025,0.0,-0.025,718.8,20.025,738.8
2026-02-23 02:00:00+00:00,0.0,0.0,692.8,0.0,9.25,0.0,0.0,692.8,9.25,702.05
2026-02-23 03:00:00+00:00,0.0,0.0,729.7,0.0,9.075,0.0,0.0,729.7,9.075,738.7750000000001
2026-02-23 04:00:00+00:00,1.5,0.025,757.175,0.0,37.75,0.0,1.475,757.175,37.75,796.4
2026-02-23 05:00:00+00:00,8.65,0.0,1074.075,0.0,6.475,15.225,8.65,1074.075,-8.75,1073.9750000000001
2026-02-23 06:00:00+00:00,19.875,0.475,1107.85,0.0,0.0,0.025,19.4,1107.85,-0.025,1127.225
2026-02-23 07:00:00+00:00,0.0,16.25,1016.45,0.0,0.0,1.45,-16.25,1016.45,-1.45,998.75
2026-02-23 08:00:00+00:00,0.0,50.675,1021.3,0.0,0.0,0.0,-50.675,1021.3,0.0,970.625
2026-02-23 09:00:00+00:00,0.0,0.0,969.975,0.0,0.0,0.325,0.0,969.975,-0.325,969.65
2026-02-23 10:00:00+00:00,0.0,0.125,1064.3,0.0,0.0,0.175,-0.125,1064.3,-0.175,1064.0
2026-02-23 11:00:00+00:00,0.1,0.125,1070.225,0.0,0.0,0.025,-0.024999999999999994,1070.225,-0.025,1070.1749999999997
2026-02-23 12:00:00+00:00,0.0,0.3,1168.625,0.0,0.0,0.0,-0.3,1168.625,0.0,1168.325
2026-02-23 13:00:00+00:00,0.0,0.3,1190.675,0.0,0.0,46.7,-0.3,1190.675,-46.7,1143.675
2026-02-23 14:00:00+00:00,0.0,0.2,1106.225,0.0,0.0,19.775,-0.2,1106.225,-19.775,1086.2499999999998
2026-02-23 15:00:00+00:00,0.0,0.0,977.925,0.0,46.2,0.0,0.0,977.925,46.2,1024.125
2026-02-23 16:00:00+00:00,4.0,0.0,1007.2,0.0,39.9,0.0,4.0,1007.2,39.9,1051.1000000000001
2026-02-23 17:00:00+00:00,0.0,0.025,1014.45,0.0,41.2,0.0,-0.025,1014.45,41.2,1055.625
2026-02-23 18:00:00+00:00,2.125,0.025,997.225,0.0,43.6,0.0,2.1,997.225,43.6,1042.925
2026-02-23 19:00:00+00:00,2.7,0.025,946.3,0.0,54.2,0.0,2.6750000000000003,946.3,54.2,1003.175
2026-02-23 20:00:00+00:00,3.6,0.1,949.05,0.0,30.3,0.0,3.5,949.05,30.3,982.8499999999999
2026-02-23 21:00:00+00:00,8.7,0.05,1012.975,0.0,0.0,61.15,8.649999999999999,1012.975,-61.15,960.475
2026-02-23 22:00:00+00:00,9.1,0.0,1143.4,0.0,0.0,170.975,9.1,1143.4,-170.975,981.525
2026-02-23 23:00:00+00:00,0.0,0.025,1080.45,0.0,0.0,0.025,-0.025,1080.45,-0.025,1080.3999999999999
2026-02-24 00:00:00+00:00,0.0,0.0,1111.1,0.0,0.0,6.075,0.0,1111.1,-6.075,1105.0249999999999
2026-02-24 01:00:00+00:00,0.0,0.25,1128.5,0.0,0.0,67.175,-0.25,1128.5,-67.175,1061.075
2026-02-24 02:00:00+00:00,0.0,0.3,1084.0,0.0,0.0,58.55,-0.3,1084.0,-58.55,1025.15
2026-02-24 03:00:00+00:00,0.0,0.3,996.075,0.0,0.0,7.175,-0.3,996.075,-7.175,988.6000000000001
2026-02-24 04:00:00+00:00,150.025,0.075,845.775,0.0,0.0,0.075,149.95000000000002,845.775,-0.075,995.65
2026-02-24 05:00:00+00:00,393.775,0.0,531.95,0.0,0.0,0.1,393.775,531.95,-0.1,925.625
2026-02-24 06:00:00+00:00,464.55,0.0,402.4,0.0,0.0,0.025,464.55,402.4,-0.025,866.9250000000001
2026-02-24 07:00:00+00:00,499.85,0.0,415.45,0.0,0.0,0.0,499.85,415.45,0.0,915.3
2026-02-24 08:00:00+00:00,476.725,0.0,402.375,0.0,0.0,0.275,476.725,402.375,-0.275,878.825
2026-02-24 09:00:00+00:00,548.525,0.0,313.05,0.0,0.0,5.25,548.525,313.05,-5.25,856.325
2026-02-24 10:00:00+00:00,617.225,0.0,247.575,0.0,0.0,4.375,617.225,247.575,-4.375,860.425
2026-02-24 11:00:00+00:00,617.75,0.0,274.125,0.0,0.0,3.1,617.75,274.125,-3.1,888.775
2026-02-24 12:00:00+00:00,687.85,0.0,214.2,0.0,0.0,2.0,687.85,214.2,-2.0,900.05
2026-02-24 13:00:00+00:00,769.725,0.0,157.3,0.0,0.0,1.75,769.725,157.3,-1.75,925.2750000000001
2026-02-24 14:00:00+00:00,860.225,0.0,120.125,0.0,0.0,14.525,860.225,120.125,-14.525,965.825
2026-02-24 15:00:00+00:00,948.525,0.0,104.3,0.0,0.0,21.05,948.525,104.3,-21.05,1031.775
2026-02-24 16:00:00+00:00,1134.675,0.0,64.275,0.0,0.0,55.8,1134.675,64.275,-55.8,1143.15
2026-02-24 17:00:00+00:00,1146.65,0.0,42.55,0.0,0.0,26.55,1146.65,42.55,-26.55,1162.65
2026-02-24 18:00:00+00:00,1177.65,0.0,55.125,0.0,0.0,15.975,1177.65,55.125,-15.975,1216.8000000000002
2026-02-24 19:00:00+00:00,1253.675,0.0,0.0,0.0,0.0,17.4,1253.675,0.0,-17.4,1236.2749999999999
2026-02-24 20:00:00+00:00,1249.9,0.0,0.0,0.0,0.0,0.0,1249.9,0.0,0.0,1249.9
2026-02-24 21:00:00+00:00,1198.15,0.0,4.575,0.0,0.0,0.0,1198.15,4.575,0.0,1202.7250000000001
2026-02-24 22:00:00+00:00,1174.2,0.0,39.25,0.0,0.0,0.0,1174.2,39.25,0.0,1213.45
2026-02-24 23:00:00+00:00,1106.05,0.0,22.7,0.0,0.0,0.0,1106.05,22.7,0.0,1128.75
2026-02-25 00:00:00+00:00,1127.85,0.0,43.775,0.0,0.0,4.725,1127.85,43.775,-4.725,1166.9
2026-02-25 01:00:00+00:00,1200.625,0.0,0.0,0.0,0.0,0.0,1200.625,0.0,0.0,1200.625
2026-02-25 02:00:00+00:00,1214.55,0.0,10.325,0.0,0.0,0.0,1214.55,10.325,0.0,1224.875
2026-02-25 03:00:00+00:00,1241.275,0.0,53.0,0.0,1.525,0.025,1241.275,53.0,1.5,1295.775
2026-02-25 04:00:00+00:00,895.8,0.0,243.1,0.0,11.8,0.0,895.8,243.1,11.8,1150.6999999999998
2026-02-25 05:00:00+00:00,375.7,0.0,496.4,0.0,7.15,0.0,375.7,496.4,7.15,879.2499999999999
2026-02-25 06:00:00+00:00,98.475,0.0,606.4,0.0,9.125,0.0,98.475,606.4,9.125,714.0
2026-02-25 07:00:00+00:00,37.425,0.0,791.55,0.0,9.55,0.025,37.425,791.55,9.525,838.4999999999999
2026-02-25 08:00:00+00:00,20.775,0.0,935.0,0.0,0.0,0.075,20.775,935.0,-0.075,955.6999999999999
2026-02-25 09:00:00+00:00,0.0,0.0,910.075,0.0,0.0,0.05,0.0,910.075,-0.05,910.0250000000001
2026-02-25 10:00:00+00:00,0.0,0.0,478.0,0.0,0.0,59.025,0.0,478.0,-59.025,418.975
2026-02-25 11:00:00+00:00,6.925,0.0,441.95,0.0,0.1,0.0,6.925,441.95,0.1,448.975
2026-02-25 12:00:00+00:00,9.8,0.0,369.125,0.0,0.0,98.9,9.8,369.125,-98.9,280.025
2026-02-25 13:00:00+00:00,3.325,0.0,438.4,0.0,0.0,174.95,3.325,438.4,-174.95,266.775
2026-02-25 14:00:00+00:00,7.0,0.0,677.375,0.0,0.0,146.1,7.0,677.375,-146.1,538.275
2026-02-25 15:00:00+00:00,0.0,0.0,829.225,0.0,0.0,146.775,0.0,829.225,-146.775,682.45
2026-02-25 16:00:00+00:00,0.0,0.0,1024.875,0.0,0.0,144.7,0.0,1024.875,-144.7,880.175
2026-02-25 17:00:00+00:00,0.775,0.0,1219.75,0.0,0.0,300.75,0.775,1219.75,-300.75,919.7750000000001
2026-02-25 18:00:00+00:00,0.0,0.0,1221.675,0.0,0.0,479.225,0.0,1221.675,-479.225,742.4499999999999
2026-02-25 19:00:00+00:00,2.95,0.0,913.25,0.0,0.0,527.65,2.95,913.25,-527.65,388.55000000000007
2026-02-25 20:00:00+00:00,3.75,0.0,796.45,0.0,0.0,375.575,3.75,796.45,-375.575,424.62500000000006
2026-02-25 21:00:00+00:00,1.25,0.0,824.8,0.0,0.0,398.725,1.25,824.8,-398.725,427.32499999999993
2026-02-25 22:00:00+00:00,1.125,0.0,845.875,0.0,0.0,465.45,1.125,845.875,-465.45,381.55
2026-02-25 23:00:00+00:00,5.275,0.0,954.175,0.0,0.0,511.8,5.275,954.175,-511.8,447.6499999999999
2026-02-26 00:00:00+00:00,1.025,4.25,921.5,0.0,0.0,429.85,-3.225,921.5,-429.85,488.42499999999995
2026-02-26 01:00:00+00:00,0.0,2.0,956.625,0.0,0.0,355.275,-2.0,956.625,-355.275,599.35
2026-02-26 02:00:00+00:00,0.0,1.0,876.575,0.0,0.0,240.9,-1.0,876.575,-240.9,634.6750000000001
2026-02-26 03:00:00+00:00,0.0,1.075,728.875,0.0,0.025,1.1,-1.075,728.875,-1.0750000000000002,726.7249999999999
2026-02-26 04:00:00+00:00,1.6,0.175,747.875,0.0,129.2,0.0,1.425,747.875,129.2,878.5
2026-02-26 05:00:00+00:00,0.0,0.3,855.225,0.0,147.6,0.0,-0.3,855.225,147.6,1002.5250000000001
2026-02-26 06:00:00+00:00,85.0,0.0,988.45,0.0,47.525,0.05,85.0,988.45,47.475,1120.925
2026-02-26 07:00:00+00:00,98.575,0.0,871.675,0.0,0.0,0.05,98.575,871.675,-0.05,970.2
2026-02-26 08:00:00+00:00,0.0,0.3,821.5,0.0,115.675,0.0,-0.3,821.5,115.675,936.875
2026-02-26 09:00:00+00:00,0.0,0.3,646.825,0.0,71.325,0.0,-0.3,646.825,71.325,717.8500000000001
2026-02-26 10:00:00+00:00,0.0,0.3,526.4,0.0,9.35,0.0,-0.3,526.4,9.35,535.45
2026-02-26 11:00:00+00:00,0.0,0.3,440.575,0.0,0.0,0.0,-0.3,440.575,0.0,440.275
2026-02-26 12:00:00+00:00,0.0,0.0,545.525,0.0,0.0,0.0,0.0,545.525,0.0,545.525
2026-02-26 13:00:00+00:00,0.0,0.0,666.125,0.0,0.0,0.0,0.0,666.125,0.0,666.125
2026-02-26 14:00:00+00:00,0.0,0.0,1046.95,0.0,0.0,22.2,0.0,1046.95,-22.2,1024.75
2026-02-26 15:00:00+00:00,1.175,0.0,1211.775,0.0,0.0,102.625,1.175,1211.775,-102.625,1110.325
2026-02-26 16:00:00+00:00,1.975,0.0,1364.75,0.0,0.0,213.325,1.975,1364.75,-213.325,1153.3999999999999
2026-02-26 17:00:00+00:00,2.0,0.0,1280.225,0.0,0.0,86.85,2.0,1280.225,-86.85,1195.375
2026-02-26 18:00:00+00:00,1.975,0.0,1101.325,0.0,0.0,21.0,1.975,1101.325,-21.0,1082.3
2026-02-26 19:00:00+00:00,2.225,0.075,947.825,0.0,0.0,14.35,2.15,947.825,-14.35,935.625
2026-02-26 20:00:00+00:00,3.8,0.05,872.45,0.0,0.0,0.0,3.75,872.45,0.0,876.2
2026-02-26 21:00:00+00:00,18.95,0.0,726.3,0.0,1.05,0.0,18.95,726.3,1.05,746.3
2026-02-26 22:00:00+00:00,61.575,0.0,540.325,0.0,4.225,0.0,61.575,540.325,4.225,606.1250000000001
2026-02-26 23:00:00+00:00,0.0,0.0,797.025,0.0,0.0,0.0,0.0,797.025,0.0,797.025
2026-02-27 00:00:00+00:00,0.0,0.0,947.475,0.0,31.725,0.0,0.0,947.475,31.725,979.2
2026-02-27 01:00:00+00:00,0.0,0.0,966.025,0.0,53.325,0.0,0.0,966.025,53.325,1019.35
2026-02-27 02:00:00+00:00,0.0,0.0,1038.675,0.0,147.8,0.0,0.0,1038.675,147.8,1186.475
2026-02-27 03:00:00+00:00,0.0,0.0,1134.8,0.0,134.625,0.0,0.0,1134.8,134.625,1269.425
2026-02-27 04:00:00+00:00,0.0,0.0,1238.9,0.0,108.0,0.0,0.0,1238.9,108.0,1346.9
2026-02-27 05:00:00+00:00,44.125,0.0,1405.1,0.0,7.975,0.0,44.125,1405.1,7.975,1457.1999999999998
2026-02-27 06:00:00+00:00,220.175,0.0,1272.45,0.0,0.0,0.0,220.175,1272.45,0.0,1492.625
2026-02-27 07:00:00+00:00,377.375,0.0,923.275,0.0,63.925,0.0,377.375,923.275,63.925,1364.575
2026-02-27 08:00:00+00:00,0.0,141.875,1053.025,0.0,4.925,21.475,-141.875,1053.025,-16.55,894.6000000000001
2026-02-27 09:00:00+00:00,0.0,0.0,1079.175,0.0,36.075,0.0,0.0,1079.175,36.075,1115.25
2026-02-27 10:00:00+00:00,0.0,0.0,1115.525,0.0,43.425,0.0,0.0,1115.525,43.425,1158.95
2026-02-27 11:00:00+00:00,0.0,0.0,1116.05,0.0,31.725,0.0,0.0,1116.05,31.725,1147.7749999999999
2026-02-27 12:00:00+00:00,0.0,0.0,1219.8,0.0,59.725,0.0,0.0,1219.8,59.725,1279.5249999999999
2026-02-27 13:00:00+00:00,0.0,24.1,1538.9,0.0,10.675,6.25,-24.1,1538.9,4.425000000000001,1519.2250000000001
2026-02-27 14:00:00+00:00,0.0,78.025,1587.6,0.0,0.0,14.375,-78.025,1587.6,-14.375,1495.1999999999998
2026-02-27 15:00:00+00:00,506.875,0.0,1084.925,0.0,0.0,0.75,506.875,1084.925,-0.75,1591.05
2026-02-27 16:00:00+00:00,689.2,0.0,1002.325,0.0,0.0,0.0,689.2,1002.325,0.0,1691.525
2026-02-27 17:00:00+00:00,357.175,0.0,1350.525,0.0,0.0,0.0,357.175,1350.525,0.0,1707.7
2026-02-27 18:00:00+00:00,108.325,0.0,1512.425,0.0,3.0,0.0,108.325,1512.425,3.0,1623.75
2026-02-27 19:00:00+00:00,8.0,0.0,1474.825,0.0,9.125,0.0,8.0,1474.825,9.125,1491.95
2026-02-27 20:00:00+00:00,17.425,0.0,1443.4,0.0,0.5,0.0,17.425,1443.4,0.5,1461.325
2026-02-27 21:00:00+00:00,25.575,0.0,1393.3,0.0,3.075,0.0,25.575,1393.3,3.075,1421.95
2026-02-27 22:00:00+00:00,6.675,0.0,1316.875,0.0,5.5,0.0,6.675,1316.875,5.5,1329.05
2026-02-27 23:00:00+00:00,0.0,0.0,1291.675,0.0,0.0,0.0,0.0,1291.675,0.0,1291.675
2026-02-28 00:00:00+00:00,0.0,0.0,1151.15,0.0,0.0,0.0,0.0,1151.15,0.0,1151.15
2026-02-28 01:00:00+00:00,1.275,0.0,1122.325,0.0,1.975,0.0,1.275,1122.325,1.975,1125.575
2026-02-28 02:00:00+00:00,127.75,0.0,1023.2,0.0,0.3,0.0,127.75,1023.2,0.3,1151.25
2026-02-28 03:00:00+00:00,170.95,0.0,1080.175,0.0,0.0,0.0,170.95,1080.175,0.0,1251.125
2026-02-28 04:00:00+00:00,152.75,0.0,1085.4,0.0,18.5,0.0,152.75,1085.4,18.5,1256.65
2026-02-28 05:00:00+00:00,14.7,0.0,1229.05,0.0,0.0,84.7,14.7,1229.05,-84.7,1159.05
2026-02-28 06:00:00+00:00,22.525,0.0,1234.5,0.0,0.0,304.4,22.525,1234.5,-304.4,952.6250000000001
2026-02-28 07:00:00+00:00,1.3,0.0,1267.4,0.0,0.0,262.15,1.3,1267.4,-262.15,1006.5500000000001
2026-02-28 08:00:00+00:00,0.0,0.025,1272.4,0.0,0.0,226.35,-0.025,1272.4,-226.35,1046.025
2026-02-28 09:00:00+00:00,0.0,0.05,1294.0,0.0,0.0,202.45,-0.05,1294.0,-202.45,1091.5
2026-02-28 10:00:00+00:00,0.0,0.075,1266.05,0.0,0.0,149.175,-0.075,1266.05,-149.175,1116.8
2026-02-28 11:00:00+00:00,0.425,0.05,1190.375,0.0,0.0,40.55,0.375,1190.375,-40.55,1150.2
2026-02-28 12:00:00+00:00,0.0,0.125,1133.125,0.0,0.0,125.5,-0.125,1133.125,-125.5,1007.5
2026-02-28 13:00:00+00:00,0.05,0.075,1002.825,0.0,0.0,248.475,-0.024999999999999994,1002.825,-248.475,754.325
2026-02-28 14:00:00+00:00,0.1,0.0,1076.875,0.0,0.0,192.775,0.1,1076.875,-192.775,884.1999999999999
2026-02-28 15:00:00+00:00,156.1,0.0,881.975,0.0,0.0,69.9,156.1,881.975,-69.9,968.1750000000001
2026-02-28 16:00:00+00:00,0.0,0.0,1204.05,0.0,0.0,129.725,0.0,1204.05,-129.725,1074.325
2026-02-28 17:00:00+00:00,0.0,0.025,1227.975,0.0,0.0,183.95,-0.025,1227.975,-183.95,1043.9999999999998
2026-02-28 18:00:00+00:00,0.0,0.025,1178.4,0.0,0.0,192.35,-0.025,1178.4,-192.35,986.025
2026-02-28 19:00:00+00:00,4.85,0.025,1153.475,0.0,0.0,378.775,4.824999999999999,1153.475,-378.775,779.525
2026-02-28 20:00:00+00:00,20.3,0.0,1152.575,0.0,0.0,462.05,20.3,1152.575,-462.05,710.825
2026-02-28 21:00:00+00:00,22.775,0.0,1226.6,0.0,0.0,398.575,22.775,1226.6,-398.575,850.8
2026-02-28 22:00:00+00:00,6.625,0.0,1133.025,0.0,0.0,433.7,6.625,1133.025,-433.7,705.95
2026-02-28 23:00:00+00:00,18.85,0.0,969.5,0.0,0.0,1084.4,18.85,969.5,-1084.4,-96.05000000000007
2026-03-01 00:00:00+00:00,20.15,0.0,919.975,0.0,0.0,1078.7,20.15,919.975,-1078.7,-138.57500000000005
2026-03-01 01:00:00+00:00,25.875,0.35,823.225,0.0,0.0,893.05,25.525,823.225,-893.05,-44.299999999999955
2026-03-01 02:00:00+00:00,0.025,3.325,867.6,0.0,0.0,623.55,-3.3000000000000003,867.6,-623.55,240.7500000000001
2026-03-01 03:00:00+00:00,0.0,3.5,790.025,0.0,0.0,538.25,-3.5,790.025,-538.25,248.27499999999998
2026-03-01 04:00:00+00:00,0.0,4.025,723.6,0.0,0.0,472.65,-4.025,723.6,-472.65,246.92500000000007
