,AT_SI,SI_AT,HU_SI,SI_HU,IT_NORD_SI,SI_IT_NORD,SI_HR,HR_SI,SI_AT_net_export,SI_HR_net_export,SI_IT_NORD_net_export,SI_HU_net_export,Net Export
2026-01-16 00:00:00+00:00,759.6,128.075,401.25,44.5,71.1,450.3,457.55,227.35,-631.5250000000001,230.20000000000002,379.20000000000005,-356.75,-378.875
2026-01-16 01:00:00+00:00,911.725,20.15,328.5,111.675,98.45,602.3,404.35,178.75,-891.575,225.60000000000002,503.84999999999997,-216.825,-378.95000000000005
2026-01-16 02:00:00+00:00,807.9,17.65,342.70000000000005,132.275,130.225,603.8,351.1,220.8,-790.25,130.3,473.57499999999993,-210.42500000000004,-396.8000000000002
2026-01-16 03:00:00+00:00,937.1,20.1,367.875,2.375,0.0,606.65,383.475,129.8,-917.0,253.675,606.65,-365.5,-422.17500000000007
2026-01-16 04:00:00+00:00,910.975,37.725,175.67499999999998,68.2,170.89999999999998,400.45,513.65,123.85,-873.25,389.79999999999995,229.55,-107.47499999999998,-361.375
2026-01-16 05:00:00+00:00,555.825,137.475,194.6,188.15,525.125,242.54999999999998,577.925,182.02499999999998,-418.35,395.9,-282.57500000000005,-6.449999999999989,-311.4750000000001
2026-01-16 06:00:00+00:00,503.85,27.475,7.3,364.175,664.925,11.775,784.2,148.55,-476.375,635.6500000000001,-653.15,356.875,-136.9999999999999
2026-01-16 07:00:00+00:00,613.525,2.175,47.55,356.875,660.0,0.0,1027.55,137.0,-611.35,890.55,-660.0,309.325,-71.47500000000008
2026-01-16 08:00:00+00:00,806.65,0.0,5.0,378.25,660.0,0.0,1099.15,133.0,-806.65,966.1500000000001,-660.0,373.25,-127.24999999999989
2026-01-16 09:00:00+00:00,831.225,0.0,15.024999999999999,332.025,660.0,0.0,1036.775,128.0,-831.225,908.7750000000001,-660.0,317.0,-265.44999999999993
2026-01-16 10:00:00+00:00,781.975,0.0,49.75,274.125,717.575,57.575,995.325,139.3,-781.975,856.0250000000001,-660.0,224.375,-361.57499999999993
2026-01-16 11:00:00+00:00,577.45,252.39999999999998,329.8,327.05,788.0,0.0,987.175,160.8,-325.05000000000007,826.375,-788.0,-2.75,-289.42500000000007
2026-01-16 12:00:00+00:00,619.525,0.125,16.35,346.625,775.0,0.0,909.15,116.0,-619.4,793.15,-775.0,330.275,-270.975
2026-01-16 13:00:00+00:00,665.8,7.675,35.75,488.025,795.4,7.4,874.025,111.0,-658.125,763.025,-788.0,452.275,-230.82500000000005
2026-01-16 14:00:00+00:00,577.875,0.0,18.45,529.05,660.0,0.0,832.45,107.0,-577.875,725.45,-660.0,510.59999999999997,-1.8249999999999886
2026-01-16 15:00:00+00:00,773.8,61.675,1.65,666.325,660.0,0.0,930.15,128.3,-712.125,801.8499999999999,-660.0,664.6750000000001,94.39999999999998
2026-01-16 16:00:00+00:00,974.675,29.3,31.975,627.3,467.7,80.775,1003.55,129.925,-945.375,873.625,-386.92499999999995,595.3249999999999,136.64999999999998
2026-01-16 17:00:00+00:00,888.65,176.64999999999998,153.35,602.025,617.8,111.7,976.1500000000001,122.55,-712.0,853.6000000000001,-506.09999999999997,448.67499999999995,84.17500000000013
2026-01-16 18:00:00+00:00,872.675,36.825,82.75,521.575,660.0,82.025,955.8000000000001,103.2,-835.8499999999999,852.6,-577.975,438.82500000000005,-122.39999999999986
2026-01-16 19:00:00+00:00,871.5,220.375,53.8,340.35,612.075,78.75,793.4,105.7,-651.125,687.6999999999999,-533.325,286.55,-210.2000000000001
2026-01-16 20:00:00+00:00,1098.85,200.475,14.725000000000001,311.675,579.5,147.925,860.45,92.55,-898.3749999999999,767.9000000000001,-431.575,296.95,-265.09999999999974
2026-01-16 21:00:00+00:00,912.45,279.3,133.075,136.7,541.75,193.14999999999998,795.425,100.75,-633.1500000000001,694.675,-348.6,3.625,-283.45000000000016
2026-01-16 22:00:00+00:00,838.9,159.725,560.2,0.0,1.25,488.0,580.8,151.875,-679.175,428.92499999999995,486.75,-560.2,-323.70000000000005
2026-01-16 23:00:00+00:00,815.875,227.725,380.425,40.85,203.85,619.9,368.15,116.425,-588.15,251.72499999999997,416.04999999999995,-339.575,-259.95000000000005
2026-01-17 00:00:00+00:00,849.5250000000001,187.375,499.525,11.625,3.125,611.0,355.55,189.4,-662.1500000000001,166.15,607.875,-487.9,-376.0250000000001
2026-01-17 01:00:00+00:00,844.925,193.475,470.65,24.9,0.75,611.0,363.525,204.225,-651.4499999999999,159.29999999999998,610.25,-445.75,-327.65
2026-01-17 02:00:00+00:00,877.75,249.8,539.675,31.7,8.975,675.975,366.1,212.1,-627.95,154.00000000000003,667.0,-507.97499999999997,-314.925
2026-01-17 03:00:00+00:00,874.95,273.375,502.42499999999995,3.15,0.0,667.0,351.125,235.1,-601.575,116.025,667.0,-499.275,-317.82500000000005
2026-01-17 04:00:00+00:00,947.85,193.025,461.825,2.575,0.0,667.0,368.6,173.875,-754.825,194.72500000000002,667.0,-459.25,-352.35
2026-01-17 05:00:00+00:00,1091.825,3.0,212.35,29.775000000000002,9.525,666.85,403.95,100.975,-1088.825,302.975,657.325,-182.575,-311.09999999999997
2026-01-17 06:00:00+00:00,1134.725,400.575,593.575,0.475,31.8,750.6,378.925,143.925,-734.1499999999999,235.0,718.8000000000001,-593.1,-373.4499999999998
2026-01-17 07:00:00+00:00,1028.425,243.75,433.17499999999995,0.6,73.575,745.0,370.97499999999997,171.375,-784.675,199.59999999999997,671.425,-432.57499999999993,-346.225
2026-01-17 08:00:00+00:00,887.175,19.275,419.175,95.825,145.3,678.0,538.9,199.275,-867.9,339.625,532.7,-323.35,-318.92499999999995
2026-01-17 09:00:00+00:00,825.875,1.1,584.625,371.875,213.375,678.0,439.225,276.075,-824.775,163.15000000000003,464.625,-212.75,-409.75
2026-01-17 10:00:00+00:00,639.65,248.875,641.7,251.225,560.025,678.0,374.075,228.625,-390.775,145.45,117.97500000000002,-390.475,-517.825
2026-01-17 11:00:00+00:00,504.075,82.375,761.925,211.8,398.875,764.8,395.275,297.525,-421.7,97.75,365.92499999999995,-550.125,-508.15000000000003
2026-01-17 12:00:00+00:00,391.075,178.35,767.625,285.4,462.925,758.025,351.375,355.7,-212.725,-4.324999999999989,295.09999999999997,-482.225,-404.17500000000007
2026-01-17 13:00:00+00:00,646.125,407.475,502.82500000000005,100.8,587.675,766.05,443.85,221.075,-238.64999999999998,222.77500000000003,178.375,-402.02500000000003,-239.52499999999998
2026-01-17 14:00:00+00:00,540.825,6.324999999999999,76.6,404.225,614.425,290.6,650.0,125.9,-534.5,524.1,-323.82499999999993,327.625,-6.599999999999909
2026-01-17 15:00:00+00:00,559.15,55.025,26.3,691.675,675.525,49.825,740.05,99.3,-504.125,640.75,-625.6999999999999,665.375,176.30000000000007
2026-01-17 16:00:00+00:00,739.975,584.4749999999999,38.5,394.75,752.7,104.55,717.45,94.6,-155.5000000000001,622.85,-648.1500000000001,356.25,175.44999999999982
2026-01-17 17:00:00+00:00,843.825,490.875,8.8,299.1,689.025,420.85,689.125,96.3,-352.95000000000005,592.825,-268.17499999999995,290.3,262.00000000000006
2026-01-17 18:00:00+00:00,954.525,139.725,9.424999999999999,186.525,566.3,774.4,667.4,93.35,-814.8,574.05,208.10000000000002,177.1,144.45000000000002
2026-01-17 19:00:00+00:00,1231.525,20.950000000000003,40.375,130.9,199.225,784.525,633.8499999999999,95.425,-1210.575,538.425,585.3,90.525,3.6749999999998693
2026-01-17 20:00:00+00:00,1163.2,61.35,70.65,141.825,317.375,431.625,773.55,80.25,-1101.8500000000001,693.3,114.25,71.17499999999998,-223.1250000000002
2026-01-17 21:00:00+00:00,956.375,73.425,368.05,49.625,25.575,688.625,396.25,137.825,-882.95,258.425,663.05,-318.425,-279.90000000000015
2026-01-17 22:00:00+00:00,431.85,21.25,490.79999999999995,7.0,0.0,580.0,372.05,277.225,-410.6,94.82499999999999,580.0,-483.79999999999995,-219.575
2026-01-17 23:00:00+00:00,468.4,0.0,563.4,0.5,0.95,632.0,383.0,299.7,-468.4,83.30000000000001,631.05,-562.9,-316.95
2026-01-18 00:00:00+00:00,438.425,3.5,578.4,2.1750000000000003,0.0,632.0,444.34999999999997,367.575,-434.925,76.77499999999998,632.0,-576.225,-302.37500000000006
2026-01-18 01:00:00+00:00,468.275,1.125,510.1,36.824999999999996,0.0,632.0,405.25,374.55,-467.15,30.69999999999999,632.0,-473.27500000000003,-277.725
2026-01-18 02:00:00+00:00,587.95,48.1,337.875,1.0,19.925,581.0,365.125,306.45,-539.85,58.67500000000001,561.075,-336.875,-256.97499999999997
2026-01-18 03:00:00+00:00,658.05,45.775000000000006,300.77500000000003,3.5500000000000003,26.775,581.0,374.025,294.5,-612.275,79.52499999999998,554.225,-297.225,-275.75
2026-01-18 04:00:00+00:00,762.3,76.7,258.925,14.9,132.3,581.0,446.0,286.55,-685.5999999999999,159.45,448.7,-244.025,-321.4749999999999
2026-01-18 05:00:00+00:00,877.5,359.625,259.875,62.8,381.125,581.0,388.175,230.5,-517.875,157.675,199.875,-197.075,-357.4
2026-01-18 06:00:00+00:00,894.225,118.375,214.275,202.05,299.325,624.95,419.525,194.3,-775.85,225.22499999999997,325.62500000000006,-12.224999999999994,-237.22499999999994
2026-01-18 07:00:00+00:00,809.925,863.65,440.65,291.75,1226.2,754.125,473.65,221.1,53.72500000000002,252.54999999999998,-472.07500000000005,-148.89999999999998,-314.70000000000005
2026-01-18 08:00:00+00:00,636.225,548.9,549.575,10.75,306.85,477.0,351.025,231.57500000000002,-87.32500000000005,119.44999999999996,170.14999999999998,-538.825,-336.5500000000002
2026-01-18 09:00:00+00:00,499.29999999999995,837.575,1135.75,1.0,58.974999999999994,477.0,352.8,518.3,338.2750000000001,-165.49999999999994,418.025,-1134.75,-543.9499999999998
2026-01-18 10:00:00+00:00,551.3,1088.225,1064.95,12.7,332.325,477.0,352.45,551.95,536.925,-199.50000000000006,144.675,-1052.25,-570.1500000000001
2026-01-18 11:00:00+00:00,525.125,706.675,1198.225,7.225,0.0,651.25,351.0,498.0,181.54999999999995,-147.0,651.25,-1191.0,-505.20000000000005
2026-01-18 12:00:00+00:00,517.75,296.125,828.95,24.45,2.225,594.225,351.825,354.8,-221.625,-2.9750000000000227,592.0,-804.5,-437.1
2026-01-18 13:00:00+00:00,712.125,607.55,550.775,168.3,398.45,530.075,425.7,251.675,-104.57500000000005,174.02499999999998,131.62500000000006,-382.47499999999997,-181.39999999999998
2026-01-18 14:00:00+00:00,827.775,49.0,91.375,265.175,372.05,513.575,596.9000000000001,215.89999999999998,-778.775,381.0000000000001,141.52500000000003,173.8,-82.44999999999982
2026-01-18 15:00:00+00:00,699.45,0.44999999999999996,4.775,564.275,386.5,209.625,524.9,73.75,-699.0,451.15,-176.875,559.5,134.77499999999998
2026-01-18 16:00:00+00:00,923.6,268.725,0.125,344.0,345.625,362.1,545.3,73.275,-654.875,472.025,16.475000000000023,343.875,177.5
2026-01-18 17:00:00+00:00,788.975,177.02499999999998,21.25,577.25,569.575,0.3,995.175,75.4,-611.95,919.775,-569.2750000000001,556.0,294.54999999999984
2026-01-18 18:00:00+00:00,1211.9,3.675,0.0,294.2,240.57500000000002,540.25,777.775,75.025,-1208.2250000000001,702.75,299.67499999999995,294.2,88.3999999999998
2026-01-18 19:00:00+00:00,1203.75,4.5,103.775,188.45,352.15,573.425,778.175,95.075,-1199.25,683.0999999999999,221.27499999999998,84.67499999999998,-210.20000000000013
2026-01-18 20:00:00+00:00,1225.175,226.5,64.925,60.775,416.725,692.0,437.425,102.5,-998.675,334.925,275.275,-4.149999999999999,-392.625
2026-01-18 21:00:00+00:00,1049.75,453.25,525.675,13.325,287.125,692.0,506.1,199.35000000000002,-596.5,306.75,404.875,-512.3499999999999,-397.2249999999999
2026-01-18 22:00:00+00:00,775.675,277.45,623.9,63.125,63.825,755.45,373.0,336.95,-498.22499999999997,36.05000000000001,691.625,-560.775,-331.32499999999993
2026-01-18 23:00:00+00:00,680.175,5.949999999999999,416.2,2.575,0.0,499.0,380.825,89.775,-674.2249999999999,291.04999999999995,499.0,-413.625,-297.79999999999995
2026-01-19 00:00:00+00:00,587.85,64.1,465.5,1.4,0.0,499.0,370.55,144.25,-523.75,226.3,499.0,-464.1,-262.55
2026-01-19 01:00:00+00:00,676.3,78.725,446.85,34.300000000000004,0.0,499.0,354.85,204.4,-597.5749999999999,150.45000000000002,499.0,-412.55,-360.6749999999999
2026-01-19 02:00:00+00:00,792.3249999999999,53.975,415.725,77.1,0.0,553.0,363.9,201.3,-738.3499999999999,162.59999999999997,553.0,-338.625,-361.375
2026-01-19 03:00:00+00:00,894.5,102.9,362.8,2.425,34.325,553.275,351.625,143.275,-791.6,208.35,518.9499999999999,-360.375,-424.67500000000007
2026-01-19 04:00:00+00:00,807.95,75.775,384.075,46.325,60.55,445.35,398.825,134.025,-732.1750000000001,264.79999999999995,384.8,-337.75,-420.3250000000001
2026-01-19 05:00:00+00:00,1266.15,359.825,129.825,274.9,641.2249999999999,277.625,710.825,120.225,-906.325,590.6,-363.5999999999999,145.075,-534.25
2026-01-19 06:00:00+00:00,898.225,6.85,0.15,449.825,756.9,5.2,819.725,126.4,-891.375,693.325,-751.6999999999999,449.675,-500.0749999999999
2026-01-19 07:00:00+00:00,875.05,186.775,81.875,223.925,432.725,147.625,504.4,151.975,-688.275,352.42499999999995,-285.1,142.05,-478.90000000000003
2026-01-19 08:00:00+00:00,719.1,367.90000000000003,400.825,78.94999999999999,288.875,363.0,369.625,369.6,-351.2,0.024999999999977263,74.125,-321.875,-598.925
2026-01-19 09:00:00+00:00,548.35,843.9,880.675,16.675,475.5,702.0,354.125,755.675,295.54999999999995,-401.54999999999995,226.5,-864.0,-743.5
2026-01-19 10:00:00+00:00,438.125,7.7,786.625,160.775,92.75,702.0,352.17499999999995,626.675,-430.425,-274.5,609.25,-625.85,-721.525
2026-01-19 11:00:00+00:00,614.075,9.2,813.9,65.05,0.0,731.0,352.1,601.975,-604.875,-249.875,731.0,-748.85,-872.6
2026-01-19 12:00:00+00:00,682.525,556.375,932.575,2.725,18.775,731.0,351.75,679.775,-126.14999999999998,-328.025,712.225,-929.85,-671.8
2026-01-19 13:00:00+00:00,1064.525,382.15,639.925,22.225,138.375,730.175,364.225,241.45,-682.3750000000001,122.77500000000003,591.8,-617.6999999999999,-585.5000000000001
2026-01-19 14:00:00+00:00,1299.8,178.9,85.7,322.75,37.5,220.2,598.1,235.14999999999998,-1120.8999999999999,362.95000000000005,182.7,237.05,-338.19999999999976
2026-01-19 15:00:00+00:00,1289.375,102.725,0.125,544.5,45.75,140.5,763.4,164.25,-1186.65,599.15,94.75,544.375,51.624999999999886
2026-01-19 16:00:00+00:00,1282.25,19.5,0.1,596.75,75.0,0.725,864.15,132.1,-1262.75,732.05,-74.275,596.65,-8.325000000000045
2026-01-19 17:00:00+00:00,1342.375,66.15,3.3,598.25,75.0,7.0,884.025,149.175,-1276.225,734.8499999999999,-68.0,594.95,-14.424999999999955
2026-01-19 18:00:00+00:00,1252.125,5.325,10.0,659.5,332.0,10.125,957.975,109.0,-1246.8,848.975,-321.875,649.5,-70.19999999999993
2026-01-19 19:00:00+00:00,1174.1,0.6,6.55,563.25,582.0,21.4,874.275,105.25,-1173.5,769.025,-560.6,556.7,-408.375
2026-01-19 20:00:00+00:00,1302.95,3.95,43.2,314.25,351.425,218.45,734.8,134.125,-1299.0,600.675,-132.97500000000002,271.05,-560.25
2026-01-19 21:00:00+00:00,1759.675,4.2,131.175,63.724999999999994,24.0,697.125,631.075,85.75,-1755.475,545.325,673.125,-67.45000000000002,-604.4749999999999
2026-01-19 22:00:00+00:00,1473.6,0.275,226.575,16.25,10.75,588.0,492.125,82.225,-1473.3249999999998,409.9,577.25,-210.325,-696.4999999999998
2026-01-19 23:00:00+00:00,1492.6,6.1,161.05,9.65,17.2,700.35,456.7,82.275,-1486.5,374.42499999999995,683.15,-151.4,-580.325
2026-01-20 00:00:00+00:00,1473.625,9.125,123.97500000000001,12.0,0.0,688.0,399.725,80.725,-1464.5,319.0,688.0,-111.97500000000001,-569.475
2026-01-20 01:00:00+00:00,1513.6,0.65,94.35,18.925,0.0,688.0,401.375,81.8,-1512.9499999999998,319.575,688.0,-75.425,-580.7999999999997
2026-01-20 02:00:00+00:00,1527.475,6.0,55.225,1.725,11.3,677.0,425.35,82.8,-1521.475,342.55,665.7,-53.5,-566.7249999999999
2026-01-20 03:00:00+00:00,1406.8,0.0,30.775,126.675,50.025,517.05,558.0999999999999,82.975,-1406.8,475.1249999999999,467.025,95.9,-368.7500000000001
2026-01-20 04:00:00+00:00,1510.8249999999998,3.825,36.625,286.575,252.325,570.9,606.525,93.375,-1506.9999999999998,513.15,318.575,249.95,-425.3249999999999
2026-01-20 05:00:00+00:00,1680.725,0.0,3.025,461.7,160.275,218.325,784.05,122.675,-1680.725,661.375,58.04999999999998,458.675,-502.62499999999994
2026-01-20 06:00:00+00:00,1545.125,10.9,48.300000000000004,602.225,75.0,184.2,888.8,156.35,-1534.225,732.4499999999999,109.19999999999999,553.9250000000001,-138.64999999999998
2026-01-20 07:00:00+00:00,982.35,7.55,62.85,276.475,56.25,275.725,574.825,175.975,-974.8000000000001,398.85,219.47500000000002,213.62500000000003,-142.85
2026-01-20 08:00:00+00:00,1094.825,0.2,256.65,164.60000000000002,18.75,598.325,413.35,245.45,-1094.625,167.90000000000003,579.575,-92.04999999999995,-439.1999999999998
2026-01-20 09:00:00+00:00,800.5,0.9749999999999999,685.3,49.550000000000004,71.7,790.7,392.5,409.1,-799.525,-16.600000000000023,719.0,-635.75,-732.875
2026-01-20 10:00:00+00:00,824.7,0.375,731.925,17.65,0.0,719.0,354.025,459.85,-824.325,-105.82500000000005,719.0,-714.275,-925.4250000000001
2026-01-20 11:00:00+00:00,782.5,0.325,742.2,1.925,0.0,731.0,358.525,491.275,-782.175,-132.75,731.0,-740.2750000000001,-924.2
2026-01-20 12:00:00+00:00,966.375,0.65,632.825,5.175,0.0,731.0,351.0,442.825,-965.725,-91.82499999999999,731.0,-627.6500000000001,-954.2
2026-01-20 13:00:00+00:00,1168.2,0.375,404.175,98.65,150.575,705.45,400.45,242.025,-1167.825,158.42499999999998,554.875,-305.525,-760.0500000000001
2026-01-20 14:00:00+00:00,1751.05,1.3,70.45,524.7,56.325,359.625,834.775,119.6,-1749.75,715.175,303.3,454.25000000000006,-277.02500000000003
2026-01-20 15:00:00+00:00,1839.075,2.05,0.9,652.75,75.0,352.325,1029.4,127.8,-1837.025,901.6000000000001,277.325,651.85,-6.249999999999886
2026-01-20 16:00:00+00:00,1301.9,4.05,0.375,589.5,75.2,4.324999999999999,936.825,110.55,-1297.8500000000001,826.2750000000001,-70.875,589.125,46.674999999999955
2026-01-20 17:00:00+00:00,1359.7,1.45,10.2,565.5,81.85,6.85,1007.525,112.125,-1358.25,895.4,-75.0,555.3,17.449999999999932
2026-01-20 18:00:00+00:00,1320.475,0.22499999999999998,0.15000000000000002,518.0,78.025,3.025,933.25,104.125,-1320.25,829.125,-75.0,517.85,-48.27499999999998
2026-01-20 19:00:00+00:00,1438.175,0.175,4.15,421.0,268.975,85.6,1014.575,97.2,-1438.0,917.375,-183.37500000000003,416.85,-287.15
2026-01-20 20:00:00+00:00,1528.975,0.22499999999999998,6.425000000000001,323.0,265.5,188.4,817.625,94.475,-1528.75,723.15,-77.1,316.575,-566.125
2026-01-20 21:00:00+00:00,1947.2749999999999,2.075,194.125,55.625,66.85,631.6500000000001,939.2,91.125,-1945.1999999999998,848.075,564.8000000000001,-138.5,-670.8249999999997
2026-01-20 22:00:00+00:00,1823.1,0.15,105.45,27.349999999999998,20.975,566.65,845.0,81.0,-1822.9499999999998,764.0,545.675,-78.10000000000001,-591.3749999999999
2026-01-20 23:00:00+00:00,1814.475,4.1499999999999995,58.2,18.95,1.5,633.425,681.65,125.14999999999999,-1810.3249999999998,556.5,631.925,-39.25,-661.1499999999999
2026-01-21 00:00:00+00:00,1775.6,11.85,6.375,22.325,10.0,646.0,611.35,120.44999999999999,-1763.75,490.90000000000003,636.0,15.95,-620.8999999999999
2026-01-21 01:00:00+00:00,1789.6,19.025,15.424999999999999,24.85,0.0,636.0,608.875,93.35,-1770.5749999999998,515.525,636.0,9.425000000000002,-609.6249999999998
2026-01-21 02:00:00+00:00,1840.175,2.425,2.225,92.725,0.0,619.0,655.2,93.2,-1837.75,562.0,619.0,90.5,-566.25
2026-01-21 03:00:00+00:00,1774.475,0.675,110.35,118.575,0.0,571.4,718.975,123.075,-1773.8,595.9,571.4,8.225000000000009,-598.2750000000001
2026-01-21 04:00:00+00:00,1425.8,0.3,69.125,378.925,291.8,217.60000000000002,840.6,185.6,-1425.5,655.0,-74.19999999999999,309.8,-534.9000000000001
2026-01-21 05:00:00+00:00,1556.85,0.35,40.45,465.375,218.5,94.02499999999999,863.2750000000001,198.32500000000002,-1556.5,664.95,-124.47500000000001,424.925,-591.0999999999999
2026-01-21 06:00:00+00:00,1471.625,68.05,0.0,473.0,75.9,0.9,965.5,204.125,-1403.575,761.375,-75.0,473.0,-244.20000000000005
2026-01-21 07:00:00+00:00,1546.775,148.29999999999998,3.3,200.0,172.825,323.925,882.525,137.0,-1398.4750000000001,745.525,151.10000000000002,196.7,-305.15000000000015
2026-01-21 08:00:00+00:00,1829.8,0.875,103.0,22.675,78.625,656.0,763.375,161.5,-1828.925,601.875,577.375,-80.325,-730.0
2026-01-21 09:00:00+00:00,1440.625,0.625,272.7,59.2,764.45,652.525,1326.3,460.975,-1440.0,865.3249999999999,-111.92500000000007,-213.5,-900.1000000000001
2026-01-21 10:00:00+00:00,1328.025,0.27499999999999997,388.525,89.95,1105.925,657.025,1677.35,539.675,-1327.75,1137.675,-448.9,-298.575,-937.55
2026-01-21 11:00:00+00:00,1401.1,0.35,184.55,62.449999999999996,653.25,347.8,1255.425,385.95000000000005,-1400.75,869.4749999999999,-305.45,-122.10000000000002,-958.8250000000002
2026-01-21 12:00:00+00:00,1380.05,6.05,95.825,36.75,913.625,281.84999999999997,1435.025,337.3,-1374.0,1097.7250000000001,-631.7750000000001,-59.075,-967.125
2026-01-21 13:00:00+00:00,1493.075,1.075,92.7,226.575,516.55,260.84999999999997,1068.575,121.125,-1492.0,947.45,-255.7,133.875,-666.375
2026-01-21 14:00:00+00:00,1426.9,0.4,7.025,469.5,473.32500000000005,172.95,953.975,115.35,-1426.5,838.625,-300.37500000000006,462.475,-425.775
2026-01-21 15:00:00+00:00,975.775,1.1,0.025,670.0,660.575,0.575,1137.775,114.775,-974.675,1023.0000000000001,-660.0,669.975,58.30000000000018
2026-01-21 16:00:00+00:00,958.825,23.225,0.05,590.75,661.825,1.825,1157.325,117.425,-935.6,1039.9,-660.0,590.7,35.000000000000114
2026-01-21 17:00:00+00:00,1006.25,0.0,0.0,564.25,660.6,41.15,1110.35,125.125,-1006.25,985.2249999999999,-619.45,564.25,-76.22500000000014
2026-01-21 18:00:00+00:00,1164.925,1.675,6.775,462.25,435.825,73.3,1071.625,133.8,-1163.25,937.825,-362.525,455.475,-132.4749999999999
2026-01-21 19:00:00+00:00,1077.25,0.25,29.674999999999997,529.0,588.7,66.75,1046.9,162.575,-1077.0,884.325,-521.95,499.325,-215.3
2026-01-21 20:00:00+00:00,1505.1,0.35,89.6,345.5,298.425,54.05,1141.225,98.55,-1504.75,1042.675,-244.375,255.9,-450.55000000000007
2026-01-21 21:00:00+00:00,1379.0,34.8,321.0,130.9,497.675,406.175,1159.35,195.725,-1344.2,963.6249999999999,-91.5,-190.1,-662.1750000000002
2026-01-21 22:00:00+00:00,1609.425,21.575,296.4,57.125,156.425,404.8,951.675,120.65,-1587.85,831.025,248.375,-239.27499999999998,-747.7249999999999
2026-01-21 23:00:00+00:00,1560.25,0.7250000000000001,280.225,16.825000000000003,65.925,550.95,768.65,114.675,-1559.525,653.975,485.02500000000003,-263.40000000000003,-683.9250000000001
2026-01-22 00:00:00+00:00,1657.725,10.475,126.15,77.775,3.8249999999999997,495.55,701.2,136.625,-1647.25,564.575,491.725,-48.375,-639.3249999999999
2026-01-22 01:00:00+00:00,1714.175,9.175,14.275,81.65,0.0,492.0,637.625,88.975,-1705.0,548.65,492.0,67.375,-596.9749999999999
2026-01-22 02:00:00+00:00,1704.475,0.475,21.75,78.75,7.574999999999999,505.5,631.475,88.325,-1704.0,543.15,497.925,57.0,-605.925
2026-01-22 03:00:00+00:00,1366.4,0.65,308.75,307.15,214.5,376.775,775.525,175.3,-1365.75,600.2249999999999,162.27499999999998,-1.6000000000000227,-604.8500000000001
2026-01-22 04:00:00+00:00,1386.175,10.975,283.525,162.75,218.6,422.125,774.825,91.0,-1375.2,683.825,203.525,-120.77499999999998,-608.625
2026-01-22 05:00:00+00:00,1254.3,0.55,287.6,497.75,510.0,230.10000000000002,980.5,135.45,-1253.75,845.05,-279.9,210.14999999999998,-478.45000000000005
2026-01-22 06:00:00+00:00,1145.7,0.45,130.225,570.0,660.0,131.25,1184.625,139.325,-1145.25,1045.3,-528.75,439.775,-188.92500000000007
2026-01-22 07:00:00+00:00,1077.275,2.525,0.0,544.225,660.425,5.8,1148.275,133.95,-1074.75,1014.325,-654.625,544.225,-170.82499999999993
2026-01-22 08:00:00+00:00,1197.85,1.6,23.7,619.625,660.0,62.325,1166.375,143.35,-1196.25,1023.025,-597.675,595.925,-174.97500000000002
2026-01-22 09:00:00+00:00,1397.35,4.3500000000000005,47.075,513.55,747.725,102.475,1376.5,126.0,-1393.0,1250.5,-645.25,466.47499999999997,-321.27500000000003
2026-01-22 10:00:00+00:00,1338.8000000000002,3.0,0.0,476.85,662.5,13.899999999999999,1278.15,123.0,-1335.8000000000002,1155.15,-648.6,476.85,-352.4000000000001
2026-01-22 11:00:00+00:00,1340.225,0.475,12.75,492.375,660.5,34.625,1268.3000000000002,124.325,-1339.75,1143.9750000000001,-625.875,479.625,-342.02499999999986
2026-01-22 12:00:00+00:00,1288.725,0.47500000000000003,65.875,536.25,660.0,18.625,1331.9,115.45,-1288.25,1216.45,-641.375,470.375,-242.79999999999995
2026-01-22 13:00:00+00:00,1248.775,5.275,0.4,526.0,660.0,0.0,1408.55,112.0,-1243.5,1296.55,-660.0,525.6,-81.35000000000002
2026-01-22 14:00:00+00:00,1056.3,4.8,1.625,661.2,662.225,2.225,1177.675,108.15,-1051.5,1069.5249999999999,-660.0,659.575,17.59999999999991
2026-01-22 15:00:00+00:00,967.45,4.625,1.025,691.6,662.575,2.575,1159.825,129.575,-962.825,1030.25,-660.0,690.575,98.0
2026-01-22 16:00:00+00:00,1010.15,11.65,0.475,678.7,660.975,3.575,1204.0,116.2,-998.5,1087.8,-657.4,678.225,110.125
2026-01-22 17:00:00+00:00,1072.675,33.375,2.85,662.5,660.0,3.85,1216.775,112.3,-1039.3,1104.4750000000001,-656.15,659.65,68.67500000000018
2026-01-22 18:00:00+00:00,1078.65,20.075000000000003,111.675,658.125,660.0,86.2,1192.575,113.775,-1058.575,1078.8,-573.8,546.45,-7.125
2026-01-22 19:00:00+00:00,1142.925,9.925,257.45000000000005,601.825,660.575,57.225,1239.35,112.225,-1133.0,1127.125,-603.35,344.375,-264.85
2026-01-22 20:00:00+00:00,1275.025,5.2,360.35,393.725,569.175,411.35,1215.025,319.425,-1269.825,895.6000000000001,-157.82499999999993,33.375,-498.67499999999984
2026-01-22 21:00:00+00:00,1268.175,22.675,485.375,139.175,402.875,346.0,1083.175,129.925,-1245.5,953.25,-56.875,-346.2,-695.325
2026-01-22 22:00:00+00:00,1479.275,0.525,388.975,23.5,153.60000000000002,449.15,1025.85,100.2,-1478.75,925.6499999999999,295.54999999999995,-365.475,-623.0250000000002
