,RS_ME,ME_RS,ME_BA,BA_ME,ME_IT_CSUD,IT_CSUD_ME,ME_BA_net_export,ME_RS_net_export,ME_IT_CSUD_net_export,Net Export
2026-01-20 20:00:00+00:00,55.0,253.0,293.0,13.0,32.0,198.0,280.0,198.0,-166.0,312.0
2026-01-20 21:00:00+00:00,40.0,157.0,147.0,133.0,281.0,42.0,14.0,117.0,239.0,370.0
2026-01-20 22:00:00+00:00,56.0,176.0,95.0,235.0,315.0,19.0,-140.0,120.0,296.0,276.0
2026-01-20 23:00:00+00:00,66.0,85.0,80.0,235.0,461.0,0.0,-155.0,19.0,461.0,325.0
2026-01-21 00:00:00+00:00,71.0,95.0,106.0,223.0,459.0,0.0,-117.0,24.0,459.0,366.0
2026-01-21 01:00:00+00:00,59.0,97.0,70.0,223.0,459.0,0.0,-153.0,38.0,459.0,344.0
2026-01-21 02:00:00+00:00,59.0,116.0,83.0,237.0,473.0,0.0,-154.0,57.0,473.0,376.0
2026-01-21 03:00:00+00:00,48.0,112.0,93.0,223.0,449.0,0.0,-130.0,64.0,449.0,383.0
2026-01-21 04:00:00+00:00,52.0,97.0,80.0,101.0,316.0,0.0,-21.0,45.0,316.0,340.0
2026-01-21 05:00:00+00:00,24.0,270.0,313.0,13.0,59.0,234.0,300.0,246.0,-175.0,371.0
2026-01-21 06:00:00+00:00,24.0,270.0,313.0,13.0,27.0,329.0,300.0,246.0,-302.0,244.0
2026-01-21 07:00:00+00:00,39.0,270.0,313.0,143.0,77.0,227.0,170.0,231.0,-150.0,251.0
2026-01-21 08:00:00+00:00,172.0,195.0,269.0,135.0,270.0,227.0,134.0,23.0,43.0,200.0
2026-01-21 09:00:00+00:00,163.0,150.0,256.0,93.0,249.0,143.0,163.0,-13.0,106.0,256.0
2026-01-21 10:00:00+00:00,113.0,175.0,140.0,116.0,302.0,21.0,24.0,62.0,281.0,367.0
2026-01-21 11:00:00+00:00,100.0,188.0,141.0,116.0,302.0,13.0,25.0,88.0,289.0,402.0
2026-01-21 12:00:00+00:00,92.0,204.0,146.0,116.0,292.0,3.0,30.0,112.0,289.0,431.0
2026-01-21 13:00:00+00:00,55.0,140.0,165.0,13.0,154.0,55.0,152.0,85.0,99.0,336.0
2026-01-21 14:00:00+00:00,29.0,270.0,303.0,13.0,27.0,325.0,290.0,241.0,-298.0,233.0
2026-01-21 15:00:00+00:00,30.0,270.0,313.0,13.0,27.0,422.0,300.0,240.0,-395.0,145.0
2026-01-21 16:00:00+00:00,55.0,281.0,313.0,13.0,27.0,454.0,300.0,226.0,-427.0,99.0
2026-01-21 17:00:00+00:00,31.0,281.0,313.0,13.0,27.0,454.0,300.0,250.0,-427.0,123.0
2026-01-21 18:00:00+00:00,54.0,260.0,305.0,13.0,27.0,459.0,292.0,206.0,-432.0,66.0
2026-01-21 19:00:00+00:00,29.0,263.0,303.0,13.0,46.0,420.0,290.0,234.0,-374.0,150.0
2026-01-21 20:00:00+00:00,28.0,270.0,249.0,173.0,244.0,320.0,76.0,242.0,-76.0,242.0
2026-01-21 21:00:00+00:00,28.0,150.0,75.0,173.0,289.0,66.0,-98.0,122.0,223.0,247.0
2026-01-21 22:00:00+00:00,29.0,125.0,70.0,223.0,354.0,49.0,-153.0,96.0,305.0,248.0
2026-01-21 23:00:00+00:00,55.0,91.0,75.0,179.0,332.0,99.0,-104.0,36.0,233.0,165.0
2026-01-22 00:00:00+00:00,104.0,81.0,75.0,206.0,432.0,82.0,-131.0,-23.0,350.0,196.0
2026-01-22 01:00:00+00:00,134.0,77.0,75.0,160.0,441.0,18.0,-85.0,-57.0,423.0,281.0
2026-01-22 02:00:00+00:00,134.0,100.0,82.0,157.0,438.0,4.0,-75.0,-34.0,434.0,325.0
2026-01-22 03:00:00+00:00,118.0,97.0,75.0,157.0,429.0,5.0,-82.0,-21.0,424.0,321.0
2026-01-22 04:00:00+00:00,52.0,183.0,108.0,13.0,157.0,164.0,95.0,131.0,-7.0,219.0
2026-01-22 05:00:00+00:00,29.0,278.0,262.0,45.0,59.0,273.0,217.0,249.0,-214.0,252.0
2026-01-22 06:00:00+00:00,31.0,280.0,205.0,23.0,27.0,250.0,182.0,249.0,-223.0,208.0
2026-01-22 07:00:00+00:00,32.0,240.0,288.0,21.0,27.0,358.0,267.0,208.0,-331.0,144.0
2026-01-22 08:00:00+00:00,32.0,282.0,230.0,20.0,27.0,278.0,210.0,250.0,-251.0,209.0
2026-01-22 09:00:00+00:00,32.0,282.0,235.0,128.0,27.0,228.0,107.0,250.0,-201.0,156.0
2026-01-22 10:00:00+00:00,39.0,230.0,224.0,96.0,52.0,210.0,128.0,191.0,-158.0,161.0
2026-01-22 11:00:00+00:00,36.0,229.0,224.0,114.0,52.0,172.0,110.0,193.0,-120.0,183.0
2026-01-22 12:00:00+00:00,31.0,257.0,243.0,91.0,42.0,251.0,152.0,226.0,-209.0,169.0
2026-01-22 13:00:00+00:00,31.0,281.0,194.0,29.0,27.0,263.0,165.0,250.0,-236.0,179.0
2026-01-22 14:00:00+00:00,32.0,280.0,257.0,43.0,27.0,409.0,214.0,248.0,-382.0,80.0
2026-01-22 15:00:00+00:00,32.0,280.0,310.0,53.0,27.0,493.0,257.0,248.0,-466.0,39.0
2026-01-22 16:00:00+00:00,35.0,285.0,313.0,35.0,27.0,506.0,278.0,250.0,-479.0,49.0
2026-01-22 17:00:00+00:00,35.0,285.0,308.0,47.0,27.0,521.0,261.0,250.0,-494.0,17.0
2026-01-22 18:00:00+00:00,35.0,285.0,304.0,57.0,27.0,497.0,247.0,250.0,-470.0,27.0
2026-01-22 19:00:00+00:00,34.0,284.0,173.0,46.0,27.0,402.0,127.0,250.0,-375.0,2.0
2026-01-22 20:00:00+00:00,44.0,294.0,213.0,51.0,27.0,305.0,162.0,250.0,-278.0,134.0
2026-01-22 21:00:00+00:00,33.0,236.0,179.0,46.0,42.0,201.0,133.0,203.0,-159.0,177.0
2026-01-22 22:00:00+00:00,31.0,162.0,65.0,153.0,247.0,102.0,-88.0,131.0,145.0,188.0
2026-01-22 23:00:00+00:00,162.0,173.0,97.0,189.0,420.0,20.0,-92.0,11.0,400.0,319.0
2026-01-23 00:00:00+00:00,128.0,198.0,78.0,194.0,420.0,20.0,-116.0,70.0,400.0,354.0
2026-01-23 01:00:00+00:00,129.0,194.0,78.0,189.0,420.0,20.0,-111.0,65.0,400.0,354.0
2026-01-23 02:00:00+00:00,127.0,189.0,71.0,189.0,420.0,20.0,-118.0,62.0,400.0,344.0
2026-01-23 03:00:00+00:00,131.0,210.0,71.0,189.0,420.0,20.0,-118.0,79.0,400.0,361.0
2026-01-23 04:00:00+00:00,32.0,282.0,206.0,13.0,42.0,120.0,193.0,250.0,-78.0,365.0
2026-01-23 05:00:00+00:00,27.0,277.0,313.0,13.0,27.0,297.0,300.0,250.0,-270.0,280.0
2026-01-23 06:00:00+00:00,29.0,279.0,313.0,13.0,27.0,378.0,300.0,250.0,-351.0,199.0
2026-01-23 07:00:00+00:00,30.0,280.0,313.0,13.0,27.0,374.0,300.0,250.0,-347.0,203.0
2026-01-23 08:00:00+00:00,31.0,279.0,313.0,13.0,27.0,239.0,300.0,248.0,-212.0,336.0
2026-01-23 09:00:00+00:00,31.0,270.0,313.0,13.0,37.0,241.0,300.0,239.0,-204.0,335.0
2026-01-23 10:00:00+00:00,31.0,272.0,313.0,13.0,37.0,210.0,300.0,241.0,-173.0,368.0
2026-01-23 11:00:00+00:00,30.0,276.0,313.0,13.0,37.0,192.0,300.0,246.0,-155.0,391.0
2026-01-23 12:00:00+00:00,30.0,270.0,313.0,13.0,37.0,189.0,300.0,240.0,-152.0,388.0
2026-01-23 13:00:00+00:00,37.0,279.0,313.0,22.0,27.0,202.0,291.0,242.0,-175.0,358.0
2026-01-23 14:00:00+00:00,30.0,279.0,313.0,22.0,27.0,249.0,291.0,249.0,-222.0,318.0
2026-01-23 15:00:00+00:00,31.0,281.0,308.0,68.0,27.0,446.0,240.0,250.0,-419.0,71.0
2026-01-23 16:00:00+00:00,35.0,285.0,308.0,72.0,27.0,500.0,236.0,250.0,-473.0,13.0
2026-01-23 17:00:00+00:00,32.0,282.0,305.0,68.0,27.0,495.0,237.0,250.0,-468.0,19.0
2026-01-23 18:00:00+00:00,32.0,282.0,305.0,61.0,27.0,499.0,244.0,250.0,-472.0,22.0
2026-01-23 19:00:00+00:00,32.0,282.0,310.0,25.0,27.0,484.0,285.0,250.0,-457.0,78.0
2026-01-23 20:00:00+00:00,30.0,270.0,300.0,13.0,27.0,248.0,287.0,240.0,-221.0,306.0
2026-01-23 21:00:00+00:00,44.0,265.0,209.0,63.0,92.0,120.0,146.0,221.0,-28.0,339.0
2026-01-23 22:00:00+00:00,62.0,235.0,118.0,63.0,161.0,40.0,55.0,173.0,121.0,349.0
2026-01-23 23:00:00+00:00,179.0,90.0,131.0,206.0,490.0,10.0,-75.0,-89.0,480.0,316.0
2026-01-24 00:00:00+00:00,125.0,110.0,106.0,121.0,405.0,10.0,-15.0,-15.0,395.0,365.0
2026-01-24 01:00:00+00:00,124.0,168.0,153.0,121.0,405.0,10.0,32.0,44.0,395.0,471.0
2026-01-24 02:00:00+00:00,133.0,168.0,133.0,121.0,405.0,10.0,12.0,35.0,395.0,442.0
2026-01-24 03:00:00+00:00,123.0,161.0,147.0,121.0,405.0,10.0,26.0,38.0,395.0,459.0
2026-01-24 04:00:00+00:00,83.0,228.0,158.0,71.0,290.0,40.0,87.0,145.0,250.0,482.0
2026-01-24 05:00:00+00:00,24.0,270.0,299.0,33.0,85.0,195.0,266.0,246.0,-110.0,402.0
2026-01-24 06:00:00+00:00,25.0,270.0,305.0,13.0,85.0,224.0,292.0,245.0,-139.0,398.0
2026-01-24 07:00:00+00:00,27.0,270.0,293.0,13.0,46.0,261.0,280.0,243.0,-215.0,308.0
2026-01-24 08:00:00+00:00,28.0,270.0,272.0,13.0,27.0,218.0,259.0,242.0,-191.0,310.0
2026-01-24 09:00:00+00:00,28.0,270.0,283.0,20.0,47.0,229.0,263.0,242.0,-182.0,323.0
2026-01-24 10:00:00+00:00,27.0,258.0,193.0,13.0,47.0,172.0,180.0,231.0,-125.0,286.0
2026-01-24 11:00:00+00:00,27.0,259.0,283.0,13.0,47.0,220.0,270.0,232.0,-173.0,329.0
2026-01-24 12:00:00+00:00,27.0,270.0,183.0,13.0,48.0,132.0,170.0,243.0,-84.0,329.0
2026-01-24 13:00:00+00:00,36.0,270.0,245.0,13.0,48.0,140.0,232.0,234.0,-92.0,374.0
2026-01-24 14:00:00+00:00,27.0,270.0,288.0,13.0,27.0,312.0,275.0,243.0,-285.0,233.0
2026-01-24 15:00:00+00:00,27.0,270.0,313.0,13.0,27.0,416.0,300.0,243.0,-389.0,154.0
2026-01-24 16:00:00+00:00,27.0,270.0,313.0,13.0,27.0,473.0,300.0,243.0,-446.0,97.0
2026-01-24 17:00:00+00:00,31.0,270.0,282.0,29.0,27.0,373.0,253.0,239.0,-346.0,146.0
2026-01-24 18:00:00+00:00,27.0,270.0,296.0,21.0,29.0,358.0,275.0,243.0,-329.0,189.0
2026-01-24 19:00:00+00:00,27.0,276.0,268.0,13.0,27.0,251.0,255.0,249.0,-224.0,280.0
2026-01-24 20:00:00+00:00,32.0,274.0,258.0,18.0,85.0,233.0,240.0,242.0,-148.0,334.0
2026-01-24 21:00:00+00:00,37.0,171.0,127.0,13.0,170.0,36.0,114.0,134.0,134.0,382.0
2026-01-24 22:00:00+00:00,82.0,160.0,133.0,63.0,282.0,20.0,70.0,78.0,262.0,410.0
2026-01-24 23:00:00+00:00,94.0,138.0,110.0,177.0,421.0,0.0,-67.0,44.0,421.0,398.0
2026-01-25 00:00:00+00:00,91.0,102.0,110.0,177.0,421.0,0.0,-67.0,11.0,421.0,365.0
2026-01-25 01:00:00+00:00,77.0,141.0,124.0,177.0,421.0,0.0,-53.0,64.0,421.0,432.0
2026-01-25 02:00:00+00:00,76.0,205.0,124.0,177.0,421.0,0.0,-53.0,129.0,421.0,497.0
2026-01-25 03:00:00+00:00,76.0,211.0,124.0,177.0,421.0,0.0,-53.0,135.0,421.0,503.0
2026-01-25 04:00:00+00:00,76.0,205.0,124.0,177.0,421.0,0.0,-53.0,129.0,421.0,497.0
2026-01-25 05:00:00+00:00,22.0,251.0,173.0,31.0,200.0,29.0,142.0,229.0,171.0,542.0
2026-01-25 06:00:00+00:00,24.0,235.0,212.0,35.0,190.0,78.0,177.0,211.0,112.0,500.0
2026-01-25 07:00:00+00:00,26.0,274.0,156.0,36.0,190.0,48.0,120.0,248.0,142.0,510.0
2026-01-25 08:00:00+00:00,26.0,235.0,151.0,123.0,283.0,65.0,28.0,209.0,218.0,455.0
2026-01-25 09:00:00+00:00,26.0,234.0,120.0,123.0,292.0,20.0,-3.0,208.0,272.0,477.0
2026-01-25 10:00:00+00:00,27.0,183.0,120.0,123.0,292.0,20.0,-3.0,156.0,272.0,425.0
2026-01-25 11:00:00+00:00,26.0,221.0,120.0,123.0,292.0,20.0,-3.0,195.0,272.0,464.0
2026-01-25 12:00:00+00:00,26.0,168.0,120.0,13.0,183.0,20.0,107.0,142.0,163.0,412.0
2026-01-25 13:00:00+00:00,26.0,188.0,120.0,13.0,179.0,35.0,107.0,162.0,144.0,413.0
2026-01-25 14:00:00+00:00,26.0,229.0,195.0,13.0,38.0,42.0,182.0,203.0,-4.0,381.0
2026-01-25 15:00:00+00:00,26.0,244.0,211.0,13.0,27.0,53.0,198.0,218.0,-26.0,390.0
2026-01-25 16:00:00+00:00,26.0,270.0,220.0,13.0,52.0,90.0,207.0,244.0,-38.0,413.0
2026-01-25 17:00:00+00:00,47.0,235.0,217.0,13.0,32.0,84.0,204.0,188.0,-52.0,340.0
2026-01-25 18:00:00+00:00,46.0,233.0,178.0,86.0,147.0,75.0,92.0,187.0,72.0,351.0
2026-01-25 19:00:00+00:00,27.0,206.0,159.0,34.0,185.0,65.0,125.0,179.0,120.0,424.0
2026-01-25 20:00:00+00:00,41.0,191.0,170.0,125.0,275.0,63.0,45.0,150.0,212.0,407.0
2026-01-25 21:00:00+00:00,47.0,193.0,150.0,134.0,320.0,50.0,16.0,146.0,270.0,432.0
2026-01-25 22:00:00+00:00,35.0,186.0,111.0,134.0,330.0,20.0,-23.0,151.0,310.0,438.0
2026-01-25 23:00:00+00:00,132.0,183.0,74.0,196.0,486.0,0.0,-122.0,51.0,486.0,415.0
2026-01-26 00:00:00+00:00,122.0,183.0,74.0,196.0,468.0,0.0,-122.0,61.0,468.0,407.0
2026-01-26 01:00:00+00:00,104.0,223.0,74.0,196.0,450.0,0.0,-122.0,119.0,450.0,447.0
2026-01-26 02:00:00+00:00,98.0,220.0,119.0,196.0,445.0,0.0,-77.0,122.0,445.0,490.0
2026-01-26 03:00:00+00:00,108.0,196.0,119.0,196.0,450.0,0.0,-77.0,88.0,450.0,461.0
2026-01-26 04:00:00+00:00,23.0,270.0,149.0,146.0,247.0,14.0,3.0,247.0,233.0,483.0
2026-01-26 05:00:00+00:00,25.0,224.0,216.0,13.0,32.0,24.0,203.0,199.0,8.0,410.0
2026-01-26 06:00:00+00:00,87.0,220.0,313.0,43.0,77.0,157.0,270.0,133.0,-80.0,323.0
2026-01-26 07:00:00+00:00,37.0,276.0,313.0,27.0,73.0,169.0,286.0,239.0,-96.0,429.0
2026-01-26 08:00:00+00:00,29.0,257.0,255.0,13.0,32.0,104.0,242.0,228.0,-72.0,398.0
2026-01-26 09:00:00+00:00,28.0,269.0,222.0,13.0,32.0,111.0,209.0,241.0,-79.0,371.0
2026-01-26 10:00:00+00:00,28.0,260.0,253.0,13.0,32.0,188.0,240.0,232.0,-156.0,316.0
2026-01-26 11:00:00+00:00,29.0,270.0,251.0,13.0,32.0,194.0,238.0,241.0,-162.0,317.0
2026-01-26 12:00:00+00:00,28.0,249.0,268.0,13.0,32.0,182.0,255.0,221.0,-150.0,326.0
2026-01-26 13:00:00+00:00,28.0,262.0,280.0,13.0,32.0,193.0,267.0,234.0,-161.0,340.0
2026-01-26 14:00:00+00:00,29.0,270.0,260.0,38.0,32.0,189.0,222.0,241.0,-157.0,306.0
2026-01-26 15:00:00+00:00,30.0,236.0,303.0,38.0,27.0,316.0,265.0,206.0,-289.0,182.0
2026-01-26 16:00:00+00:00,30.0,243.0,303.0,38.0,27.0,397.0,265.0,213.0,-370.0,108.0
2026-01-26 17:00:00+00:00,30.0,240.0,310.0,38.0,27.0,372.0,272.0,210.0,-345.0,137.0
2026-01-26 18:00:00+00:00,30.0,248.0,172.0,38.0,27.0,199.0,134.0,218.0,-172.0,180.0
2026-01-26 19:00:00+00:00,33.0,268.0,234.0,38.0,27.0,254.0,196.0,235.0,-227.0,204.0
2026-01-26 20:00:00+00:00,80.0,231.0,151.0,38.0,118.0,26.0,113.0,151.0,92.0,356.0
2026-01-26 21:00:00+00:00,131.0,260.0,115.0,134.0,332.0,35.0,-19.0,129.0,297.0,407.0
2026-01-26 22:00:00+00:00,124.0,233.0,147.0,167.0,316.0,0.0,-20.0,109.0,316.0,405.0
2026-01-26 23:00:00+00:00,118.0,157.0,86.0,212.0,481.0,8.0,-126.0,39.0,473.0,386.0
2026-01-27 00:00:00+00:00,107.0,193.0,121.0,206.0,465.0,8.0,-85.0,86.0,457.0,458.0
2026-01-27 01:00:00+00:00,107.0,222.0,95.0,206.0,467.0,8.0,-111.0,115.0,459.0,463.0
2026-01-27 02:00:00+00:00,105.0,238.0,109.0,206.0,468.0,8.0,-97.0,133.0,460.0,496.0
2026-01-27 03:00:00+00:00,97.0,256.0,128.0,175.0,438.0,8.0,-47.0,159.0,430.0,542.0
2026-01-27 04:00:00+00:00,83.0,308.0,122.0,13.0,185.0,30.0,109.0,225.0,155.0,489.0
2026-01-27 05:00:00+00:00,22.0,272.0,313.0,13.0,81.0,84.0,300.0,250.0,-3.0,547.0
2026-01-27 06:00:00+00:00,24.0,274.0,313.0,13.0,46.0,234.0,300.0,250.0,-188.0,362.0
2026-01-27 07:00:00+00:00,26.0,276.0,313.0,13.0,88.0,340.0,300.0,250.0,-252.0,298.0
2026-01-27 08:00:00+00:00,27.0,277.0,312.0,13.0,76.0,283.0,299.0,250.0,-207.0,342.0
2026-01-27 09:00:00+00:00,27.0,274.0,290.0,13.0,99.0,250.0,277.0,247.0,-151.0,373.0
2026-01-27 10:00:00+00:00,27.0,274.0,283.0,13.0,91.0,275.0,270.0,247.0,-184.0,333.0
2026-01-27 11:00:00+00:00,26.0,274.0,275.0,13.0,88.0,243.0,262.0,248.0,-155.0,355.0
2026-01-27 12:00:00+00:00,26.0,276.0,277.0,13.0,88.0,256.0,264.0,250.0,-168.0,346.0
2026-01-27 13:00:00+00:00,27.0,277.0,313.0,13.0,88.0,292.0,300.0,250.0,-204.0,346.0
2026-01-27 14:00:00+00:00,27.0,277.0,313.0,13.0,71.0,358.0,300.0,250.0,-287.0,263.0
2026-01-27 15:00:00+00:00,28.0,278.0,313.0,13.0,27.0,533.0,300.0,250.0,-506.0,44.0
2026-01-27 16:00:00+00:00,28.0,278.0,313.0,13.0,27.0,607.0,300.0,250.0,-580.0,-30.0
2026-01-27 17:00:00+00:00,29.0,279.0,313.0,13.0,27.0,597.0,300.0,250.0,-570.0,-20.0
2026-01-27 18:00:00+00:00,29.0,279.0,313.0,13.0,27.0,567.0,300.0,250.0,-540.0,10.0
2026-01-27 19:00:00+00:00,63.0,310.0,313.0,63.0,27.0,443.0,250.0,247.0,-416.0,81.0
2026-01-27 20:00:00+00:00,70.0,270.0,313.0,63.0,32.0,259.0,250.0,200.0,-227.0,223.0
2026-01-27 21:00:00+00:00,124.0,100.0,110.0,104.0,341.0,6.0,6.0,-24.0,335.0,317.0
2026-01-27 22:00:00+00:00,123.0,143.0,110.0,135.0,387.0,16.0,-25.0,20.0,371.0,366.0
2026-01-27 23:00:00+00:00,96.0,106.0,40.0,203.0,495.0,0.0,-163.0,10.0,495.0,342.0
2026-01-28 00:00:00+00:00,73.0,182.0,40.0,199.0,495.0,0.0,-159.0,109.0,495.0,445.0
2026-01-28 01:00:00+00:00,71.0,222.0,40.0,215.0,508.0,0.0,-175.0,151.0,508.0,484.0
2026-01-28 02:00:00+00:00,70.0,253.0,40.0,180.0,540.0,0.0,-140.0,183.0,540.0,583.0
2026-01-28 03:00:00+00:00,70.0,236.0,40.0,148.0,514.0,0.0,-108.0,166.0,514.0,572.0
2026-01-28 04:00:00+00:00,75.0,213.0,40.0,81.0,443.0,0.0,-41.0,138.0,443.0,540.0
2026-01-28 05:00:00+00:00,35.0,281.0,364.0,85.0,170.0,131.0,279.0,246.0,39.0,564.0
2026-01-28 06:00:00+00:00,23.0,270.0,313.0,95.0,104.0,172.0,218.0,247.0,-68.0,397.0
2026-01-28 07:00:00+00:00,23.0,270.0,310.0,88.0,105.0,197.0,222.0,247.0,-92.0,377.0
2026-01-28 08:00:00+00:00,24.0,260.0,333.0,85.0,116.0,193.0,248.0,236.0,-77.0,407.0
2026-01-28 09:00:00+00:00,24.0,256.0,285.0,55.0,89.0,149.0,230.0,232.0,-60.0,402.0
2026-01-28 10:00:00+00:00,23.0,255.0,313.0,56.0,89.0,243.0,257.0,232.0,-154.0,335.0
2026-01-28 11:00:00+00:00,22.0,232.0,333.0,65.0,89.0,206.0,268.0,210.0,-117.0,361.0
2026-01-28 12:00:00+00:00,23.0,253.0,313.0,50.0,89.0,243.0,263.0,230.0,-154.0,339.0
2026-01-28 13:00:00+00:00,23.0,265.0,290.0,50.0,59.0,245.0,240.0,242.0,-186.0,296.0
2026-01-28 14:00:00+00:00,23.0,270.0,325.0,85.0,47.0,237.0,240.0,247.0,-190.0,297.0
2026-01-28 15:00:00+00:00,48.0,270.0,313.0,87.0,57.0,228.0,226.0,222.0,-171.0,277.0
2026-01-28 16:00:00+00:00,23.0,270.0,313.0,85.0,27.0,220.0,228.0,247.0,-193.0,282.0
2026-01-28 17:00:00+00:00,23.0,260.0,313.0,88.0,27.0,200.0,225.0,237.0,-173.0,289.0
2026-01-28 18:00:00+00:00,23.0,260.0,313.0,85.0,36.0,225.0,228.0,237.0,-189.0,276.0
2026-01-28 19:00:00+00:00,48.0,265.0,313.0,83.0,60.0,208.0,230.0,217.0,-148.0,299.0
2026-01-28 20:00:00+00:00,74.0,230.0,224.0,186.0,193.0,20.0,38.0,156.0,173.0,367.0
2026-01-28 21:00:00+00:00,84.0,81.0,30.0,235.0,460.0,0.0,-205.0,-3.0,460.0,252.0
2026-01-28 22:00:00+00:00,63.0,72.0,30.0,235.0,480.0,0.0,-205.0,9.0,480.0,284.0
2026-01-28 23:00:00+00:00,158.0,110.0,72.0,166.0,576.0,0.0,-94.0,-48.0,576.0,434.0
2026-01-29 00:00:00+00:00,121.0,133.0,127.0,209.0,570.0,0.0,-82.0,12.0,570.0,500.0
2026-01-29 01:00:00+00:00,120.0,175.0,135.0,194.0,549.0,0.0,-59.0,55.0,549.0,545.0
2026-01-29 02:00:00+00:00,120.0,175.0,135.0,194.0,550.0,0.0,-59.0,55.0,550.0,546.0
2026-01-29 03:00:00+00:00,145.0,150.0,151.0,170.0,551.0,0.0,-19.0,5.0,551.0,537.0
2026-01-29 04:00:00+00:00,145.0,150.0,145.0,183.0,542.0,0.0,-38.0,5.0,542.0,509.0
2026-01-29 05:00:00+00:00,20.0,229.0,305.0,30.0,83.0,0.0,275.0,209.0,83.0,567.0
2026-01-29 06:00:00+00:00,22.0,270.0,318.0,20.0,75.0,90.0,298.0,248.0,-15.0,531.0
2026-01-29 07:00:00+00:00,23.0,270.0,303.0,20.0,95.0,135.0,283.0,247.0,-40.0,490.0
2026-01-29 08:00:00+00:00,25.0,270.0,303.0,20.0,66.0,150.0,283.0,245.0,-84.0,444.0
2026-01-29 09:00:00+00:00,25.0,270.0,313.0,20.0,87.0,170.0,293.0,245.0,-83.0,455.0
2026-01-29 10:00:00+00:00,25.0,270.0,313.0,20.0,67.0,157.0,293.0,245.0,-90.0,448.0
2026-01-29 11:00:00+00:00,25.0,270.0,313.0,20.0,67.0,160.0,293.0,245.0,-93.0,445.0
2026-01-29 12:00:00+00:00,25.0,260.0,313.0,20.0,67.0,182.0,293.0,235.0,-115.0,413.0
2026-01-29 13:00:00+00:00,26.0,275.0,313.0,20.0,67.0,215.0,293.0,249.0,-148.0,394.0
2026-01-29 14:00:00+00:00,26.0,276.0,303.0,20.0,77.0,177.0,283.0,250.0,-100.0,433.0
2026-01-29 15:00:00+00:00,26.0,251.0,293.0,20.0,45.0,139.0,273.0,225.0,-94.0,404.0
2026-01-29 16:00:00+00:00,26.0,266.0,278.0,20.0,35.0,165.0,258.0,240.0,-130.0,368.0
2026-01-29 17:00:00+00:00,26.0,260.0,293.0,20.0,35.0,148.0,273.0,234.0,-113.0,394.0
2026-01-29 18:00:00+00:00,26.0,268.0,278.0,20.0,35.0,137.0,258.0,242.0,-102.0,398.0
2026-01-29 19:00:00+00:00,26.0,253.0,275.0,34.0,35.0,84.0,241.0,227.0,-49.0,419.0
2026-01-29 20:00:00+00:00,183.0,201.0,224.0,140.0,455.0,59.0,84.0,18.0,396.0,498.0
2026-01-29 21:00:00+00:00,166.0,103.0,190.0,181.0,540.0,19.0,9.0,-63.0,521.0,467.0
2026-01-29 22:00:00+00:00,146.0,76.0,190.0,179.0,540.0,0.0,11.0,-70.0,540.0,481.0
2026-01-29 23:00:00+00:00,190.0,148.0,87.0,185.0,600.0,0.0,-98.0,-42.0,600.0,460.0
2026-01-30 00:00:00+00:00,190.0,187.0,67.0,185.0,600.0,0.0,-118.0,-3.0,600.0,479.0
2026-01-30 01:00:00+00:00,190.0,212.0,81.0,155.0,600.0,0.0,-74.0,22.0,600.0,548.0
2026-01-30 02:00:00+00:00,180.0,205.0,103.0,158.0,600.0,0.0,-55.0,25.0,600.0,570.0
2026-01-30 03:00:00+00:00,173.0,219.0,96.0,154.0,600.0,0.0,-58.0,46.0,600.0,588.0
2026-01-30 04:00:00+00:00,173.0,196.0,174.0,133.0,501.0,0.0,41.0,23.0,501.0,565.0
2026-01-30 05:00:00+00:00,24.0,263.0,212.0,33.0,238.0,64.0,179.0,239.0,174.0,592.0
2026-01-30 06:00:00+00:00,26.0,261.0,272.0,33.0,167.0,80.0,239.0,235.0,87.0,561.0
2026-01-30 07:00:00+00:00,27.0,226.0,283.0,29.0,59.0,17.0,254.0,199.0,42.0,495.0
2026-01-30 08:00:00+00:00,28.0,270.0,302.0,33.0,70.0,70.0,269.0,242.0,0.0,511.0
2026-01-30 09:00:00+00:00,29.0,271.0,302.0,26.0,90.0,82.0,276.0,242.0,8.0,526.0
2026-01-30 10:00:00+00:00,29.0,270.0,302.0,33.0,102.0,93.0,269.0,241.0,9.0,519.0
2026-01-30 11:00:00+00:00,28.0,270.0,268.0,98.0,212.0,99.0,170.0,242.0,113.0,525.0
2026-01-30 12:00:00+00:00,28.0,270.0,265.0,88.0,212.0,115.0,177.0,242.0,97.0,516.0
2026-01-30 13:00:00+00:00,28.0,270.0,271.0,60.0,199.0,150.0,211.0,242.0,49.0,502.0
2026-01-30 14:00:00+00:00,78.0,270.0,298.0,33.0,147.0,149.0,265.0,192.0,-2.0,455.0
2026-01-30 15:00:00+00:00,78.0,274.0,287.0,33.0,99.0,157.0,254.0,196.0,-58.0,392.0
2026-01-30 16:00:00+00:00,179.0,294.0,276.0,133.0,299.0,167.0,143.0,115.0,132.0,390.0
2026-01-30 17:00:00+00:00,179.0,294.0,256.0,133.0,299.0,146.0,123.0,115.0,153.0,391.0
2026-01-30 18:00:00+00:00,179.0,274.0,274.0,133.0,301.0,160.0,141.0,95.0,141.0,377.0
2026-01-30 19:00:00+00:00,242.0,212.0,234.0,93.0,404.0,70.0,141.0,-30.0,334.0,445.0
