,BE_NL,NL_BE,NL_DE_LU,DE_LU_NL,NL_GB,GB_NL,NL_NO_2,NO_2_NL,NL_DK_1,DK_1_NL,NL_BE_net_export,NL_DE_LU_net_export,NL_GB_net_export,NL_NO_2_net_export,NL_DK_1_net_export,Net Export
2026-01-13 18:00:00+00:00,15.025,1318.975,3019.625,0.0,1077.0,0.0,537.925,0.0,785.975,85.975,1303.9499999999998,3019.625,1077.0,537.925,700.0,6638.5
2026-01-13 19:00:00+00:00,6.949999999999999,1063.15,2242.075,8.0,1077.0,0.0,321.425,0.0,1111.3,568.35,1056.2,2234.075,1077.0,321.425,542.9499999999999,5231.65
2026-01-13 20:00:00+00:00,15.15,833.6,1202.0,18.125,1077.0,0.0,0.0,485.925,899.75,397.825,818.45,1183.875,1077.0,-485.925,501.925,3095.325
2026-01-13 21:00:00+00:00,37.4,1462.175,375.15,111.725,1078.0,0.0,0.0,640.5,671.725,829.95,1424.7749999999999,263.42499999999995,1078.0,-640.5,-158.22500000000002,1967.475
2026-01-13 22:00:00+00:00,3.325,1603.8,344.5,1005.9749999999999,1078.0,0.0,0.0,143.875,560.85,766.875,1600.475,-661.4749999999999,1078.0,-143.875,-206.02499999999998,1667.1
2026-01-13 23:00:00+00:00,113.10000000000001,2205.075,0.0,684.425,1054.0,7.0,0.0,531.25,0.55,272.55,2091.975,-684.425,1047.0,-531.25,-272.0,1651.3000000000002
2026-01-14 00:00:00+00:00,456.775,2017.4499999999998,18.75,838.8,1072.0,0.0,0.0,513.25,225.02499999999998,697.025,1560.6749999999997,-820.05,1072.0,-513.25,-472.0,827.3749999999998
2026-01-14 01:00:00+00:00,659.1,2071.225,135.0,1217.525,1074.0,0.0,0.0,613.1,462.8,700.0,1412.125,-1082.525,1074.0,-613.1,-237.2,553.3
2026-01-14 02:00:00+00:00,726.075,1794.825,239.25,1333.275,1071.0,0.0,0.0,400.7,585.025,703.525,1068.75,-1094.025,1071.0,-400.7,-118.5,526.5249999999999
2026-01-14 03:00:00+00:00,336.675,1354.675,485.0,1504.925,1067.0,0.0,0.0,514.925,421.025,738.925,1018.0,-1019.925,1067.0,-514.925,-317.9,232.2500000000001
2026-01-14 04:00:00+00:00,486.4,1375.875,249.75,1262.075,1011.0,0.0,0.0,487.375,564.675,389.25,889.475,-1012.325,1011.0,-487.375,175.42499999999995,576.1999999999999
2026-01-14 05:00:00+00:00,434.375,1809.775,588.5,1135.1,736.0,0.0,0.0,469.5,758.8,283.0,1375.4,-546.5999999999999,736.0,-469.5,475.79999999999995,1571.1000000000001
2026-01-14 06:00:00+00:00,591.575,2550.35,600.75,564.325,505.0,30.0,0.0,334.45,631.85,35.6,1958.7749999999999,36.424999999999955,475.0,-334.45,596.25,2732.0
2026-01-14 07:00:00+00:00,449.8,2685.075,1053.25,1127.625,239.0,127.0,0.0,281.775,700.0,453.975,2235.2749999999996,-74.375,112.0,-281.775,246.02499999999998,2237.1499999999996
2026-01-14 08:00:00+00:00,410.75,3023.5,661.25,1723.525,384.0,50.0,0.0,371.125,767.8,101.0,2612.75,-1062.275,334.0,-371.125,666.8,2180.1499999999996
2026-01-14 09:00:00+00:00,659.825,2762.45,1002.0,843.575,487.0,0.0,0.0,86.9,760.875,83.4,2102.625,158.42499999999995,487.0,-86.9,677.475,3338.625
2026-01-14 10:00:00+00:00,165.3,2792.8,1465.3,127.25,159.0,0.0,33.925,0.0,834.65,134.65,2627.5,1338.05,159.0,33.925,700.0,4858.475
2026-01-14 11:00:00+00:00,55.45,2634.0,2199.975,140.0,732.0,11.0,51.625,0.0,760.325,84.4,2578.55,2059.975,721.0,51.625,675.9250000000001,6087.075
2026-01-14 12:00:00+00:00,113.1,2663.35,2659.425,6.75,320.0,0.0,0.0,74.6,717.55,24.65,2550.25,2652.675,320.0,-74.6,692.9,6141.224999999999
2026-01-14 13:00:00+00:00,372.25,2629.85,2593.05,7.25,100.0,442.0,0.0,584.05,861.725,230.2,2257.6,2585.8,-342.0,-584.05,631.5250000000001,4548.875
2026-01-14 14:00:00+00:00,296.7,2485.05,2369.625,36.0,186.0,1073.0,0.0,639.15,258.875,288.375,2188.3500000000004,2333.625,-887.0,-639.15,-29.5,2966.3250000000003
2026-01-14 15:00:00+00:00,137.375,1371.4,1729.825,20.5,305.0,1080.0,0.0,640.5,492.55,173.325,1234.025,1709.325,-775.0,-640.5,319.225,1847.0750000000003
2026-01-14 16:00:00+00:00,1.7999999999999998,1270.375,1506.8,0.0,635.0,1078.0,0.0,640.5,108.4,402.9,1268.575,1506.8,-443.0,-640.5,-294.5,1397.375
2026-01-14 17:00:00+00:00,9.049999999999999,1134.95,2583.8,215.5,1271.0,1072.0,0.0,640.5,474.2,539.175,1125.9,2368.3,199.0,-640.5,-64.97499999999997,2987.7250000000004
2026-01-14 18:00:00+00:00,0.5,1455.25,3135.575,41.0,694.0,1077.0,0.0,640.5,113.875,169.0,1454.75,3094.575,-383.0,-640.5,-55.125,3470.7
2026-01-14 19:00:00+00:00,196.825,1838.325,4059.3999999999996,18.25,107.0,1075.0,0.0,636.2,566.925,373.5,1641.5,4041.1499999999996,-968.0,-636.2,193.42499999999995,4271.875
2026-01-14 20:00:00+00:00,712.0,2238.975,4000.775,8.0,526.0,930.0,0.0,466.55,782.45,141.425,1526.975,3992.775,-404.0,-466.55,641.0250000000001,5290.225
2026-01-14 21:00:00+00:00,1275.275,2343.175,4022.5249999999996,16.25,1308.0,643.0,0.0,569.775,686.3,67.575,1067.9,4006.2749999999996,665.0,-569.775,618.7249999999999,5788.125
2026-01-14 22:00:00+00:00,1198.475,1570.275,3092.275,76.5,1225.0,679.0,0.0,387.0,777.55,86.025,371.8000000000002,3015.775,546.0,-387.0,691.525,4238.1
2026-01-14 23:00:00+00:00,172.3,912.55,3463.175,593.5,554.0,25.0,0.0,207.2,704.525,34.725,740.25,2869.675,529.0,-207.2,669.8,4601.525000000001
2026-01-15 00:00:00+00:00,381.425,559.475,3111.525,446.25,577.0,25.0,0.0,50.85,710.775,10.775,178.05,2665.275,552.0,-50.85,700.0,4044.4750000000004
2026-01-15 01:00:00+00:00,360.95000000000005,646.475,2828.85,329.75,954.0,0.0,0.0,0.0,772.725,72.725,285.525,2499.1,954.0,0.0,700.0,4438.625
2026-01-15 02:00:00+00:00,307.225,609.6,2828.375,118.25,931.0,0.0,0.0,0.0,725.1,26.025,302.375,2710.125,931.0,0.0,699.075,4642.575
2026-01-15 03:00:00+00:00,459.8,885.375,3092.1,132.5,859.0,0.0,0.0,0.0,791.7,91.7,425.575,2959.6,859.0,0.0,700.0,4944.174999999999
2026-01-15 04:00:00+00:00,793.65,1236.25,2691.475,124.25,949.0,0.0,316.17499999999995,0.0,967.475,267.475,442.6,2567.225,949.0,316.17499999999995,700.0,4975.0
2026-01-15 05:00:00+00:00,350.6,1551.55,2573.875,47.75,1024.0,1.0,221.625,0.0,1112.55,610.225,1200.9499999999998,2526.125,1023.0,221.625,502.32499999999993,5474.025
2026-01-15 06:00:00+00:00,22.5,1720.6,2911.425,0.0,900.0,0.0,284.55,0.0,821.375,356.325,1698.1,2911.425,900.0,284.55,465.05,6259.125
2026-01-15 07:00:00+00:00,3.025,1653.55,2927.25,22.0,752.0,116.0,258.9,0.0,939.825,277.025,1650.5249999999999,2905.25,636.0,258.9,662.8000000000001,6113.474999999999
2026-01-15 08:00:00+00:00,309.825,1880.85,2910.55,93.5,745.0,67.0,3.325,0.0,712.7750000000001,150.35,1571.0249999999999,2817.05,678.0,3.325,562.4250000000001,5631.825
2026-01-15 09:00:00+00:00,330.20000000000005,1805.7,2352.7,203.5,723.0,121.0,209.4,0.0,769.85,114.45,1475.5,2149.2,602.0,209.4,655.4,5091.499999999999
2026-01-15 10:00:00+00:00,875.425,1680.075,2291.325,648.25,1060.0,264.0,340.85,0.0,740.025,193.875,804.6500000000001,1643.0749999999998,796.0,340.85,546.15,4130.724999999999
2026-01-15 11:00:00+00:00,677.325,1599.0,2243.15,207.0,1050.0,0.0,224.1,0.0,701.6,271.95,921.675,2036.15,1050.0,224.1,429.65000000000003,4661.575
2026-01-15 12:00:00+00:00,812.65,2072.775,1964.075,220.25,1051.0,0.0,586.675,0.0,706.05,394.275,1260.125,1743.825,1051.0,586.675,311.775,4953.4
2026-01-15 13:00:00+00:00,561.325,1889.325,2361.75,308.5,1061.0,0.0,517.25,0.0,865.075,318.25,1328.0,2053.25,1061.0,517.25,546.825,5506.325
2026-01-15 14:00:00+00:00,797.575,2232.825,2915.675,46.5,882.0,0.0,117.10000000000001,0.0,780.95,80.95,1435.2499999999998,2869.175,882.0,117.10000000000001,700.0,6003.525000000001
2026-01-15 15:00:00+00:00,588.575,1736.0,3359.15,0.0,684.0,0.0,244.7,0.0,737.575,50.475,1147.425,3359.15,684.0,244.7,687.1,6122.375
2026-01-15 16:00:00+00:00,906.025,1816.275,3619.6499999999996,223.25,1075.0,0.0,562.425,0.0,748.325,49.7,910.2500000000001,3396.3999999999996,1075.0,562.425,698.625,6642.7
2026-01-15 17:00:00+00:00,76.725,1278.925,4185.0,12.0,1075.0,0.0,470.7,0.0,701.325,1.325,1202.2,4173.0,1075.0,470.7,700.0,7620.9
2026-01-15 18:00:00+00:00,58.025,1185.05,3383.175,95.5,1075.0,0.0,597.6,0.0,707.25,36.574999999999996,1127.0249999999999,3287.675,1075.0,597.6,670.675,6757.975
2026-01-15 19:00:00+00:00,263.275,568.55,1190.875,50.75,1075.0,0.0,507.67499999999995,0.0,846.625,272.075,305.275,1140.125,1075.0,507.67499999999995,574.55,3602.625
2026-01-15 20:00:00+00:00,57.45,723.7,365.75,259.675,1074.0,0.0,380.55,0.0,715.0,339.525,666.25,106.07499999999999,1074.0,380.55,375.475,2602.35
2026-01-15 21:00:00+00:00,34.625,1427.9,274.42499999999995,11.65,1072.0,0.0,185.975,0.0,258.55,377.25,1393.275,262.775,1072.0,185.975,-118.69999999999999,2795.3250000000003
2026-01-15 22:00:00+00:00,7.3,1833.125,55.75,292.975,1063.0,0.0,220.35,0.0,459.7,461.125,1825.825,-237.22500000000002,1063.0,220.35,-1.4250000000000114,2870.5249999999996
2026-01-15 23:00:00+00:00,245.025,2000.25,544.25,717.85,1044.0,0.0,11.175,0.0,389.85,172.35,1755.225,-173.60000000000002,1044.0,11.175,217.50000000000003,2854.3
2026-01-16 00:00:00+00:00,235.39999999999998,1796.7,556.75,351.425,1071.0,0.0,71.025,0.0,402.175,267.175,1561.3000000000002,205.325,1071.0,71.025,135.0,3043.65
2026-01-16 01:00:00+00:00,214.9,1574.925,495.0,596.7,1071.0,0.0,467.3,0.0,548.975,309.9,1360.0249999999999,-101.70000000000005,1071.0,467.3,239.07500000000005,3035.7
2026-01-16 02:00:00+00:00,200.175,1590.175,376.25,463.925,1071.0,0.0,618.525,0.0,301.175,121.4,1390.0,-87.67500000000001,1071.0,618.525,179.775,3171.625
2026-01-16 03:00:00+00:00,163.175,1968.875,309.0,647.75,1070.0,0.0,123.85000000000001,0.0,310.475,6.175,1805.7,-338.75,1070.0,123.85000000000001,304.3,2965.1
2026-01-16 04:00:00+00:00,0.0,2165.25,90.0,1006.925,1070.0,0.0,66.325,101.02499999999999,138.35,24.85,2165.25,-916.925,1070.0,-34.69999999999999,113.5,2397.125
2026-01-16 05:00:00+00:00,26.575,1686.525,54.25,1008.4,1069.0,0.0,0.0,448.225,207.25,8.8,1659.95,-954.15,1069.0,-448.225,198.45,1525.0250000000003
2026-01-16 06:00:00+00:00,37.225,1825.125,1.0,531.925,1068.0,0.0,0.0,411.4,0.025,57.525,1787.9,-530.925,1068.0,-411.4,-57.5,1856.0750000000003
2026-01-16 07:00:00+00:00,1.05,2118.525,34.0,714.6,1071.0,0.0,0.0,523.725,542.65,0.025,2117.475,-680.6,1071.0,-523.725,542.625,2526.775
2026-01-16 08:00:00+00:00,0.0,2671.5,11.0,1511.4,1069.0,0.0,0.0,539.6,623.125,13.475,2671.5,-1500.4,1069.0,-539.6,609.65,2310.15
2026-01-16 09:00:00+00:00,0.0,2846.25,0.5,1582.25,1069.0,0.0,0.0,409.95,473.625,0.15000000000000002,2846.25,-1581.75,1069.0,-409.95,473.475,2397.025
2026-01-16 10:00:00+00:00,148.275,3104.325,0.0,1263.6,1069.0,0.0,0.0,640.5,543.675,3.0250000000000004,2956.0499999999997,-1263.6,1069.0,-640.5,540.65,2661.6
2026-01-16 11:00:00+00:00,298.3,3074.775,377.225,1075.225,1011.0,0.0,0.0,638.625,340.65000000000003,0.475,2776.475,-697.9999999999999,1011.0,-638.625,340.175,2791.025
2026-01-16 12:00:00+00:00,102.7,2656.125,1891.35,1308.5,1015.0,0.0,0.0,616.625,157.7,0.075,2553.425,582.8499999999999,1015.0,-616.625,157.625,3692.2749999999996
2026-01-16 13:00:00+00:00,311.825,2607.875,3046.725,412.5,237.0,91.0,0.0,567.625,130.95,6.75,2296.05,2634.225,146.0,-567.625,124.19999999999999,4632.849999999999
2026-01-16 14:00:00+00:00,209.45,2226.525,3466.7,301.5,0.0,1059.0,0.0,616.2,142.1,24.049999999999997,2017.075,3165.2,-1059.0,-616.2,118.05,3625.125
2026-01-16 15:00:00+00:00,567.5,2201.65,2932.7,61.5,0.0,1068.0,0.0,616.975,33.625,368.45,1634.15,2871.2,-1068.0,-616.975,-334.825,2485.5500000000006
2026-01-16 16:00:00+00:00,15.825,1933.475,2605.675,60.75,67.0,1068.0,0.0,637.95,47.675,718.175,1917.6499999999999,2544.925,-1001.0,-637.95,-670.5,2153.125
2026-01-16 17:00:00+00:00,622.975,2262.5499999999997,3032.375,187.5,501.0,983.0,0.0,640.5,121.725,55.95,1639.5749999999998,2844.875,-482.0,-640.5,65.77499999999999,3427.725
2026-01-16 18:00:00+00:00,412.775,2435.025,3647.95,613.0,430.0,739.0,0.0,638.05,70.275,307.375,2022.25,3034.95,-309.0,-638.05,-237.1,3873.0499999999997
2026-01-16 19:00:00+00:00,715.9,2498.3,3981.15,668.0,147.0,456.0,0.0,633.525,702.275,235.5,1782.4,3313.15,-309.0,-633.525,466.775,4619.8
2026-01-16 20:00:00+00:00,807.5,2175.9,3962.275,164.0,221.0,150.0,0.0,634.35,756.75,80.1,1368.4,3798.275,71.0,-634.35,676.65,5279.974999999999
2026-01-16 21:00:00+00:00,585.725,2553.4,3908.675,605.5,542.0,0.0,0.0,640.5,709.175,46.275,1967.6750000000002,3303.175,542.0,-640.5,662.9,5835.25
2026-01-16 22:00:00+00:00,487.55,2720.225,3686.375,481.75,417.0,34.0,0.0,640.175,714.3,37.175,2232.6749999999997,3204.625,383.0,-640.175,677.125,5857.249999999999
2026-01-16 23:00:00+00:00,220.5,1586.575,3105.875,269.0,675.0,0.0,0.0,584.15,700.95,38.9,1366.075,2836.875,675.0,-584.15,662.0500000000001,4955.85
2026-01-17 00:00:00+00:00,278.225,1971.15,2459.05,281.0,734.0,0.0,0.0,640.5,386.575,23.675,1692.9250000000002,2178.05,734.0,-640.5,362.9,4327.375
2026-01-17 01:00:00+00:00,299.325,2049.575,2447.15,679.75,985.0,0.0,0.0,622.4,526.6,105.825,1750.2499999999998,1767.4,985.0,-622.4,420.77500000000003,4301.025
2026-01-17 02:00:00+00:00,318.075,1627.875,3279.9,577.5,737.0,0.0,0.0,593.6,627.925,169.4,1309.8,2702.4,737.0,-593.6,458.525,4614.124999999999
2026-01-17 03:00:00+00:00,219.0,1803.4,3378.45,996.0,703.0,0.0,0.0,628.45,707.975,165.65,1584.4,2382.45,703.0,-628.45,542.325,4583.725
2026-01-17 04:00:00+00:00,106.925,2051.25,3429.225,820.5,911.0,0.0,0.0,625.1,701.225,500.1,1944.325,2608.725,911.0,-625.1,201.125,5040.075
2026-01-17 05:00:00+00:00,67.35,2153.425,2979.55,465.75,732.0,0.0,0.0,471.3,773.2,74.4,2086.0750000000003,2513.8,732.0,-471.3,698.8000000000001,5559.375
2026-01-17 06:00:00+00:00,473.975,2198.775,2352.825,142.25,568.0,0.0,0.0,356.675,733.225,34.55,1724.8000000000002,2210.575,568.0,-356.675,698.6750000000001,4845.375
2026-01-17 07:00:00+00:00,731.75,2077.925,3074.45,185.75,350.0,239.0,0.0,580.95,740.8,50.699999999999996,1346.1750000000002,2888.7,111.0,-580.95,690.0999999999999,4455.025
2026-01-17 08:00:00+00:00,217.95,2126.425,2967.825,446.75,507.0,92.0,0.0,640.5,717.6,39.0,1908.4750000000001,2521.075,415.0,-640.5,678.6,4882.650000000001
2026-01-17 09:00:00+00:00,21.85,2157.35,2679.5,260.75,1074.0,0.0,0.0,568.875,704.7,4.7,2135.5,2418.75,1074.0,-568.875,700.0,5759.375
2026-01-17 10:00:00+00:00,0.0,1888.0,2964.675,62.25,1070.0,0.0,0.0,51.35,702.7,2.7,1888.0,2902.425,1070.0,-51.35,700.0,6509.075
2026-01-17 11:00:00+00:00,0.0,2175.25,2900.575,126.0,1074.0,0.0,0.0,40.25,701.425,1.425,2175.25,2774.575,1074.0,-40.25,700.0,6683.575
2026-01-17 12:00:00+00:00,4.8,2160.05,3613.525,71.25,1074.0,0.0,0.0,445.725,702.675,2.675,2155.25,3542.275,1074.0,-445.725,700.0,7025.799999999999
2026-01-17 13:00:00+00:00,298.45,2132.275,4414.0,52.25,1068.0,8.0,0.0,564.325,710.075,15.899999999999999,1833.825,4361.75,1060.0,-564.325,694.1750000000001,7385.425
2026-01-17 14:00:00+00:00,490.5,2135.175,3763.5,296.5,647.0,290.0,0.0,631.55,465.475,14.725000000000001,1644.6750000000002,3467.0,357.0,-631.55,450.75,5287.875
2026-01-17 15:00:00+00:00,663.825,1862.85,2038.6499999999999,382.5,483.0,23.0,0.0,640.5,725.5,40.224999999999994,1199.0249999999999,1656.1499999999999,460.0,-640.5,685.275,3359.95
2026-01-17 16:00:00+00:00,725.8,1762.05,2321.4,406.0,629.0,147.0,0.0,640.5,375.85,268.65,1036.25,1915.4,482.0,-640.5,107.20000000000005,2900.3500000000004
2026-01-17 17:00:00+00:00,428.05,2263.05,1783.625,416.0,914.0,40.0,0.0,640.5,53.25,19.3,1835.0000000000002,1367.625,874.0,-640.5,33.95,3470.075
2026-01-17 18:00:00+00:00,411.27500000000003,2491.55,1605.15,530.75,1065.0,40.0,0.0,640.5,350.75,34.75,2080.275,1074.4,1025.0,-640.5,316.0,3855.175
2026-01-17 19:00:00+00:00,20.25,2303.75,1105.375,39.25,1064.0,40.0,0.0,640.5,904.975,371.525,2283.5,1066.125,1024.0,-640.5,533.45,4266.575
2026-01-17 20:00:00+00:00,241.375,2365.95,1001.875,0.25,1066.0,0.0,0.0,609.3,716.8,17.175,2124.575,1001.625,1066.0,-609.3,699.625,4282.525
2026-01-17 21:00:00+00:00,89.1,2343.35,884.525,161.325,1065.0,0.0,0.0,640.5,691.375,100.975,2254.25,723.2,1065.0,-640.5,590.4,3992.35
2026-01-17 22:00:00+00:00,189.75,2325.15,411.0,804.675,1064.0,0.0,0.0,630.575,621.35,700.0,2135.4,-393.67499999999995,1064.0,-630.575,-78.64999999999998,2096.5000000000005
2026-01-17 23:00:00+00:00,478.575,2127.525,390.25,756.375,1041.0,0.0,0.0,640.05,396.0,705.525,1648.95,-366.125,1041.0,-640.05,-309.525,1374.25
2026-01-18 00:00:00+00:00,635.325,2039.15,642.25,899.5,1071.0,0.0,0.0,636.725,228.325,700.0,1403.825,-257.25,1071.0,-636.725,-471.675,1109.175
2026-01-18 01:00:00+00:00,743.025,2100.9,520.75,743.875,1070.0,0.0,0.0,630.8,326.35,700.0,1357.875,-223.125,1070.0,-630.8,-373.65,1200.3000000000002
2026-01-18 02:00:00+00:00,499.1,1684.675,179.5,351.525,1067.0,0.0,0.0,633.325,169.375,700.0,1185.5749999999998,-172.02499999999998,1067.0,-633.325,-530.625,916.5999999999997
2026-01-18 03:00:00+00:00,874.55,1610.5,266.5,24.825000000000003,1060.0,0.0,0.0,630.425,242.7,683.2,735.95,241.675,1060.0,-630.425,-440.50000000000006,966.7
2026-01-18 04:00:00+00:00,510.925,1817.875,151.25,340.75,1061.0,0.0,0.0,633.85,214.825,632.75,1306.95,-189.5,1061.0,-633.85,-417.925,1126.675
2026-01-18 05:00:00+00:00,812.05,2062.525,116.5,350.67499999999995,890.0,0.0,0.0,638.125,245.10000000000002,511.6,1250.4750000000001,-234.17499999999995,890.0,-638.125,-266.5,1001.6750000000002
2026-01-18 06:00:00+00:00,741.95,1756.575,402.5,1131.225,763.0,1.0,0.0,552.525,239.2,150.0,1014.625,-728.7249999999999,762.0,-552.525,89.19999999999999,584.575
2026-01-18 07:00:00+00:00,877.3,2024.425,582.75,1608.3,540.0,0.0,0.0,640.5,196.775,162.9,1147.125,-1025.55,540.0,-640.5,33.875,54.950000000000045
2026-01-18 08:00:00+00:00,1277.925,1984.975,724.5,1576.575,1062.0,28.0,0.0,586.125,283.925,384.825,707.05,-852.075,1034.0,-586.125,-100.89999999999998,201.94999999999993
2026-01-18 09:00:00+00:00,715.425,2669.3,370.0,1098.1750000000002,1062.0,588.0,0.0,267.125,449.2,525.0,1953.8750000000002,-728.1750000000002,474.0,-267.125,-75.80000000000001,1356.775
2026-01-18 10:00:00+00:00,499.375,2287.85,523.65,614.475,1062.0,43.0,0.0,318.85,595.775,491.3,1788.475,-90.82500000000005,1019.0,-318.85,104.47499999999997,2502.2749999999996
2026-01-18 11:00:00+00:00,157.4,2574.85,132.8,460.625,1062.0,0.0,0.0,7.15,613.15,0.0,2417.45,-327.825,1062.0,-7.15,613.15,3757.625
2026-01-18 12:00:00+00:00,590.175,2472.725,379.825,527.55,1062.0,0.0,0.0,165.22500000000002,574.4,14.375,1882.55,-147.72499999999997,1062.0,-165.22500000000002,560.025,3191.625
2026-01-18 13:00:00+00:00,1087.525,2013.15,338.85,639.4,1062.0,23.0,0.0,132.325,629.6,93.45,925.625,-300.54999999999995,1039.0,-132.325,536.15,2067.9
2026-01-18 14:00:00+00:00,895.1750000000001,1340.075,642.5,857.0500000000001,1063.0,115.0,0.0,39.075,629.4,64.975,444.9,-214.55000000000007,948.0,-39.075,564.425,1703.6999999999998
2026-01-18 15:00:00+00:00,1204.325,1393.55,1103.5,1123.1499999999999,1063.0,15.0,0.0,83.35000000000001,546.7,167.875,189.2249999999999,-19.649999999999864,1048.0,-83.35000000000001,378.82500000000005,1513.0500000000002
2026-01-18 16:00:00+00:00,796.6500000000001,1473.125,292.675,353.1,983.0,14.0,0.0,492.675,795.25,700.0,676.4749999999999,-60.42500000000001,969.0,-492.675,95.25,1187.625
2026-01-18 17:00:00+00:00,36.625,2312.275,37.75,1443.9499999999998,1068.0,0.0,0.0,232.575,873.3249999999999,387.35,2275.65,-1406.1999999999998,1068.0,-232.575,485.9749999999999,2190.8500000000004
2026-01-18 18:00:00+00:00,2.0,2346.0,1.5,1902.525,1067.0,0.0,0.0,38.3,964.125,264.125,2344.0,-1901.025,1067.0,-38.3,700.0,2171.675
2026-01-18 19:00:00+00:00,0.0,2200.75,7.25,1312.075,1066.0,0.0,0.0,194.9,866.675,227.5,2200.75,-1304.825,1066.0,-194.9,639.175,2406.2
2026-01-18 20:00:00+00:00,31.875,2268.0,148.0,1021.95,1066.0,0.0,0.0,438.5,789.95,148.95,2236.125,-873.95,1066.0,-438.5,641.0,2630.675
2026-01-18 21:00:00+00:00,80.8,2550.725,29.75,1007.5,1065.0,1.0,0.0,421.35,694.8,32.475,2469.9249999999997,-977.75,1064.0,-421.35,662.3249999999999,2797.1499999999996
2026-01-18 22:00:00+00:00,316.95,2771.1,107.75,1664.075,976.0,0.0,0.0,547.05,743.125,714.2,2454.15,-1556.325,976.0,-547.05,28.924999999999955,1355.7
2026-01-18 23:00:00+00:00,153.225,2024.35,514.5,46.0,448.0,0.0,0.0,628.625,77.0,742.325,1871.125,468.5,448.0,-628.625,-665.325,1493.675
2026-01-19 00:00:00+00:00,398.925,2443.975,483.75,41.85,438.0,0.0,0.0,576.625,323.4,747.075,2045.05,441.9,438.0,-576.625,-423.67500000000007,1924.6499999999996
2026-01-19 01:00:00+00:00,338.875,2067.4,257.0,301.25,717.0,0.0,0.0,533.175,794.175,688.7,1728.525,-44.25,717.0,-533.175,105.47499999999991,1973.575
2026-01-19 02:00:00+00:00,300.675,2136.875,650.85,167.425,590.0,0.0,0.0,541.35,255.925,573.525,1836.2,483.425,590.0,-541.35,-317.59999999999997,2050.675
2026-01-19 03:00:00+00:00,382.675,1953.1,334.09999999999997,353.25,321.0,0.0,0.0,228.75,489.47499999999997,331.875,1570.425,-19.150000000000034,321.0,-228.75,157.59999999999997,1801.1249999999998
2026-01-19 04:00:00+00:00,274.575,1650.9,929.2750000000001,355.5,261.0,0.0,0.0,125.14999999999999,610.6,110.725,1376.325,573.7750000000001,261.0,-125.14999999999999,499.875,2585.8250000000003
2026-01-19 05:00:00+00:00,543.975,2244.9,3094.225,20.5,70.0,1005.0,0.0,591.975,706.475,64.825,1700.9250000000002,3073.725,-935.0,-591.975,641.65,3889.325
2026-01-19 06:00:00+00:00,499.65000000000003,1784.025,2605.3999999999996,23.25,0.0,1059.0,0.0,614.175,696.25,3.25,1284.375,2582.1499999999996,-1059.0,-614.175,693.0,2886.3499999999995
2026-01-19 07:00:00+00:00,605.85,1592.9250000000002,1778.775,0.0,0.0,1062.0,0.0,514.25,494.20000000000005,53.775000000000006,987.0750000000002,1778.775,-1062.0,-514.25,440.42500000000007,1630.0250000000005
2026-01-19 08:00:00+00:00,615.675,1420.55,1477.875,29.55,50.0,390.0,0.0,218.275,117.3,184.525,804.875,1448.325,-340.0,-218.275,-67.22500000000001,1627.6999999999998
2026-01-19 09:00:00+00:00,770.875,2540.2,1313.775,55.4,605.0,167.0,0.0,476.775,396.875,462.8,1769.3249999999998,1258.375,438.0,-476.775,-65.92500000000001,2922.9999999999995
2026-01-19 10:00:00+00:00,409.675,3248.15,866.6,141.25,943.0,0.0,0.0,230.45,706.025,81.1,2838.475,725.35,943.0,-230.45,624.925,4901.3
2026-01-19 11:00:00+00:00,100.35,2813.25,1105.025,0.0,1074.0,0.0,0.0,0.0,769.05,130.975,2712.9,1105.025,1074.0,0.0,638.0749999999999,5530.0
2026-01-19 12:00:00+00:00,807.225,2821.45,1713.45,54.25,794.0,142.0,0.0,19.15,446.775,128.65,2014.225,1659.2,652.0,-19.15,318.125,4624.400000000001
2026-01-19 13:00:00+00:00,579.775,2035.95,2159.775,40.5,779.0,100.0,0.0,0.95,416.675,129.625,1456.1750000000002,2119.275,679.0,-0.95,287.05,4540.550000000001
2026-01-19 14:00:00+00:00,128.0,1391.125,2002.0,24.75,17.0,378.0,0.0,14.925,558.075,33.925,1263.125,1977.25,-361.0,-14.925,524.1500000000001,3388.6
2026-01-19 15:00:00+00:00,12.85,1200.325,533.5,554.0,691.0,819.0,0.0,51.4,701.15,1.15,1187.4750000000001,-20.5,-128.0,-51.4,700.0,1687.5750000000003
2026-01-19 16:00:00+00:00,12.025,937.0,1534.0,919.9,568.0,986.0,0.0,288.375,605.9749999999999,14.5,924.975,614.1,-418.0,-288.375,591.4749999999999,1424.175
2026-01-19 17:00:00+00:00,133.45,1847.55,1342.575,615.675,754.0,393.0,0.0,3.3000000000000003,439.0,254.45000000000002,1714.1,726.9000000000001,361.0,-3.3000000000000003,184.54999999999998,2983.25
2026-01-19 18:00:00+00:00,394.075,1859.825,2607.225,87.75,631.0,284.0,0.0,205.625,218.875,604.9,1465.75,2519.475,347.0,-205.625,-386.025,3740.5750000000003
2026-01-19 19:00:00+00:00,658.375,2070.7749999999996,2229.525,0.0,562.0,191.0,0.0,306.85,735.375,52.025,1412.3999999999996,2229.525,371.0,-306.85,683.35,4389.425
