,NO_2_NO_5,NO_5_NO_2,NO_1_NO_5,NO_5_NO_1,NO_5_NO_3,NO_3_NO_5,NO_5_NO_1_net_export,NO_5_NO_2_net_export,NO_5_NO_3_net_export,Net Export
2026-02-14 09:00:00+00:00,0.0,84.2,0.0,2586.025,385.375,0.0,2586.025,84.2,385.375,3055.6
2026-02-14 10:00:00+00:00,0.0,432.375,0.0,2311.1,19.15,9.675,2311.1,432.375,9.474999999999998,2752.95
2026-02-14 11:00:00+00:00,0.0,54.45,0.0,1890.575,310.45,0.0,1890.575,54.45,310.45,2255.475
2026-02-14 12:00:00+00:00,0.0,26.5,0.0,1573.025,307.475,0.0,1573.025,26.5,307.475,1907.0
2026-02-14 13:00:00+00:00,0.0,40.9,0.0,1645.9,276.925,0.0,1645.9,40.9,276.925,1963.7250000000001
2026-02-14 14:00:00+00:00,0.0,22.1,0.0,2234.25,305.55,0.0,2234.25,22.1,305.55,2561.9
2026-02-14 15:00:00+00:00,0.025,14.5,0.0,3014.225,238.05,0.0,3014.225,14.475,238.05,3266.75
2026-02-14 16:00:00+00:00,0.7,21.875,0.0,3274.05,189.425,0.0,3274.05,21.175,189.425,3484.6500000000005
2026-02-14 17:00:00+00:00,0.0,0.15,0.0,3223.025,220.95,0.0,3223.025,0.15,220.95,3444.125
2026-02-14 18:00:00+00:00,0.0,0.15,0.0,3069.55,199.825,0.0,3069.55,0.15,199.825,3269.525
2026-02-14 19:00:00+00:00,1.9,0.15,0.0,3105.05,112.175,0.0,3105.05,-1.75,112.175,3215.4750000000004
2026-02-14 20:00:00+00:00,0.0,0.175,0.0,2781.05,68.975,0.0,2781.05,0.175,68.975,2850.2000000000003
2026-02-14 21:00:00+00:00,5.975,0.125,0.0,2526.325,7.7,0.0,2526.325,-5.85,7.7,2528.1749999999997
2026-02-14 22:00:00+00:00,0.0,0.1,0.0,1614.425,0.0,0.0,1614.425,0.1,0.0,1614.5249999999999
2026-02-14 23:00:00+00:00,0.0,72.95,0.0,1900.325,0.0,64.35,1900.325,72.95,-64.35,1908.9250000000002
2026-02-15 00:00:00+00:00,0.0,97.85,0.0,1599.35,0.0,104.725,1599.35,97.85,-104.725,1592.475
2026-02-15 01:00:00+00:00,0.0,80.1,0.0,1476.725,0.0,103.975,1476.725,80.1,-103.975,1452.85
2026-02-15 02:00:00+00:00,0.0,114.425,0.0,1307.55,0.0,125.35,1307.55,114.425,-125.35,1296.625
2026-02-15 03:00:00+00:00,0.0,31.1,0.0,1268.95,0.0,31.225,1268.95,31.1,-31.225,1268.825
2026-02-15 04:00:00+00:00,0.1,0.475,0.0,1320.35,0.2,0.3,1320.35,0.375,-0.09999999999999998,1320.625
2026-02-15 05:00:00+00:00,1.85,0.0,0.0,1341.175,6.975,0.0,1341.175,-1.85,6.975,1346.3
2026-02-15 06:00:00+00:00,0.55,0.0,0.0,1359.3,8.675,0.0,1359.3,-0.55,8.675,1367.425
2026-02-15 07:00:00+00:00,66.125,0.0,0.0,1368.025,28.875,0.0,1368.025,-66.125,28.875,1330.775
2026-02-15 08:00:00+00:00,6.95,5.125,0.0,1117.275,19.7,0.0,1117.275,-1.8250000000000002,19.7,1135.15
2026-02-15 09:00:00+00:00,0.0,113.525,0.0,1005.775,8.425,0.0,1005.775,113.525,8.425,1127.725
2026-02-15 10:00:00+00:00,28.625,26.7,0.0,1046.825,2.475,0.0,1046.825,-1.9250000000000007,2.475,1047.375
2026-02-15 11:00:00+00:00,6.725,0.0,0.0,1397.95,1.3,0.0,1397.95,-6.725,1.3,1392.525
2026-02-15 12:00:00+00:00,23.85,0.0,0.0,1748.05,0.0,0.0,1748.05,-23.85,0.0,1724.2
2026-02-15 13:00:00+00:00,17.925,0.0,0.0,1806.525,0.0,0.0,1806.525,-17.925,0.0,1788.6000000000001
2026-02-15 14:00:00+00:00,13.675,0.0,0.0,1422.75,0.0,0.0,1422.75,-13.675,0.0,1409.075
2026-02-15 15:00:00+00:00,6.475,0.0,0.0,1175.65,0.0,0.0,1175.65,-6.475,0.0,1169.1750000000002
2026-02-15 16:00:00+00:00,0.0,0.0,0.0,1137.95,0.0,0.0,1137.95,0.0,0.0,1137.95
2026-02-15 17:00:00+00:00,0.0,0.0,0.0,1060.6,0.0,0.0,1060.6,0.0,0.0,1060.6
2026-02-15 18:00:00+00:00,0.0,16.025,0.0,955.125,0.0,0.0,955.125,16.025,0.0,971.15
2026-02-15 19:00:00+00:00,0.0,69.35,0.0,658.725,0.0,0.0,658.725,69.35,0.0,728.075
2026-02-15 20:00:00+00:00,9.775,0.0,0.0,1296.025,0.0,0.0,1296.025,-9.775,0.0,1286.25
2026-02-15 21:00:00+00:00,0.025,0.0,0.0,1443.75,0.0,0.0,1443.75,-0.025,0.0,1443.725
2026-02-15 22:00:00+00:00,9.7,0.0,0.0,1104.325,0.0,0.0,1104.325,-9.7,0.0,1094.625
2026-02-15 23:00:00+00:00,0.0,5.625,0.0,852.575,0.0,0.0,852.575,5.625,0.0,858.2
2026-02-16 00:00:00+00:00,0.0,0.0,0.0,886.375,0.0,0.0,886.375,0.0,0.0,886.375
2026-02-16 01:00:00+00:00,0.0,0.0,0.0,989.9,0.0,0.025,989.9,0.0,-0.025,989.875
2026-02-16 02:00:00+00:00,0.0,0.0,0.0,997.025,0.0,0.0,997.025,0.0,0.0,997.025
2026-02-16 03:00:00+00:00,0.0,0.0,0.0,1074.65,0.0,0.0,1074.65,0.0,0.0,1074.65
2026-02-16 04:00:00+00:00,5.075,0.0,0.0,1022.25,0.0,0.0,1022.25,-5.075,0.0,1017.175
2026-02-16 05:00:00+00:00,9.375,0.025,0.0,1075.475,0.0,0.0,1075.475,-9.35,0.0,1066.125
2026-02-16 06:00:00+00:00,13.25,0.0,0.0,816.325,8.125,0.0,816.325,-13.25,8.125,811.2
2026-02-16 07:00:00+00:00,16.7,0.0,0.0,1020.15,45.525,0.0,1020.15,-16.7,45.525,1048.975
2026-02-16 08:00:00+00:00,96.15,0.0,0.0,1210.2,93.55,0.0,1210.2,-96.15,93.55,1207.6
2026-02-16 09:00:00+00:00,24.7,0.0,0.0,1134.95,0.0,0.0,1134.95,-24.7,0.0,1110.25
2026-02-16 10:00:00+00:00,29.575,0.0,0.0,923.175,0.0,0.0,923.175,-29.575,0.0,893.5999999999999
2026-02-16 11:00:00+00:00,22.025,0.0,0.0,933.65,0.0,0.0,933.65,-22.025,0.0,911.625
2026-02-16 12:00:00+00:00,28.075,0.0,0.0,811.4,0.0,0.0,811.4,-28.075,0.0,783.3249999999999
2026-02-16 13:00:00+00:00,15.0,0.0,0.0,706.25,0.0,0.0,706.25,-15.0,0.0,691.25
2026-02-16 14:00:00+00:00,6.8,0.05,0.0,870.05,0.0,0.0,870.05,-6.75,0.0,863.3
2026-02-16 15:00:00+00:00,1.625,0.125,0.0,1299.5,150.75,0.0,1299.5,-1.5,150.75,1448.75
2026-02-16 16:00:00+00:00,0.425,0.1,0.0,1712.625,672.225,0.0,1712.625,-0.32499999999999996,672.225,2384.525
2026-02-16 17:00:00+00:00,4.2,0.025,0.0,1808.5,873.425,0.0,1808.5,-4.175,873.425,2677.75
2026-02-16 18:00:00+00:00,2.4,0.0,0.0,1903.25,961.65,0.0,1903.25,-2.4,961.65,2862.5
2026-02-16 19:00:00+00:00,1.975,11.85,0.0,1447.15,1074.975,0.0,1447.15,9.875,1074.975,2532.0
2026-02-16 20:00:00+00:00,0.0,4.875,0.0,1123.525,663.025,0.0,1123.525,4.875,663.025,1791.4250000000002
2026-02-16 21:00:00+00:00,0.0,1.25,0.0,823.5,487.85,0.0,823.5,1.25,487.85,1312.6
2026-02-16 22:00:00+00:00,0.0,1.575,0.0,584.3,262.2,0.0,584.3,1.575,262.2,848.075
2026-02-16 23:00:00+00:00,0.05,0.0,0.0,945.7,0.05,0.15,945.7,-0.05,-0.09999999999999999,945.5500000000001
2026-02-17 00:00:00+00:00,59.575,0.0,0.0,785.05,1.75,0.0,785.05,-59.575,1.75,727.2249999999999
2026-02-17 01:00:00+00:00,57.05,0.0,0.0,883.725,0.55,0.0,883.725,-57.05,0.55,827.225
2026-02-17 02:00:00+00:00,63.8,0.0,0.0,899.025,0.1,0.0,899.025,-63.8,0.1,835.325
2026-02-17 03:00:00+00:00,76.125,0.0,0.0,844.15,0.0,0.0,844.15,-76.125,0.0,768.025
2026-02-17 04:00:00+00:00,39.225,0.05,0.0,731.175,0.775,0.0,731.175,-39.175000000000004,0.775,692.775
2026-02-17 05:00:00+00:00,18.575,0.0,0.0,1265.175,42.325,0.0,1265.175,-18.575,42.325,1288.925
2026-02-17 06:00:00+00:00,43.275,0.0,0.0,2093.4,42.9,0.0,2093.4,-43.275,42.9,2093.025
2026-02-17 07:00:00+00:00,19.75,0.0,0.0,1999.825,257.4,0.0,1999.825,-19.75,257.4,2237.475
2026-02-17 08:00:00+00:00,28.35,0.05,0.0,2056.4,177.6,0.0,2056.4,-28.3,177.6,2205.7000000000003
2026-02-17 09:00:00+00:00,4.55,0.05,0.0,1802.25,183.425,0.0,1802.25,-4.5,183.425,1981.175
2026-02-17 10:00:00+00:00,0.0,0.175,0.0,1783.525,61.8,0.0,1783.525,0.175,61.8,1845.5
2026-02-17 11:00:00+00:00,6.725,0.025,0.0,1667.825,3.75,0.0,1667.825,-6.699999999999999,3.75,1664.875
2026-02-17 12:00:00+00:00,14.0,0.025,0.0,1583.225,0.0,0.0,1583.225,-13.975,0.0,1569.25
2026-02-17 13:00:00+00:00,20.775,0.0,0.0,1440.625,97.3,0.0,1440.625,-20.775,97.3,1517.1499999999999
2026-02-17 14:00:00+00:00,23.225,0.0,0.0,1530.975,432.375,0.0,1530.975,-23.225,432.375,1940.125
2026-02-17 15:00:00+00:00,24.175,0.0,0.0,2164.225,527.925,0.0,2164.225,-24.175,527.925,2667.9749999999995
2026-02-17 16:00:00+00:00,18.5,0.0,0.0,2432.4,640.1,0.0,2432.4,-18.5,640.1,3054.0
2026-02-17 17:00:00+00:00,5.75,0.0,0.0,2309.825,722.925,0.0,2309.825,-5.75,722.925,3027.0
2026-02-17 18:00:00+00:00,1.9,0.0,0.0,2496.85,586.1,0.0,2496.85,-1.9,586.1,3081.0499999999997
2026-02-17 19:00:00+00:00,0.0,0.0,0.0,2050.8,427.575,0.0,2050.8,0.0,427.575,2478.375
2026-02-17 20:00:00+00:00,0.0,0.75,0.0,1294.85,66.075,0.0,1294.85,0.75,66.075,1361.675
2026-02-17 21:00:00+00:00,0.0,0.15,0.0,858.55,0.0,0.0,858.55,0.15,0.0,858.6999999999999
2026-02-17 22:00:00+00:00,7.1,0.1,0.0,803.875,0.0,0.0,803.875,-7.0,0.0,796.875
2026-02-17 23:00:00+00:00,0.0,0.0,0.0,1415.4,319.775,0.0,1415.4,0.0,319.775,1735.1750000000002
2026-02-18 00:00:00+00:00,10.6,0.0,0.0,1190.9,122.9,0.0,1190.9,-10.6,122.9,1303.2000000000003
2026-02-18 01:00:00+00:00,10.25,0.0,0.0,989.9,0.0,0.0,989.9,-10.25,0.0,979.65
2026-02-18 02:00:00+00:00,5.15,0.0,0.0,954.375,0.0,0.0,954.375,-5.15,0.0,949.225
2026-02-18 03:00:00+00:00,30.35,0.0,0.0,1110.475,0.175,0.25,1110.475,-30.35,-0.07500000000000001,1080.05
2026-02-18 04:00:00+00:00,0.0,6.8,0.0,1769.375,0.425,20.15,1769.375,6.8,-19.724999999999998,1756.45
2026-02-18 05:00:00+00:00,0.0,29.55,0.0,2685.8,0.0,25.925,2685.8,29.55,-25.925,2689.425
2026-02-18 06:00:00+00:00,0.0,13.5,0.0,3095.5,0.0,32.65,3095.5,13.5,-32.65,3076.35
2026-02-18 07:00:00+00:00,0.0,2.95,0.0,3070.6,0.0,6.775,3070.6,2.95,-6.775,3066.7749999999996
2026-02-18 08:00:00+00:00,0.05,4.05,0.0,3096.525,0.0,0.3,3096.525,4.0,-0.3,3100.225
2026-02-18 09:00:00+00:00,0.0,0.0,0.0,2945.95,0.0,215.65,2945.95,0.0,-215.65,2730.2999999999997
2026-02-18 10:00:00+00:00,0.0,0.0,0.0,2826.3,0.0,339.225,2826.3,0.0,-339.225,2487.0750000000003
2026-02-18 11:00:00+00:00,0.0,0.0,0.0,2820.55,0.0,265.425,2820.55,0.0,-265.425,2555.125
2026-02-18 12:00:00+00:00,0.0,0.0,0.0,2811.625,0.0,70.325,2811.625,0.0,-70.325,2741.3
2026-02-18 13:00:00+00:00,0.0,0.0,0.0,2865.875,0.0,57.675,2865.875,0.0,-57.675,2808.2
2026-02-18 14:00:00+00:00,0.0,0.0,0.0,2980.025,0.0,12.675,2980.025,0.0,-12.675,2967.35
2026-02-18 15:00:00+00:00,0.0,0.0,0.0,3161.875,0.0,0.0,3161.875,0.0,0.0,3161.875
2026-02-18 16:00:00+00:00,0.0,0.0,0.0,2964.875,0.0,0.35,2964.875,0.0,-0.35,2964.525
2026-02-18 17:00:00+00:00,4.4,0.0,0.0,2951.125,0.0,0.25,2951.125,-4.4,-0.25,2946.475
2026-02-18 18:00:00+00:00,0.0,0.0,0.0,2881.2,0.0,0.0,2881.2,0.0,0.0,2881.2
2026-02-18 19:00:00+00:00,0.175,0.0,0.0,2747.45,0.875,1.45,2747.45,-0.175,-0.575,2746.7
2026-02-18 20:00:00+00:00,0.0,0.0,0.0,2664.3,0.0,0.0,2664.3,0.0,0.0,2664.3
2026-02-18 21:00:00+00:00,0.025,0.0,0.0,2391.275,0.225,0.0,2391.275,-0.025,0.225,2391.475
2026-02-18 22:00:00+00:00,0.05,0.0,0.0,1884.625,7.375,0.0,1884.625,-0.05,7.375,1891.95
2026-02-18 23:00:00+00:00,0.0,0.075,0.0,2168.0,0.0,131.9,2168.0,0.075,-131.9,2036.1749999999997
2026-02-19 00:00:00+00:00,0.025,2.375,0.0,2101.55,0.0,109.0,2101.55,2.35,-109.0,1994.9
2026-02-19 01:00:00+00:00,0.025,0.0,0.0,2087.25,0.0,121.85,2087.25,-0.025,-121.85,1965.375
2026-02-19 02:00:00+00:00,0.05,0.0,0.0,2085.725,0.0,105.4,2085.725,-0.05,-105.4,1980.2749999999996
2026-02-19 03:00:00+00:00,0.025,0.0,0.0,2222.525,0.0,66.075,2222.525,-0.025,-66.075,2156.425
2026-02-19 04:00:00+00:00,0.025,0.5,0.0,2569.025,10.8,0.125,2569.025,0.475,10.675,2580.175
2026-02-19 05:00:00+00:00,0.0,1.275,0.0,2891.65,15.825,0.0,2891.65,1.275,15.825,2908.75
2026-02-19 06:00:00+00:00,0.0,0.0,0.0,3246.1,0.0,35.125,3246.1,0.0,-35.125,3210.975
2026-02-19 07:00:00+00:00,0.0,0.0,0.0,3228.375,0.0,0.65,3228.375,0.0,-0.65,3227.725
2026-02-19 08:00:00+00:00,0.0,0.0,0.0,3020.15,0.0,0.075,3020.15,0.0,-0.075,3020.0750000000003
2026-02-19 09:00:00+00:00,0.0,0.0,0.0,2884.4,0.0,0.0,2884.4,0.0,0.0,2884.4
2026-02-19 10:00:00+00:00,0.0,0.0,0.0,2658.575,0.0,0.0,2658.575,0.0,0.0,2658.575
2026-02-19 11:00:00+00:00,0.0,0.0,0.0,2694.8,0.0,0.0,2694.8,0.0,0.0,2694.8
2026-02-19 12:00:00+00:00,0.0,0.0,0.0,2686.075,0.0,0.0,2686.075,0.0,0.0,2686.075
2026-02-19 13:00:00+00:00,0.0,0.0,0.0,2906.6,0.0,0.0,2906.6,0.0,0.0,2906.6
2026-02-19 14:00:00+00:00,0.025,0.0,0.0,2740.025,0.0,0.0,2740.025,-0.025,0.0,2740.0
2026-02-19 15:00:00+00:00,0.0,0.0,0.0,2649.675,0.0,0.0,2649.675,0.0,0.0,2649.675
2026-02-19 16:00:00+00:00,18.825,0.0,0.0,2897.675,7.55,0.0,2897.675,-18.825,7.55,2886.4000000000005
2026-02-19 17:00:00+00:00,20.725,1.875,0.0,2890.95,4.55,0.0,2890.95,-18.85,4.55,2876.65
2026-02-19 18:00:00+00:00,18.2,0.0,0.0,2927.7,9.575,0.0,2927.7,-18.2,9.575,2919.075
2026-02-19 19:00:00+00:00,31.9,0.0,0.0,2739.2,4.75,0.0,2739.2,-31.9,4.75,2712.0499999999997
2026-02-19 20:00:00+00:00,29.15,0.0,0.0,2918.4,2.425,0.0,2918.4,-29.15,2.425,2891.675
2026-02-19 21:00:00+00:00,20.5,0.0,0.0,2304.3,3.25,0.0,2304.3,-20.5,3.25,2287.05
2026-02-19 22:00:00+00:00,21.55,0.0,0.0,1425.175,9.925,0.0,1425.175,-21.55,9.925,1413.55
2026-02-19 23:00:00+00:00,34.375,0.0,0.0,984.7,32.575,0.0,984.7,-34.375,32.575,982.9000000000001
2026-02-20 00:00:00+00:00,17.8,0.0,0.0,859.675,1.075,0.0,859.675,-17.8,1.075,842.95
2026-02-20 01:00:00+00:00,23.675,0.0,0.0,868.25,0.0,0.0,868.25,-23.675,0.0,844.575
2026-02-20 02:00:00+00:00,56.5,0.0,0.0,825.1,7.65,0.0,825.1,-56.5,7.65,776.25
2026-02-20 03:00:00+00:00,41.375,0.0,0.0,698.925,0.0,0.0,698.925,-41.375,0.0,657.55
2026-02-20 04:00:00+00:00,24.225,0.0,0.0,792.95,0.0,0.0,792.95,-24.225,0.0,768.725
2026-02-20 05:00:00+00:00,99.95,0.0,0.0,1577.525,0.0,0.0,1577.525,-99.95,0.0,1477.575
2026-02-20 06:00:00+00:00,354.625,0.0,0.0,2612.825,0.0,0.0,2612.825,-354.625,0.0,2258.2
2026-02-20 07:00:00+00:00,122.65,0.0,0.0,2762.575,0.0,0.0,2762.575,-122.65,0.0,2639.9249999999997
2026-02-20 08:00:00+00:00,43.275,0.0,0.0,2079.625,0.0,0.0,2079.625,-43.275,0.0,2036.35
2026-02-20 09:00:00+00:00,6.875,0.0,0.0,1001.075,23.75,0.0,1001.075,-6.875,23.75,1017.95
2026-02-20 10:00:00+00:00,0.0,0.15,0.0,969.425,0.0,0.0,969.425,0.15,0.0,969.5749999999999
2026-02-20 11:00:00+00:00,2.5,0.05,0.0,1078.45,0.0,0.0,1078.45,-2.45,0.0,1076.0
2026-02-20 12:00:00+00:00,0.0,0.0,0.0,919.775,17.275,0.0,919.775,0.0,17.275,937.05
2026-02-20 13:00:00+00:00,0.0,0.0,0.0,828.25,121.675,0.0,828.25,0.0,121.675,949.925
2026-02-20 14:00:00+00:00,0.0,9.075,0.0,825.275,164.375,0.0,825.275,9.075,164.375,998.725
2026-02-20 15:00:00+00:00,0.0,12.075,0.0,907.475,121.925,0.0,907.475,12.075,121.925,1041.4750000000001
2026-02-20 16:00:00+00:00,0.0,0.0,0.0,966.125,332.525,0.0,966.125,0.0,332.525,1298.65
2026-02-20 17:00:00+00:00,0.0,26.475,0.0,801.0,296.75,0.0,801.0,26.475,296.75,1124.225
2026-02-20 18:00:00+00:00,0.0,0.0,0.0,800.25,190.7,0.025,800.25,0.0,190.67499999999998,990.925
2026-02-20 19:00:00+00:00,0.0,13.875,0.0,1076.825,0.0,0.0,1076.825,13.875,0.0,1090.7
2026-02-20 20:00:00+00:00,12.25,2.375,0.0,988.475,0.0,0.025,988.475,-9.875,-0.025,978.575
2026-02-20 21:00:00+00:00,12.625,0.0,0.0,949.225,0.0,0.025,949.225,-12.625,-0.025,936.575
2026-02-20 22:00:00+00:00,20.425,0.0,0.0,1249.425,0.0,0.0,1249.425,-20.425,0.0,1229.0
2026-02-20 23:00:00+00:00,22.8,0.0,0.0,184.725,0.0,0.0,184.725,-22.8,0.0,161.92499999999998
2026-02-21 00:00:00+00:00,0.0,0.0,0.0,314.9,0.0,0.0,314.9,0.0,0.0,314.9
2026-02-21 01:00:00+00:00,0.8,0.0,0.0,470.0,0.0,0.0,470.0,-0.8,0.0,469.2
2026-02-21 02:00:00+00:00,12.35,0.0,0.0,581.825,0.05,0.0,581.825,-12.35,0.05,569.525
2026-02-21 03:00:00+00:00,4.625,0.0,0.0,512.325,0.0,0.0,512.325,-4.625,0.0,507.70000000000005
2026-02-21 04:00:00+00:00,6.85,0.0,0.0,658.825,0.0,0.0,658.825,-6.85,0.0,651.975
2026-02-21 05:00:00+00:00,0.65,0.0,0.0,871.325,0.0,0.0,871.325,-0.65,0.0,870.6750000000001
2026-02-21 06:00:00+00:00,5.5,0.0,0.0,1042.35,0.0,0.0,1042.35,-5.5,0.0,1036.85
2026-02-21 07:00:00+00:00,6.325,0.0,0.0,963.75,0.0,0.0,963.75,-6.325,0.0,957.425
2026-02-21 08:00:00+00:00,2.325,0.1,0.0,1091.8,0.0,0.0,1091.8,-2.225,0.0,1089.575
2026-02-21 09:00:00+00:00,5.9,0.05,0.0,996.35,0.0,0.0,996.35,-5.8500000000000005,0.0,990.5
2026-02-21 10:00:00+00:00,9.2,0.0,0.0,1116.95,0.0,0.0,1116.95,-9.2,0.0,1107.75
2026-02-21 11:00:00+00:00,13.65,0.0,0.0,1235.825,0.0,0.0,1235.825,-13.65,0.0,1222.175
2026-02-21 12:00:00+00:00,17.075,0.0,0.0,1255.6,0.0,0.0,1255.6,-17.075,0.0,1238.5249999999999
2026-02-21 13:00:00+00:00,7.525,0.0,0.0,970.475,0.0,0.0,970.475,-7.525,0.0,962.95
2026-02-21 14:00:00+00:00,7.625,0.0,0.0,881.725,1.5,0.025,881.725,-7.625,1.475,875.575
2026-02-21 15:00:00+00:00,0.0,0.0,0.0,1180.525,0.0,0.025,1180.525,0.0,-0.025,1180.5
2026-02-21 16:00:00+00:00,3.275,26.225,0.0,1937.25,1.05,0.025,1937.25,22.950000000000003,1.0250000000000001,1961.2250000000001
2026-02-21 17:00:00+00:00,0.0,568.675,0.0,2107.575,0.0,0.0,2107.575,568.675,0.0,2676.25
2026-02-21 18:00:00+00:00,0.0,513.8,0.0,1678.85,0.0,0.0,1678.85,513.8,0.0,2192.6499999999996
2026-02-21 19:00:00+00:00,0.0,295.775,0.0,1480.025,0.95,0.0,1480.025,295.775,0.95,1776.7500000000002
2026-02-21 20:00:00+00:00,0.0,59.275,0.0,1075.35,4.1,0.0,1075.35,59.275,4.1,1138.725
2026-02-21 21:00:00+00:00,0.0,0.0,0.0,937.925,0.0,0.05,937.925,0.0,-0.05,937.875
2026-02-21 22:00:00+00:00,0.0,0.0,0.0,851.125,0.0,0.0,851.125,0.0,0.0,851.125
2026-02-21 23:00:00+00:00,0.0,0.0,0.0,1103.775,0.0,5.05,1103.775,0.0,-5.05,1098.7250000000001
2026-02-22 00:00:00+00:00,0.0,0.625,0.0,1302.475,1.3,0.0,1302.475,0.625,1.3,1304.3999999999999
2026-02-22 01:00:00+00:00,0.0,0.0,0.0,1075.325,11.725,0.0,1075.325,0.0,11.725,1087.05
2026-02-22 02:00:00+00:00,0.0,0.0,0.0,1199.9,15.875,0.0,1199.9,0.0,15.875,1215.775
2026-02-22 03:00:00+00:00,11.125,0.0,0.0,1378.6,0.0,0.0,1378.6,-11.125,0.0,1367.475
2026-02-22 04:00:00+00:00,10.8,0.0,0.0,1496.475,0.0,0.0,1496.475,-10.8,0.0,1485.675
2026-02-22 05:00:00+00:00,14.9,0.0,0.0,1490.95,11.125,0.0,1490.95,-14.9,11.125,1487.175
2026-02-22 06:00:00+00:00,0.025,0.0,0.0,1261.875,3.025,0.0,1261.875,-0.025,3.025,1264.875
2026-02-22 07:00:00+00:00,0.0,0.0,0.0,1202.725,6.775,0.0,1202.725,0.0,6.775,1209.5
2026-02-22 08:00:00+00:00,0.0,0.0,0.0,1134.65,6.975,0.025,1134.65,0.0,6.949999999999999,1141.6000000000001
2026-02-22 09:00:00+00:00,0.0,0.0,0.0,1005.875,13.45,0.0,1005.875,0.0,13.45,1019.325
2026-02-22 10:00:00+00:00,0.0,0.0,0.0,1106.05,0.0,2.35,1106.05,0.0,-2.35,1103.7
2026-02-22 11:00:00+00:00,0.0,0.0,0.0,1110.675,0.0,0.0,1110.675,0.0,0.0,1110.675
2026-02-22 12:00:00+00:00,0.025,0.0,0.0,1305.025,0.0,0.025,1305.025,-0.025,-0.025,1304.975
2026-02-22 13:00:00+00:00,0.0,0.0,0.0,1013.4,0.0,0.0,1013.4,0.0,0.0,1013.4
2026-02-22 14:00:00+00:00,0.025,0.0,0.0,1111.425,0.0,0.0,1111.425,-0.025,0.0,1111.3999999999999
2026-02-22 15:00:00+00:00,0.0,0.0,0.0,1119.55,0.0,0.0,1119.55,0.0,0.0,1119.55
2026-02-22 16:00:00+00:00,0.0,12.7,0.0,976.2,0.575,0.05,976.2,12.7,0.5249999999999999,989.4250000000001
2026-02-22 17:00:00+00:00,0.0,27.85,0.0,972.4,0.975,0.0,972.4,27.85,0.975,1001.225
2026-02-22 18:00:00+00:00,0.0,14.1,0.0,954.6,0.25,0.0,954.6,14.1,0.25,968.95
2026-02-22 19:00:00+00:00,0.025,7.375,0.0,853.35,4.35,0.15,853.35,7.35,4.199999999999999,864.9000000000001
2026-02-22 20:00:00+00:00,0.0,0.0,0.0,762.475,3.825,0.025,762.475,0.0,3.8000000000000003,766.275
2026-02-22 21:00:00+00:00,0.0,0.0,0.0,614.325,1.525,0.7,614.325,0.0,0.825,615.1500000000001
2026-02-22 22:00:00+00:00,0.0,0.0,0.0,910.625,0.0,0.05,910.625,0.0,-0.05,910.575
2026-02-22 23:00:00+00:00,0.0,0.05,0.0,585.525,25.75,0.0,585.525,0.05,25.75,611.3249999999999
2026-02-23 00:00:00+00:00,0.0,3.175,0.0,700.55,0.0,1.975,700.55,3.175,-1.975,701.7499999999999
2026-02-23 01:00:00+00:00,0.05,0.4,0.0,651.05,45.275,0.0,651.05,0.35000000000000003,45.275,696.675
2026-02-23 02:00:00+00:00,0.0,0.0,0.0,599.0,53.35,0.0,599.0,0.0,53.35,652.35
2026-02-23 03:00:00+00:00,0.0,1.925,0.0,610.35,47.475,0.0,610.35,1.925,47.475,659.75
2026-02-23 04:00:00+00:00,0.0,0.05,0.0,844.125,0.0,121.1,844.125,0.05,-121.1,723.0749999999999
2026-02-23 05:00:00+00:00,0.0,0.0,0.0,833.675,36.75,0.0,833.675,0.0,36.75,870.425
2026-02-23 06:00:00+00:00,0.1,0.0,0.0,1234.325,8.225,0.125,1234.325,-0.1,8.1,1242.325
2026-02-23 07:00:00+00:00,46.975,0.0,0.0,1545.25,111.275,0.0,1545.25,-46.975,111.275,1609.5500000000002
2026-02-23 08:00:00+00:00,0.05,0.0,0.0,999.15,230.35,0.0,999.15,-0.05,230.35,1229.45
2026-02-23 09:00:00+00:00,0.0,3.675,0.0,978.375,205.0,0.0,978.375,3.675,205.0,1187.05
2026-02-23 10:00:00+00:00,0.0,1.275,0.0,788.95,258.175,0.0,788.95,1.275,258.175,1048.4
2026-02-23 11:00:00+00:00,0.025,0.0,0.0,976.9,139.125,0.0,976.9,-0.025,139.125,1116.0
2026-02-23 12:00:00+00:00,0.25,0.0,0.0,1130.95,0.025,0.05,1130.95,-0.25,-0.025,1130.675
2026-02-23 13:00:00+00:00,0.075,0.0,0.0,1205.025,0.0,2.55,1205.025,-0.075,-2.55,1202.4
2026-02-23 14:00:00+00:00,0.05,5.6,0.0,1166.75,91.75,0.0,1166.75,5.55,91.75,1264.05
2026-02-23 15:00:00+00:00,10.9,4.175,0.0,1273.425,236.175,0.0,1273.425,-6.7250000000000005,236.175,1502.875
2026-02-23 16:00:00+00:00,7.875,2.7,0.0,1971.5,206.775,0.0,1971.5,-5.175,206.775,2173.1
2026-02-23 17:00:00+00:00,36.325,0.0,0.0,2829.525,136.925,0.0,2829.525,-36.325,136.925,2930.1250000000005
2026-02-23 18:00:00+00:00,1.975,0.05,0.0,2925.7,115.725,0.0,2925.7,-1.925,115.725,3039.4999999999995
2026-02-23 19:00:00+00:00,10.925,0.0,0.0,2149.675,197.05,0.0,2149.675,-10.925,197.05,2335.8
