,IT_NORD_IT_CNOR,IT_CNOR_IT_NORD,IT_CSUD_IT_CNOR,IT_CNOR_IT_CSUD,IT_CNOR_IT_NORD_net_export,IT_CNOR_IT_CSUD_net_export,Net Export
2026-01-12 11:00:00+00:00,0.0,255.5,1971.25,0.0,255.5,-1971.25,-1715.75
2026-01-12 12:00:00+00:00,0.0,632.25,2306.25,0.0,632.25,-2306.25,-1674.0
2026-01-12 13:00:00+00:00,313.0,0.0,1676.25,0.0,-313.0,-1676.25,-1989.25
2026-01-12 14:00:00+00:00,1511.75,0.0,673.25,0.0,-1511.75,-673.25,-2185.0
2026-01-12 15:00:00+00:00,3355.75,0.0,0.0,984.5,-3355.75,984.5,-2371.25
2026-01-12 16:00:00+00:00,4305.0,0.0,0.0,1597.75,-4305.0,1597.75,-2707.25
2026-01-12 17:00:00+00:00,4049.75,0.0,0.0,1509.75,-4049.75,1509.75,-2540.0
2026-01-12 18:00:00+00:00,3865.5,0.0,0.0,1418.75,-3865.5,1418.75,-2446.75
2026-01-12 19:00:00+00:00,2488.0,0.0,0.0,554.25,-2488.0,554.25,-1933.75
2026-01-12 20:00:00+00:00,925.75,0.0,696.25,0.0,-925.75,-696.25,-1622.0
2026-01-12 21:00:00+00:00,771.5,0.0,528.25,0.0,-771.5,-528.25,-1299.75
2026-01-12 22:00:00+00:00,443.5,0.0,486.75,0.0,-443.5,-486.75,-930.25
2026-01-12 23:00:00+00:00,0.0,349.5,1179.0,0.0,349.5,-1179.0,-829.5
2026-01-13 00:00:00+00:00,1.75,164.0,855.25,0.0,162.25,-855.25,-693.0
2026-01-13 01:00:00+00:00,0.0,296.75,902.75,0.0,296.75,-902.75,-606.0
2026-01-13 02:00:00+00:00,0.0,299.25,888.5,0.0,299.25,-888.5,-589.25
2026-01-13 03:00:00+00:00,0.0,891.5,1555.5,0.0,891.5,-1555.5,-664.0
2026-01-13 04:00:00+00:00,0.0,863.0,1662.0,0.0,863.0,-1662.0,-799.0
2026-01-13 05:00:00+00:00,64.0,20.0,1178.75,0.0,-44.0,-1178.75,-1222.75
2026-01-13 06:00:00+00:00,904.75,0.0,884.25,0.0,-904.75,-884.25,-1789.0
2026-01-13 07:00:00+00:00,38.75,125.5,2316.75,0.0,86.75,-2316.75,-2230.0
2026-01-13 08:00:00+00:00,0.0,438.5,2795.25,0.0,438.5,-2795.25,-2356.75
2026-01-13 09:00:00+00:00,0.0,1094.75,3071.75,0.0,1094.75,-3071.75,-1977.0
2026-01-13 10:00:00+00:00,0.0,1267.25,3072.0,0.0,1267.25,-3072.0,-1804.75
2026-01-13 11:00:00+00:00,0.0,766.5,2601.5,0.0,766.5,-2601.5,-1835.0
2026-01-13 12:00:00+00:00,0.0,874.25,2718.25,0.0,874.25,-2718.25,-1844.0
2026-01-13 13:00:00+00:00,0.0,775.25,2695.5,0.0,775.25,-2695.5,-1920.25
2026-01-13 14:00:00+00:00,161.75,12.0,1884.5,0.0,-149.75,-1884.5,-2034.25
2026-01-13 15:00:00+00:00,1334.5,0.0,752.75,0.0,-1334.5,-752.75,-2087.25
2026-01-13 16:00:00+00:00,2253.25,0.0,8.25,89.0,-2253.25,80.75,-2172.5
2026-01-13 17:00:00+00:00,2789.25,0.0,0.0,653.5,-2789.25,653.5,-2135.75
2026-01-13 18:00:00+00:00,3218.5,0.0,0.0,1159.75,-3218.5,1159.75,-2058.75
2026-01-13 19:00:00+00:00,2518.25,0.0,0.0,673.75,-2518.25,673.75,-1844.5
2026-01-13 20:00:00+00:00,1672.75,0.0,46.5,75.25,-1672.75,28.75,-1644.0
2026-01-13 21:00:00+00:00,1209.5,0.0,263.0,265.25,-1209.5,2.25,-1207.25
2026-01-13 22:00:00+00:00,1044.0,0.0,29.75,97.0,-1044.0,67.25,-976.75
2026-01-13 23:00:00+00:00,884.25,0.0,27.0,154.5,-884.25,127.5,-756.75
2026-01-14 00:00:00+00:00,1103.0,0.0,0.0,289.25,-1103.0,289.25,-813.75
2026-01-14 01:00:00+00:00,650.0,0.0,72.0,0.0,-650.0,-72.0,-722.0
2026-01-14 02:00:00+00:00,732.25,0.0,27.5,35.5,-732.25,8.0,-724.25
2026-01-14 03:00:00+00:00,714.75,0.0,91.25,8.75,-714.75,-82.5,-797.25
2026-01-14 04:00:00+00:00,603.75,0.0,290.75,52.0,-603.75,-238.75,-842.5
2026-01-14 05:00:00+00:00,259.0,83.25,1035.25,0.0,-175.75,-1035.25,-1211.0
2026-01-14 06:00:00+00:00,1067.5,0.0,693.75,0.0,-1067.5,-693.75,-1761.25
2026-01-14 07:00:00+00:00,453.75,15.0,1748.0,0.0,-438.75,-1748.0,-2186.75
2026-01-14 08:00:00+00:00,0.0,581.5,2700.5,0.0,581.5,-2700.5,-2119.0
2026-01-14 09:00:00+00:00,0.0,1269.5,2822.0,0.0,1269.5,-2822.0,-1552.5
2026-01-14 10:00:00+00:00,0.0,1284.0,2822.0,0.0,1284.0,-2822.0,-1538.0
2026-01-14 11:00:00+00:00,0.0,1809.5,1397.0,5000.0,1809.5,3603.0,5412.5
2026-01-14 12:00:00+00:00,0.0,1796.0,0.0,10000.0,1796.0,10000.0,11796.0
2026-01-14 13:00:00+00:00,0.0,1435.25,0.0,10000.0,1435.25,10000.0,11435.25
2026-01-14 14:00:00+00:00,383.5,4.25,1755.75,0.0,-379.25,-1755.75,-2135.0
2026-01-14 15:00:00+00:00,2266.5,0.0,115.5,66.75,-2266.5,-48.75,-2315.25
2026-01-14 16:00:00+00:00,2132.5,0.0,74.25,6.75,-2132.5,-67.5,-2200.0
2026-01-14 17:00:00+00:00,2525.25,0.0,0.0,302.75,-2525.25,302.75,-2222.5
2026-01-14 18:00:00+00:00,3720.0,0.0,0.0,1505.75,-3720.0,1505.75,-2214.25
2026-01-14 19:00:00+00:00,3742.5,0.0,0.0,1793.5,-3742.5,1793.5,-1949.0
2026-01-14 20:00:00+00:00,3002.25,0.0,0.0,1333.5,-3002.25,1333.5,-1668.75
2026-01-14 21:00:00+00:00,1921.25,0.0,0.0,529.5,-1921.25,529.5,-1391.75
2026-01-14 22:00:00+00:00,2637.75,0.0,0.0,1570.0,-2637.75,1570.0,-1067.75
2026-01-14 23:00:00+00:00,1594.75,0.0,0.0,827.25,-1594.75,827.25,-767.5
2026-01-15 00:00:00+00:00,1205.5,0.0,0.0,325.25,-1205.5,325.25,-880.25
2026-01-15 01:00:00+00:00,1184.5,0.0,0.0,303.75,-1184.5,303.75,-880.75
2026-01-15 02:00:00+00:00,896.25,0.0,41.25,85.25,-896.25,44.0,-852.25
2026-01-15 03:00:00+00:00,955.75,0.0,0.0,86.25,-955.75,86.25,-869.5
2026-01-15 04:00:00+00:00,377.25,0.0,441.25,0.0,-377.25,-441.25,-818.5
2026-01-15 05:00:00+00:00,1130.5,0.0,279.0,105.75,-1130.5,-173.25,-1303.75
2026-01-15 06:00:00+00:00,1970.0,0.0,189.5,297.5,-1970.0,108.0,-1862.0
2026-01-15 07:00:00+00:00,1224.25,0.0,1054.25,0.0,-1224.25,-1054.25,-2278.5
2026-01-15 08:00:00+00:00,281.75,0.0,2360.25,0.0,-281.75,-2360.25,-2642.0
2026-01-15 09:00:00+00:00,32.25,108.0,2959.75,0.0,75.75,-2959.75,-2884.0
2026-01-15 10:00:00+00:00,0.0,490.0,2998.0,0.0,490.0,-2998.0,-2508.0
2026-01-15 11:00:00+00:00,0.0,662.0,2602.5,0.0,662.0,-2602.5,-1940.5
2026-01-15 12:00:00+00:00,0.0,647.75,2314.0,0.0,647.75,-2314.0,-1666.25
2026-01-15 13:00:00+00:00,0.0,299.5,2152.75,0.0,299.5,-2152.75,-1853.25
2026-01-15 14:00:00+00:00,766.0,0.0,1253.5,0.0,-766.0,-1253.5,-2019.5
2026-01-15 15:00:00+00:00,2997.5,0.0,0.0,817.75,-2997.5,817.75,-2179.75
2026-01-15 16:00:00+00:00,3237.5,0.0,0.0,1000.0,-3237.5,1000.0,-2237.5
2026-01-15 17:00:00+00:00,3176.75,0.0,0.0,1015.0,-3176.75,1015.0,-2161.75
2026-01-15 18:00:00+00:00,3098.25,0.0,0.0,1015.0,-3098.25,1015.0,-2083.25
2026-01-15 19:00:00+00:00,3159.25,0.0,0.0,1120.5,-3159.25,1120.5,-2038.75
2026-01-15 20:00:00+00:00,2680.25,0.0,0.0,1000.0,-2680.25,1000.0,-1680.25
2026-01-15 21:00:00+00:00,1657.5,0.0,0.0,592.75,-1657.5,592.75,-1064.75
2026-01-15 22:00:00+00:00,1439.0,0.0,0.0,593.25,-1439.0,593.25,-845.75
2026-01-15 23:00:00+00:00,1743.75,0.0,0.0,1166.75,-1743.75,1166.75,-577.0
2026-01-16 00:00:00+00:00,1547.5,0.0,0.0,911.5,-1547.5,911.5,-636.0
2026-01-16 01:00:00+00:00,1285.5,0.0,0.0,672.25,-1285.5,672.25,-613.25
2026-01-16 02:00:00+00:00,1302.25,0.0,0.0,654.5,-1302.25,654.5,-647.75
2026-01-16 03:00:00+00:00,1231.5,0.0,0.0,558.25,-1231.5,558.25,-673.25
2026-01-16 04:00:00+00:00,1034.75,0.0,0.0,390.0,-1034.75,390.0,-644.75
2026-01-16 05:00:00+00:00,917.5,0.0,202.0,120.75,-917.5,-81.25,-998.75
2026-01-16 06:00:00+00:00,2020.75,0.0,77.25,434.5,-2020.75,357.25,-1663.5
2026-01-16 07:00:00+00:00,1342.25,0.0,769.25,0.0,-1342.25,-769.25,-2111.5
2026-01-16 08:00:00+00:00,143.5,27.75,1929.5,0.0,-115.75,-1929.5,-2045.25
2026-01-16 09:00:00+00:00,0.0,409.0,2545.25,0.0,409.0,-2545.25,-2136.25
2026-01-16 10:00:00+00:00,0.0,685.5,2597.0,0.0,685.5,-2597.0,-1911.5
2026-01-16 11:00:00+00:00,0.0,731.5,2520.25,0.0,731.5,-2520.25,-1788.75
2026-01-16 12:00:00+00:00,0.0,1555.0,2989.0,0.0,1555.0,-2989.0,-1434.0
2026-01-16 13:00:00+00:00,0.0,1037.0,2784.5,0.0,1037.0,-2784.5,-1747.5
2026-01-16 14:00:00+00:00,168.25,35.25,1731.75,0.0,-133.0,-1731.75,-1864.75
2026-01-16 15:00:00+00:00,1704.75,0.0,264.75,49.0,-1704.75,-215.75,-1920.5
2026-01-16 16:00:00+00:00,2483.5,0.0,0.0,388.75,-2483.5,388.75,-2094.75
2026-01-16 17:00:00+00:00,2899.25,0.0,0.0,901.75,-2899.25,901.75,-1997.5
2026-01-16 18:00:00+00:00,3235.75,0.0,0.0,1321.75,-3235.75,1321.75,-1914.0
2026-01-16 19:00:00+00:00,3115.25,0.0,0.0,1494.25,-3115.25,1494.25,-1621.0
2026-01-16 20:00:00+00:00,1882.75,0.0,0.0,519.0,-1882.75,519.0,-1363.75
2026-01-16 21:00:00+00:00,1336.0,0.0,0.0,339.25,-1336.0,339.25,-996.75
2026-01-16 22:00:00+00:00,2158.0,0.0,0.0,1288.75,-2158.0,1288.75,-869.25
2026-01-16 23:00:00+00:00,1698.5,0.0,0.0,1238.25,-1698.5,1238.25,-460.25
2026-01-17 00:00:00+00:00,1307.25,0.0,0.0,944.0,-1307.25,944.0,-363.25
2026-01-17 01:00:00+00:00,953.0,0.0,0.0,408.75,-953.0,408.75,-544.25
2026-01-17 02:00:00+00:00,1167.0,0.0,0.0,572.75,-1167.0,572.75,-594.25
2026-01-17 03:00:00+00:00,1247.5,0.0,0.0,626.5,-1247.5,626.5,-621.0
2026-01-17 04:00:00+00:00,1384.5,0.0,0.0,787.75,-1384.5,787.75,-596.75
2026-01-17 05:00:00+00:00,1998.0,0.0,0.0,1486.25,-1998.0,1486.25,-511.75
2026-01-17 06:00:00+00:00,2208.75,0.0,0.0,1426.0,-2208.75,1426.0,-782.75
2026-01-17 07:00:00+00:00,2115.75,0.0,0.0,1176.5,-2115.75,1176.5,-939.25
2026-01-17 08:00:00+00:00,1290.0,0.0,0.0,330.25,-1290.0,330.25,-959.75
2026-01-17 09:00:00+00:00,171.0,55.0,633.25,0.0,-116.0,-633.25,-749.25
2026-01-17 10:00:00+00:00,0.0,558.75,1034.25,0.0,558.75,-1034.25,-475.5
2026-01-17 11:00:00+00:00,0.0,350.75,827.5,0.0,350.75,-827.5,-476.75
2026-01-17 12:00:00+00:00,0.0,789.0,1184.75,0.0,789.0,-1184.75,-395.75
2026-01-17 13:00:00+00:00,78.5,260.75,737.0,0.0,182.25,-737.0,-554.75
2026-01-17 14:00:00+00:00,635.75,0.0,62.5,15.75,-635.75,-46.75,-682.5
2026-01-17 15:00:00+00:00,1306.75,0.0,0.0,540.5,-1306.75,540.5,-766.25
2026-01-17 16:00:00+00:00,2133.5,0.0,0.0,1094.5,-2133.5,1094.5,-1039.0
2026-01-17 17:00:00+00:00,2764.0,0.0,0.0,1439.25,-2764.0,1439.25,-1324.75
2026-01-17 18:00:00+00:00,3597.0,0.0,0.0,2233.0,-3597.0,2233.0,-1364.0
2026-01-17 19:00:00+00:00,3167.5,0.0,0.0,2113.75,-3167.5,2113.75,-1053.75
2026-01-17 20:00:00+00:00,2091.5,0.0,0.0,1163.0,-2091.5,1163.0,-928.5
2026-01-17 21:00:00+00:00,1987.5,0.0,0.0,1265.75,-1987.5,1265.75,-721.75
2026-01-17 22:00:00+00:00,1927.5,0.0,0.0,1468.25,-1927.5,1468.25,-459.25
2026-01-17 23:00:00+00:00,2421.25,0.0,0.0,1769.0,-2421.25,1769.0,-652.25
2026-01-18 00:00:00+00:00,1777.5,0.0,0.0,1272.0,-1777.5,1272.0,-505.5
2026-01-18 01:00:00+00:00,1251.0,0.0,0.0,779.75,-1251.0,779.75,-471.25
2026-01-18 02:00:00+00:00,1203.75,0.0,0.0,773.5,-1203.75,773.5,-430.25
2026-01-18 03:00:00+00:00,938.0,0.0,0.0,503.25,-938.0,503.25,-434.75
2026-01-18 04:00:00+00:00,760.25,0.0,0.0,256.5,-760.25,256.5,-503.75
2026-01-18 05:00:00+00:00,940.0,0.0,0.0,393.0,-940.0,393.0,-547.0
2026-01-18 06:00:00+00:00,1306.25,0.0,0.0,608.75,-1306.25,608.75,-697.5
2026-01-18 07:00:00+00:00,753.0,0.0,135.25,70.75,-753.0,-64.5,-817.5
2026-01-18 08:00:00+00:00,101.25,40.0,667.0,0.0,-61.25,-667.0,-728.25
2026-01-18 09:00:00+00:00,0.0,150.5,915.75,0.0,150.5,-915.75,-765.25
2026-01-18 10:00:00+00:00,0.0,841.0,1482.75,0.0,841.0,-1482.75,-641.75
2026-01-18 11:00:00+00:00,0.0,667.5,1333.5,0.0,667.5,-1333.5,-666.0
2026-01-18 12:00:00+00:00,0.0,491.5,1076.5,0.0,491.5,-1076.5,-585.0
2026-01-18 13:00:00+00:00,0.0,446.75,985.5,0.0,446.75,-985.5,-538.75
2026-01-18 14:00:00+00:00,427.0,0.0,341.0,0.0,-427.0,-341.0,-768.0
2026-01-18 15:00:00+00:00,478.75,0.0,403.0,0.0,-478.75,-403.0,-881.75
2026-01-18 16:00:00+00:00,1090.0,0.0,3.5,83.5,-1090.0,80.0,-1010.0
2026-01-18 17:00:00+00:00,1356.25,0.0,0.0,353.75,-1356.25,353.75,-1002.5
2026-01-18 18:00:00+00:00,1813.25,0.0,0.0,725.0,-1813.25,725.0,-1088.25
2026-01-18 19:00:00+00:00,2014.75,0.0,0.0,837.5,-2014.75,837.5,-1177.25
2026-01-18 20:00:00+00:00,1674.75,0.0,0.0,628.0,-1674.75,628.0,-1046.75
2026-01-18 21:00:00+00:00,1276.25,0.0,0.0,312.75,-1276.25,312.75,-963.5
2026-01-18 22:00:00+00:00,979.25,0.0,0.0,270.0,-979.25,270.0,-709.25
2026-01-18 23:00:00+00:00,0.0,142.25,636.25,0.0,142.25,-636.25,-494.0
2026-01-19 00:00:00+00:00,0.0,574.75,1065.75,0.0,574.75,-1065.75,-491.0
2026-01-19 01:00:00+00:00,0.0,954.0,1440.5,0.0,954.0,-1440.5,-486.5
2026-01-19 02:00:00+00:00,0.0,1283.25,1780.75,0.0,1283.25,-1780.75,-497.5
2026-01-19 03:00:00+00:00,0.0,1308.75,1860.25,0.0,1308.75,-1860.25,-551.5
2026-01-19 04:00:00+00:00,0.0,794.75,1454.75,0.0,794.75,-1454.75,-660.0
2026-01-19 05:00:00+00:00,0.0,994.0,1813.5,0.0,994.0,-1813.5,-819.5
2026-01-19 06:00:00+00:00,0.0,220.0,1672.75,0.0,220.0,-1672.75,-1452.75
2026-01-19 07:00:00+00:00,0.0,337.0,2249.0,0.0,337.0,-2249.0,-1912.0
2026-01-19 08:00:00+00:00,74.0,55.75,2042.75,0.0,-18.25,-2042.75,-2061.0
2026-01-19 09:00:00+00:00,28.0,62.75,2136.0,0.0,34.75,-2136.0,-2101.25
2026-01-19 10:00:00+00:00,0.0,234.5,2319.75,0.0,234.5,-2319.75,-2085.25
2026-01-19 11:00:00+00:00,759.25,0.0,993.0,0.0,-759.25,-993.0,-1752.25
2026-01-19 12:00:00+00:00,894.5,0.0,913.0,0.0,-894.5,-913.0,-1807.5
2026-01-19 13:00:00+00:00,1078.5,0.0,1018.75,0.0,-1078.5,-1018.75,-2097.25
2026-01-19 14:00:00+00:00,729.5,0.0,1246.0,0.0,-729.5,-1246.0,-1975.5
2026-01-19 15:00:00+00:00,540.0,0.0,1365.75,0.0,-540.0,-1365.75,-1905.75
2026-01-19 16:00:00+00:00,718.25,0.0,1236.25,0.0,-718.25,-1236.25,-1954.5
2026-01-19 17:00:00+00:00,461.0,0.0,1448.25,0.0,-461.0,-1448.25,-1909.25
2026-01-19 18:00:00+00:00,626.5,0.0,1149.25,0.0,-626.5,-1149.25,-1775.75
2026-01-19 19:00:00+00:00,419.0,0.0,1098.75,0.0,-419.0,-1098.75,-1517.75
2026-01-19 20:00:00+00:00,232.0,23.5,1247.25,0.0,-208.5,-1247.25,-1455.75
2026-01-19 21:00:00+00:00,0.0,507.5,1656.0,0.0,507.5,-1656.0,-1148.5
2026-01-19 22:00:00+00:00,0.0,481.25,1487.25,0.0,481.25,-1487.25,-1006.0
2026-01-19 23:00:00+00:00,0.0,679.0,1635.75,0.0,679.0,-1635.75,-956.75
2026-01-20 00:00:00+00:00,0.0,954.0,1831.0,0.0,954.0,-1831.0,-877.0
2026-01-20 01:00:00+00:00,0.0,1283.25,2045.0,0.0,1283.25,-2045.0,-761.75
2026-01-20 02:00:00+00:00,0.0,1450.25,2045.0,0.0,1450.25,-2045.0,-594.75
2026-01-20 03:00:00+00:00,0.0,1444.0,2035.0,0.0,1444.0,-2035.0,-591.0
2026-01-20 04:00:00+00:00,0.0,1338.25,1984.0,0.0,1338.25,-1984.0,-645.75
2026-01-20 05:00:00+00:00,0.0,1372.0,2487.5,0.0,1372.0,-2487.5,-1115.5
2026-01-20 06:00:00+00:00,0.0,564.25,2265.75,0.0,564.25,-2265.75,-1701.5
2026-01-20 07:00:00+00:00,112.5,2.0,1826.25,0.0,-110.5,-1826.25,-1936.75
2026-01-20 08:00:00+00:00,54.25,21.75,1986.25,0.0,-32.5,-1986.25,-2018.75
2026-01-20 09:00:00+00:00,31.25,109.0,2000.0,0.0,77.75,-2000.0,-1922.25
2026-01-20 10:00:00+00:00,0.0,421.5,2000.0,0.0,421.5,-2000.0,-1578.5
2026-01-20 11:00:00+00:00,0.0,118.25,1957.5,0.0,118.25,-1957.5,-1839.25
2026-01-20 12:00:00+00:00,0.0,126.0,1907.75,0.0,126.0,-1907.75,-1781.75
2026-01-20 13:00:00+00:00,0.0,420.5,2000.0,0.0,420.5,-2000.0,-1579.5
2026-01-20 14:00:00+00:00,0.0,223.25,2000.0,0.0,223.25,-2000.0,-1776.75
2026-01-20 15:00:00+00:00,248.5,0.0,1976.75,0.0,-248.5,-1976.75,-2225.25
2026-01-20 16:00:00+00:00,297.5,0.0,1929.5,0.0,-297.5,-1929.5,-2227.0
2026-01-20 17:00:00+00:00,763.25,0.0,1444.5,0.0,-763.25,-1444.5,-2207.75
2026-01-20 18:00:00+00:00,1462.25,0.0,595.75,0.0,-1462.25,-595.75,-2058.0
2026-01-20 19:00:00+00:00,1311.75,0.0,596.25,0.0,-1311.75,-596.25,-1908.0
2026-01-20 20:00:00+00:00,131.25,11.5,1411.25,0.0,-119.75,-1411.25,-1531.0
2026-01-20 21:00:00+00:00,0.0,451.25,1769.5,0.0,451.25,-1769.5,-1318.25
2026-01-20 22:00:00+00:00,0.0,657.75,1678.0,0.0,657.75,-1678.0,-1020.25
2026-01-20 23:00:00+00:00,0.0,588.5,1514.5,0.0,588.5,-1514.5,-926.0
2026-01-21 00:00:00+00:00,0.0,758.5,1540.5,0.0,758.5,-1540.5,-782.0
2026-01-21 01:00:00+00:00,0.0,668.0,1381.75,0.0,668.0,-1381.75,-713.75
2026-01-21 02:00:00+00:00,0.0,1012.0,1744.75,0.0,1012.0,-1744.75,-732.75
2026-01-21 03:00:00+00:00,0.0,1173.5,1996.25,0.0,1173.5,-1996.25,-822.75
2026-01-21 04:00:00+00:00,0.0,874.5,1618.75,0.0,874.5,-1618.75,-744.25
2026-01-21 05:00:00+00:00,0.0,654.0,1727.75,0.0,654.0,-1727.75,-1073.75
2026-01-21 06:00:00+00:00,712.25,0.0,1155.25,0.0,-712.25,-1155.25,-1867.5
2026-01-21 07:00:00+00:00,1388.25,0.0,869.75,0.0,-1388.25,-869.75,-2258.0
2026-01-21 08:00:00+00:00,1256.75,0.0,893.25,0.0,-1256.75,-893.25,-2150.0
2026-01-21 09:00:00+00:00,1219.75,0.0,923.5,0.0,-1219.75,-923.5,-2143.25
2026-01-21 10:00:00+00:00,453.25,0.0,1428.75,0.0,-453.25,-1428.75,-1882.0
2026-01-21 11:00:00+00:00,899.75,0.0,1124.75,0.0,-899.75,-1124.75,-2024.5
2026-01-21 12:00:00+00:00,609.75,0.0,1312.75,0.0,-609.75,-1312.75,-1922.5
2026-01-21 13:00:00+00:00,1479.5,0.0,782.5,0.0,-1479.5,-782.5,-2262.0
2026-01-21 14:00:00+00:00,1750.75,0.0,621.25,0.0,-1750.75,-621.25,-2372.0
2026-01-21 15:00:00+00:00,1970.75,0.0,632.25,0.0,-1970.75,-632.25,-2603.0
2026-01-21 16:00:00+00:00,2376.5,0.0,234.75,70.25,-2376.5,-164.5,-2541.0
2026-01-21 17:00:00+00:00,2714.5,0.0,0.0,306.75,-2714.5,306.75,-2407.75
2026-01-21 18:00:00+00:00,2778.0,0.0,0.0,431.75,-2778.0,431.75,-2346.25
2026-01-21 19:00:00+00:00,3018.5,0.0,0.0,875.0,-3018.5,875.0,-2143.5
2026-01-21 20:00:00+00:00,1671.75,0.0,200.75,0.0,-1671.75,-200.75,-1872.5
2026-01-21 21:00:00+00:00,1901.0,0.0,0.0,424.0,-1901.0,424.0,-1477.0
2026-01-21 22:00:00+00:00,1375.75,0.0,0.0,127.75,-1375.75,127.75,-1248.0
2026-01-21 23:00:00+00:00,71.75,269.75,1182.0,0.0,198.0,-1182.0,-984.0
2026-01-22 00:00:00+00:00,35.75,182.5,1083.25,0.0,146.75,-1083.25,-936.5
2026-01-22 01:00:00+00:00,0.0,246.25,1143.25,0.0,246.25,-1143.25,-897.0
2026-01-22 02:00:00+00:00,0.0,123.5,1020.0,0.0,123.5,-1020.0,-896.5
2026-01-22 03:00:00+00:00,161.5,2.75,743.75,0.0,-158.75,-743.75,-902.5
2026-01-22 04:00:00+00:00,558.5,0.0,467.0,0.0,-558.5,-467.0,-1025.5
2026-01-22 05:00:00+00:00,1118.25,0.0,368.75,0.0,-1118.25,-368.75,-1487.0
2026-01-22 06:00:00+00:00,2228.75,0.0,0.0,179.75,-2228.75,179.75,-2049.0
2026-01-22 07:00:00+00:00,2016.75,0.0,538.25,0.0,-2016.75,-538.25,-2555.0
2026-01-22 08:00:00+00:00,1011.25,0.0,1538.5,0.0,-1011.25,-1538.5,-2549.75
2026-01-22 09:00:00+00:00,0.0,237.0,2601.25,0.0,237.0,-2601.25,-2364.25
2026-01-22 10:00:00+00:00,0.0,623.75,2803.5,0.0,623.75,-2803.5,-2179.75
2026-01-22 11:00:00+00:00,0.0,501.0,2320.25,0.0,501.0,-2320.25,-1819.25
2026-01-22 12:00:00+00:00,8.75,345.25,2449.0,0.0,336.5,-2449.0,-2112.5
2026-01-22 13:00:00+00:00,579.0,0.0,1653.75,0.0,-579.0,-1653.75,-2232.75
2026-01-22 14:00:00+00:00,1337.25,0.0,1061.0,0.0,-1337.25,-1061.0,-2398.25
2026-01-22 15:00:00+00:00,2739.75,0.0,6.5,244.5,-2739.75,238.0,-2501.75
2026-01-22 16:00:00+00:00,3643.75,0.0,0.0,1136.75,-3643.75,1136.75,-2507.0
2026-01-22 17:00:00+00:00,3648.25,0.0,0.0,1244.5,-3648.25,1244.5,-2403.75
2026-01-22 18:00:00+00:00,3741.75,0.0,0.0,1307.0,-3741.75,1307.0,-2434.75
2026-01-22 19:00:00+00:00,3729.0,0.0,0.0,1554.25,-3729.0,1554.25,-2174.75
2026-01-22 20:00:00+00:00,2432.5,0.0,0.0,504.5,-2432.5,504.5,-1928.0
2026-01-22 21:00:00+00:00,917.5,0.0,652.25,0.0,-917.5,-652.25,-1569.75
2026-01-22 22:00:00+00:00,738.0,0.0,548.5,0.0,-738.0,-548.5,-1286.5
2026-01-22 23:00:00+00:00,1096.25,0.0,75.0,67.5,-1096.25,-7.5,-1103.75
2026-01-23 00:00:00+00:00,1011.0,0.0,32.75,93.25,-1011.0,60.5,-950.5
2026-01-23 01:00:00+00:00,820.25,0.0,95.0,25.25,-820.25,-69.75,-890.0
2026-01-23 02:00:00+00:00,638.0,0.0,226.0,0.0,-638.0,-226.0,-864.0
2026-01-23 03:00:00+00:00,335.75,0.0,481.75,0.0,-335.75,-481.75,-817.5
2026-01-23 04:00:00+00:00,430.0,0.0,406.25,0.0,-430.0,-406.25,-836.25
2026-01-23 05:00:00+00:00,1363.0,0.0,43.0,128.5,-1363.0,85.5,-1277.5
2026-01-23 06:00:00+00:00,1730.25,0.0,151.0,70.5,-1730.25,-80.5,-1810.75
2026-01-23 07:00:00+00:00,1715.25,0.0,529.0,0.0,-1715.25,-529.0,-2244.25
2026-01-23 08:00:00+00:00,809.0,0.0,1440.5,0.0,-809.0,-1440.5,-2249.5
2026-01-23 09:00:00+00:00,0.0,1044.0,2666.25,0.0,1044.0,-2666.25,-1622.25
2026-01-23 10:00:00+00:00,0.0,1537.75,2862.25,0.0,1537.75,-2862.25,-1324.5
2026-01-23 11:00:00+00:00,0.0,965.0,2702.25,0.0,965.0,-2702.25,-1737.25
2026-01-23 12:00:00+00:00,0.0,1329.0,2877.0,0.0,1329.0,-2877.0,-1548.0
2026-01-23 13:00:00+00:00,0.0,832.25,2596.0,0.0,832.25,-2596.0,-1763.75
2026-01-23 14:00:00+00:00,706.75,0.0,1277.0,0.0,-706.75,-1277.0,-1983.75
2026-01-23 15:00:00+00:00,2785.5,0.0,0.0,706.25,-2785.5,706.25,-2079.25
2026-01-23 16:00:00+00:00,3644.25,0.0,0.0,1530.0,-3644.25,1530.0,-2114.25
2026-01-23 17:00:00+00:00,3701.0,0.0,0.0,1709.0,-3701.0,1709.0,-1992.0
2026-01-23 18:00:00+00:00,3425.0,0.0,0.0,1541.25,-3425.0,1541.25,-1883.75
2026-01-23 19:00:00+00:00,2952.75,0.0,0.0,1322.0,-2952.75,1322.0,-1630.75
2026-01-23 20:00:00+00:00,1374.0,0.0,87.75,141.0,-1374.0,53.25,-1320.75
2026-01-23 21:00:00+00:00,213.0,54.25,915.25,0.0,-158.75,-915.25,-1074.0
2026-01-23 22:00:00+00:00,50.0,84.0,906.75,0.0,34.0,-906.75,-872.75
2026-01-23 23:00:00+00:00,0.0,334.25,921.0,0.0,334.25,-921.0,-586.75
