,IT_CSUD_IT_SARD,IT_SARD_IT_CSUD,IT_SARD_IT_CSUD_net_export,Net Export
2026-01-01 00:00:00+00:00,372.5,0.0,-372.5,-372.5
2026-01-01 01:00:00+00:00,464.0,0.0,-464.0,-464.0
2026-01-01 02:00:00+00:00,518.5,0.0,-518.5,-518.5
2026-01-01 03:00:00+00:00,305.25,0.0,-305.25,-305.25
2026-01-01 04:00:00+00:00,111.25,0.0,-111.25,-111.25
2026-01-01 05:00:00+00:00,29.75,242.0,212.25,212.25
2026-01-01 06:00:00+00:00,193.5,0.0,-193.5,-193.5
2026-01-01 07:00:00+00:00,50.75,77.75,27.0,27.0
2026-01-01 08:00:00+00:00,0.0,261.5,261.5,261.5
2026-01-01 09:00:00+00:00,0.0,204.5,204.5,204.5
2026-01-01 10:00:00+00:00,189.5,34.0,-155.5,-155.5
2026-01-01 11:00:00+00:00,332.0,0.0,-332.0,-332.0
2026-01-01 12:00:00+00:00,0.0,139.25,139.25,139.25
2026-01-01 13:00:00+00:00,0.0,156.0,156.0,156.0
2026-01-01 14:00:00+00:00,5.5,45.25,39.75,39.75
2026-01-01 15:00:00+00:00,189.25,0.0,-189.25,-189.25
2026-01-01 16:00:00+00:00,151.5,0.0,-151.5,-151.5
2026-01-01 17:00:00+00:00,400.75,0.0,-400.75,-400.75
2026-01-01 18:00:00+00:00,417.25,0.0,-417.25,-417.25
2026-01-01 19:00:00+00:00,338.75,0.0,-338.75,-338.75
2026-01-01 20:00:00+00:00,235.75,0.0,-235.75,-235.75
2026-01-01 21:00:00+00:00,166.75,0.0,-166.75,-166.75
2026-01-01 22:00:00+00:00,52.25,0.0,-52.25,-52.25
2026-01-01 23:00:00+00:00,0.0,124.75,124.75,124.75
2026-01-02 00:00:00+00:00,0.0,195.5,195.5,195.5
2026-01-02 01:00:00+00:00,0.0,250.5,250.5,250.5
2026-01-02 02:00:00+00:00,99.25,36.25,-63.0,-63.0
2026-01-02 03:00:00+00:00,297.75,0.0,-297.75,-297.75
2026-01-02 04:00:00+00:00,101.5,104.25,2.75,2.75
2026-01-02 05:00:00+00:00,37.0,60.0,23.0,23.0
2026-01-02 06:00:00+00:00,31.75,296.25,264.5,264.5
2026-01-02 07:00:00+00:00,0.0,491.75,491.75,491.75
2026-01-02 08:00:00+00:00,0.0,403.0,403.0,403.0
2026-01-02 09:00:00+00:00,0.0,222.0,222.0,222.0
2026-01-02 10:00:00+00:00,0.0,342.75,342.75,342.75
2026-01-02 11:00:00+00:00,11.75,103.5,91.75,91.75
2026-01-02 12:00:00+00:00,0.0,411.5,411.5,411.5
2026-01-02 13:00:00+00:00,0.0,215.5,215.5,215.5
2026-01-02 14:00:00+00:00,0.0,148.5,148.5,148.5
2026-01-02 15:00:00+00:00,8.25,117.75,109.5,109.5
2026-01-02 16:00:00+00:00,0.0,87.75,87.75,87.75
2026-01-02 17:00:00+00:00,0.0,602.5,602.5,602.5
2026-01-02 18:00:00+00:00,0.0,428.75,428.75,428.75
2026-01-02 19:00:00+00:00,0.0,437.5,437.5,437.5
2026-01-02 20:00:00+00:00,3.0,30.25,27.25,27.25
2026-01-02 21:00:00+00:00,0.0,111.0,111.0,111.0
2026-01-02 22:00:00+00:00,0.0,236.25,236.25,236.25
2026-01-02 23:00:00+00:00,76.25,42.75,-33.5,-33.5
2026-01-03 00:00:00+00:00,101.5,26.25,-75.25,-75.25
2026-01-03 01:00:00+00:00,220.0,0.0,-220.0,-220.0
2026-01-03 02:00:00+00:00,69.25,0.0,-69.25,-69.25
2026-01-03 03:00:00+00:00,135.5,0.0,-135.5,-135.5
2026-01-03 04:00:00+00:00,25.75,51.0,25.25,25.25
2026-01-03 05:00:00+00:00,0.0,92.5,92.5,92.5
2026-01-03 06:00:00+00:00,10.0,153.0,143.0,143.0
2026-01-03 07:00:00+00:00,0.0,330.75,330.75,330.75
2026-01-03 08:00:00+00:00,0.0,241.25,241.25,241.25
2026-01-03 09:00:00+00:00,0.0,128.25,128.25,128.25
2026-01-03 10:00:00+00:00,0.0,197.25,197.25,197.25
2026-01-03 11:00:00+00:00,0.0,148.75,148.75,148.75
2026-01-03 12:00:00+00:00,0.0,56.0,56.0,56.0
2026-01-03 13:00:00+00:00,4.75,147.75,143.0,143.0
2026-01-03 14:00:00+00:00,8.75,52.0,43.25,43.25
2026-01-03 15:00:00+00:00,157.25,0.0,-157.25,-157.25
2026-01-03 16:00:00+00:00,18.25,112.0,93.75,93.75
2026-01-03 17:00:00+00:00,0.0,146.0,146.0,146.0
2026-01-03 18:00:00+00:00,137.75,59.75,-78.0,-78.0
2026-01-03 19:00:00+00:00,381.0,0.0,-381.0,-381.0
2026-01-03 20:00:00+00:00,424.5,0.0,-424.5,-424.5
2026-01-03 21:00:00+00:00,339.75,0.0,-339.75,-339.75
2026-01-03 22:00:00+00:00,259.0,0.0,-259.0,-259.0
2026-01-03 23:00:00+00:00,189.5,0.0,-189.5,-189.5
2026-01-04 00:00:00+00:00,103.0,20.75,-82.25,-82.25
2026-01-04 01:00:00+00:00,588.75,0.0,-588.75,-588.75
2026-01-04 02:00:00+00:00,668.0,0.0,-668.0,-668.0
2026-01-04 03:00:00+00:00,700.75,0.0,-700.75,-700.75
2026-01-04 04:00:00+00:00,310.0,0.0,-310.0,-310.0
2026-01-04 05:00:00+00:00,203.25,0.0,-203.25,-203.25
2026-01-04 06:00:00+00:00,284.75,0.0,-284.75,-284.75
2026-01-04 07:00:00+00:00,350.0,0.0,-350.0,-350.0
2026-01-04 08:00:00+00:00,268.75,0.0,-268.75,-268.75
2026-01-04 09:00:00+00:00,254.5,0.0,-254.5,-254.5
2026-01-04 10:00:00+00:00,226.25,0.0,-226.25,-226.25
2026-01-04 11:00:00+00:00,154.75,35.5,-119.25,-119.25
2026-01-04 12:00:00+00:00,277.5,0.0,-277.5,-277.5
2026-01-04 13:00:00+00:00,224.5,0.0,-224.5,-224.5
2026-01-04 14:00:00+00:00,310.5,0.0,-310.5,-310.5
2026-01-04 15:00:00+00:00,418.75,0.0,-418.75,-418.75
2026-01-04 16:00:00+00:00,129.75,15.75,-114.0,-114.0
2026-01-04 17:00:00+00:00,0.0,41.25,41.25,41.25
2026-01-04 18:00:00+00:00,7.0,13.0,6.0,6.0
2026-01-04 19:00:00+00:00,530.25,0.0,-530.25,-530.25
2026-01-04 20:00:00+00:00,541.75,0.0,-541.75,-541.75
2026-01-04 21:00:00+00:00,454.5,0.0,-454.5,-454.5
2026-01-04 22:00:00+00:00,370.0,0.0,-370.0,-370.0
2026-01-04 23:00:00+00:00,171.0,0.0,-171.0,-171.0
2026-01-05 00:00:00+00:00,504.75,0.0,-504.75,-504.75
2026-01-05 01:00:00+00:00,482.25,0.0,-482.25,-482.25
2026-01-05 02:00:00+00:00,712.25,0.0,-712.25,-712.25
2026-01-05 03:00:00+00:00,686.0,0.0,-686.0,-686.0
2026-01-05 04:00:00+00:00,263.25,0.0,-263.25,-263.25
2026-01-05 05:00:00+00:00,427.25,0.0,-427.25,-427.25
2026-01-05 06:00:00+00:00,380.25,0.0,-380.25,-380.25
2026-01-05 07:00:00+00:00,94.5,112.0,17.5,17.5
2026-01-05 08:00:00+00:00,12888.75,0.0,-12888.75,-12888.75
2026-01-05 09:00:00+00:00,12662.25,0.0,-12662.25,-12662.25
2026-01-05 10:00:00+00:00,12905.25,0.0,-12905.25,-12905.25
2026-01-05 11:00:00+00:00,12554.5,0.0,-12554.5,-12554.5
2026-01-05 12:00:00+00:00,12445.75,0.0,-12445.75,-12445.75
2026-01-05 13:00:00+00:00,12831.25,0.0,-12831.25,-12831.25
2026-01-05 14:00:00+00:00,12563.5,0.0,-12563.5,-12563.5
2026-01-05 15:00:00+00:00,268.0,75.0,-193.0,-193.0
2026-01-05 16:00:00+00:00,70.5,152.75,82.25,82.25
2026-01-05 17:00:00+00:00,0.0,252.5,252.5,252.5
2026-01-05 18:00:00+00:00,0.25,163.25,163.0,163.0
2026-01-05 19:00:00+00:00,345.0,0.0,-345.0,-345.0
2026-01-05 20:00:00+00:00,363.5,0.0,-363.5,-363.5
2026-01-05 21:00:00+00:00,311.5,0.0,-311.5,-311.5
2026-01-05 22:00:00+00:00,176.0,0.0,-176.0,-176.0
2026-01-05 23:00:00+00:00,533.25,0.0,-533.25,-533.25
2026-01-06 00:00:00+00:00,0.0,271.0,271.0,271.0
2026-01-06 01:00:00+00:00,514.75,0.0,-514.75,-514.75
2026-01-06 02:00:00+00:00,579.75,0.0,-579.75,-579.75
2026-01-06 03:00:00+00:00,493.75,0.0,-493.75,-493.75
2026-01-06 04:00:00+00:00,178.75,13.5,-165.25,-165.25
2026-01-06 05:00:00+00:00,9.5,164.0,154.5,154.5
2026-01-06 06:00:00+00:00,29.75,0.0,-29.75,-29.75
2026-01-06 07:00:00+00:00,1.5,20.0,18.5,18.5
2026-01-06 08:00:00+00:00,86.75,0.0,-86.75,-86.75
2026-01-06 09:00:00+00:00,0.0,254.75,254.75,254.75
2026-01-06 10:00:00+00:00,0.0,102.0,102.0,102.0
2026-01-06 11:00:00+00:00,0.0,226.25,226.25,226.25
2026-01-06 12:00:00+00:00,120.25,125.5,5.25,5.25
2026-01-06 13:00:00+00:00,0.0,27.5,27.5,27.5
2026-01-06 14:00:00+00:00,30.5,16.75,-13.75,-13.75
2026-01-06 15:00:00+00:00,46.5,60.0,13.5,13.5
2026-01-06 16:00:00+00:00,0.0,294.75,294.75,294.75
2026-01-06 17:00:00+00:00,0.0,337.5,337.5,337.5
2026-01-06 18:00:00+00:00,73.0,195.75,122.75,122.75
2026-01-06 19:00:00+00:00,282.5,0.0,-282.5,-282.5
2026-01-06 20:00:00+00:00,253.5,0.0,-253.5,-253.5
2026-01-06 21:00:00+00:00,172.25,0.0,-172.25,-172.25
2026-01-06 22:00:00+00:00,59.5,0.0,-59.5,-59.5
2026-01-06 23:00:00+00:00,213.0,62.5,-150.5,-150.5
2026-01-07 00:00:00+00:00,173.0,54.5,-118.5,-118.5
2026-01-07 01:00:00+00:00,281.5,0.0,-281.5,-281.5
2026-01-07 02:00:00+00:00,209.5,0.0,-209.5,-209.5
2026-01-07 03:00:00+00:00,141.25,82.5,-58.75,-58.75
2026-01-07 04:00:00+00:00,0.0,212.75,212.75,212.75
2026-01-07 05:00:00+00:00,0.0,180.25,180.25,180.25
2026-01-07 06:00:00+00:00,0.0,72.0,72.0,72.0
2026-01-07 07:00:00+00:00,0.0,506.0,506.0,506.0
2026-01-07 08:00:00+00:00,0.0,645.75,645.75,645.75
2026-01-07 09:00:00+00:00,0.0,683.75,683.75,683.75
2026-01-07 10:00:00+00:00,0.0,497.0,497.0,497.0
2026-01-07 11:00:00+00:00,0.0,346.25,346.25,346.25
2026-01-07 12:00:00+00:00,0.0,347.25,347.25,347.25
2026-01-07 13:00:00+00:00,0.0,521.25,521.25,521.25
2026-01-07 14:00:00+00:00,0.0,691.5,691.5,691.5
2026-01-07 15:00:00+00:00,0.0,493.25,493.25,493.25
2026-01-07 16:00:00+00:00,0.0,607.75,607.75,607.75
2026-01-07 17:00:00+00:00,3.5,131.75,128.25,128.25
2026-01-07 18:00:00+00:00,0.75,30.25,29.5,29.5
2026-01-07 19:00:00+00:00,13.75,15.25,1.5,1.5
2026-01-07 20:00:00+00:00,24.5,3.5,-21.0,-21.0
2026-01-07 21:00:00+00:00,0.0,193.25,193.25,193.25
2026-01-07 22:00:00+00:00,0.0,307.25,307.25,307.25
2026-01-07 23:00:00+00:00,0.0,332.0,332.0,332.0
2026-01-08 00:00:00+00:00,25.5,157.5,132.0,132.0
2026-01-08 01:00:00+00:00,58.5,0.0,-58.5,-58.5
2026-01-08 02:00:00+00:00,83.5,0.0,-83.5,-83.5
2026-01-08 03:00:00+00:00,0.0,341.0,341.0,341.0
2026-01-08 04:00:00+00:00,0.0,527.0,527.0,527.0
2026-01-08 05:00:00+00:00,0.0,633.75,633.75,633.75
2026-01-08 06:00:00+00:00,0.0,784.5,784.5,784.5
2026-01-08 07:00:00+00:00,0.0,890.5,890.5,890.5
2026-01-08 08:00:00+00:00,0.0,296.0,296.0,296.0
2026-01-08 09:00:00+00:00,531.5,0.0,-531.5,-531.5
2026-01-08 10:00:00+00:00,629.5,0.0,-629.5,-629.5
2026-01-08 11:00:00+00:00,576.25,0.0,-576.25,-576.25
2026-01-08 12:00:00+00:00,486.5,0.0,-486.5,-486.5
2026-01-08 13:00:00+00:00,0.0,227.5,227.5,227.5
2026-01-08 14:00:00+00:00,0.0,608.0,608.0,608.0
2026-01-08 15:00:00+00:00,0.0,808.5,808.5,808.5
2026-01-08 16:00:00+00:00,0.0,829.75,829.75,829.75
2026-01-08 17:00:00+00:00,0.0,243.0,243.0,243.0
2026-01-08 18:00:00+00:00,0.0,201.25,201.25,201.25
2026-01-08 19:00:00+00:00,0.0,21.0,21.0,21.0
2026-01-08 20:00:00+00:00,0.0,73.5,73.5,73.5
2026-01-08 21:00:00+00:00,0.0,127.0,127.0,127.0
2026-01-08 22:00:00+00:00,0.0,213.5,213.5,213.5
2026-01-08 23:00:00+00:00,258.0,40.25,-217.75,-217.75
2026-01-09 00:00:00+00:00,13.0,252.75,239.75,239.75
2026-01-09 01:00:00+00:00,176.0,109.75,-66.25,-66.25
2026-01-09 02:00:00+00:00,58.5,46.5,-12.0,-12.0
2026-01-09 03:00:00+00:00,0.0,19.5,19.5,19.5
2026-01-09 04:00:00+00:00,0.0,443.25,443.25,443.25
2026-01-09 05:00:00+00:00,0.0,604.0,604.0,604.0
2026-01-09 06:00:00+00:00,0.0,685.0,685.0,685.0
2026-01-09 07:00:00+00:00,0.0,730.0,730.0,730.0
2026-01-09 08:00:00+00:00,0.0,640.0,640.0,640.0
2026-01-09 09:00:00+00:00,0.0,485.0,485.0,485.0
2026-01-09 10:00:00+00:00,0.0,416.75,416.75,416.75
2026-01-09 11:00:00+00:00,0.0,98.75,98.75,98.75
2026-01-09 12:00:00+00:00,0.0,174.75,174.75,174.75
2026-01-09 13:00:00+00:00,0.0,372.25,372.25,372.25
2026-01-09 14:00:00+00:00,0.0,477.25,477.25,477.25
2026-01-09 15:00:00+00:00,0.0,801.5,801.5,801.5
2026-01-09 16:00:00+00:00,0.0,712.25,712.25,712.25
2026-01-09 17:00:00+00:00,0.0,493.0,493.0,493.0
2026-01-09 18:00:00+00:00,0.0,167.75,167.75,167.75
2026-01-09 19:00:00+00:00,0.0,168.5,168.5,168.5
2026-01-09 20:00:00+00:00,0.0,234.75,234.75,234.75
2026-01-09 21:00:00+00:00,0.0,347.75,347.75,347.75
2026-01-09 22:00:00+00:00,0.0,381.25,381.25,381.25
2026-01-09 23:00:00+00:00,0.0,212.75,212.75,212.75
2026-01-10 00:00:00+00:00,0.0,343.75,343.75,343.75
2026-01-10 01:00:00+00:00,0.0,279.75,279.75,279.75
2026-01-10 02:00:00+00:00,0.0,105.0,105.0,105.0
2026-01-10 03:00:00+00:00,0.0,137.5,137.5,137.5
2026-01-10 04:00:00+00:00,0.0,307.25,307.25,307.25
2026-01-10 05:00:00+00:00,0.0,311.25,311.25,311.25
2026-01-10 06:00:00+00:00,0.0,254.0,254.0,254.0
2026-01-10 07:00:00+00:00,0.0,536.75,536.75,536.75
2026-01-10 08:00:00+00:00,0.0,633.5,633.5,633.5
2026-01-10 09:00:00+00:00,0.0,544.5,544.5,544.5
2026-01-10 10:00:00+00:00,0.0,518.0,518.0,518.0
2026-01-10 11:00:00+00:00,0.0,655.0,655.0,655.0
2026-01-10 12:00:00+00:00,0.0,527.25,527.25,527.25
2026-01-10 13:00:00+00:00,0.0,497.25,497.25,497.25
2026-01-10 14:00:00+00:00,0.0,181.25,181.25,181.25
2026-01-10 15:00:00+00:00,0.0,290.5,290.5,290.5
2026-01-10 16:00:00+00:00,0.0,781.5,781.5,781.5
2026-01-10 17:00:00+00:00,0.0,791.75,791.75,791.75
2026-01-10 18:00:00+00:00,0.0,569.0,569.0,569.0
2026-01-10 19:00:00+00:00,0.0,210.5,210.5,210.5
2026-01-10 20:00:00+00:00,0.0,258.5,258.5,258.5
2026-01-10 21:00:00+00:00,0.0,338.75,338.75,338.75
2026-01-10 22:00:00+00:00,0.0,414.0,414.0,414.0
2026-01-10 23:00:00+00:00,0.0,214.75,214.75,214.75
2026-01-11 00:00:00+00:00,0.0,680.25,680.25,680.25
2026-01-11 01:00:00+00:00,68.5,135.5,67.0,67.0
2026-01-11 02:00:00+00:00,87.0,0.0,-87.0,-87.0
2026-01-11 03:00:00+00:00,14.25,213.25,199.0,199.0
2026-01-11 04:00:00+00:00,0.0,243.0,243.0,243.0
2026-01-11 05:00:00+00:00,0.0,273.75,273.75,273.75
2026-01-11 06:00:00+00:00,0.0,182.25,182.25,182.25
2026-01-11 07:00:00+00:00,0.0,140.0,140.0,140.0
2026-01-11 08:00:00+00:00,0.0,324.75,324.75,324.75
2026-01-11 09:00:00+00:00,0.0,61.0,61.0,61.0
2026-01-11 10:00:00+00:00,102.5,33.0,-69.5,-69.5
2026-01-11 11:00:00+00:00,54.25,22.75,-31.5,-31.5
2026-01-11 12:00:00+00:00,116.25,0.0,-116.25,-116.25
2026-01-11 13:00:00+00:00,83.5,20.5,-63.0,-63.0
2026-01-11 14:00:00+00:00,138.5,5.25,-133.25,-133.25
2026-01-11 15:00:00+00:00,27.25,60.5,33.25,33.25
2026-01-11 16:00:00+00:00,64.25,84.5,20.25,20.25
2026-01-11 17:00:00+00:00,0.0,224.75,224.75,224.75
2026-01-11 18:00:00+00:00,53.25,139.25,86.0,86.0
2026-01-11 19:00:00+00:00,228.0,51.5,-176.5,-176.5
2026-01-11 20:00:00+00:00,383.25,0.0,-383.25,-383.25
2026-01-11 21:00:00+00:00,303.5,0.0,-303.5,-303.5
2026-01-11 22:00:00+00:00,247.75,0.0,-247.75,-247.75
2026-01-11 23:00:00+00:00,581.5,0.0,-581.5,-581.5
2026-01-12 00:00:00+00:00,680.0,0.0,-680.0,-680.0
2026-01-12 01:00:00+00:00,720.0,0.0,-720.0,-720.0
2026-01-12 02:00:00+00:00,720.0,0.0,-720.0,-720.0
2026-01-12 03:00:00+00:00,219.0,0.0,-219.0,-219.0
2026-01-12 04:00:00+00:00,152.25,0.0,-152.25,-152.25
2026-01-12 05:00:00+00:00,183.5,0.0,-183.5,-183.5
2026-01-12 06:00:00+00:00,243.5,89.5,-154.0,-154.0
2026-01-12 07:00:00+00:00,0.0,177.75,177.75,177.75
2026-01-12 08:00:00+00:00,23.5,183.5,160.0,160.0
2026-01-12 09:00:00+00:00,0.0,89.75,89.75,89.75
2026-01-12 10:00:00+00:00,0.0,120.75,120.75,120.75
2026-01-12 11:00:00+00:00,219.25,0.75,-218.5,-218.5
2026-01-12 12:00:00+00:00,141.25,40.0,-101.25,-101.25
2026-01-12 13:00:00+00:00,107.0,32.0,-75.0,-75.0
2026-01-12 14:00:00+00:00,62.0,1.0,-61.0,-61.0
2026-01-12 15:00:00+00:00,55.75,73.5,17.75,17.75
2026-01-12 16:00:00+00:00,17.0,236.75,219.75,219.75
2026-01-12 17:00:00+00:00,0.0,161.5,161.5,161.5
2026-01-12 18:00:00+00:00,247.25,62.25,-185.0,-185.0
2026-01-12 19:00:00+00:00,313.0,31.0,-282.0,-282.0
2026-01-12 20:00:00+00:00,445.0,0.0,-445.0,-445.0
2026-01-12 21:00:00+00:00,334.25,0.0,-334.25,-334.25
2026-01-12 22:00:00+00:00,214.0,0.0,-214.0,-214.0
2026-01-12 23:00:00+00:00,65.75,49.75,-16.0,-16.0
2026-01-13 00:00:00+00:00,585.0,0.0,-585.0,-585.0
2026-01-13 01:00:00+00:00,405.25,0.0,-405.25,-405.25
2026-01-13 02:00:00+00:00,620.5,0.0,-620.5,-620.5
2026-01-13 03:00:00+00:00,479.5,0.0,-479.5,-479.5
2026-01-13 04:00:00+00:00,244.5,0.0,-244.5,-244.5
2026-01-13 05:00:00+00:00,207.25,0.0,-207.25,-207.25
2026-01-13 06:00:00+00:00,169.75,55.0,-114.75,-114.75
2026-01-13 07:00:00+00:00,18.5,97.0,78.5,78.5
2026-01-13 08:00:00+00:00,0.0,372.25,372.25,372.25
2026-01-13 09:00:00+00:00,0.0,139.0,139.0,139.0
2026-01-13 10:00:00+00:00,0.0,83.25,83.25,83.25
2026-01-13 11:00:00+00:00,46.0,16.75,-29.25,-29.25
2026-01-13 12:00:00+00:00,87.5,50.5,-37.0,-37.0
2026-01-13 13:00:00+00:00,0.0,225.75,225.75,225.75
2026-01-13 14:00:00+00:00,194.75,17.25,-177.5,-177.5
2026-01-13 15:00:00+00:00,66.25,95.25,29.0,29.0
2026-01-13 16:00:00+00:00,11.25,0.0,-11.25,-11.25
2026-01-13 17:00:00+00:00,75.75,29.75,-46.0,-46.0
2026-01-13 18:00:00+00:00,299.0,17.0,-282.0,-282.0
2026-01-13 19:00:00+00:00,504.0,0.0,-504.0,-504.0
2026-01-13 20:00:00+00:00,333.75,0.0,-333.75,-333.75
2026-01-13 21:00:00+00:00,320.0,0.0,-320.0,-320.0
2026-01-13 22:00:00+00:00,333.75,0.0,-333.75,-333.75
2026-01-13 23:00:00+00:00,259.25,0.0,-259.25,-259.25
2026-01-14 00:00:00+00:00,489.0,0.0,-489.0,-489.0
2026-01-14 01:00:00+00:00,553.0,0.0,-553.0,-553.0
2026-01-14 02:00:00+00:00,720.0,0.0,-720.0,-720.0
2026-01-14 03:00:00+00:00,561.25,0.0,-561.25,-561.25
2026-01-14 04:00:00+00:00,363.0,0.0,-363.0,-363.0
2026-01-14 05:00:00+00:00,138.0,0.0,-138.0,-138.0
2026-01-14 06:00:00+00:00,198.5,99.75,-98.75,-98.75
2026-01-14 07:00:00+00:00,0.0,240.5,240.5,240.5
2026-01-14 08:00:00+00:00,11.5,253.75,242.25,242.25
2026-01-14 09:00:00+00:00,14.25,13.25,-1.0,-1.0
2026-01-14 10:00:00+00:00,13.5,51.75,38.25,38.25
2026-01-14 11:00:00+00:00,6361.25,40.25,-6321.0,-6321.0
2026-01-14 12:00:00+00:00,12649.5,0.0,-12649.5,-12649.5
2026-01-14 13:00:00+00:00,12639.5,0.0,-12639.5,-12639.5
2026-01-14 14:00:00+00:00,37.5,14.0,-23.5,-23.5
2026-01-14 15:00:00+00:00,58.0,77.75,19.75,19.75
2026-01-14 16:00:00+00:00,0.0,212.5,212.5,212.5
2026-01-14 17:00:00+00:00,0.0,98.75,98.75,98.75
2026-01-14 18:00:00+00:00,177.0,10.5,-166.5,-166.5
2026-01-14 19:00:00+00:00,523.5,0.0,-523.5,-523.5
2026-01-14 20:00:00+00:00,633.75,0.0,-633.75,-633.75
2026-01-14 21:00:00+00:00,720.0,0.0,-720.0,-720.0
2026-01-14 22:00:00+00:00,680.25,0.0,-680.25,-680.25
2026-01-14 23:00:00+00:00,572.0,0.0,-572.0,-572.0
2026-01-15 00:00:00+00:00,534.75,0.0,-534.75,-534.75
2026-01-15 01:00:00+00:00,664.25,0.0,-664.25,-664.25
2026-01-15 02:00:00+00:00,622.5,0.0,-622.5,-622.5
2026-01-15 03:00:00+00:00,500.5,0.0,-500.5,-500.5
2026-01-15 04:00:00+00:00,367.5,0.0,-367.5,-367.5
2026-01-15 05:00:00+00:00,401.5,0.0,-401.5,-401.5
2026-01-15 06:00:00+00:00,301.25,13.25,-288.0,-288.0
2026-01-15 07:00:00+00:00,31.0,61.5,30.5,30.5
2026-01-15 08:00:00+00:00,80.0,112.5,32.5,32.5
2026-01-15 09:00:00+00:00,27.0,102.75,75.75,75.75
2026-01-15 10:00:00+00:00,74.0,14.5,-59.5,-59.5
2026-01-15 11:00:00+00:00,197.0,0.0,-197.0,-197.0
2026-01-15 12:00:00+00:00,135.75,0.0,-135.75,-135.75
2026-01-15 13:00:00+00:00,44.0,1.75,-42.25,-42.25
2026-01-15 14:00:00+00:00,218.5,0.0,-218.5,-218.5
2026-01-15 15:00:00+00:00,238.75,52.25,-186.5,-186.5
2026-01-15 16:00:00+00:00,99.5,109.0,9.5,9.5
2026-01-15 17:00:00+00:00,93.5,0.0,-93.5,-93.5
2026-01-15 18:00:00+00:00,285.5,0.0,-285.5,-285.5
2026-01-15 19:00:00+00:00,294.75,0.0,-294.75,-294.75
2026-01-15 20:00:00+00:00,434.5,0.0,-434.5,-434.5
2026-01-15 21:00:00+00:00,495.25,0.0,-495.25,-495.25
2026-01-15 22:00:00+00:00,394.25,0.0,-394.25,-394.25
2026-01-15 23:00:00+00:00,399.75,0.0,-399.75,-399.75
2026-01-16 00:00:00+00:00,510.0,0.0,-510.0,-510.0
2026-01-16 01:00:00+00:00,650.25,0.0,-650.25,-650.25
2026-01-16 02:00:00+00:00,720.0,0.0,-720.0,-720.0
2026-01-16 03:00:00+00:00,605.75,0.0,-605.75,-605.75
2026-01-16 04:00:00+00:00,188.75,0.0,-188.75,-188.75
2026-01-16 05:00:00+00:00,150.25,0.0,-150.25,-150.25
2026-01-16 06:00:00+00:00,248.75,13.25,-235.5,-235.5
2026-01-16 07:00:00+00:00,54.0,1.5,-52.5,-52.5
2026-01-16 08:00:00+00:00,158.75,14.0,-144.75,-144.75
2026-01-16 09:00:00+00:00,292.0,0.0,-292.0,-292.0
2026-01-16 10:00:00+00:00,232.5,0.0,-232.5,-232.5
2026-01-16 11:00:00+00:00,488.5,0.0,-488.5,-488.5
2026-01-16 12:00:00+00:00,429.5,0.0,-429.5,-429.5
2026-01-16 13:00:00+00:00,435.5,0.0,-435.5,-435.5
2026-01-16 14:00:00+00:00,370.75,0.0,-370.75,-370.75
2026-01-16 15:00:00+00:00,178.25,26.25,-152.0,-152.0
2026-01-16 16:00:00+00:00,0.0,85.0,85.0,85.0
2026-01-16 17:00:00+00:00,0.0,19.75,19.75,19.75
2026-01-16 18:00:00+00:00,194.25,11.75,-182.5,-182.5
2026-01-16 19:00:00+00:00,388.0,0.0,-388.0,-388.0
2026-01-16 20:00:00+00:00,345.5,0.0,-345.5,-345.5
2026-01-16 21:00:00+00:00,325.5,0.0,-325.5,-325.5
2026-01-16 22:00:00+00:00,416.25,0.0,-416.25,-416.25
2026-01-16 23:00:00+00:00,35.25,19.25,-16.0,-16.0
2026-01-17 00:00:00+00:00,0.0,89.25,89.25,89.25
2026-01-17 01:00:00+00:00,0.0,124.5,124.5,124.5
2026-01-17 02:00:00+00:00,26.25,39.25,13.0,13.0
2026-01-17 03:00:00+00:00,0.0,66.75,66.75,66.75
2026-01-17 04:00:00+00:00,0.0,129.0,129.0,129.0
2026-01-17 05:00:00+00:00,62.25,1.25,-61.0,-61.0
2026-01-17 06:00:00+00:00,67.25,0.0,-67.25,-67.25
2026-01-17 07:00:00+00:00,0.0,98.0,98.0,98.0
2026-01-17 08:00:00+00:00,0.0,249.75,249.75,249.75
2026-01-17 09:00:00+00:00,0.0,388.25,388.25,388.25
2026-01-17 10:00:00+00:00,0.0,336.25,336.25,336.25
2026-01-17 11:00:00+00:00,0.0,349.0,349.0,349.0
2026-01-17 12:00:00+00:00,0.0,303.5,303.5,303.5
2026-01-17 13:00:00+00:00,0.0,420.0,420.0,420.0
2026-01-17 14:00:00+00:00,0.0,307.5,307.5,307.5
2026-01-17 15:00:00+00:00,0.0,131.0,131.0,131.0
2026-01-17 16:00:00+00:00,0.0,252.25,252.25,252.25
2026-01-17 17:00:00+00:00,0.0,280.0,280.0,280.0
2026-01-17 18:00:00+00:00,20.5,130.5,110.0,110.0
2026-01-17 19:00:00+00:00,156.0,7.5,-148.5,-148.5
2026-01-17 20:00:00+00:00,118.5,0.0,-118.5,-118.5
2026-01-17 21:00:00+00:00,47.0,0.0,-47.0,-47.0
2026-01-17 22:00:00+00:00,9.0,19.5,10.5,10.5
2026-01-17 23:00:00+00:00,47.5,70.75,23.25,23.25
2026-01-18 00:00:00+00:00,0.0,216.5,216.5,216.5
