,BG_GR,GR_BG,MK_GR,GR_MK,GR_IT_SUD,IT_SUD_GR,GR_BG_net_export,GR_MK_net_export,GR_IT_SUD_net_export,Net Export
2026-03-05 22:00:00+00:00,63.225,1517.0,0.0,444.0,500.0,0.0,1453.775,444.0,500.0,2397.775
2026-03-05 23:00:00+00:00,31.974999999999998,1113.05,0.0,465.0,500.0,0.0,1081.075,465.0,500.0,2046.075
2026-03-06 00:00:00+00:00,35.725,964.575,0.0,459.0,500.0,0.0,928.85,459.0,500.0,1887.85
2026-03-06 01:00:00+00:00,37.7,1141.65,0.0,468.0,500.0,0.0,1103.95,468.0,500.0,2071.95
2026-03-06 02:00:00+00:00,59.25,1285.275,0.0,459.0,500.0,0.0,1226.025,459.0,500.0,2185.025
2026-03-06 03:00:00+00:00,70.825,1292.3,0.0,462.0,500.0,0.0,1221.475,462.0,500.0,2183.475
2026-03-06 04:00:00+00:00,339.55,1162.575,0.0,471.0,545.0,45.0,823.0250000000001,471.0,500.0,1794.025
2026-03-06 05:00:00+00:00,69.075,614.25,0.0,445.0,500.0,0.0,545.175,445.0,500.0,1490.175
2026-03-06 06:00:00+00:00,72.67500000000001,427.625,0.0,450.0,500.0,0.0,354.95,450.0,500.0,1304.95
2026-03-06 07:00:00+00:00,63.75,477.25,0.0,439.0,500.0,0.0,413.5,439.0,500.0,1352.5
2026-03-06 08:00:00+00:00,107.775,913.275,0.0,500.0,500.0,0.0,805.5,500.0,500.0,1805.5
2026-03-06 09:00:00+00:00,243.625,404.6,0.0,460.0,500.0,0.0,160.97500000000002,460.0,500.0,1120.975
2026-03-06 10:00:00+00:00,362.475,731.025,4.0,478.0,500.0,0.0,368.54999999999995,474.0,500.0,1342.55
2026-03-06 11:00:00+00:00,299.675,320.25,6.0,491.0,500.0,0.0,20.57499999999999,485.0,500.0,1005.575
2026-03-06 12:00:00+00:00,266.65,148.625,0.0,500.0,500.0,0.0,-118.02499999999998,500.0,500.0,881.975
2026-03-06 13:00:00+00:00,172.0,156.55,0.0,500.0,500.0,0.0,-15.449999999999989,500.0,500.0,984.55
2026-03-06 14:00:00+00:00,148.7,296.0,0.0,500.0,500.0,0.0,147.3,500.0,500.0,1147.3
2026-03-06 15:00:00+00:00,126.45,768.85,0.0,500.0,500.0,0.0,642.4,500.0,500.0,1642.4
2026-03-06 16:00:00+00:00,0.0,711.5,0.0,500.0,500.0,0.0,711.5,500.0,500.0,1711.5
2026-03-06 17:00:00+00:00,110.42500000000001,690.7,0.0,500.0,382.0,176.0,580.2750000000001,500.0,206.0,1286.275
2026-03-06 18:00:00+00:00,374.325,923.65,0.0,480.0,473.0,76.0,549.325,480.0,397.0,1426.325
2026-03-06 19:00:00+00:00,41.95,762.375,0.0,451.0,500.0,3.0,720.425,451.0,497.0,1668.425
2026-03-06 20:00:00+00:00,214.825,1267.275,0.0,447.0,500.0,0.0,1052.45,447.0,500.0,1999.45
2026-03-06 21:00:00+00:00,134.05,1367.275,0.0,468.0,500.0,0.0,1233.2250000000001,468.0,500.0,2201.2250000000004
2026-03-06 22:00:00+00:00,81.65,1455.0,0.0,500.0,500.0,0.0,1373.35,500.0,500.0,2373.35
2026-03-06 23:00:00+00:00,21.0,1261.225,0.0,470.0,500.0,0.0,1240.225,470.0,500.0,2210.225
