,RS_BG,BG_RS,RO_BG,BG_RO,BG_GR,GR_BG,BG_MK,MK_BG,BG_GR_net_export,BG_MK_net_export,BG_RO_net_export,BG_RS_net_export,Net Export
2026-01-16 14:00:00+00:00,403.0,173.0,16.05,962.775,22.075,1279.375,25.0,196.0,-1257.3,-171.0,946.725,-230.0,-711.5749999999999
2026-01-16 15:00:00+00:00,306.0,114.0,50.4,1342.55,241.70000000000002,1094.85,25.0,162.0,-853.1499999999999,-137.0,1292.1499999999999,-192.0,110.0
2026-01-16 16:00:00+00:00,300.0,157.0,21.549999999999997,1195.4,322.6,610.6,49.0,160.0,-288.0,-111.0,1173.8500000000001,-143.0,631.8500000000001
2026-01-16 17:00:00+00:00,300.0,155.0,39.2,1239.34999975,183.125,683.125,37.0,160.0,-500.0,-123.0,1200.14999975,-145.0,432.14999975
2026-01-16 18:00:00+00:00,300.0,125.0,58.275000000000006,1196.075,216.75,1032.8,39.0,160.0,-816.05,-121.0,1137.8,-175.0,25.75
2026-01-16 19:00:00+00:00,284.0,113.0,30.424999749999998,1351.15,71.2,1292.3,25.0,160.0,-1221.1,-135.0,1320.72500025,-171.0,-206.37499974999992
2026-01-16 20:00:00+00:00,335.0,108.0,415.75,1201.075,415.75,1301.8,30.0,165.0,-886.05,-135.0,785.325,-227.0,-462.7249999999999
2026-01-16 21:00:00+00:00,200.0,154.0,16.8,745.94999975,16.8,979.8,40.0,160.0,-963.0,-120.0,729.14999975,-46.0,-399.85000025
2026-01-16 22:00:00+00:00,175.0,150.0,163.05,994.02499975,7.625,1210.625,39.0,135.0,-1203.0,-96.0,830.97499975,-25.0,-493.02500024999995
2026-01-16 23:00:00+00:00,0.0,127.0,17.55,934.95,13.55,1145.05,37.0,162.0,-1131.5,-125.0,917.4000000000001,127.0,-212.0999999999999
2026-01-17 00:00:00+00:00,0.0,127.0,40.625,890.97499975,7.075,1104.375,16.0,185.0,-1097.3,-169.0,850.34999975,127.0,-288.9500002499999
2026-01-17 01:00:00+00:00,0.0,243.0,273.975,543.525,0.0,1135.4,16.0,185.0,-1135.4,-169.0,269.54999999999995,243.0,-791.8500000000001
2026-01-17 02:00:00+00:00,0.0,153.0,331.39999975,556.475,0.0,1200.3,16.0,185.0,-1200.3,-169.0,225.07500025000002,153.0,-991.2249997499998
2026-01-17 03:00:00+00:00,0.0,243.0,309.075,466.175,0.0,1249.0,16.0,185.0,-1249.0,-169.0,157.10000000000002,243.0,-1017.9000000000001
2026-01-17 04:00:00+00:00,0.0,243.0,175.575,467.1,0.0,1238.0,16.0,185.0,-1238.0,-169.0,291.52500000000003,243.0,-872.4749999999999
2026-01-17 05:00:00+00:00,0.0,243.0,163.0,771.275,0.0,1231.0,16.0,210.0,-1231.0,-194.0,608.275,243.0,-573.725
2026-01-17 06:00:00+00:00,135.0,149.0,37.1,1309.65,1.0,1270.0,16.0,210.0,-1269.0,-194.0,1272.5500000000002,14.0,-176.44999999999982
2026-01-17 07:00:00+00:00,0.0,180.0,64.1,1691.625,5.325,1292.075,16.0,213.0,-1286.75,-197.0,1627.525,180.0,323.7750000000001
2026-01-17 08:00:00+00:00,100.0,350.0,298.125,1855.475,0.0,1332.0,16.0,188.0,-1332.0,-172.0,1557.35,250.0,303.3499999999999
2026-01-17 09:00:00+00:00,321.0,400.0,189.25,2019.1,0.0,1300.0,32.0,157.0,-1300.0,-125.0,1829.85,79.0,483.8499999999999
2026-01-17 10:00:00+00:00,345.0,366.0,329.1,2100.0,0.0,1258.0,27.0,143.0,-1258.0,-116.0,1770.9,21.0,417.9000000000001
2026-01-17 11:00:00+00:00,412.0,400.0,415.95,2109.725,0.0,1258.0,23.0,150.0,-1258.0,-127.0,1693.7749999999999,-12.0,296.77499999999986
2026-01-17 12:00:00+00:00,342.0,347.0,126.85,2022.375,1.25,1277.0,24.0,200.0,-1275.75,-176.0,1895.525,5.0,448.7750000000001
2026-01-17 13:00:00+00:00,446.0,369.0,0.0,1866.39999975,4.0,1334.0,25.0,202.0,-1330.0,-177.0,1866.39999975,-77.0,282.39999975
2026-01-17 14:00:00+00:00,448.0,133.0,1.25,1342.125,1.625,1363.0,16.0,198.0,-1361.375,-182.0,1340.875,-315.0,-517.5
2026-01-17 15:00:00+00:00,144.0,224.0,6.375,1245.5,0.0,1325.0,21.0,188.0,-1325.0,-167.0,1239.125,80.0,-172.875
2026-01-17 16:00:00+00:00,240.0,191.0,44.52499975,1463.9,41.575,1275.175,21.0,150.0,-1233.6,-129.0,1419.37500025,-49.0,7.775000250000176
2026-01-17 17:00:00+00:00,159.0,198.0,56.675,1351.65,0.0,1254.0,21.0,153.0,-1254.0,-132.0,1294.9750000000001,39.0,-52.024999999999864
2026-01-17 18:00:00+00:00,237.0,132.0,0.0,1410.3,0.0,1281.0,21.0,181.0,-1281.0,-160.0,1410.3,-105.0,-135.70000000000005
2026-01-17 19:00:00+00:00,121.0,147.0,2.425,1139.2,0.0,1286.0,21.0,185.0,-1286.0,-164.0,1136.775,26.0,-287.2249999999999
2026-01-17 20:00:00+00:00,140.0,177.0,3.55,963.5749999999999,0.0,1273.0,33.0,165.0,-1273.0,-132.0,960.025,37.0,-407.975
2026-01-17 21:00:00+00:00,0.0,177.0,40.1,976.675,0.0,1199.0,37.0,158.0,-1199.0,-121.0,936.5749999999999,177.0,-206.42500000000007
2026-01-17 22:00:00+00:00,0.0,177.0,200.325,1062.25,0.0,1144.0,37.0,185.0,-1144.0,-148.0,861.925,177.0,-253.07500000000005
2026-01-17 23:00:00+00:00,0.0,188.0,187.45,870.775,0.0,1074.75,26.0,75.0,-1074.75,-49.0,683.325,188.0,-252.42499999999995
2026-01-18 00:00:00+00:00,0.0,228.0,51.9,702.15,0.0,1114.75,22.0,83.0,-1114.75,-61.0,650.25,228.0,-297.5
2026-01-18 01:00:00+00:00,0.0,163.0,0.0,771.925,0.0,1161.75,26.0,130.0,-1161.75,-104.0,771.925,163.0,-330.82500000000005
2026-01-18 02:00:00+00:00,0.0,163.0,27.925,522.125,3.025,1200.75,21.0,131.0,-1197.725,-110.0,494.2,163.0,-650.5249999999999
2026-01-18 03:00:00+00:00,0.0,163.0,54.25,505.25,9.850000000000001,1216.75,22.0,132.0,-1206.9,-110.0,451.0,163.0,-702.9000000000001
2026-01-18 04:00:00+00:00,0.0,188.0,100.0,456.62499975000003,54.15,1220.15,13.0,132.0,-1166.0,-119.0,356.62499975000003,188.0,-740.37500025
2026-01-18 05:00:00+00:00,0.0,188.0,0.0,555.925,28.225,1208.9,12.0,138.0,-1180.6750000000002,-126.0,555.925,188.0,-562.7500000000002
2026-01-18 06:00:00+00:00,0.0,165.0,122.80000000000001,832.25,89.75,1037.925,14.0,115.0,-948.175,-101.0,709.45,165.0,-174.7249999999999
2026-01-18 07:00:00+00:00,0.0,183.0,180.325,1210.4,20.55,1215.75,15.0,109.0,-1195.2,-94.0,1030.075,183.0,-76.125
2026-01-18 08:00:00+00:00,0.0,240.0,195.4,1462.4250000000002,19.1,1160.325,9.0,121.0,-1141.2250000000001,-112.0,1267.025,240.0,253.79999999999995
2026-01-18 09:00:00+00:00,0.0,233.0,228.15,1662.75,148.825,1105.0,1.0,129.0,-956.175,-128.0,1434.6,233.0,583.425
2026-01-18 10:00:00+00:00,0.0,236.0,322.07499975,1772.15,252.39999999999998,1104.0,35.0,134.0,-851.6,-99.0,1450.0750002500001,236.0,735.4750002500001
2026-01-18 11:00:00+00:00,0.0,315.0,390.29999975,1759.52499975,133.35,1090.075,19.0,133.0,-956.725,-114.0,1369.225,315.0,613.5
2026-01-18 12:00:00+00:00,0.0,252.0,76.875,1541.8500000000001,85.275,1117.775,29.0,128.0,-1032.5,-99.0,1464.9750000000001,252.0,585.4750000000001
2026-01-18 13:00:00+00:00,9.0,238.0,122.05000000000001,1109.275,29.75,1170.3000000000002,29.0,117.0,-1140.5500000000002,-88.0,987.2250000000001,229.0,-12.325000000000045
2026-01-18 14:00:00+00:00,83.0,231.0,192.45,500.25,7.9,1235.75,44.0,103.0,-1227.85,-59.0,307.8,148.0,-831.05
2026-01-18 15:00:00+00:00,120.0,400.0,107.575,524.25,0.0,1272.75,33.0,81.0,-1272.75,-48.0,416.675,280.0,-624.075
2026-01-18 16:00:00+00:00,120.0,400.0,8.875,1042.85,10.725,1245.05,62.0,85.0,-1234.325,-23.0,1033.975,280.0,56.649999999999864
2026-01-18 17:00:00+00:00,120.0,400.0,245.67499974999998,859.525,78.0,1191.15,56.0,84.0,-1113.15,-28.0,613.85000025,280.0,-247.2999997500001
2026-01-18 18:00:00+00:00,120.0,400.0,370.74999975000003,959.34999975,135.175,1201.15,45.0,85.0,-1065.9750000000001,-40.0,588.6,280.0,-237.3750000000001
2026-01-18 19:00:00+00:00,120.0,400.0,240.77499999999998,523.725,67.875,1198.55,47.0,85.0,-1130.675,-38.0,282.95000000000005,280.0,-605.7249999999999
2026-01-18 20:00:00+00:00,75.0,283.0,244.6,433.1,0.0,1191.75,27.0,85.0,-1191.75,-58.0,188.50000000000003,208.0,-853.25
2026-01-18 21:00:00+00:00,51.0,283.0,274.25,636.7,24.25,1186.275,44.0,75.0,-1162.025,-31.0,362.45000000000005,232.0,-598.575
2026-01-18 22:00:00+00:00,24.0,308.0,405.475,661.775,6.125,1083.75,44.0,75.0,-1077.625,-31.0,256.29999999999995,284.0,-568.325
2026-01-18 23:00:00+00:00,0.0,250.0,572.3499995,525.175,99.7,1012.625,106.0,95.0,-912.925,11.0,-47.17499950000001,250.0,-699.0999995
2026-01-19 00:00:00+00:00,0.0,247.0,518.975,415.725,59.425,1140.95,35.0,95.0,-1081.525,-60.0,-103.25,247.0,-997.7750000000001
2026-01-19 01:00:00+00:00,0.0,247.0,624.625,411.0,10.5,1188.0,34.0,105.0,-1177.5,-71.0,-213.625,247.0,-1215.125
2026-01-19 02:00:00+00:00,0.0,222.0,822.45,411.0,7.2,1204.0,33.0,105.0,-1196.8,-72.0,-411.45000000000005,222.0,-1458.25
2026-01-19 03:00:00+00:00,0.0,247.0,697.1,411.75,5.074999999999999,1206.0,27.0,105.0,-1200.925,-78.0,-285.35,247.0,-1317.275
2026-01-19 04:00:00+00:00,145.0,222.0,407.325,483.6,0.65,1208.75,28.0,105.0,-1208.1,-77.0,76.27500000000003,77.0,-1131.8249999999998
2026-01-19 05:00:00+00:00,375.0,234.0,152.225,591.9,0.0,1246.1,83.0,124.0,-1246.1,-41.0,439.67499999999995,-141.0,-988.425
2026-01-19 06:00:00+00:00,400.0,354.0,86.525,1168.2,0.0,1257.0,83.0,195.0,-1257.0,-112.0,1081.675,-46.0,-333.32500000000005
2026-01-19 07:00:00+00:00,250.0,319.0,154.5,1769.0,0.0,1274.0,80.0,122.0,-1274.0,-42.0,1614.5,69.0,367.5
2026-01-19 08:00:00+00:00,193.0,380.0,330.25,2111.7,0.0,1236.0,106.0,166.0,-1236.0,-60.0,1781.4499999999998,187.0,672.4499999999998
2026-01-19 09:00:00+00:00,20.0,420.0,278.075,2008.25,60.125,1232.0,115.0,165.0,-1171.875,-50.0,1730.175,400.0,908.3
2026-01-19 10:00:00+00:00,20.0,420.0,411.275,1990.525,1.575,1206.0,116.0,197.0,-1204.425,-81.0,1579.25,400.0,693.825
2026-01-19 11:00:00+00:00,67.0,467.0,758.375,1903.175,0.0,1225.0,108.0,196.0,-1225.0,-88.0,1144.8,400.0,231.79999999999995
2026-01-19 12:00:00+00:00,297.0,540.0,673.675,1717.375,0.0,1245.0,116.0,210.0,-1245.0,-94.0,1043.7,243.0,-52.299999999999955
2026-01-19 13:00:00+00:00,493.0,361.0,271.675,1344.15,0.0,1283.0,119.0,200.0,-1283.0,-81.0,1072.4750000000001,-132.0,-423.52499999999986
2026-01-19 14:00:00+00:00,624.0,413.0,47.075,777.825,0.0,1274.0,86.0,122.0,-1274.0,-36.0,730.75,-211.0,-790.25
2026-01-19 15:00:00+00:00,384.0,396.0,78.175,1218.125,0.0,1300.0,43.0,102.0,-1300.0,-59.0,1139.95,12.0,-207.04999999999995
2026-01-19 16:00:00+00:00,302.0,392.0,261.55,1462.425,0.0,1280.0,19.0,70.0,-1280.0,-51.0,1200.875,90.0,-40.125
2026-01-19 17:00:00+00:00,282.0,349.0,220.925,1328.775,0.0,1279.0,17.0,75.0,-1279.0,-58.0,1107.8500000000001,67.0,-162.14999999999986
2026-01-19 18:00:00+00:00,324.0,337.0,259.225,1139.75,0.0,1285.0,52.0,75.0,-1285.0,-23.0,880.525,13.0,-414.475
2026-01-19 19:00:00+00:00,297.0,328.0,59.425,881.925,0.875,1312.0,67.0,75.0,-1311.125,-8.0,822.5,31.0,-465.625
2026-01-19 20:00:00+00:00,275.0,376.0,122.8,562.75,0.0,1306.0,46.0,75.0,-1306.0,-29.0,439.95,101.0,-794.05
2026-01-19 21:00:00+00:00,125.0,297.0,290.5,480.725,0.125,1213.0,94.0,75.0,-1212.875,19.0,190.22500000000002,172.0,-831.65
2026-01-19 22:00:00+00:00,125.0,297.0,257.125,621.15,0.0,1171.0,125.0,75.0,-1171.0,50.0,364.025,172.0,-584.975
2026-01-19 23:00:00+00:00,50.0,102.0,164.775,563.7,0.0,1118.0,76.0,110.0,-1118.0,-34.0,398.92500000000007,52.0,-701.0749999999999
2026-01-20 00:00:00+00:00,80.0,102.0,570.775,484.45000000000005,27.1,1173.0,58.0,110.0,-1145.9,-52.0,-86.32499999999993,22.0,-1262.225
2026-01-20 01:00:00+00:00,65.0,102.0,726.85,508.20000000000005,0.0,1208.0,34.0,111.0,-1208.0,-77.0,-218.64999999999998,37.0,-1466.65
2026-01-20 02:00:00+00:00,65.0,102.0,894.4,563.25,0.0,1214.0,40.0,110.0,-1214.0,-70.0,-331.15,37.0,-1578.15
2026-01-20 03:00:00+00:00,220.0,102.0,657.0,758.4,0.0,1208.0,40.0,110.0,-1208.0,-70.0,101.39999999999998,-118.0,-1294.6
2026-01-20 04:00:00+00:00,170.0,102.0,236.67499999999998,626.0,0.0,1209.0,15.0,125.0,-1209.0,-110.0,389.32500000000005,-68.0,-997.675
2026-01-20 05:00:00+00:00,382.0,127.0,33.25,863.2,0.0,1274.925,12.0,132.0,-1274.925,-120.0,829.95,-255.0,-819.9749999999999
2026-01-20 06:00:00+00:00,431.0,315.0,0.0,1334.7,0.0,1240.0,12.0,148.0,-1240.0,-136.0,1334.7,-116.0,-157.29999999999995
2026-01-20 07:00:00+00:00,216.0,301.0,4.0,2122.1000000000004,0.0,1209.0,12.0,131.0,-1209.0,-119.0,2118.1000000000004,85.0,875.1000000000004
2026-01-20 08:00:00+00:00,125.0,290.0,22.2,2274.475,0.0,1163.0,91.0,169.0,-1163.0,-78.0,2252.275,165.0,1176.275
2026-01-20 09:00:00+00:00,149.0,449.0,258.025,2017.34999975,0.0,1124.0,77.0,181.0,-1124.0,-104.0,1759.3249997500002,300.0,831.3249997500002
2026-01-20 10:00:00+00:00,189.0,481.0,325.75,1863.2,0.0,1152.0,122.0,192.0,-1152.0,-70.0,1537.45,292.0,607.45
2026-01-20 11:00:00+00:00,53.0,453.0,457.175,1852.525,0.0,1166.0,81.0,181.0,-1166.0,-100.0,1395.3500000000001,400.0,529.3500000000001
2026-01-20 12:00:00+00:00,30.0,430.0,380.75,1605.025,0.0,1203.0,90.0,168.0,-1203.0,-78.0,1224.275,400.0,343.2750000000001
2026-01-20 13:00:00+00:00,30.0,430.0,111.35,1172.975,77.325,1258.975,25.0,171.0,-1181.6499999999999,-146.0,1061.625,400.0,133.97500000000014
2026-01-20 14:00:00+00:00,455.0,404.0,28.775,954.3499997499999,71.5,1348.125,17.0,188.0,-1276.625,-171.0,925.57499975,-51.0,-573.05000025
2026-01-20 15:00:00+00:00,407.0,316.0,0.0,1147.85,15.55,1275.225,17.0,192.0,-1259.675,-175.0,1147.85,-91.0,-377.82500000000005
2026-01-20 16:00:00+00:00,329.0,381.0,0.0,1577.75,0.0,1266.5,17.0,183.0,-1266.5,-166.0,1577.75,52.0,197.25
2026-01-20 17:00:00+00:00,339.0,256.0,1.25,1522.15,0.0,1269.0,17.0,184.0,-1269.0,-167.0,1520.9,-83.0,1.900000000000091
2026-01-20 18:00:00+00:00,309.0,249.0,0.25,1366.6750000000002,0.0,1283.0,17.0,205.0,-1283.0,-188.0,1366.4250000000002,-60.0,-164.57499999999982
2026-01-20 19:00:00+00:00,340.0,130.0,2.0,1200.75,0.0,1326.0,17.0,180.0,-1326.0,-163.0,1198.75,-210.0,-500.25
2026-01-20 20:00:00+00:00,368.0,102.0,0.0,1146.64999975,0.875,1335.875,17.0,162.0,-1335.0,-145.0,1146.64999975,-266.0,-599.35000025
2026-01-20 21:00:00+00:00,180.0,102.0,158.775,813.15,11.7,1210.9,41.0,125.0,-1199.2,-84.0,654.375,-78.0,-706.825
2026-01-20 22:00:00+00:00,36.0,93.0,41.625,609.375,53.125,1194.0,45.0,125.0,-1140.875,-80.0,567.75,57.0,-596.125
2026-01-20 23:00:00+00:00,97.0,91.0,279.9,612.3,70.57499999999999,1040.5,80.0,223.0,-969.925,-143.0,332.4,-6.0,-786.525
2026-01-21 00:00:00+00:00,97.0,90.0,886.0,719.175,0.0,900.375,43.0,290.0,-900.375,-247.0,-166.82500000000005,-7.0,-1321.2
2026-01-21 01:00:00+00:00,97.0,87.0,930.44999975,576.975,125.3,984.0999999999999,36.0,297.0,-858.8,-261.0,-353.47499974999994,-10.0,-1483.27499975
2026-01-21 02:00:00+00:00,97.0,87.0,1039.125,666.52499975,70.95,879.4,49.0,308.0,-808.4499999999999,-259.0,-372.60000025,-10.0,-1450.0500002499998
2026-01-21 03:00:00+00:00,170.0,87.0,494.9,628.125,49.175,813.55,39.0,277.0,-764.375,-238.0,133.22500000000002,-83.0,-952.15
2026-01-21 04:00:00+00:00,150.0,87.0,66.05,662.95,6.125,1166.9,20.0,243.0,-1160.775,-223.0,596.9000000000001,-63.0,-849.875
2026-01-21 05:00:00+00:00,327.0,101.0,7.9750000000000005,1131.75,14.45,1271.55,44.0,385.0,-1257.1,-341.0,1123.775,-226.0,-700.3249999999998
2026-01-21 06:00:00+00:00,203.0,112.0,0.0,1469.475,0.0,1244.0,72.0,372.0,-1244.0,-300.0,1469.475,-91.0,-165.5250000000001
2026-01-21 07:00:00+00:00,208.0,120.0,0.0,1735.82499975,0.0,1204.0,64.0,283.0,-1204.0,-219.0,1735.82499975,-88.0,224.82499974999996
2026-01-21 08:00:00+00:00,232.0,229.0,12.47499975,964.9749999999999,7.475,1032.925,97.0,322.0,-1025.45,-225.0,952.5000002499999,-3.0,-300.9499997500002
2026-01-21 09:00:00+00:00,211.0,262.0,149.82499975000002,701.725,18.075,1137.05,118.0,254.0,-1118.975,-136.0,551.90000025,51.0,-652.07499975
2026-01-21 10:00:00+00:00,76.0,204.0,696.0,905.09999975,0.0,1152.75,120.0,255.0,-1152.75,-135.0,209.09999975000005,128.0,-950.65000025
2026-01-21 11:00:00+00:00,76.0,281.0,868.875,893.09999975,31.2,1070.375,124.0,255.0,-1039.175,-131.0,24.224999750000052,205.0,-940.9500002499999
2026-01-21 12:00:00+00:00,248.0,253.0,698.525,1103.6000000000001,32.475,1257.025,154.0,254.0,-1224.5500000000002,-100.0,405.07500000000016,5.0,-914.475
2026-01-21 13:00:00+00:00,288.0,141.0,22.349999999999998,1161.45,3.55,1284.55,35.0,267.0,-1281.0,-232.0,1139.1000000000001,-147.0,-520.8999999999999
2026-01-21 14:00:00+00:00,300.0,121.0,17.05,1177.84999975,0.0,1355.0,46.0,353.0,-1355.0,-307.0,1160.79999975,-179.0,-680.2000002499999
2026-01-21 15:00:00+00:00,433.0,137.0,32.675,1642.74999975,5.050000000000001,1297.05,41.0,300.0,-1292.0,-259.0,1610.07499975,-296.0,-236.92500025000004
2026-01-21 16:00:00+00:00,512.0,189.0,2.4,1952.55,0.0,1263.0,78.0,294.0,-1263.0,-216.0,1950.1499999999999,-323.0,148.14999999999986
2026-01-21 17:00:00+00:00,491.0,138.0,180.5,1804.62499975,14.8,1264.0,71.0,307.0,-1249.2,-236.0,1624.12499975,-353.0,-214.07500025000013
2026-01-21 18:00:00+00:00,422.0,153.0,143.15,1583.0,0.35,1286.0,39.0,319.0,-1285.65,-280.0,1439.85,-269.0,-394.8000000000002
2026-01-21 19:00:00+00:00,406.0,237.0,98.175,1256.225,0.0,1301.0,61.0,313.0,-1301.0,-252.0,1158.05,-169.0,-563.95
2026-01-21 20:00:00+00:00,224.0,97.0,60.475,886.22499975,12.675,1187.575,64.0,298.0,-1174.9,-234.0,825.74999975,-127.0,-710.1500002500001
2026-01-21 21:00:00+00:00,101.0,152.0,100.125,806.35,160.8,1253.8,110.0,250.0,-1093.0,-140.0,706.225,51.0,-475.775
2026-01-21 22:00:00+00:00,101.0,175.0,179.75,644.025,280.675,1038.8,75.0,222.0,-758.125,-147.0,464.275,74.0,-366.85
2026-01-21 23:00:00+00:00,0.0,97.0,728.225,640.575,76.625,619.925,82.0,176.0,-543.3,-94.0,-87.64999999999998,97.0,-627.9499999999999
2026-01-22 00:00:00+00:00,0.0,97.0,1694.925,734.64999975,128.5,494.59999999999997,56.0,176.0,-366.09999999999997,-120.0,-960.27500025,97.0,-1349.3750002499999
2026-01-22 01:00:00+00:00,40.0,72.0,1721.07499975,595.5,26.2,253.97500000000002,35.0,204.0,-227.77500000000003,-169.0,-1125.57499975,32.0,-1490.34999975
2026-01-22 02:00:00+00:00,40.0,72.0,1569.075,580.525,34.575,221.325,19.0,290.0,-186.75,-271.0,-988.5500000000001,32.0,-1414.3000000000002
2026-01-22 03:00:00+00:00,0.0,72.0,1255.6,641.0,469.54999999999995,582.075,17.0,291.0,-112.52500000000009,-274.0,-614.5999999999999,72.0,-929.125
2026-01-22 04:00:00+00:00,125.0,72.0,279.29999975,583.95,367.925,1031.975,45.0,396.0,-664.05,-351.0,304.65000025000006,-53.0,-763.3999997499999
2026-01-22 05:00:00+00:00,472.0,77.0,55.025,837.375,0.0,866.1999999999999,29.0,315.0,-866.1999999999999,-286.0,782.35,-395.0,-764.8499999999998
2026-01-22 06:00:00+00:00,472.0,77.0,9.7,1181.425,0.0,1066.95,44.0,307.0,-1066.95,-263.0,1171.725,-395.0,-553.2250000000001
2026-01-22 07:00:00+00:00,472.0,295.0,0.0,1279.6,0.0,1231.0,49.0,281.0,-1231.0,-232.0,1279.6,-177.0,-360.4000000000001
2026-01-22 08:00:00+00:00,472.0,72.0,272.35,1221.67499975,0.0,1297.75,71.0,244.0,-1297.75,-173.0,949.3249997500001,-400.0,-921.4250002499999
2026-01-22 09:00:00+00:00,472.0,139.0,194.59999975,805.525,0.0,1243.3,36.0,299.0,-1243.3,-263.0,610.92500025,-333.0,-1228.37499975
2026-01-22 10:00:00+00:00,472.0,524.0,87.0,460.1,0.0,1400.0,93.0,413.0,-1400.0,-320.0,373.1,52.0,-1294.9
2026-01-22 11:00:00+00:00,472.0,72.0,11.45,850.9749995,0.0,1400.0,49.0,344.0,-1400.0,-295.0,839.5249994999999,-400.0,-1255.4750005
2026-01-22 12:00:00+00:00,472.0,72.0,0.0,739.125,0.0,1203.375,87.0,413.0,-1203.375,-326.0,739.125,-400.0,-1190.25
2026-01-22 13:00:00+00:00,472.0,76.0,33.25,861.72499975,0.0,1056.8,25.0,294.0,-1056.8,-269.0,828.47499975,-396.0,-893.3250002499999
2026-01-22 14:00:00+00:00,472.0,72.0,0.0,1121.79999975,0.0,1220.075,47.0,377.0,-1220.075,-330.0,1121.79999975,-400.0,-828.27500025
2026-01-22 15:00:00+00:00,472.0,232.0,22.125,1052.45,0.0,1205.925,31.0,287.0,-1205.925,-256.0,1030.325,-240.0,-671.5999999999999
2026-01-22 16:00:00+00:00,472.0,88.0,2.5,1008.7,5.2,646.8,37.0,236.0,-641.5999999999999,-199.0,1006.2,-384.0,-218.39999999999986
2026-01-22 17:00:00+00:00,472.0,147.0,57.575,1136.15,52.825,611.6,37.0,273.0,-558.775,-236.0,1078.575,-325.0,-41.19999999999993
2026-01-22 18:00:00+00:00,472.0,126.0,170.625,1049.65,192.775,628.325,102.0,372.0,-435.55000000000007,-270.0,879.0250000000001,-346.0,-172.52499999999998
2026-01-22 19:00:00+00:00,472.0,147.0,90.05,716.0250000000001,0.0,870.375,41.0,304.0,-870.375,-263.0,625.9750000000001,-325.0,-832.3999999999999
2026-01-22 20:00:00+00:00,472.0,322.0,81.925,506.05,7.8999999999999995,1043.275,36.0,207.0,-1035.375,-171.0,424.125,-150.0,-932.25
2026-01-22 21:00:00+00:00,497.0,97.0,66.97500000000001,656.1,72.925,717.925,124.0,234.0,-645.0,-110.0,589.125,-400.0,-565.875
2026-01-22 22:00:00+00:00,471.0,97.0,207.15,978.95,403.55,1202.375,68.0,140.0,-798.825,-72.0,771.8000000000001,-374.0,-473.025
2026-01-22 23:00:00+00:00,314.0,74.0,13.875,842.75,43.575,1075.95,37.0,177.0,-1032.375,-140.0,828.875,-240.0,-583.5
2026-01-23 00:00:00+00:00,117.0,67.0,260.175,453.52499975,85.75,1141.95,35.0,214.0,-1056.2,-179.0,193.34999975,-50.0,-1091.85000025
2026-01-23 01:00:00+00:00,117.0,67.0,553.125,412.3,173.75,1160.55,40.0,218.0,-986.8,-178.0,-140.825,-50.0,-1355.625
2026-01-23 02:00:00+00:00,117.0,67.0,596.7,431.85,235.875,1146.425,41.0,218.0,-910.55,-177.0,-164.85000000000002,-50.0,-1302.4
2026-01-23 03:00:00+00:00,117.0,67.0,278.12499975000003,676.65,139.625,1231.9,40.0,218.0,-1092.275,-178.0,398.52500024999995,-50.0,-921.7499997500001
2026-01-23 04:00:00+00:00,210.0,67.0,54.949999999999996,979.2,75.925,1201.5,12.0,313.0,-1125.575,-301.0,924.25,-143.0,-645.325
2026-01-23 05:00:00+00:00,380.0,67.0,36.45,965.37499975,2.375,1210.225,9.0,327.0,-1207.85,-318.0,928.92499975,-313.0,-909.9250002499999
2026-01-23 06:00:00+00:00,399.0,67.0,8.825,1561.15,0.0,1205.8,12.0,326.0,-1205.8,-314.0,1552.325,-332.0,-299.4749999999999
2026-01-23 07:00:00+00:00,447.0,67.0,48.575,1745.2,5.525,1257.05,9.0,308.0,-1251.5249999999999,-299.0,1696.625,-380.0,-233.89999999999986
2026-01-23 08:00:00+00:00,467.0,67.0,10.75,1570.325,0.0,1335.2,14.0,267.0,-1335.2,-253.0,1559.575,-400.0,-428.625
2026-01-23 09:00:00+00:00,476.0,222.0,77.45,1420.75,15.05,1330.85,14.0,207.0,-1315.8,-193.0,1343.3,-254.0,-419.5
2026-01-23 10:00:00+00:00,366.0,284.0,211.89999975,1392.99999975,0.0,1383.625,14.0,223.0,-1383.625,-209.0,1181.1,-82.0,-493.5250000000001
2026-01-23 11:00:00+00:00,391.0,232.0,181.25,1376.4,0.0,1400.0,14.0,255.0,-1400.0,-241.0,1195.15,-159.0,-604.8499999999999
2026-01-23 12:00:00+00:00,469.0,133.0,88.725,1519.04999975,0.0,1400.0,14.0,262.0,-1400.0,-248.0,1430.3249997500002,-336.0,-553.6750002499998
2026-01-23 13:00:00+00:00,433.0,212.0,174.35,1394.125,0.0,1400.0,13.0,273.0,-1400.0,-260.0,1219.775,-221.0,-661.2249999999999
2026-01-23 14:00:00+00:00,369.0,76.0,48.05,1389.5,87.1,1376.025,13.0,285.0,-1288.9250000000002,-272.0,1341.45,-293.0,-512.4750000000001
2026-01-23 15:00:00+00:00,467.0,235.0,168.55,1430.575,166.15,1041.5,15.0,279.0,-875.35,-264.0,1262.025,-232.0,-109.32499999999982
2026-01-23 16:00:00+00:00,467.0,130.0,50.199999999999996,1190.475,178.175,479.5,15.0,254.0,-301.325,-239.0,1140.2749999999999,-337.0,262.9499999999998
