,NO_1_NO_3,NO_3_NO_1,NO_5_NO_3,NO_3_NO_5,NO_4_NO_3,NO_3_NO_4,SE_2_NO_3,NO_3_SE_2,NO_3_NO_1_net_export,NO_3_NO_4_net_export,NO_3_NO_5_net_export,NO_3_SE_2_net_export,Net Export
2026-01-19 23:00:00+00:00,0.0,38.95,0.0,216.725,576.45,0.0,251.95,0.0,38.95,-576.45,216.725,-251.95,-572.7249999999999
2026-01-20 00:00:00+00:00,0.0,37.4,0.0,127.2,475.8,0.0,175.175,0.0,37.4,-475.8,127.2,-175.175,-486.37500000000006
2026-01-20 01:00:00+00:00,0.0,60.025,0.0,133.95,422.475,0.0,159.475,0.0,60.025,-422.475,133.95,-159.475,-387.975
2026-01-20 02:00:00+00:00,0.0,37.975,0.0,96.35,368.225,0.0,140.675,0.0,37.975,-368.225,96.35,-140.675,-374.57500000000005
2026-01-20 03:00:00+00:00,0.0,0.0,0.0,58.375,358.925,0.0,57.95,0.0,0.0,-358.925,58.375,-57.95,-358.5
2026-01-20 04:00:00+00:00,0.0,0.075,0.0,2.25,333.325,0.0,0.425,0.0,0.075,-333.325,2.25,-0.425,-331.425
2026-01-20 05:00:00+00:00,0.0,0.0,0.0,11.15,236.625,0.0,15.45,0.0,0.0,-236.625,11.15,-15.45,-240.92499999999998
2026-01-20 06:00:00+00:00,0.0,0.0,0.0,30.25,229.6,0.0,80.55,0.0,0.0,-229.6,30.25,-80.55,-279.9
2026-01-20 07:00:00+00:00,0.0,0.0,0.0,105.725,357.4,0.0,151.075,0.0,0.0,-357.4,105.725,-151.075,-402.75
2026-01-20 08:00:00+00:00,0.0,0.025,0.0,214.775,375.15,0.0,178.55,0.0,0.025,-375.15,214.775,-178.55,-338.9
2026-01-20 09:00:00+00:00,0.0,0.025,0.0,243.15,380.2,0.0,266.0,0.0,0.025,-380.2,243.15,-266.0,-403.025
2026-01-20 10:00:00+00:00,0.0,0.0,0.0,209.4,501.575,0.0,146.15,0.0,0.0,-501.575,209.4,-146.15,-438.32499999999993
2026-01-20 11:00:00+00:00,0.0,0.0,0.0,150.8,546.9,0.0,12.15,0.0,0.0,-546.9,150.8,-12.15,-408.24999999999994
2026-01-20 12:00:00+00:00,0.0,0.025,0.0,120.625,500.425,0.0,0.0,0.0,0.025,-500.425,120.625,0.0,-379.77500000000003
2026-01-20 13:00:00+00:00,0.0,0.0,0.0,57.225,455.6,0.0,46.975,0.0,0.0,-455.6,57.225,-46.975,-445.35
2026-01-20 14:00:00+00:00,0.0,0.0,0.0,13.725,484.825,0.0,6.825,0.0,0.0,-484.825,13.725,-6.825,-477.92499999999995
2026-01-20 15:00:00+00:00,0.025,0.0,0.0,32.625,471.25,0.0,0.0,0.0,-0.025,-471.25,32.625,0.0,-438.65
2026-01-20 16:00:00+00:00,0.0,0.025,0.0,36.5,515.975,0.0,1.65,0.0,0.025,-515.975,36.5,-1.65,-481.1
2026-01-20 17:00:00+00:00,0.0,0.0,0.0,26.3,412.85,0.0,2.125,0.0,0.0,-412.85,26.3,-2.125,-388.675
2026-01-20 18:00:00+00:00,0.0,0.0,0.0,7.35,454.15,0.0,0.0,0.0,0.0,-454.15,7.35,0.0,-446.79999999999995
2026-01-20 19:00:00+00:00,0.025,0.0,0.0,3.725,350.075,0.0,0.0,0.0,-0.025,-350.075,3.725,0.0,-346.37499999999994
2026-01-20 20:00:00+00:00,0.0,0.0,0.0,4.65,372.3,0.0,7.925,0.0,0.0,-372.3,4.65,-7.925,-375.57500000000005
2026-01-20 21:00:00+00:00,0.0,0.0,0.0,58.1,371.15,0.0,23.725,0.0,0.0,-371.15,58.1,-23.725,-336.775
2026-01-20 22:00:00+00:00,0.0,4.425,0.0,58.7,359.2,0.0,31.7,0.0,4.425,-359.2,58.7,-31.7,-327.775
2026-01-20 23:00:00+00:00,0.0,1.1,0.0,34.6,51.575,0.0,38.675,0.0,1.1,-51.575,34.6,-38.675,-54.55
2026-01-21 00:00:00+00:00,0.0,11.875,0.0,17.15,8.225,0.0,23.6,0.0,11.875,-8.225,17.15,-23.6,-2.8000000000000043
2026-01-21 01:00:00+00:00,0.0,46.525,0.025,6.3,0.0,0.0,8.3,0.025,46.525,0.0,6.2749999999999995,-8.275,44.525
2026-01-21 02:00:00+00:00,0.0,94.45,0.0,26.5,8.6,0.0,34.975,0.0,94.45,-8.6,26.5,-34.975,77.375
2026-01-21 03:00:00+00:00,0.0,34.35,0.0,17.975,6.375,0.0,38.85,0.0,34.35,-6.375,17.975,-38.85,7.100000000000001
2026-01-21 04:00:00+00:00,0.0,8.25,0.0,22.775,82.725,0.0,34.65,0.0,8.25,-82.725,22.775,-34.65,-86.35
2026-01-21 05:00:00+00:00,0.0,0.0,0.0,26.5,112.45,0.0,30.4,0.0,0.0,-112.45,26.5,-30.4,-116.35
2026-01-21 06:00:00+00:00,0.0,0.775,0.0,4.6,150.325,0.0,0.0,0.0,0.775,-150.325,4.6,0.0,-144.95
2026-01-21 07:00:00+00:00,0.0,6.55,0.0,15.225,133.225,0.0,4.375,0.0,6.55,-133.225,15.225,-4.375,-115.825
2026-01-21 08:00:00+00:00,0.0,0.0,0.0,0.0,144.375,0.0,3.9,0.0,0.0,-144.375,0.0,-3.9,-148.275
2026-01-21 09:00:00+00:00,0.0,0.0,0.0,0.925,190.75,0.0,0.0,0.0,0.0,-190.75,0.925,0.0,-189.825
2026-01-21 10:00:00+00:00,4.925,0.0,0.0,1.8,167.4,0.0,0.0,0.0,-4.925,-167.4,1.8,0.0,-170.525
2026-01-21 11:00:00+00:00,2.55,0.0,0.0,2.8,138.6,0.0,0.0,0.0,-2.55,-138.6,2.8,0.0,-138.35
2026-01-21 12:00:00+00:00,6.575,0.0,0.0,2.3,88.6,0.0,0.0,0.0,-6.575,-88.6,2.3,0.0,-92.875
2026-01-21 13:00:00+00:00,0.0,0.0,0.0,4.775,85.1,0.0,0.0,0.0,0.0,-85.1,4.775,0.0,-80.32499999999999
2026-01-21 14:00:00+00:00,0.0,1.25,0.0,7.525,35.375,0.0,1.85,0.0,1.25,-35.375,7.525,-1.85,-28.450000000000003
2026-01-21 15:00:00+00:00,0.0,0.0,0.0,0.0,38.575,0.0,0.0,0.0,0.0,-38.575,0.0,0.0,-38.575
2026-01-21 16:00:00+00:00,0.0,1.05,0.0,1.1,25.4,0.0,0.425,0.0,1.05,-25.4,1.1,-0.425,-23.674999999999997
2026-01-21 17:00:00+00:00,0.0,0.375,0.0,7.325,54.925,0.0,2.625,0.0,0.375,-54.925,7.325,-2.625,-49.849999999999994
2026-01-21 18:00:00+00:00,0.0,1.8,0.0,1.625,75.8,0.0,9.6,0.0,1.8,-75.8,1.625,-9.6,-81.975
2026-01-21 19:00:00+00:00,0.0,65.725,56.325,0.0,53.6,0.0,2.8,1.075,65.725,-53.6,-56.325,-1.7249999999999999,-45.92500000000001
2026-01-21 20:00:00+00:00,0.0,88.5,0.0,1.075,120.3,0.0,0.025,0.0,88.5,-120.3,1.075,-0.025,-30.749999999999996
2026-01-21 21:00:00+00:00,0.0,599.65,16.55,0.75,654.85,0.0,2.475,4.4,599.65,-654.85,-15.8,1.9250000000000003,-69.07500000000005
2026-01-21 22:00:00+00:00,0.0,999.05,0.0,0.55,988.125,0.0,22.925,0.775,999.05,-988.125,0.55,-22.150000000000002,-10.675000000000047
2026-01-21 23:00:00+00:00,0.0,1364.275,0.525,3.075,1130.925,0.0,46.3,9.425,1364.275,-1130.925,2.5500000000000003,-36.875,199.02500000000015
2026-01-22 00:00:00+00:00,0.0,1311.425,0.0,0.0,1076.325,0.0,0.0,0.0,1311.425,-1076.325,0.0,0.0,235.0999999999999
2026-01-22 01:00:00+00:00,0.0,1062.6,27.15,0.0,826.7,0.0,0.0,22.975,1062.6,-826.7,-27.15,22.975,231.72499999999985
2026-01-22 02:00:00+00:00,0.0,1531.775,0.0,2.875,1253.675,0.0,97.175,0.0,1531.775,-1253.675,2.875,-97.175,183.80000000000013
2026-01-22 03:00:00+00:00,0.0,1643.6,0.0,2.0,1235.725,0.0,212.45,0.0,1643.6,-1235.725,2.0,-212.45,197.425
2026-01-22 04:00:00+00:00,0.0,1220.65,0.0,11.9,1061.7,0.0,96.5,1.65,1220.65,-1061.7,11.9,-94.85,76.00000000000006
2026-01-22 05:00:00+00:00,0.0,420.6,0.05,7.475,495.575,0.0,1.925,0.0,420.6,-495.575,7.425,-1.925,-69.47499999999997
2026-01-22 06:00:00+00:00,0.0,7.275,4.35,32.025,180.2,0.0,15.475,0.0,7.275,-180.2,27.674999999999997,-15.475,-160.725
2026-01-22 07:00:00+00:00,0.0,15.375,0.0,67.625,224.7,0.0,88.775,0.0,15.375,-224.7,67.625,-88.775,-230.475
2026-01-22 08:00:00+00:00,0.0,11.125,4.8,36.9,293.375,0.0,37.075,0.0,11.125,-293.375,32.1,-37.075,-287.225
2026-01-22 09:00:00+00:00,0.0,504.475,5.575,7.625,838.125,0.0,104.65,4.75,504.475,-838.125,2.05,-99.9,-431.5
2026-01-22 10:00:00+00:00,0.0,674.925,0.0,19.725,949.95,0.0,161.85,0.0,674.925,-949.95,19.725,-161.85,-417.1500000000001
2026-01-22 11:00:00+00:00,0.0,854.9,0.0,12.125,951.45,0.0,247.5,0.0,854.9,-951.45,12.125,-247.5,-331.92500000000007
2026-01-22 12:00:00+00:00,0.0,978.875,0.0,25.125,951.95,0.0,347.075,0.0,978.875,-951.95,25.125,-347.075,-295.02500000000003
2026-01-22 13:00:00+00:00,0.0,554.675,3.85,0.0,751.325,0.0,131.225,15.0,554.675,-751.325,-3.85,-116.225,-316.7250000000001
2026-01-22 14:00:00+00:00,0.025,1.3,6.625,12.325,361.5,0.0,6.625,8.55,1.2750000000000001,-361.5,5.699999999999999,1.9250000000000007,-352.6
2026-01-22 15:00:00+00:00,0.0,1.75,0.0,4.45,322.45,0.0,0.0,0.0,1.75,-322.45,4.45,0.0,-316.25
2026-01-22 16:00:00+00:00,0.0,0.4,0.0,2.225,286.45,0.0,0.0,0.0,0.4,-286.45,2.225,0.0,-283.825
2026-01-22 17:00:00+00:00,0.0,0.0,0.0,1.5,271.575,0.0,0.425,0.0,0.0,-271.575,1.5,-0.425,-270.5
2026-01-22 18:00:00+00:00,0.025,33.625,31.5,0.15,236.975,0.0,0.05,0.0,33.6,-236.975,-31.35,-0.05,-234.775
2026-01-22 19:00:00+00:00,0.0,0.0,0.0,0.625,200.3,0.0,0.0,0.05,0.0,-200.3,0.625,0.05,-199.625
2026-01-22 20:00:00+00:00,0.0,380.975,4.225,0.0,641.35,0.0,2.05,0.75,380.975,-641.35,-4.225,-1.2999999999999998,-265.90000000000003
2026-01-22 21:00:00+00:00,0.0,891.35,6.1,0.0,934.35,0.0,93.125,3.325,891.35,-934.35,-6.1,-89.8,-138.9
2026-01-22 22:00:00+00:00,0.0,1246.6,0.0,0.0,1031.425,0.0,258.925,0.0,1246.6,-1031.425,0.0,-258.925,-43.75000000000006
2026-01-22 23:00:00+00:00,0.0,1227.925,32.1,0.0,1013.35,0.0,453.425,0.0,1227.925,-1013.35,-32.1,-453.425,-270.95000000000005
2026-01-23 00:00:00+00:00,0.0,1091.425,8.2,23.375,999.625,0.0,308.875,0.0,1091.425,-999.625,15.175,-308.875,-201.90000000000003
2026-01-23 01:00:00+00:00,0.0,1129.925,6.875,15.2,1005.95,0.0,278.15,0.0,1129.925,-1005.95,8.325,-278.15,-145.85000000000008
2026-01-23 02:00:00+00:00,0.0,1284.325,0.025,0.0,1266.0,0.0,175.975,0.025,1284.325,-1266.0,-0.025,-175.95,-157.64999999999995
2026-01-23 03:00:00+00:00,0.0,1238.6,5.9,0.0,888.725,0.0,542.025,0.0,1238.6,-888.725,-5.9,-542.025,-198.05000000000007
2026-01-23 04:00:00+00:00,0.0,1239.3,0.0,78.375,1071.575,0.0,532.175,0.0,1239.3,-1071.575,78.375,-532.175,-286.07500000000005
2026-01-23 05:00:00+00:00,0.0,429.875,0.0,0.05,824.2,0.0,31.725,0.0,429.875,-824.2,0.05,-31.725,-426.00000000000006
2026-01-23 06:00:00+00:00,0.0,0.6,2.075,6.75,355.3,0.0,16.875,0.0,0.6,-355.3,4.675,-16.875,-366.9
2026-01-23 07:00:00+00:00,0.0,72.1,20.1,0.0,446.25,0.0,61.925,0.0,72.1,-446.25,-20.1,-61.925,-456.175
2026-01-23 08:00:00+00:00,0.0,86.975,1.35,13.8,494.625,0.0,97.975,0.0,86.975,-494.625,12.450000000000001,-97.975,-493.17499999999995
2026-01-23 09:00:00+00:00,0.0,10.275,0.0,78.65,637.175,0.0,64.225,0.0,10.275,-637.175,78.65,-64.225,-612.475
2026-01-23 10:00:00+00:00,0.0,0.0,0.0,2.0,592.225,0.0,0.0,0.0,0.0,-592.225,2.0,0.0,-590.225
2026-01-23 11:00:00+00:00,0.0,0.0,0.0,0.0,600.65,0.0,0.0,0.0,0.0,-600.65,0.0,0.0,-600.65
2026-01-23 12:00:00+00:00,0.0,0.0,0.0,2.1,594.0,0.0,0.0,0.325,0.0,-594.0,2.1,0.325,-591.5749999999999
2026-01-23 13:00:00+00:00,0.0,0.0,0.0,0.0,471.25,0.0,0.0,0.0,0.0,-471.25,0.0,0.0,-471.25
2026-01-23 14:00:00+00:00,0.325,11.4,4.5,8.85,514.775,0.0,21.225,5.9,11.075000000000001,-514.775,4.35,-15.325000000000001,-514.675
2026-01-23 15:00:00+00:00,0.0,1.575,0.0,96.875,524.15,0.0,104.55,0.0,1.575,-524.15,96.875,-104.55,-530.2499999999999
2026-01-23 16:00:00+00:00,0.0,110.125,95.75,0.0,485.475,0.0,20.55,0.425,110.125,-485.475,-95.75,-20.125,-491.225
2026-01-23 17:00:00+00:00,0.0,10.0,9.65,6.7,510.5,0.0,6.7,0.0,10.0,-510.5,-2.95,-6.7,-510.15
2026-01-23 18:00:00+00:00,0.0,6.95,0.4,9.8,501.8,0.0,15.05,0.0,6.95,-501.8,9.4,-15.05,-500.50000000000006
2026-01-23 19:00:00+00:00,0.0,56.475,1.35,26.65,574.325,0.0,54.475,0.0,56.475,-574.325,25.299999999999997,-54.475,-547.025
2026-01-23 20:00:00+00:00,0.0,307.3,0.925,0.65,757.325,0.0,72.725,0.0,307.3,-757.325,-0.275,-72.725,-523.025
2026-01-23 21:00:00+00:00,0.0,514.225,0.0,0.4,1077.4,0.0,10.4,0.0,514.225,-1077.4,0.4,-10.4,-573.1750000000001
2026-01-23 22:00:00+00:00,0.0,846.45,2.125,40.75,1019.725,0.0,397.0,0.0,846.45,-1019.725,38.625,-397.0,-531.65
2026-01-23 23:00:00+00:00,0.0,205.35,0.0,0.0,774.5,0.0,0.0,0.0,205.35,-774.5,0.0,0.0,-569.15
2026-01-24 00:00:00+00:00,0.0,0.0,0.0,0.0,553.75,0.0,0.0,0.0,0.0,-553.75,0.0,0.0,-553.75
2026-01-24 01:00:00+00:00,0.075,217.825,32.75,0.0,756.1,0.0,15.475,21.7,217.75,-756.1,-32.75,6.225,-564.875
2026-01-24 02:00:00+00:00,0.0,495.075,124.875,0.0,1064.65,0.0,0.0,94.35,495.075,-1064.65,-124.875,94.35,-600.1
2026-01-24 03:00:00+00:00,0.0,197.975,104.4,0.0,831.65,0.0,0.0,89.25,197.975,-831.65,-104.4,89.25,-648.8249999999999
2026-01-24 04:00:00+00:00,0.0,292.85,0.75,0.0,993.575,0.0,0.0,0.0,292.85,-993.575,-0.75,0.0,-701.475
2026-01-24 05:00:00+00:00,0.1,0.0,13.8,0.0,742.4,0.0,0.0,4.275,-0.1,-742.4,-13.8,4.275,-752.025
2026-01-24 06:00:00+00:00,0.0,34.4,49.325,0.0,871.025,0.0,0.0,39.775,34.4,-871.025,-49.325,39.775,-846.1750000000001
2026-01-24 07:00:00+00:00,0.0,0.0,0.025,0.0,972.25,0.0,0.0,0.0,0.0,-972.25,-0.025,0.0,-972.275
2026-01-24 08:00:00+00:00,0.0,0.0,0.025,0.0,873.55,0.0,0.0,0.0,0.0,-873.55,-0.025,0.0,-873.5749999999999
2026-01-24 09:00:00+00:00,9.15,0.0,0.0,1.475,958.575,0.0,12.675,0.0,-9.15,-958.575,1.475,-12.675,-978.925
2026-01-24 10:00:00+00:00,0.0,0.0,0.0,31.5,1072.625,0.0,40.475,0.0,0.0,-1072.625,31.5,-40.475,-1081.6
2026-01-24 11:00:00+00:00,2.225,0.0,4.3,6.175,1054.1,0.0,13.325,0.0,-2.225,-1054.1,1.875,-13.325,-1067.7749999999999
2026-01-24 12:00:00+00:00,0.0,0.0,0.0,7.9,1055.55,0.0,6.475,0.675,0.0,-1055.55,7.9,-5.8,-1053.4499999999998
2026-01-24 13:00:00+00:00,1.1,0.0,0.0,1.95,1035.6,0.0,33.2,0.0,-1.1,-1035.6,1.95,-33.2,-1067.9499999999998
2026-01-24 14:00:00+00:00,0.0,0.025,0.0,40.275,999.275,0.0,78.3,0.0,0.025,-999.275,40.275,-78.3,-1037.275
2026-01-24 15:00:00+00:00,0.0,0.0,0.0,125.625,972.925,0.0,156.275,0.0,0.0,-972.925,125.625,-156.275,-1003.5749999999999
2026-01-24 16:00:00+00:00,9.125,0.0,0.025,0.0,910.875,0.0,0.0,0.0,-9.125,-910.875,-0.025,0.0,-920.025
2026-01-24 17:00:00+00:00,14.75,0.0,0.0,0.0,919.95,0.0,0.0,2.375,-14.75,-919.95,0.0,2.375,-932.325
2026-01-24 18:00:00+00:00,0.0,0.0,0.0,0.0,844.05,0.0,0.0,0.0,0.0,-844.05,0.0,0.0,-844.05
2026-01-24 19:00:00+00:00,0.0,0.0,0.025,0.0,902.5,0.0,0.0,0.0,0.0,-902.5,-0.025,0.0,-902.525
2026-01-24 20:00:00+00:00,0.0,0.9,0.025,0.0,929.675,0.0,0.0,0.0,0.9,-929.675,-0.025,0.0,-928.8
2026-01-24 21:00:00+00:00,0.025,0.8,22.775,0.0,904.9,0.0,0.0,0.0,0.775,-904.9,-22.775,0.0,-926.9
2026-01-24 22:00:00+00:00,19.25,0.0,5.65,0.025,878.175,0.0,0.0,0.0,-19.25,-878.175,-5.625,0.0,-903.05
2026-01-24 23:00:00+00:00,0.0,0.0,0.6,0.0,962.825,0.0,0.0,0.0,0.0,-962.825,-0.6,0.0,-963.4250000000001
2026-01-25 00:00:00+00:00,0.0,275.5,60.15,0.0,1251.775,0.0,19.05,0.0,275.5,-1251.775,-60.15,-19.05,-1055.4750000000001
2026-01-25 01:00:00+00:00,0.0,502.975,24.7,0.0,1405.225,0.0,175.575,1.375,502.975,-1405.225,-24.7,-174.2,-1101.1499999999999
2026-01-25 02:00:00+00:00,0.0,704.2,39.05,0.0,1417.175,0.0,357.6,0.0,704.2,-1417.175,-39.05,-357.6,-1109.625
2026-01-25 03:00:00+00:00,0.0,590.75,68.725,0.0,1421.975,0.0,237.6,0.0,590.75,-1421.975,-68.725,-237.6,-1137.55
2026-01-25 04:00:00+00:00,0.0,514.125,95.575,0.0,1472.225,0.0,144.925,0.0,514.125,-1472.225,-95.575,-144.925,-1198.6
2026-01-25 05:00:00+00:00,0.05,0.125,114.825,0.0,1053.475,0.0,0.0,0.25,0.075,-1053.475,-114.825,0.25,-1167.975
2026-01-25 06:00:00+00:00,0.025,2.075,72.125,0.0,1095.75,0.0,0.0,0.0,2.0500000000000003,-1095.75,-72.125,0.0,-1165.825
2026-01-25 07:00:00+00:00,0.0,13.3,143.65,0.0,1097.275,0.0,0.0,0.0,13.3,-1097.275,-143.65,0.0,-1227.6250000000002
2026-01-25 08:00:00+00:00,0.0,0.0,187.4,0.0,1076.75,0.0,0.0,0.0,0.0,-1076.75,-187.4,0.0,-1264.15
2026-01-25 09:00:00+00:00,1.8,0.0,389.025,0.0,902.375,0.0,0.0,0.0,-1.8,-902.375,-389.025,0.0,-1293.1999999999998
2026-01-25 10:00:00+00:00,7.225,0.0,301.875,0.0,937.475,0.0,26.325,0.0,-7.225,-937.475,-301.875,-26.325,-1272.9
2026-01-25 11:00:00+00:00,0.0,0.0,165.0,0.0,872.5,0.0,173.1,0.0,0.0,-872.5,-165.0,-173.1,-1210.6
2026-01-25 12:00:00+00:00,1.05,0.0,154.25,0.0,881.75,0.0,182.075,0.0,-1.05,-881.75,-154.25,-182.075,-1219.125
2026-01-25 13:00:00+00:00,1.625,0.0,52.9,6.55,888.225,0.0,296.775,0.0,-1.625,-888.225,-46.35,-296.775,-1232.975
2026-01-25 14:00:00+00:00,0.0,0.0,211.775,0.0,943.7,0.0,120.95,0.0,0.0,-943.7,-211.775,-120.95,-1276.4250000000002
2026-01-25 15:00:00+00:00,0.0,0.0,175.25,0.0,1012.2,0.0,128.525,0.0,0.0,-1012.2,-175.25,-128.525,-1315.9750000000001
2026-01-25 16:00:00+00:00,0.0,0.0,124.625,0.0,977.4,0.0,182.0,0.0,0.0,-977.4,-124.625,-182.0,-1284.025
2026-01-25 17:00:00+00:00,0.0,0.0,25.375,7.925,1027.5,0.0,201.575,0.0,0.0,-1027.5,-17.45,-201.575,-1246.525
2026-01-25 18:00:00+00:00,0.225,1.6,42.8,0.0,1223.65,0.0,0.0,0.0,1.375,-1223.65,-42.8,0.0,-1265.075
2026-01-25 19:00:00+00:00,0.0,0.325,19.7,0.0,1230.325,0.0,0.0,0.0,0.325,-1230.325,-19.7,0.0,-1249.7
2026-01-25 20:00:00+00:00,2.45,0.0,67.175,0.0,1102.425,0.0,88.625,0.0,-2.45,-1102.425,-67.175,-88.625,-1260.675
2026-01-25 21:00:00+00:00,0.0,7.0,6.15,0.0,1217.85,0.0,0.0,0.0,7.0,-1217.85,-6.15,0.0,-1217.0
2026-01-25 22:00:00+00:00,2.975,0.35,32.75,0.0,1176.825,0.0,0.0,0.0,-2.625,-1176.825,-32.75,0.0,-1212.2
2026-01-25 23:00:00+00:00,0.0,30.9,5.4,0.05,1187.7,0.0,0.0,8.15,30.9,-1187.7,-5.3500000000000005,8.15,-1153.9999999999998
2026-01-26 00:00:00+00:00,0.0,38.8,0.0,12.5,1105.75,0.0,0.0,0.0,38.8,-1105.75,12.5,0.0,-1054.45
2026-01-26 01:00:00+00:00,0.0,247.55,1.6,0.225,1260.85,0.0,0.0,0.0,247.55,-1260.85,-1.375,0.0,-1014.675
2026-01-26 02:00:00+00:00,0.0,494.3,0.0,1.9,1470.375,0.0,26.1,0.0,494.3,-1470.375,1.9,-26.1,-1000.2750000000001
2026-01-26 03:00:00+00:00,0.0,339.975,15.25,0.0,1346.625,0.0,0.0,0.0,339.975,-1346.625,-15.25,0.0,-1021.9
2026-01-26 04:00:00+00:00,0.0,603.625,14.725,0.0,1395.475,0.0,320.175,0.0,603.625,-1395.475,-14.725,-320.175,-1126.75
2026-01-26 05:00:00+00:00,5.925,0.0,80.35,0.0,997.45,0.0,0.0,0.0,-5.925,-997.45,-80.35,0.0,-1083.725
2026-01-26 06:00:00+00:00,0.0,75.4,33.075,0.0,1170.0,0.0,0.025,0.0,75.4,-1170.0,-33.075,-0.025,-1127.7
2026-01-26 07:00:00+00:00,0.0,0.0,36.575,0.0,1043.55,0.0,0.025,0.0,0.0,-1043.55,-36.575,-0.025,-1080.15
2026-01-26 08:00:00+00:00,0.0,233.55,15.125,0.05,1261.525,0.0,4.4,0.0,233.55,-1261.525,-15.075,-4.4,-1047.4500000000003
2026-01-26 09:00:00+00:00,0.0,592.4,42.475,0.0,1349.625,0.0,137.3,0.0,592.4,-1349.625,-42.475,-137.3,-937.0
2026-01-26 10:00:00+00:00,0.0,196.175,21.725,0.0,1111.95,0.0,2.85,0.0,196.175,-1111.95,-21.725,-2.85,-940.3500000000001
2026-01-26 11:00:00+00:00,8.725,2.8,35.3,0.0,841.45,0.0,0.025,0.0,-5.925,-841.45,-35.3,-0.025,-882.6999999999999
2026-01-26 12:00:00+00:00,0.0,0.15,0.0,29.9,861.05,0.0,0.025,0.0,0.15,-861.05,29.9,-0.025,-831.025
2026-01-26 13:00:00+00:00,8.425,0.0,0.0,56.45,794.475,0.0,34.825,0.0,-8.425,-794.475,56.45,-34.825,-781.275
2026-01-26 14:00:00+00:00,2.225,0.0,0.0,5.0,692.825,0.0,37.25,0.0,-2.225,-692.825,5.0,-37.25,-727.3000000000001
2026-01-26 15:00:00+00:00,0.0,0.0,0.0,214.725,696.95,0.0,255.975,0.0,0.0,-696.95,214.725,-255.975,-738.2
2026-01-26 16:00:00+00:00,0.425,0.0,0.0,3.675,710.075,0.0,44.75,0.0,-0.425,-710.075,3.675,-44.75,-751.575
2026-01-26 17:00:00+00:00,1.55,0.0,0.0,87.375,766.5,0.0,117.75,0.0,-1.55,-766.5,87.375,-117.75,-798.425
2026-01-26 18:00:00+00:00,6.3,0.0,0.0,217.825,890.875,0.0,185.075,0.0,-6.3,-890.875,217.825,-185.075,-864.425
2026-01-26 19:00:00+00:00,3.8,0.0,0.0,123.525,965.925,0.0,149.775,0.0,-3.8,-965.925,123.525,-149.775,-995.9749999999999
2026-01-26 20:00:00+00:00,0.0,0.0,0.0,66.7,1088.2,0.0,50.775,0.0,0.0,-1088.2,66.7,-50.775,-1072.275
2026-01-26 21:00:00+00:00,1.575,0.0,0.0,151.825,1196.1,0.0,80.9,0.0,-1.575,-1196.1,151.825,-80.9,-1126.75
2026-01-26 22:00:00+00:00,7.275,0.0,0.0,5.1,1073.125,0.0,5.95,0.0,-7.275,-1073.125,5.1,-5.95,-1081.2500000000002
2026-01-26 23:00:00+00:00,0.0,7.25,0.0,218.35,1147.825,0.0,222.0,0.0,7.25,-1147.825,218.35,-222.0,-1144.225
2026-01-27 00:00:00+00:00,0.0,10.4,0.0,42.1,1154.0,0.0,58.5,0.0,10.4,-1154.0,42.1,-58.5,-1160.0
2026-01-27 01:00:00+00:00,0.05,2.9,0.0,56.5,1191.45,0.0,22.55,0.0,2.85,-1191.45,56.5,-22.55,-1154.65
2026-01-27 02:00:00+00:00,1.075,0.0,0.0,43.325,1183.275,0.0,3.625,0.0,-1.075,-1183.275,43.325,-3.625,-1144.65
2026-01-27 03:00:00+00:00,0.8,0.0,0.0,27.025,1186.35,0.0,1.675,0.0,-0.8,-1186.35,27.025,-1.675,-1161.7999999999997
2026-01-27 04:00:00+00:00,7.75,0.0,0.0,38.75,1170.75,0.0,27.45,0.0,-7.75,-1170.75,38.75,-27.45,-1167.2
2026-01-27 05:00:00+00:00,3.7,0.0,7.925,10.05,1124.325,0.0,19.675,0.0,-3.7,-1124.325,2.125000000000001,-19.675,-1145.575
2026-01-27 06:00:00+00:00,0.0,0.0,104.275,0.0,1018.95,0.0,7.675,0.0,0.0,-1018.95,-104.275,-7.675,-1130.9
2026-01-27 07:00:00+00:00,0.75,0.0,162.0,0.0,961.35,0.0,12.525,0.0,-0.75,-961.35,-162.0,-12.525,-1136.625
2026-01-27 08:00:00+00:00,1.575,0.0,181.05,0.0,950.3,0.0,48.025,0.0,-1.575,-950.3,-181.05,-48.025,-1180.95
2026-01-27 09:00:00+00:00,0.0,0.0,113.375,0.0,967.15,0.0,82.075,0.0,0.0,-967.15,-113.375,-82.075,-1162.6000000000001
2026-01-27 10:00:00+00:00,0.0,0.0,27.275,0.0,985.9,0.0,73.425,0.0,0.0,-985.9,-27.275,-73.425,-1086.6
2026-01-27 11:00:00+00:00,0.0,0.0,0.0,0.525,972.475,0.0,0.3,0.0,0.0,-972.475,0.525,-0.3,-972.25
2026-01-27 12:00:00+00:00,0.0,0.0,3.55,0.0,965.425,0.0,0.0,0.0,0.0,-965.425,-3.55,0.0,-968.9749999999999
2026-01-27 13:00:00+00:00,0.0,0.0,0.0,0.0,856.8,0.0,9.5,0.0,0.0,-856.8,0.0,-9.5,-866.3
2026-01-27 14:00:00+00:00,0.0,0.0,0.0,0.0,708.9,0.0,0.0,0.0,0.0,-708.9,0.0,0.0,-708.9
