,BE_GB,GB_BE,NL_GB,GB_NL,FR_GB,GB_FR,GB_NO_2,NO_2_GB,GB_DK_1,DK_1_GB,GB_BE_net_export,GB_FR_net_export,GB_NL_net_export,GB_NO_2_net_export,GB_DK_1_net_export,Net Export
2026-02-03 08:00:00+00:00,137.0,635.0,360.0,132.0,2268.0,308.0,0.0,0.0,0.0,926.0,498.0,-1960.0,-228.0,0.0,-926.0,-2616.0
2026-02-03 09:00:00+00:00,345.0,318.0,650.0,41.0,3395.0,30.0,0.0,0.0,0.0,1087.0,-27.0,-3365.0,-609.0,0.0,-1087.0,-5088.0
2026-02-03 10:00:00+00:00,447.0,421.0,1070.0,0.0,3528.0,0.0,0.0,0.0,0.0,1134.0,-26.0,-3528.0,-1070.0,0.0,-1134.0,-5758.0
2026-02-03 11:00:00+00:00,902.0,155.0,1074.0,0.0,3528.0,0.0,0.0,99.5,0.0,1380.0,-747.0,-3528.0,-1074.0,-99.5,-1380.0,-6828.5
2026-02-03 12:00:00+00:00,1002.0,662.0,1074.0,0.0,3528.0,0.0,0.0,239.9,0.0,1401.0,-340.0,-3528.0,-1074.0,-239.9,-1401.0,-6582.9
2026-02-03 13:00:00+00:00,1027.0,338.0,1065.0,0.0,3528.0,0.0,0.0,399.4,0.0,1456.0,-689.0,-3528.0,-1065.0,-399.4,-1456.0,-7137.4
2026-02-03 14:00:00+00:00,957.0,841.0,1050.0,0.0,3528.0,0.0,0.0,242.9,0.0,1456.0,-116.0,-3528.0,-1050.0,-242.9,-1456.0,-6392.9
2026-02-03 15:00:00+00:00,397.0,701.0,612.0,0.0,3528.0,0.0,0.0,621.7,0.0,1443.0,304.0,-3528.0,-612.0,-621.7,-1443.0,-5900.7
2026-02-03 16:00:00+00:00,155.0,892.0,368.0,422.0,3526.0,0.0,0.0,892.3,23.0,1297.0,737.0,-3526.0,54.0,-892.3,-1274.0,-4901.3
2026-02-03 17:00:00+00:00,241.0,555.0,499.0,871.0,2506.0,52.0,0.0,1357.3,0.0,1456.0,314.0,-2454.0,372.0,-1357.3,-1456.0,-4581.3
2026-02-03 18:00:00+00:00,390.0,729.0,1043.0,38.0,2360.0,220.0,0.0,1449.0,0.0,1456.0,339.0,-2140.0,-1005.0,-1449.0,-1456.0,-5711.0
2026-02-03 19:00:00+00:00,537.0,793.0,1069.0,0.0,2642.0,125.0,0.0,1427.1,0.0,1381.0,256.0,-2517.0,-1069.0,-1427.1,-1381.0,-6138.1
2026-02-03 20:00:00+00:00,457.0,308.0,963.0,370.0,3241.0,0.0,0.0,962.1,90.0,990.0,-149.0,-3241.0,-593.0,-962.1,-900.0,-5845.1
2026-02-03 21:00:00+00:00,224.0,414.0,660.0,447.0,2892.0,1.0,0.0,585.8,7.0,931.0,190.0,-2891.0,-213.0,-585.8,-924.0,-4423.8
2026-02-03 22:00:00+00:00,158.0,876.0,403.0,20.0,2871.0,0.0,0.0,190.2,5.0,1019.0,718.0,-2871.0,-383.0,-190.2,-1014.0,-3740.2
2026-02-03 23:00:00+00:00,84.0,210.0,36.0,876.0,2502.0,0.0,274.8,0.0,0.0,920.0,126.0,-2502.0,840.0,274.8,-920.0,-2181.2
2026-02-04 00:00:00+00:00,48.0,97.0,88.0,791.0,2398.0,20.0,636.4,0.0,0.0,1241.0,49.0,-2378.0,703.0,636.4,-1241.0,-2230.6
2026-02-04 01:00:00+00:00,36.0,147.0,23.0,902.0,3028.0,15.0,717.5,0.0,0.0,1146.0,111.0,-3013.0,879.0,717.5,-1146.0,-2451.5
2026-02-04 02:00:00+00:00,49.0,100.0,15.0,885.0,3028.0,0.0,887.7,0.0,0.0,1181.0,51.0,-3028.0,870.0,887.7,-1181.0,-2400.3
2026-02-04 03:00:00+00:00,108.0,135.0,489.0,704.0,3028.0,0.0,1222.2,0.0,0.0,1181.0,27.0,-3028.0,215.0,1222.2,-1181.0,-2744.8
2026-02-04 04:00:00+00:00,0.0,398.0,64.0,976.0,3026.0,0.0,1449.0,0.0,0.0,1070.0,398.0,-3026.0,912.0,1449.0,-1070.0,-1337.0
2026-02-04 05:00:00+00:00,0.0,1012.0,0.0,1083.0,2311.0,408.0,1129.8,0.0,0.0,926.0,1012.0,-1903.0,1083.0,1129.8,-926.0,395.79999999999995
2026-02-04 06:00:00+00:00,0.0,1012.0,0.0,1086.0,1146.0,156.0,1284.7,0.0,168.0,1017.0,1012.0,-990.0,1086.0,1284.7,-849.0,1543.6999999999998
2026-02-04 07:00:00+00:00,0.0,1012.0,30.0,1090.0,2383.0,821.0,877.8,0.0,0.0,1355.0,1012.0,-1562.0,1060.0,877.8,-1355.0,32.799999999999955
2026-02-04 08:00:00+00:00,60.0,417.0,0.0,805.0,3034.0,59.0,412.8,0.0,0.0,1360.0,357.0,-2975.0,805.0,412.8,-1360.0,-2760.2
2026-02-04 09:00:00+00:00,612.0,25.0,697.0,57.0,3028.0,0.0,0.0,52.2,0.0,1197.0,-587.0,-3028.0,-640.0,-52.2,-1197.0,-5504.2
2026-02-04 10:00:00+00:00,953.0,0.0,988.0,40.0,3028.0,0.0,0.0,0.0,0.0,1219.0,-953.0,-3028.0,-948.0,0.0,-1219.0,-6148.0
2026-02-04 11:00:00+00:00,786.0,379.0,1091.0,29.0,3028.0,0.0,0.0,0.0,0.0,1000.0,-407.0,-3028.0,-1062.0,0.0,-1000.0,-5497.0
2026-02-04 12:00:00+00:00,722.0,265.0,1039.0,0.0,3028.0,0.0,0.0,0.0,40.0,948.0,-457.0,-3028.0,-1039.0,0.0,-908.0,-5432.0
2026-02-04 13:00:00+00:00,570.0,359.0,687.0,93.0,3028.0,0.0,0.0,0.0,160.0,1131.0,-211.0,-3028.0,-594.0,0.0,-971.0,-4804.0
2026-02-04 14:00:00+00:00,238.0,619.0,173.0,222.0,3028.0,0.0,398.1,0.0,173.0,762.0,381.0,-3028.0,49.0,398.1,-589.0,-2788.9
2026-02-04 15:00:00+00:00,0.0,912.0,178.0,828.0,3528.0,0.0,635.8,0.0,255.0,928.0,912.0,-3528.0,650.0,635.8,-673.0,-2003.2
2026-02-04 16:00:00+00:00,250.0,656.0,0.0,569.0,3527.0,0.0,779.1,0.0,119.0,1213.0,406.0,-3527.0,569.0,779.1,-1094.0,-2866.9
2026-02-04 17:00:00+00:00,85.0,524.0,1169.0,678.0,3511.0,134.0,314.1,0.0,67.0,1260.0,439.0,-3377.0,-491.0,314.1,-1193.0,-4307.9
2026-02-04 18:00:00+00:00,232.0,315.0,689.0,484.0,2699.0,84.0,0.0,0.0,0.0,966.0,83.0,-2615.0,-205.0,0.0,-966.0,-3703.0
2026-02-04 19:00:00+00:00,260.0,592.0,876.0,428.0,3043.0,0.0,0.0,0.0,40.0,650.0,332.0,-3043.0,-448.0,0.0,-610.0,-3769.0
2026-02-04 20:00:00+00:00,655.0,123.0,825.0,32.0,3528.0,0.0,0.0,0.0,100.0,824.0,-532.0,-3528.0,-793.0,0.0,-724.0,-5577.0
2026-02-04 21:00:00+00:00,314.0,27.0,479.0,0.0,3528.0,0.0,215.2,0.0,165.0,744.0,-287.0,-3528.0,-479.0,215.2,-579.0,-4657.8
2026-02-04 22:00:00+00:00,145.0,215.0,171.0,205.0,3528.0,0.0,680.2,0.0,110.0,341.0,70.0,-3528.0,34.0,680.2,-231.0,-2974.8
2026-02-04 23:00:00+00:00,304.0,68.0,0.0,541.0,3206.0,0.0,706.8,0.0,56.0,559.0,-236.0,-3206.0,541.0,706.8,-503.0,-2697.2
2026-02-05 00:00:00+00:00,383.0,50.0,10.0,1012.0,3153.0,96.0,968.9,0.0,35.0,520.0,-333.0,-3057.0,1002.0,968.9,-485.0,-1904.1
2026-02-05 01:00:00+00:00,496.0,0.0,20.0,1111.0,3528.0,0.0,1316.3,0.0,78.0,322.0,-496.0,-3528.0,1091.0,1316.3,-244.0,-1860.7
2026-02-05 02:00:00+00:00,372.0,207.0,0.0,1090.0,3528.0,0.0,1449.0,0.0,95.0,362.0,-165.0,-3528.0,1090.0,1449.0,-267.0,-1421.0
2026-02-05 03:00:00+00:00,163.0,320.0,0.0,1090.0,3527.0,0.0,1449.0,0.0,180.0,1051.0,157.0,-3527.0,1090.0,1449.0,-871.0,-1702.0
2026-02-05 04:00:00+00:00,0.0,900.0,0.0,1090.0,3364.0,10.0,1449.0,0.0,377.0,576.0,900.0,-3354.0,1090.0,1449.0,-199.0,-114.0
2026-02-05 05:00:00+00:00,0.0,1012.0,0.0,1090.0,2978.0,767.0,1449.0,0.0,276.0,953.0,1012.0,-2211.0,1090.0,1449.0,-677.0,663.0
2026-02-05 06:00:00+00:00,0.0,894.0,0.0,1072.0,2420.0,951.0,1449.0,0.0,147.0,496.0,894.0,-1469.0,1072.0,1449.0,-349.0,1597.0
2026-02-05 07:00:00+00:00,153.0,1006.0,0.0,1060.0,2071.0,160.0,1449.0,0.0,231.0,1017.0,853.0,-1911.0,1060.0,1449.0,-786.0,665.0
2026-02-05 08:00:00+00:00,0.0,910.0,0.0,1029.0,3042.0,72.0,1449.0,0.0,95.0,749.0,910.0,-2970.0,1029.0,1449.0,-654.0,-236.0
2026-02-05 09:00:00+00:00,154.0,328.0,188.0,362.0,3528.0,0.0,1078.4,0.0,48.0,654.0,174.0,-3528.0,174.0,1078.4,-606.0,-2707.6
2026-02-05 10:00:00+00:00,559.0,356.0,777.0,165.0,3528.0,0.0,954.2,0.0,0.0,537.0,-203.0,-3528.0,-612.0,954.2,-537.0,-3925.8
2026-02-05 11:00:00+00:00,341.0,271.0,673.0,359.0,3303.0,20.0,569.1,0.0,137.0,485.0,-70.0,-3283.0,-314.0,569.1,-348.0,-3445.9
2026-02-05 12:00:00+00:00,378.0,233.0,321.0,253.0,3168.0,356.0,223.4,0.0,92.0,375.0,-145.0,-2812.0,-68.0,223.4,-283.0,-3084.6
2026-02-05 13:00:00+00:00,89.0,414.0,307.0,236.0,3078.0,309.0,688.4,0.0,0.0,512.0,325.0,-2769.0,-71.0,688.4,-512.0,-2338.6
2026-02-05 14:00:00+00:00,252.0,517.0,11.0,498.0,3078.0,577.0,979.9,0.0,0.0,386.0,265.0,-2501.0,487.0,979.9,-386.0,-1155.1
2026-02-05 15:00:00+00:00,0.0,776.0,0.0,1082.0,3158.0,42.0,1081.2,0.0,224.0,553.0,776.0,-3116.0,1082.0,1081.2,-329.0,-505.79999999999995
2026-02-05 16:00:00+00:00,0.0,833.0,0.0,1089.0,3258.0,0.0,1262.7,0.0,380.0,504.0,833.0,-3258.0,1089.0,1262.7,-124.0,-197.29999999999995
2026-02-05 17:00:00+00:00,0.0,959.0,28.0,1079.0,3127.0,479.0,797.7,0.0,600.0,432.0,959.0,-2648.0,1051.0,797.7,168.0,327.70000000000005
2026-02-05 18:00:00+00:00,45.0,935.0,32.0,1079.0,2970.0,1196.0,450.7,0.0,523.0,370.0,890.0,-1774.0,1047.0,450.7,153.0,766.7
2026-02-05 19:00:00+00:00,57.0,304.0,0.0,600.0,3028.0,728.0,442.2,0.0,910.0,435.0,247.0,-2300.0,600.0,442.2,475.0,-535.8
2026-02-05 20:00:00+00:00,40.0,490.0,0.0,560.0,3278.0,97.0,753.7,0.0,934.0,338.0,450.0,-3181.0,560.0,753.7,596.0,-821.3
2026-02-05 21:00:00+00:00,0.0,400.0,0.0,540.0,3153.0,107.0,984.0,0.0,904.0,177.0,400.0,-3046.0,540.0,984.0,727.0,-395.0
2026-02-05 22:00:00+00:00,0.0,572.0,0.0,691.0,3186.0,0.0,1449.0,0.0,852.0,1.0,572.0,-3186.0,691.0,1449.0,851.0,377.0
2026-02-05 23:00:00+00:00,100.0,340.0,0.0,540.0,3528.0,0.0,1381.5,0.0,853.0,0.0,240.0,-3528.0,540.0,1381.5,853.0,-513.5
2026-02-06 00:00:00+00:00,128.0,261.0,76.0,620.0,3528.0,0.0,1163.7,0.0,643.0,60.0,133.0,-3528.0,544.0,1163.7,583.0,-1104.3
2026-02-06 01:00:00+00:00,155.0,111.0,48.0,354.0,3528.0,0.0,1007.5,0.0,871.0,75.0,-44.0,-3528.0,306.0,1007.5,796.0,-1462.5
2026-02-06 02:00:00+00:00,362.0,188.0,243.0,564.0,3528.0,0.0,1449.0,0.0,912.0,0.0,-174.0,-3528.0,321.0,1449.0,912.0,-1020.0
2026-02-06 03:00:00+00:00,175.0,319.0,133.0,492.0,3528.0,0.0,1449.0,0.0,475.0,60.0,144.0,-3528.0,359.0,1449.0,415.0,-1161.0
2026-02-06 04:00:00+00:00,59.0,578.0,22.0,611.0,3528.0,0.0,1449.0,0.0,774.0,60.0,519.0,-3528.0,589.0,1449.0,714.0,-257.0
2026-02-06 05:00:00+00:00,0.0,1012.0,0.0,1091.0,3528.0,0.0,1449.0,0.0,884.0,63.0,1012.0,-3528.0,1091.0,1449.0,821.0,845.0
2026-02-06 06:00:00+00:00,0.0,1012.0,0.0,1091.0,3528.0,245.0,1449.0,0.0,1075.0,74.0,1012.0,-3283.0,1091.0,1449.0,1001.0,1270.0
2026-02-06 07:00:00+00:00,0.0,1012.0,0.0,1067.0,3373.0,453.0,1449.0,0.0,1100.0,7.0,1012.0,-2920.0,1067.0,1449.0,1093.0,1701.0
2026-02-06 08:00:00+00:00,0.0,1012.0,0.0,1092.0,3528.0,0.0,1449.0,0.0,1100.0,15.0,1012.0,-3528.0,1092.0,1449.0,1085.0,1110.0
2026-02-06 09:00:00+00:00,354.0,1012.0,0.0,1092.0,3528.0,0.0,1449.0,0.0,1100.0,0.0,658.0,-3528.0,1092.0,1449.0,1100.0,771.0
2026-02-06 10:00:00+00:00,418.0,830.0,0.0,1092.0,3528.0,0.0,1449.0,0.0,1100.0,0.0,412.0,-3528.0,1092.0,1449.0,1100.0,525.0
2026-02-06 11:00:00+00:00,761.0,730.0,0.0,920.0,3528.0,0.0,1416.4,0.0,1100.0,0.0,-31.0,-3528.0,920.0,1416.4,1100.0,-122.59999999999991
2026-02-06 12:00:00+00:00,129.0,707.0,0.0,680.0,3528.0,0.0,1347.1,0.0,1084.0,0.0,578.0,-3528.0,680.0,1347.1,1084.0,161.0999999999999
2026-02-06 13:00:00+00:00,0.0,750.0,0.0,670.0,3528.0,0.0,1449.0,0.0,1079.0,50.0,750.0,-3528.0,670.0,1449.0,1029.0,370.0
2026-02-06 14:00:00+00:00,0.0,700.0,0.0,1072.0,3528.0,0.0,1449.0,0.0,807.0,357.0,700.0,-3528.0,1072.0,1449.0,450.0,143.0
2026-02-06 15:00:00+00:00,164.0,792.0,630.0,1060.0,3528.0,0.0,1449.0,0.0,1100.0,172.0,628.0,-3528.0,430.0,1449.0,928.0,-93.0
2026-02-06 16:00:00+00:00,438.0,750.0,840.0,1048.0,3528.0,0.0,1389.2,0.0,1093.0,340.0,312.0,-3528.0,208.0,1389.2,753.0,-865.8
2026-02-06 17:00:00+00:00,322.0,861.0,751.0,1060.0,3528.0,0.0,968.8,0.0,983.0,572.0,539.0,-3528.0,309.0,968.8,411.0,-1300.2
2026-02-06 18:00:00+00:00,218.0,773.0,994.0,1060.0,3528.0,220.0,659.4,0.0,229.0,742.0,555.0,-3308.0,66.0,659.4,-513.0,-2540.6
2026-02-06 19:00:00+00:00,314.0,430.0,1228.0,954.0,3528.0,0.0,621.1,0.0,47.0,428.0,116.0,-3528.0,-274.0,621.1,-381.0,-3445.9
2026-02-06 20:00:00+00:00,332.0,319.0,1069.0,846.0,3528.0,0.0,583.4,0.0,20.0,465.0,-13.0,-3528.0,-223.0,583.4,-445.0,-3625.6
2026-02-06 21:00:00+00:00,194.0,140.0,565.0,465.0,3528.0,0.0,399.5,0.0,252.0,0.0,-54.0,-3528.0,-100.0,399.5,252.0,-3030.5
2026-02-06 22:00:00+00:00,133.0,32.0,484.0,660.0,3528.0,0.0,864.5,0.0,116.0,0.0,-101.0,-3528.0,176.0,864.5,116.0,-2472.5
2026-02-06 23:00:00+00:00,128.0,50.0,115.0,305.0,3528.0,0.0,431.4,0.0,94.0,0.0,-78.0,-3528.0,190.0,431.4,94.0,-2890.6
2026-02-07 00:00:00+00:00,532.0,0.0,396.0,7.0,3528.0,0.0,130.1,0.0,24.0,72.0,-532.0,-3528.0,-389.0,130.1,-48.0,-4366.9
2026-02-07 01:00:00+00:00,736.0,0.0,531.0,0.0,3528.0,0.0,300.5,0.0,0.0,2.0,-736.0,-3528.0,-531.0,300.5,-2.0,-4496.5
2026-02-07 02:00:00+00:00,889.0,0.0,193.0,63.0,3528.0,0.0,508.5,0.0,9.0,0.0,-889.0,-3528.0,-130.0,508.5,9.0,-4029.5
2026-02-07 03:00:00+00:00,1012.0,0.0,98.0,27.0,3528.0,0.0,837.6,0.0,18.0,0.0,-1012.0,-3528.0,-71.0,837.6,18.0,-3755.4
2026-02-07 04:00:00+00:00,827.0,45.0,28.0,85.0,3528.0,0.0,1119.3,0.0,2.0,0.0,-782.0,-3528.0,57.0,1119.3,2.0,-3131.7
2026-02-07 05:00:00+00:00,554.0,127.0,0.0,689.0,3528.0,0.0,1100.4,0.0,361.0,0.0,-427.0,-3528.0,689.0,1100.4,361.0,-1804.6
2026-02-07 06:00:00+00:00,165.0,345.0,0.0,946.0,3528.0,0.0,635.4,0.0,468.0,0.0,180.0,-3528.0,946.0,635.4,468.0,-1298.6
2026-02-07 07:00:00+00:00,20.0,395.0,0.0,1007.0,3528.0,0.0,772.3,0.0,359.0,8.0,375.0,-3528.0,1007.0,772.3,351.0,-1022.7
2026-02-07 08:00:00+00:00,399.0,46.0,288.0,449.0,3528.0,0.0,830.6,0.0,373.0,108.0,-353.0,-3528.0,161.0,830.6,265.0,-2624.4
2026-02-07 09:00:00+00:00,736.0,0.0,598.0,83.0,3528.0,0.0,401.2,0.0,52.0,152.0,-736.0,-3528.0,-515.0,401.2,-100.0,-4477.8
2026-02-07 10:00:00+00:00,1032.0,0.0,984.0,0.0,3528.0,0.0,562.4,0.0,60.0,320.0,-1032.0,-3528.0,-984.0,562.4,-260.0,-5241.6
2026-02-07 11:00:00+00:00,1032.0,0.0,1020.0,0.0,3528.0,0.0,551.1,0.0,60.0,255.0,-1032.0,-3528.0,-1020.0,551.1,-195.0,-5223.9
2026-02-07 12:00:00+00:00,1032.0,0.0,1094.0,0.0,3528.0,0.0,687.8,0.0,73.0,254.0,-1032.0,-3528.0,-1094.0,687.8,-181.0,-5147.2
2026-02-07 13:00:00+00:00,1032.0,131.0,1014.0,70.0,3528.0,0.0,1119.1,0.0,102.0,22.0,-901.0,-3528.0,-944.0,1119.1,80.0,-4173.9
2026-02-07 14:00:00+00:00,1012.0,418.0,395.0,323.0,3528.0,0.0,1124.1,0.0,253.0,0.0,-594.0,-3528.0,-72.0,1124.1,253.0,-2816.9
2026-02-07 15:00:00+00:00,776.0,1009.0,0.0,762.0,3528.0,0.0,1101.9,0.0,892.0,0.0,233.0,-3528.0,762.0,1101.9,892.0,-539.0999999999999
2026-02-07 16:00:00+00:00,426.0,446.0,0.0,1062.0,3528.0,0.0,636.9,0.0,906.0,0.0,20.0,-3528.0,1062.0,636.9,906.0,-903.0999999999999
2026-02-07 17:00:00+00:00,246.0,178.0,418.0,1037.0,3528.0,0.0,171.9,0.0,664.0,52.0,-68.0,-3528.0,619.0,171.9,612.0,-2193.1
2026-02-07 18:00:00+00:00,97.0,142.0,301.0,807.0,3528.0,0.0,0.0,0.0,217.0,286.0,45.0,-3528.0,506.0,0.0,-69.0,-3046.0
2026-02-07 19:00:00+00:00,96.0,76.0,16.0,794.0,3528.0,0.0,252.0,0.0,344.0,0.0,-20.0,-3528.0,778.0,252.0,344.0,-2174.0
2026-02-07 20:00:00+00:00,182.0,240.0,76.0,710.0,3528.0,0.0,717.0,0.0,467.0,0.0,58.0,-3528.0,634.0,717.0,467.0,-1652.0
2026-02-07 21:00:00+00:00,38.0,297.0,0.0,287.0,3507.0,0.0,916.8,0.0,139.0,0.0,259.0,-3507.0,287.0,916.8,139.0,-1905.2
2026-02-07 22:00:00+00:00,0.0,362.0,0.0,260.0,3528.0,0.0,1319.7,0.0,151.0,0.0,362.0,-3528.0,260.0,1319.7,151.0,-1435.3
2026-02-07 23:00:00+00:00,267.0,139.0,15.0,160.0,3509.0,0.0,854.7,0.0,300.0,0.0,-128.0,-3509.0,145.0,854.7,300.0,-2337.3
2026-02-08 00:00:00+00:00,466.0,76.0,15.0,118.0,3528.0,0.0,389.7,0.0,124.0,0.0,-390.0,-3528.0,103.0,389.7,124.0,-3301.3
2026-02-08 01:00:00+00:00,761.0,52.0,52.0,158.0,3528.0,0.0,18.4,0.0,569.0,0.0,-709.0,-3528.0,106.0,18.4,569.0,-3543.6000000000004
2026-02-08 02:00:00+00:00,852.0,0.0,52.0,92.0,3528.0,0.0,98.9,0.0,801.0,0.0,-852.0,-3528.0,40.0,98.9,801.0,-3440.1000000000004
2026-02-08 03:00:00+00:00,570.0,0.0,25.0,65.0,3528.0,0.0,118.0,0.0,850.0,0.0,-570.0,-3528.0,40.0,118.0,850.0,-3090.0
2026-02-08 04:00:00+00:00,432.0,0.0,75.0,115.0,3528.0,0.0,192.1,0.0,556.0,0.0,-432.0,-3528.0,40.0,192.1,556.0,-3171.9
2026-02-08 05:00:00+00:00,122.0,535.0,103.0,553.0,3528.0,0.0,153.9,0.0,582.0,120.0,413.0,-3528.0,450.0,153.9,462.0,-2049.1
2026-02-08 06:00:00+00:00,24.0,513.0,25.0,525.0,3528.0,0.0,0.0,0.0,616.0,70.0,489.0,-3528.0,500.0,0.0,546.0,-1993.0
2026-02-08 07:00:00+00:00,0.0,324.0,0.0,597.0,3519.0,0.0,436.5,0.0,762.0,78.0,324.0,-3519.0,597.0,436.5,684.0,-1477.5
2026-02-08 08:00:00+00:00,182.0,123.0,0.0,675.0,3528.0,0.0,233.3,0.0,797.0,78.0,-59.0,-3528.0,675.0,233.3,719.0,-1959.6999999999998
2026-02-08 09:00:00+00:00,748.0,395.0,110.0,40.0,3528.0,0.0,0.0,0.0,294.0,58.0,-353.0,-3528.0,-70.0,0.0,236.0,-3715.0
2026-02-08 10:00:00+00:00,1032.0,380.0,934.0,16.0,3528.0,0.0,0.0,0.0,50.0,177.0,-652.0,-3528.0,-918.0,0.0,-127.0,-5225.0
2026-02-08 11:00:00+00:00,1032.0,316.0,1056.0,140.0,3528.0,0.0,0.0,0.0,17.0,186.0,-716.0,-3528.0,-916.0,0.0,-169.0,-5329.0
2026-02-08 12:00:00+00:00,1032.0,329.0,1078.0,327.0,3528.0,0.0,0.0,0.0,0.0,487.0,-703.0,-3528.0,-751.0,0.0,-487.0,-5469.0
2026-02-08 13:00:00+00:00,1032.0,189.0,1086.0,163.0,3528.0,0.0,0.0,315.5,26.0,191.0,-843.0,-3528.0,-923.0,-315.5,-165.0,-5774.5
2026-02-08 14:00:00+00:00,1012.0,730.0,884.0,192.0,3528.0,0.0,0.0,0.0,206.0,8.0,-282.0,-3528.0,-692.0,0.0,198.0,-4304.0
2026-02-08 15:00:00+00:00,585.0,9.0,190.0,42.0,3528.0,0.0,181.4,0.0,543.0,0.0,-576.0,-3528.0,-148.0,181.4,543.0,-3527.6
2026-02-08 16:00:00+00:00,533.0,363.0,228.0,442.0,3528.0,0.0,0.0,283.6,525.0,0.0,-170.0,-3528.0,214.0,-283.6,525.0,-3242.6
2026-02-08 17:00:00+00:00,159.0,229.0,98.0,424.0,3528.0,0.0,0.0,674.2,491.0,70.0,70.0,-3528.0,326.0,-674.2,421.0,-3385.2
2026-02-08 18:00:00+00:00,125.0,533.0,324.0,439.0,3450.0,0.0,0.0,930.0,301.0,259.0,408.0,-3450.0,115.0,-930.0,42.0,-3815.0
2026-02-08 19:00:00+00:00,50.0,167.0,100.0,120.0,3526.0,0.0,0.0,465.0,293.0,95.0,117.0,-3526.0,20.0,-465.0,198.0,-3656.0
2026-02-08 20:00:00+00:00,0.0,359.0,0.0,108.0,3528.0,0.0,0.0,0.0,708.0,0.0,359.0,-3528.0,108.0,0.0,708.0,-2353.0
2026-02-08 21:00:00+00:00,0.0,472.0,0.0,176.0,3356.0,0.0,455.3,0.0,454.0,0.0,472.0,-3356.0,176.0,455.3,454.0,-1798.6999999999998
2026-02-08 22:00:00+00:00,3.0,296.0,0.0,292.0,3082.0,0.0,856.9,0.0,481.0,0.0,293.0,-3082.0,292.0,856.9,481.0,-1159.1
2026-02-08 23:00:00+00:00,0.0,255.0,20.0,739.0,3039.0,0.0,1185.3,0.0,429.0,101.0,255.0,-3039.0,719.0,1185.3,328.0,-551.7
2026-02-09 00:00:00+00:00,0.0,181.0,93.0,690.0,3192.0,0.0,1337.9,0.0,435.0,101.0,181.0,-3192.0,597.0,1337.9,334.0,-742.0999999999999
2026-02-09 01:00:00+00:00,39.0,141.0,182.0,664.0,3528.0,0.0,1378.8,0.0,425.0,101.0,102.0,-3528.0,482.0,1378.8,324.0,-1241.2
2026-02-09 02:00:00+00:00,93.0,31.0,311.0,686.0,3528.0,0.0,1449.0,0.0,524.0,553.0,-62.0,-3528.0,375.0,1449.0,-29.0,-1795.0
2026-02-09 03:00:00+00:00,45.0,90.0,524.0,768.0,3528.0,0.0,1449.0,0.0,756.0,672.0,45.0,-3528.0,244.0,1449.0,84.0,-1706.0
2026-02-09 04:00:00+00:00,315.0,604.0,444.0,845.0,3528.0,0.0,1449.0,0.0,930.0,155.0,289.0,-3528.0,401.0,1449.0,775.0,-614.0
2026-02-09 05:00:00+00:00,0.0,1012.0,3.0,1096.0,2443.0,20.0,1449.0,0.0,1100.0,0.0,1012.0,-2423.0,1093.0,1449.0,1100.0,2231.0
2026-02-09 06:00:00+00:00,0.0,1012.0,0.0,1093.0,1973.0,520.0,1449.0,0.0,1100.0,0.0,1012.0,-1453.0,1093.0,1449.0,1100.0,3201.0
2026-02-09 07:00:00+00:00,497.0,1012.0,415.0,1087.0,1860.0,1356.0,1449.0,0.0,1100.0,0.0,515.0,-504.0,672.0,1449.0,1100.0,3232.0
2026-02-09 08:00:00+00:00,425.0,1012.0,386.0,1094.0,2725.0,77.0,1449.0,0.0,1100.0,0.0,587.0,-2648.0,708.0,1449.0,1100.0,1196.0
2026-02-09 09:00:00+00:00,0.0,730.0,0.0,1094.0,3528.0,0.0,1449.0,0.0,1100.0,0.0,730.0,-3528.0,1094.0,1449.0,1100.0,845.0
2026-02-09 10:00:00+00:00,0.0,994.0,0.0,1094.0,3528.0,0.0,1449.0,0.0,1100.0,0.0,994.0,-3528.0,1094.0,1449.0,1100.0,1109.0
2026-02-09 11:00:00+00:00,0.0,962.0,0.0,1015.0,3528.0,0.0,1449.0,0.0,1100.0,0.0,962.0,-3528.0,1015.0,1449.0,1100.0,998.0
2026-02-09 12:00:00+00:00,0.0,979.0,0.0,1000.0,3528.0,0.0,1449.0,0.0,1100.0,0.0,979.0,-3528.0,1000.0,1449.0,1100.0,1000.0
2026-02-09 13:00:00+00:00,0.0,977.0,0.0,1026.0,3528.0,0.0,1449.0,0.0,1100.0,0.0,977.0,-3528.0,1026.0,1449.0,1100.0,1024.0
2026-02-09 14:00:00+00:00,213.0,700.0,0.0,1093.0,3528.0,0.0,1449.0,0.0,1100.0,0.0,487.0,-3528.0,1093.0,1449.0,1100.0,601.0
2026-02-09 15:00:00+00:00,284.0,1002.0,0.0,1079.0,3528.0,0.0,1449.0,0.0,1100.0,0.0,718.0,-3528.0,1079.0,1449.0,1100.0,818.0
2026-02-09 16:00:00+00:00,0.0,1012.0,0.0,1090.0,3528.0,0.0,1449.0,0.0,1100.0,0.0,1012.0,-3528.0,1090.0,1449.0,1100.0,1123.0
2026-02-09 17:00:00+00:00,9.0,1012.0,0.0,1090.0,3528.0,0.0,1449.0,0.0,1100.0,0.0,1003.0,-3528.0,1090.0,1449.0,1100.0,1114.0
