,HU_HR,HR_HU,SI_HR,HR_SI,RS_HR,HR_RS,BA_HR,HR_BA,HR_BA_net_export,HR_HU_net_export,HR_RS_net_export,HR_SI_net_export,Net Export
2026-02-01 23:00:00+00:00,130.575,0.0,352.35,574.0,0.0,195.0,17.0,97.0,80.0,-130.575,195.0,221.64999999999998,366.075
2026-02-02 00:00:00+00:00,114.475,0.0,353.8,659.125,0.0,175.0,9.0,100.0,91.0,-114.475,175.0,305.325,456.85
2026-02-02 01:00:00+00:00,99.35,0.0,353.075,682.025,0.0,181.0,44.0,102.0,58.0,-99.35,181.0,328.95,468.6
2026-02-02 02:00:00+00:00,83.3,0.0,354.475,650.7,19.0,151.0,56.0,101.0,45.0,-83.3,132.0,296.225,389.925
2026-02-02 03:00:00+00:00,93.4,0.0,355.8,601.275,4.0,146.0,45.0,92.0,47.0,-93.4,142.0,245.47499999999997,341.07499999999993
2026-02-02 04:00:00+00:00,68.375,1.625,370.25,443.05,0.0,151.0,0.0,86.0,86.0,-66.75,151.0,72.80000000000001,243.05
2026-02-02 05:00:00+00:00,45.3,110.625,382.75,277.65,60.0,126.0,0.0,26.0,26.0,65.325,66.0,-105.10000000000002,52.224999999999966
2026-02-02 06:00:00+00:00,0.0,378.7,585.725,128.2,139.0,170.0,149.0,32.0,-117.0,378.7,31.0,-457.52500000000003,-164.82500000000005
2026-02-02 07:00:00+00:00,0.0,400.375,693.8,124.45,207.0,194.0,107.0,12.0,-95.0,400.375,-13.0,-569.3499999999999,-276.9749999999999
2026-02-02 08:00:00+00:00,0.0,461.45000000000005,761.875,119.6,101.0,121.0,77.0,1.0,-76.0,461.45000000000005,20.0,-642.275,-236.82499999999993
2026-02-02 09:00:00+00:00,65.7,425.15,900.925,196.375,171.0,407.0,71.0,56.0,-15.0,359.45,236.0,-704.55,-124.09999999999991
2026-02-02 10:00:00+00:00,80.075,302.025,668.4,144.7,113.0,156.0,43.0,31.0,-12.0,221.95,43.0,-523.7,-270.75000000000006
2026-02-02 11:00:00+00:00,192.975,373.725,733.2750000000001,162.325,45.0,121.0,42.0,56.0,14.0,180.75000000000003,76.0,-570.95,-300.20000000000005
2026-02-02 12:00:00+00:00,76.425,320.275,763.6,120.575,7.0,123.0,11.0,41.0,30.0,243.84999999999997,116.0,-643.025,-253.175
2026-02-02 13:00:00+00:00,5.85,202.64999999999998,653.3,101.6,0.0,121.0,36.0,57.0,21.0,196.79999999999998,121.0,-551.6999999999999,-212.89999999999998
2026-02-02 14:00:00+00:00,0.0,161.575,924.5,103.725,67.0,450.0,86.0,39.0,-47.0,161.575,383.0,-820.775,-323.2
2026-02-02 15:00:00+00:00,0.0,141.975,1203.15,104.575,0.0,450.0,105.0,78.0,-27.0,141.975,450.0,-1098.575,-533.6
2026-02-02 16:00:00+00:00,0.0,80.45,1361.325,105.0,50.0,500.0,87.0,64.0,-23.0,80.45,450.0,-1256.325,-748.875
2026-02-02 17:00:00+00:00,3.175,4.55,1318.5,105.075,40.0,470.0,100.0,141.0,41.0,1.375,430.0,-1213.425,-741.05
2026-02-02 18:00:00+00:00,148.05,0.0,1235.475,102.225,0.0,450.0,75.0,190.0,115.0,-148.05,450.0,-1133.25,-716.3
2026-02-02 19:00:00+00:00,171.45,0.0,1139.1,95.95,0.0,450.0,79.0,182.0,103.0,-171.45,450.0,-1043.1499999999999,-661.5999999999999
2026-02-02 20:00:00+00:00,215.97500000000002,6.725,1093.525,90.675,0.0,449.0,49.0,171.0,122.0,-209.25000000000003,449.0,-1002.8500000000001,-641.1000000000001
2026-02-02 21:00:00+00:00,264.525,11.475,655.3,86.95,0.0,317.0,0.0,115.0,115.0,-253.04999999999998,317.0,-568.3499999999999,-389.39999999999986
2026-02-02 22:00:00+00:00,103.125,57.675,420.975,116.52499999999999,0.0,170.0,0.0,106.0,106.0,-45.45,170.0,-304.45000000000005,-73.90000000000003
2026-02-02 23:00:00+00:00,54.425,7.425,403.7,97.75,0.0,159.0,0.0,251.0,251.0,-47.0,159.0,-305.95,57.05000000000001
2026-02-03 00:00:00+00:00,7.125000000000001,110.65,387.9,121.175,0.0,160.0,0.0,242.0,242.0,103.525,160.0,-266.72499999999997,238.8
2026-02-03 01:00:00+00:00,0.0,215.47500000000002,405.2,156.325,0.0,160.0,4.0,242.0,238.0,215.47500000000002,160.0,-248.875,364.6
2026-02-03 02:00:00+00:00,0.0,269.75,367.95,180.425,13.0,160.0,0.0,242.0,242.0,269.75,147.0,-187.52499999999998,471.225
2026-02-03 03:00:00+00:00,0.0,325.775,359.375,170.175,37.0,160.0,0.0,242.0,242.0,325.775,123.0,-189.2,501.575
2026-02-03 04:00:00+00:00,0.0,65.975,427.275,96.175,22.0,340.0,0.0,232.0,232.0,65.975,318.0,-331.09999999999997,284.87500000000006
2026-02-03 05:00:00+00:00,2.0,131.225,585.825,144.575,49.0,499.0,150.0,57.0,-93.0,129.225,450.0,-441.25000000000006,44.974999999999966
2026-02-03 06:00:00+00:00,0.0,254.29999999999998,682.8249999999999,133.0,65.0,468.0,320.0,88.0,-232.0,254.29999999999998,403.0,-549.8249999999999,-124.52499999999998
2026-02-03 07:00:00+00:00,0.0,271.15000000000003,604.825,128.025,186.0,459.0,291.0,132.0,-159.0,271.15000000000003,273.0,-476.80000000000007,-91.65000000000003
2026-02-03 08:00:00+00:00,102.525,276.875,673.4,131.175,240.0,487.0,60.0,149.0,89.0,174.35,247.0,-542.2249999999999,-31.874999999999886
2026-02-03 09:00:00+00:00,89.275,0.0,352.35,320.6,100.0,185.0,60.0,66.0,6.0,-89.275,85.0,-31.75,-30.025000000000006
2026-02-03 10:00:00+00:00,156.125,0.0,446.475,293.175,104.0,280.0,60.0,79.0,19.0,-156.125,176.0,-153.3,-114.42500000000001
2026-02-03 11:00:00+00:00,99.425,0.0,390.15,286.65,164.0,304.0,60.0,85.0,25.0,-99.425,140.0,-103.5,-37.925
2026-02-03 12:00:00+00:00,58.1,12.55,390.125,330.8,139.0,286.0,89.0,73.0,-16.0,-45.55,147.0,-59.32499999999999,26.125000000000014
2026-02-03 13:00:00+00:00,7.25,89.69999999999999,448.475,265.45,202.0,498.0,60.0,73.0,13.0,82.44999999999999,296.0,-183.02500000000003,208.42499999999995
2026-02-03 14:00:00+00:00,0.2,288.075,596.525,114.64999999999999,25.0,450.0,211.0,132.0,-79.0,287.875,425.0,-481.875,152.0
2026-02-03 15:00:00+00:00,5.1,348.875,658.25,102.725,25.0,450.0,231.0,79.0,-152.0,343.775,425.0,-555.525,61.25
2026-02-03 16:00:00+00:00,6.075,352.625,845.125,108.25,25.0,460.0,210.0,137.0,-73.0,346.55,435.0,-736.875,-28.325000000000045
2026-02-03 17:00:00+00:00,81.55,373.15,680.375,146.65,80.0,480.0,249.0,132.0,-117.0,291.59999999999997,400.0,-533.725,40.874999999999886
2026-02-03 18:00:00+00:00,0.575,240.0,540.675,108.3,25.0,450.0,262.0,125.0,-137.0,239.425,425.0,-432.37499999999994,95.05000000000001
2026-02-03 19:00:00+00:00,0.05,118.7,478.2,150.375,76.0,473.0,215.0,182.0,-33.0,118.65,397.0,-327.825,154.825
2026-02-03 20:00:00+00:00,24.775000000000002,23.65,531.55,107.65,0.0,450.0,60.0,181.0,121.0,-1.1250000000000036,450.0,-423.9,145.97500000000002
2026-02-03 21:00:00+00:00,0.0,126.475,373.475,247.625,3.0,156.0,60.0,174.0,114.0,126.475,153.0,-125.85000000000002,267.625
2026-02-03 22:00:00+00:00,0.0,320.875,351.4,413.6,113.0,119.0,42.0,196.0,154.0,320.875,6.0,62.200000000000045,543.075
2026-02-03 23:00:00+00:00,0.0,391.625,351.65000000000003,368.775,17.0,46.0,0.0,32.0,32.0,391.625,29.0,17.124999999999943,469.74999999999994
2026-02-04 00:00:00+00:00,0.0,471.625,351.65,435.775,17.0,60.0,0.0,33.0,33.0,471.625,43.0,84.125,631.75
2026-02-04 01:00:00+00:00,0.0,384.175,356.875,439.025,20.0,105.0,0.0,138.0,138.0,384.175,85.0,82.14999999999998,689.3249999999999
2026-02-04 02:00:00+00:00,0.0,325.075,361.82500000000005,487.75,30.0,87.0,0.0,169.0,169.0,325.075,57.0,125.92499999999995,677.0
2026-02-04 03:00:00+00:00,77.625,277.775,359.075,511.40000000000003,43.0,60.0,0.0,211.0,211.0,200.14999999999998,17.0,152.32500000000005,580.475
2026-02-04 04:00:00+00:00,148.275,200.925,353.525,390.79999999999995,23.0,122.0,0.0,247.0,247.0,52.650000000000006,99.0,37.27499999999998,435.92499999999995
2026-02-04 05:00:00+00:00,111.5,305.45,477.55,197.675,0.0,10.0,100.0,282.0,182.0,193.95,10.0,-279.875,106.07499999999999
2026-02-04 06:00:00+00:00,166.6,375.54999999999995,475.1,153.7,0.0,19.0,120.0,288.0,168.0,208.94999999999996,19.0,-321.40000000000003,74.5499999999999
2026-02-04 07:00:00+00:00,169.725,376.1,576.9,168.6,0.0,10.0,120.0,277.0,157.0,206.37500000000003,10.0,-408.29999999999995,-34.924999999999955
2026-02-04 08:00:00+00:00,95.875,340.05,644.4,142.0,8.0,20.0,100.0,279.0,179.0,244.175,12.0,-502.4,-67.22499999999997
2026-02-04 09:00:00+00:00,0.0,336.625,485.2,156.45,205.0,20.0,120.0,276.0,156.0,336.625,-185.0,-328.75,-21.125
2026-02-04 10:00:00+00:00,111.275,44.05,351.3,343.72499999999997,180.0,26.0,132.0,326.0,194.0,-67.22500000000001,-154.0,-7.5750000000000455,-34.800000000000054
2026-02-04 11:00:00+00:00,37.65,59.25,351.6,316.325,163.0,20.0,119.0,330.0,211.0,21.6,-143.0,-35.275000000000034,54.32499999999996
2026-02-04 12:00:00+00:00,0.0,247.925,417.15,274.225,144.0,25.0,105.0,284.0,179.0,247.925,-119.0,-142.92499999999995,165.00000000000006
2026-02-04 13:00:00+00:00,0.0,298.475,361.15,290.125,157.0,25.0,105.0,279.0,174.0,298.475,-132.0,-71.02499999999998,269.45000000000005
2026-02-04 14:00:00+00:00,0.0,489.525,492.525,140.575,89.0,320.0,119.0,125.0,6.0,489.525,231.0,-351.95,374.575
2026-02-04 15:00:00+00:00,6.425,323.875,483.1,133.225,102.0,325.0,120.0,275.0,155.0,317.45,223.0,-349.875,345.57500000000005
2026-02-04 16:00:00+00:00,15.024999999999999,504.6,527.5,258.025,150.0,75.0,120.0,157.0,37.0,489.57500000000005,-75.0,-269.475,182.10000000000002
2026-02-04 17:00:00+00:00,0.0,295.125,574.2,310.25,120.0,315.0,120.0,102.0,-18.0,295.125,195.0,-263.95000000000005,208.17499999999995
2026-02-04 18:00:00+00:00,0.0,192.925,377.9,358.925,80.0,265.0,105.0,1.0,-104.0,192.925,185.0,-18.974999999999966,254.95000000000005
2026-02-04 19:00:00+00:00,14.175,210.85000000000002,495.575,265.5,0.0,260.0,100.0,156.0,56.0,196.675,260.0,-230.075,282.59999999999997
2026-02-04 20:00:00+00:00,0.0,253.775,353.575,346.15,0.0,12.0,100.0,182.0,82.0,253.775,12.0,-7.425000000000011,340.34999999999997
2026-02-04 21:00:00+00:00,0.0,433.75,439.85,410.65,90.0,85.0,100.0,215.0,115.0,433.75,-5.0,-29.200000000000045,514.55
2026-02-04 22:00:00+00:00,0.0,439.45,386.325,460.2,90.0,94.0,0.0,225.0,225.0,439.45,4.0,73.875,742.325
2026-02-04 23:00:00+00:00,144.325,581.775,352.225,871.8,168.0,109.0,147.0,59.0,-88.0,437.45,-59.0,519.5749999999999,810.0249999999999
2026-02-05 00:00:00+00:00,114.25,585.075,351.1,870.5999999999999,202.0,131.0,151.0,70.0,-81.0,470.82500000000005,-71.0,519.4999999999999,838.3249999999999
2026-02-05 01:00:00+00:00,59.175,614.65,353.85,865.95,317.0,141.0,134.0,78.0,-56.0,555.475,-176.0,512.1,835.575
2026-02-05 02:00:00+00:00,91.275,601.65,351.79999999999995,860.35,215.0,11.0,139.0,71.0,-68.0,510.375,-204.0,508.55000000000007,746.9250000000001
2026-02-05 03:00:00+00:00,63.25,515.625,352.625,819.325,196.0,11.0,153.0,57.0,-96.0,452.375,-185.0,466.70000000000005,638.075
2026-02-05 04:00:00+00:00,76.1,425.475,352.725,675.65,161.0,11.0,119.0,5.0,-114.0,349.375,-150.0,322.92499999999995,408.29999999999995
2026-02-05 05:00:00+00:00,105.175,384.75,351.225,406.4,100.0,1.0,125.0,17.0,-108.0,279.575,-99.0,55.174999999999955,127.74999999999994
2026-02-05 06:00:00+00:00,66.0,193.7,443.125,199.65,125.0,251.0,155.0,16.0,-139.0,127.69999999999999,126.0,-243.475,-128.775
2026-02-05 07:00:00+00:00,87.075,331.025,419.6,215.775,125.0,1.0,240.0,5.0,-235.0,243.95,-124.0,-203.82500000000002,-318.875
2026-02-05 08:00:00+00:00,85.57499999999999,165.35,400.925,180.75,138.0,251.0,387.0,4.0,-383.0,79.775,113.0,-220.175,-410.40000000000003
2026-02-05 09:00:00+00:00,0.0,166.125,585.025,122.725,121.0,251.0,264.0,1.0,-263.0,166.125,130.0,-462.29999999999995,-429.17499999999995
2026-02-05 10:00:00+00:00,25.25,506.875,813.1,183.64999999999998,195.0,2.0,289.0,1.0,-288.0,481.625,-193.0,-629.45,-628.825
2026-02-05 11:00:00+00:00,13.475,270.725,574.2,188.425,181.0,1.0,284.0,14.0,-270.0,257.25,-180.0,-385.77500000000003,-578.5250000000001
2026-02-05 12:00:00+00:00,136.2,0.0,452.825,276.0,183.0,251.0,288.0,6.0,-282.0,-136.2,68.0,-176.825,-527.025
2026-02-05 13:00:00+00:00,12.4,91.775,443.125,315.45,326.0,251.0,302.0,10.0,-292.0,79.375,-75.0,-127.67500000000001,-415.3
2026-02-05 14:00:00+00:00,12.700000000000001,222.225,471.55,381.67499999999995,220.0,36.0,227.0,11.0,-216.0,209.525,-184.0,-89.87500000000006,-280.35
2026-02-05 15:00:00+00:00,0.0,341.325,582.575,360.05,247.0,1.0,219.0,2.0,-217.0,341.325,-246.0,-222.52500000000003,-344.20000000000005
2026-02-05 16:00:00+00:00,0.0,358.2,718.5,150.025,212.0,81.0,237.0,2.0,-235.0,358.2,-131.0,-568.475,-576.2750000000001
2026-02-05 17:00:00+00:00,21.975,294.65,575.65,157.575,299.0,82.0,235.0,2.0,-233.0,272.67499999999995,-217.0,-418.075,-595.4000000000001
2026-02-05 18:00:00+00:00,0.0,247.35,636.7,119.9,307.0,91.0,137.0,3.0,-134.0,247.35,-216.0,-516.8000000000001,-619.45
2026-02-05 19:00:00+00:00,22.35,164.325,477.4,184.825,278.0,1.0,120.0,46.0,-74.0,141.975,-277.0,-292.575,-501.6
2026-02-05 20:00:00+00:00,80.30000000000001,361.525,726.925,138.225,241.0,1.0,32.0,98.0,66.0,281.22499999999997,-240.0,-588.6999999999999,-481.47499999999997
2026-02-05 21:00:00+00:00,19.7,223.625,521.075,297.925,207.0,1.0,104.0,62.0,-42.0,203.925,-206.0,-223.15000000000003,-267.225
2026-02-05 22:00:00+00:00,0.0,452.05,423.0,422.15,214.0,0.0,152.0,51.0,-101.0,452.05,-214.0,-0.8500000000000227,136.2
2026-02-05 23:00:00+00:00,74.75,0.5,352.5,531.0,135.0,106.0,48.0,212.0,164.0,-74.25,-29.0,178.5,239.25
2026-02-06 00:00:00+00:00,0.0,168.375,352.4,630.775,145.0,83.0,82.0,155.0,73.0,168.375,-62.0,278.375,457.75
2026-02-06 01:00:00+00:00,0.0,206.175,351.525,676.275,152.0,110.0,106.0,186.0,80.0,206.175,-42.0,324.75,568.925
2026-02-06 02:00:00+00:00,0.0,296.07500000000005,351.375,728.85,125.0,83.0,129.0,155.0,26.0,296.07500000000005,-42.0,377.475,657.5500000000001
2026-02-06 03:00:00+00:00,0.0,428.05,360.05,766.7750000000001,125.0,41.0,152.0,115.0,-37.0,428.05,-84.0,406.7250000000001,713.7750000000001
2026-02-06 04:00:00+00:00,1.95,406.925,523.1,607.675,172.0,194.0,77.0,104.0,27.0,404.975,22.0,84.57499999999993,538.55
2026-02-06 05:00:00+00:00,0.0,617.0,463.95000000000005,351.0,65.0,176.0,172.0,23.0,-149.0,617.0,111.0,-112.95000000000005,466.04999999999995
2026-02-06 06:00:00+00:00,0.0,624.6,441.175,202.35,100.0,176.0,233.0,30.0,-203.0,624.6,76.0,-238.82500000000002,258.775
2026-02-06 07:00:00+00:00,0.0,635.975,410.775,264.975,271.0,159.0,213.0,11.0,-202.0,635.975,-112.0,-145.79999999999995,176.17500000000007
2026-02-06 08:00:00+00:00,0.0,703.725,379.825,298.1,269.0,109.0,252.0,1.0,-251.0,703.725,-160.0,-81.72499999999997,211.00000000000006
2026-02-06 09:00:00+00:00,64.05,569.45,382.25,520.525,334.0,26.0,179.0,1.0,-178.0,505.40000000000003,-308.0,138.27499999999998,157.675
2026-02-06 10:00:00+00:00,0.0,686.725,468.325,341.1,308.0,2.0,183.0,1.0,-182.0,686.725,-306.0,-127.22499999999997,71.50000000000006
2026-02-06 11:00:00+00:00,0.0,488.3,365.125,327.025,264.0,8.0,174.0,1.0,-173.0,488.3,-256.0,-38.10000000000002,21.19999999999999
2026-02-06 12:00:00+00:00,0.0,662.25,372.65,205.35,349.0,26.0,219.0,1.0,-218.0,662.25,-323.0,-167.29999999999998,-46.04999999999998
2026-02-06 13:00:00+00:00,0.0,591.15,492.65,333.9,256.0,47.0,149.0,1.0,-148.0,591.15,-209.0,-158.75,75.39999999999998
2026-02-06 14:00:00+00:00,0.0,651.5,754.475,343.125,388.0,228.0,157.0,81.0,-76.0,651.5,-160.0,-411.35,4.149999999999977
2026-02-06 15:00:00+00:00,0.0,521.5,821.8,289.375,335.0,279.0,152.0,54.0,-98.0,521.5,-56.0,-532.425,-164.92499999999995
2026-02-06 16:00:00+00:00,5.625,157.625,1024.625,333.2,204.0,450.0,159.0,137.0,-22.0,152.0,246.0,-691.425,-315.42499999999995
2026-02-06 17:00:00+00:00,24.35,72.825,993.9000000000001,424.8,257.0,450.0,151.0,123.0,-28.0,48.475,193.0,-569.1000000000001,-355.6250000000001
2026-02-06 18:00:00+00:00,0.0,492.725,1102.475,101.0,191.0,475.0,181.0,67.0,-114.0,492.725,284.0,-1001.4749999999999,-338.7499999999999
2026-02-06 19:00:00+00:00,2.65,273.825,877.95,110.175,205.0,460.0,149.0,35.0,-114.0,271.175,255.0,-767.7750000000001,-355.6000000000001
2026-02-06 20:00:00+00:00,146.95,136.325,751.55,186.0,156.0,200.0,40.0,58.0,18.0,-10.625,44.0,-565.55,-514.175
2026-02-06 21:00:00+00:00,117.375,85.25,692.325,151.55,14.0,87.0,32.0,146.0,114.0,-32.125,73.0,-540.7750000000001,-385.9000000000001
2026-02-06 22:00:00+00:00,21.275,77.5,513.3,113.775,25.0,86.0,32.0,116.0,84.0,56.225,61.0,-399.525,-198.29999999999998
2026-02-06 23:00:00+00:00,0.0,85.17500000000001,368.575,308.75,83.0,51.0,89.0,1.0,-88.0,85.17500000000001,-32.0,-59.82499999999999,-94.64999999999998
2026-02-07 00:00:00+00:00,0.0,203.75,368.275,367.3,100.0,38.0,43.0,1.0,-42.0,203.75,-62.0,-0.9749999999999659,98.77500000000003
2026-02-07 01:00:00+00:00,0.0,293.0,356.675,401.25,105.0,39.0,33.0,1.0,-32.0,293.0,-66.0,44.57499999999999,239.575
2026-02-07 02:00:00+00:00,0.0,380.05,351.0,418.425,105.0,38.0,48.0,1.0,-47.0,380.05,-67.0,67.42500000000001,333.475
2026-02-07 03:00:00+00:00,0.0,281.4,353.025,406.875,108.0,37.0,37.0,1.0,-36.0,281.4,-71.0,53.85000000000002,228.25
2026-02-07 04:00:00+00:00,0.0,254.6,363.275,402.525,100.0,52.0,57.0,1.0,-56.0,254.6,-48.0,39.25,189.85
2026-02-07 05:00:00+00:00,0.0,167.9,356.7,455.7,175.0,30.0,124.0,1.0,-123.0,167.9,-145.0,99.0,-1.0999999999999943
2026-02-07 06:00:00+00:00,6.8,175.325,351.525,454.425,146.0,42.0,155.0,1.0,-154.0,168.52499999999998,-104.0,102.90000000000003,13.425000000000011
2026-02-07 07:00:00+00:00,7.574999999999999,226.875,363.95000000000005,433.975,224.0,10.0,196.0,1.0,-195.0,219.3,-214.0,70.02499999999998,-119.67500000000001
2026-02-07 08:00:00+00:00,10.0,489.875,363.175,369.675,283.0,10.0,329.0,1.0,-328.0,479.875,-273.0,6.5,-114.625
2026-02-07 09:00:00+00:00,33.2,518.1,351.175,569.525,460.0,50.0,326.0,1.0,-325.0,484.90000000000003,-410.0,218.34999999999997,-31.75
2026-02-07 10:00:00+00:00,47.55,400.175,362.525,536.425,464.0,54.0,322.0,1.0,-321.0,352.625,-410.0,173.89999999999998,-204.47500000000002
2026-02-07 11:00:00+00:00,9.375,432.42499999999995,379.425,508.275,428.0,15.0,335.0,3.0,-332.0,423.04999999999995,-413.0,128.84999999999997,-193.10000000000008
2026-02-07 12:00:00+00:00,74.65,460.175,353.4,610.175,439.0,10.0,337.0,1.0,-336.0,385.525,-429.0,256.775,-122.70000000000005
2026-02-07 13:00:00+00:00,93.125,548.2,351.575,607.725,468.0,18.0,360.0,4.0,-356.0,455.07500000000005,-450.0,256.15000000000003,-94.77499999999992
2026-02-07 14:00:00+00:00,0.0,530.85,510.725,349.275,467.0,76.0,152.0,4.0,-148.0,530.85,-391.0,-161.45000000000005,-169.60000000000002
2026-02-07 15:00:00+00:00,0.0,393.25,602.425,283.05,250.0,111.0,152.0,64.0,-88.0,393.25,-139.0,-319.37499999999994,-153.12499999999994
2026-02-07 16:00:00+00:00,0.0,365.35,709.925,217.0,279.0,111.0,132.0,71.0,-61.0,365.35,-168.0,-492.92499999999995,-356.57499999999993
2026-02-07 17:00:00+00:00,0.0,151.92499999999998,695.85,195.525,97.0,109.0,137.0,111.0,-26.0,151.92499999999998,12.0,-500.32500000000005,-362.4000000000001
2026-02-07 18:00:00+00:00,122.35,151.425,654.625,105.475,81.0,303.0,112.0,89.0,-23.0,29.075000000000017,222.0,-549.15,-321.07499999999993
2026-02-07 19:00:00+00:00,196.5,186.1,636.95,85.775,115.0,260.0,0.0,142.0,142.0,-10.400000000000006,145.0,-551.1750000000001,-274.57500000000005
2026-02-07 20:00:00+00:00,319.625,92.775,642.825,98.25,56.0,86.0,0.0,269.0,269.0,-226.85,30.0,-544.575,-472.42500000000007
2026-02-07 21:00:00+00:00,244.375,74.8,570.775,93.575,59.0,46.0,25.0,266.0,241.0,-169.575,-13.0,-477.2,-418.775
2026-02-07 22:00:00+00:00,223.525,133.925,460.0,164.45,59.0,36.0,25.0,248.0,223.0,-89.6,-23.0,-295.55,-185.15
2026-02-07 23:00:00+00:00,2.1,58.2,359.75,266.275,50.0,3.0,25.0,131.0,106.0,56.1,-47.0,-93.47500000000002,21.62499999999997
2026-02-08 00:00:00+00:00,0.675,55.45,372.875,384.32500000000005,50.0,9.0,25.0,112.0,87.0,54.775000000000006,-41.0,11.450000000000045,112.22500000000005
2026-02-08 01:00:00+00:00,0.0,116.875,368.475,425.225,50.0,1.0,25.0,102.0,77.0,116.875,-49.0,56.75,201.625
2026-02-08 02:00:00+00:00,0.0,145.3,364.1,402.825,50.0,1.0,25.0,99.0,74.0,145.3,-49.0,38.724999999999966,209.02499999999998
2026-02-08 03:00:00+00:00,0.075,157.125,368.575,414.85,50.0,1.0,25.0,68.0,43.0,157.05,-49.0,46.275000000000034,197.32500000000005
2026-02-08 04:00:00+00:00,0.0,186.55,377.525,425.25,50.0,1.0,25.0,48.0,23.0,186.55,-49.0,47.72500000000002,208.27500000000003
2026-02-08 05:00:00+00:00,0.625,107.4,390.025,381.725,0.0,1.0,0.0,32.0,32.0,106.775,1.0,-8.299999999999955,131.47500000000005
2026-02-08 06:00:00+00:00,0.0,98.55,451.075,380.625,50.0,1.0,25.0,122.0,97.0,98.55,-49.0,-70.44999999999999,76.10000000000002
2026-02-08 07:00:00+00:00,90.35,0.0,390.95,369.825,50.0,1.0,25.0,139.0,114.0,-90.35,-49.0,-21.125,-46.474999999999994
2026-02-08 08:00:00+00:00,2.9,145.125,540.875,418.3,373.0,119.0,71.0,9.0,-62.0,142.225,-254.0,-122.57499999999999,-296.35
2026-02-08 09:00:00+00:00,16.15,143.85,513.3,394.05,383.0,21.0,49.0,20.0,-29.0,127.69999999999999,-362.0,-119.24999999999994,-382.54999999999995
2026-02-08 10:00:00+00:00,216.0,0.0,351.0,675.1,451.0,35.0,127.0,13.0,-114.0,-216.0,-416.0,324.1,-421.9
2026-02-08 11:00:00+00:00,84.425,0.0,392.675,763.4,451.0,35.0,112.0,9.0,-103.0,-84.425,-416.0,370.72499999999997,-232.7
2026-02-08 12:00:00+00:00,68.025,16.475,373.7,879.25,451.0,55.0,201.0,100.0,-101.0,-51.550000000000004,-396.0,505.55,-42.99999999999994
2026-02-08 13:00:00+00:00,2.975,121.55000000000001,396.475,523.45,324.0,1.0,34.0,93.0,59.0,118.57500000000002,-323.0,126.97500000000002,-18.44999999999996
2026-02-08 14:00:00+00:00,0.0,294.45,460.375,419.97499999999997,260.0,1.0,30.0,100.0,70.0,294.45,-259.0,-40.400000000000034,65.04999999999995
2026-02-08 15:00:00+00:00,0.0,536.6,693.375,179.75,138.0,51.0,25.0,0.0,-25.0,536.6,-87.0,-513.625,-89.02499999999998
2026-02-08 16:00:00+00:00,0.0,548.0,656.825,129.125,175.0,126.0,1.0,0.0,-1.0,548.0,-49.0,-527.7,-29.700000000000045
2026-02-08 17:00:00+00:00,0.0,300.125,595.625,71.25,73.0,126.0,0.0,0.0,0.0,300.125,53.0,-524.375,-171.25
2026-02-08 18:00:00+00:00,0.0,133.075,540.225,70.25,70.0,56.0,0.0,100.0,100.0,133.075,-14.0,-469.975,-250.90000000000003
2026-02-08 19:00:00+00:00,0.0,127.375,544.15,71.35,69.0,51.0,0.0,200.0,200.0,127.375,-18.0,-472.79999999999995,-163.42499999999995
2026-02-08 20:00:00+00:00,27.15,49.4,467.1,64.525,68.0,4.0,0.0,200.0,200.0,22.25,-64.0,-402.57500000000005,-244.32500000000005
2026-02-08 21:00:00+00:00,175.575,149.025,442.95,74.725,66.0,58.0,0.0,200.0,200.0,-26.549999999999983,-8.0,-368.225,-202.775
2026-02-08 22:00:00+00:00,108.525,162.7,387.05,170.7,65.0,50.0,0.0,190.0,190.0,54.17499999999998,-15.0,-216.35000000000002,12.82499999999996
2026-02-08 23:00:00+00:00,0.0,140.475,365.175,339.675,27.0,67.0,25.0,38.0,13.0,140.475,40.0,-25.5,167.975
2026-02-09 00:00:00+00:00,0.0,212.6,357.85,413.4,27.0,69.0,25.0,25.0,0.0,212.6,42.0,55.549999999999955,310.15
2026-02-09 01:00:00+00:00,0.0,232.975,357.325,456.4,25.0,66.0,25.0,34.0,9.0,232.975,41.0,99.07499999999999,382.05
2026-02-09 02:00:00+00:00,0.675,249.375,393.6,509.59999999999997,25.0,66.0,25.0,53.0,28.0,248.7,41.0,115.99999999999994,433.69999999999993
2026-02-09 03:00:00+00:00,0.8,230.15,401.625,471.55,26.0,56.0,26.0,48.0,22.0,229.35,30.0,69.92500000000001,351.27500000000003
2026-02-09 04:00:00+00:00,0.0,381.325,392.85,395.1,27.0,56.0,26.0,68.0,42.0,381.325,29.0,2.25,454.575
2026-02-09 05:00:00+00:00,0.0,547.6,485.525,288.275,37.0,15.0,201.0,1.0,-200.0,547.6,-22.0,-197.25,128.35000000000002
2026-02-09 06:00:00+00:00,3.625,524.825,479.225,123.075,39.0,18.0,209.0,1.0,-208.0,521.2,-21.0,-356.15000000000003,-63.94999999999999
2026-02-09 07:00:00+00:00,0.0,451.725,530.05,122.35,28.0,6.0,203.0,1.0,-202.0,451.725,-22.0,-407.69999999999993,-179.9749999999999
2026-02-09 08:00:00+00:00,0.0,453.825,503.65,140.4,30.0,26.0,288.0,1.0,-287.0,453.825,-4.0,-363.25,-200.425
