,NO_2_NO_1,NO_1_NO_2,SE_3_NO_1,NO_1_SE_3,NO_1_NO_3,NO_3_NO_1,NO_1_NO_5,NO_5_NO_1,NO_1_NO_2_net_export,NO_1_NO_3_net_export,NO_1_NO_5_net_export,NO_1_SE_3_net_export,Net Export
2026-02-02 05:00:00+00:00,2872.725,0.0,0.0,155.325,29.8,0.0,0.0,1606.35,-2872.725,29.8,-1606.35,155.325,-4293.95
2026-02-02 06:00:00+00:00,2672.95,0.0,0.0,463.0,4.5,13.05,0.0,2278.925,-2672.95,-8.55,-2278.925,463.0,-4497.425
2026-02-02 07:00:00+00:00,2280.925,0.0,0.0,187.875,0.0,0.05,0.0,2453.4,-2280.925,-0.05,-2453.4,187.875,-4546.5
2026-02-02 08:00:00+00:00,1709.925,0.0,0.0,68.95,0.0,59.625,0.0,2853.325,-1709.925,-59.625,-2853.325,68.95,-4553.925
2026-02-02 09:00:00+00:00,2215.5,0.0,0.0,192.875,0.125,0.0,0.0,2535.75,-2215.5,0.125,-2535.75,192.875,-4558.25
2026-02-02 10:00:00+00:00,2960.425,0.0,0.0,856.925,4.025,2.075,0.0,2385.975,-2960.425,1.9500000000000002,-2385.975,856.925,-4487.525000000001
2026-02-02 11:00:00+00:00,3057.1,0.0,0.0,466.625,20.425,0.0,0.0,2175.9,-3057.1,20.425,-2175.9,466.625,-4745.95
2026-02-02 12:00:00+00:00,3173.625,0.0,0.0,304.225,3.05,0.0,0.0,1851.45,-3173.625,3.05,-1851.45,304.225,-4717.799999999999
2026-02-02 13:00:00+00:00,3197.075,0.0,0.0,196.325,8.6,0.0,0.0,1709.125,-3197.075,8.6,-1709.125,196.325,-4701.275000000001
2026-02-02 14:00:00+00:00,3162.2,0.0,0.0,296.2,0.0,0.0,0.0,1860.45,-3162.2,0.0,-1860.45,296.2,-4726.45
2026-02-02 15:00:00+00:00,3139.0,0.0,0.0,362.55,0.0,2.275,0.0,2100.725,-3139.0,-2.275,-2100.725,362.55,-4879.45
2026-02-02 16:00:00+00:00,2699.85,0.0,0.0,350.175,0.725,1.0,0.0,2437.95,-2699.85,-0.275,-2437.95,350.175,-4787.9
2026-02-02 17:00:00+00:00,2538.0,0.0,0.0,259.75,0.0,15.975,0.0,2566.35,-2538.0,-15.975,-2566.35,259.75,-4860.575
2026-02-02 18:00:00+00:00,3162.575,0.0,0.0,419.775,0.0,0.0,0.0,2128.1,-3162.575,0.0,-2128.1,419.775,-4870.9
2026-02-02 19:00:00+00:00,3023.575,0.0,0.0,7.45,1.525,103.6,0.0,1844.525,-3023.575,-102.07499999999999,-1844.525,7.45,-4962.724999999999
2026-02-02 20:00:00+00:00,2872.675,0.0,0.0,14.6,0.0,276.65,0.0,1678.85,-2872.675,-276.65,-1678.85,14.6,-4813.575
2026-02-02 21:00:00+00:00,2915.8,0.0,0.0,9.9,0.0,424.325,0.0,1366.65,-2915.8,-424.325,-1366.65,9.9,-4696.875
2026-02-02 22:00:00+00:00,2709.15,0.0,0.0,51.9,0.0,874.775,0.0,938.275,-2709.15,-874.775,-938.275,51.9,-4470.3
2026-02-02 23:00:00+00:00,3356.75,0.0,0.0,1.925,0.0,294.525,0.0,659.6,-3356.75,-294.525,-659.6,1.925,-4308.95
2026-02-03 00:00:00+00:00,3409.05,0.0,0.0,0.0,0.0,163.325,0.0,631.975,-3409.05,-163.325,-631.975,0.0,-4204.35
2026-02-03 01:00:00+00:00,3444.725,0.0,0.0,0.0,0.0,136.275,0.0,568.875,-3444.725,-136.275,-568.875,0.0,-4149.875
2026-02-03 02:00:00+00:00,3506.75,0.0,0.05,3.9,2.5,0.0,0.0,611.875,-3506.75,2.5,-611.875,3.85,-4112.275
2026-02-03 03:00:00+00:00,3521.225,0.0,0.1,0.0,3.25,0.0,0.0,641.425,-3521.225,3.25,-641.425,-0.1,-4159.5
2026-02-03 04:00:00+00:00,3482.7,0.0,0.0,24.2,3.2,7.175,0.0,799.025,-3482.7,-3.9749999999999996,-799.025,24.2,-4261.5
2026-02-03 05:00:00+00:00,3325.5,0.0,0.0,332.95,0.0,42.6,0.0,1678.65,-3325.5,-42.6,-1678.65,332.95,-4713.8
2026-02-03 06:00:00+00:00,2976.475,0.0,0.0,965.575,0.0,0.0,0.0,2790.4,-2976.475,0.0,-2790.4,965.575,-4801.3
2026-02-03 07:00:00+00:00,2879.975,0.0,0.0,1033.775,0.0,0.0,0.0,2937.575,-2879.975,0.0,-2937.575,1033.775,-4783.775
2026-02-03 08:00:00+00:00,3060.775,0.0,0.0,778.625,0.075,0.0,0.0,2586.525,-3060.775,0.075,-2586.525,778.625,-4868.6
2026-02-03 09:00:00+00:00,3145.35,0.0,0.0,516.75,1.5,0.0,0.0,2204.4,-3145.35,1.5,-2204.4,516.75,-4831.5
2026-02-03 10:00:00+00:00,3242.85,0.0,0.0,96.65,0.025,0.0,0.0,1779.65,-3242.85,0.025,-1779.65,96.65,-4925.825000000001
2026-02-03 11:00:00+00:00,3198.0,0.0,0.025,0.0,0.0,0.0,0.0,1707.175,-3198.0,0.0,-1707.175,-0.025,-4905.2
2026-02-03 12:00:00+00:00,3168.325,0.0,0.0,0.0,0.0,0.0,0.0,1683.75,-3168.325,0.0,-1683.75,0.0,-4852.075
2026-02-03 13:00:00+00:00,3224.075,0.0,0.0,5.35,0.0,0.0,0.0,1641.15,-3224.075,0.0,-1641.15,5.35,-4859.875
2026-02-03 14:00:00+00:00,3212.775,0.0,0.0,52.975,0.0,0.0,0.0,1766.05,-3212.775,0.0,-1766.05,52.975,-4925.849999999999
2026-02-03 15:00:00+00:00,3147.025,0.0,0.0,326.3,0.0,0.0,0.0,2128.025,-3147.025,0.0,-2128.025,326.3,-4948.75
2026-02-03 16:00:00+00:00,2973.7,0.0,0.0,274.725,0.0,1.275,0.0,2265.6,-2973.7,-1.275,-2265.6,274.725,-4965.849999999999
2026-02-03 17:00:00+00:00,2219.25,0.0,0.0,25.6,0.0,15.875,0.0,2706.5,-2219.25,-15.875,-2706.5,25.6,-4916.025
2026-02-03 18:00:00+00:00,1967.525,0.0,0.0,242.075,0.0,340.15,0.0,2807.125,-1967.525,-340.15,-2807.125,242.075,-4872.725
2026-02-03 19:00:00+00:00,2796.725,0.0,0.0,79.75,0.0,232.325,0.0,2189.375,-2796.725,-232.325,-2189.375,79.75,-5138.674999999999
2026-02-03 20:00:00+00:00,2785.65,0.0,0.0,34.95,0.0,647.4,0.0,1702.375,-2785.65,-647.4,-1702.375,34.95,-5100.475
2026-02-03 21:00:00+00:00,2861.65,0.0,0.0,0.0,0.0,548.1,0.0,1545.075,-2861.65,-548.1,-1545.075,0.0,-4954.825
2026-02-03 22:00:00+00:00,3127.225,0.0,0.0,0.0,0.0,517.325,0.0,1086.025,-3127.225,-517.325,-1086.025,0.0,-4730.575000000001
2026-02-03 23:00:00+00:00,3080.85,0.0,0.0,0.0,0.0,887.9,0.0,373.775,-3080.85,-887.9,-373.775,0.0,-4342.525
2026-02-04 00:00:00+00:00,2922.075,0.0,0.0,0.0,0.0,913.175,0.0,338.8,-2922.075,-913.175,-338.8,0.0,-4174.05
2026-02-04 01:00:00+00:00,2883.45,0.0,0.0,0.0,0.0,886.85,0.0,366.6,-2883.45,-886.85,-366.6,0.0,-4136.9
2026-02-04 02:00:00+00:00,2960.45,0.0,0.0,0.1,0.0,848.275,0.0,360.65,-2960.45,-848.275,-360.65,0.1,-4169.275
2026-02-04 03:00:00+00:00,2875.0,0.0,0.0,4.75,0.0,969.625,0.0,345.025,-2875.0,-969.625,-345.025,4.75,-4184.9
2026-02-04 04:00:00+00:00,3117.95,0.0,0.0,0.0,0.0,796.45,0.0,460.575,-3117.95,-796.45,-460.575,0.0,-4374.974999999999
2026-02-04 05:00:00+00:00,3285.125,0.0,0.0,57.25,0.0,367.15,0.0,1153.775,-3285.125,-367.15,-1153.775,57.25,-4748.8
2026-02-04 06:00:00+00:00,3131.125,0.0,0.0,453.2,0.0,0.0,0.0,2300.225,-3131.125,0.0,-2300.225,453.2,-4978.150000000001
2026-02-04 07:00:00+00:00,3070.375,0.0,0.0,894.15,0.0,0.0,0.0,2820.125,-3070.375,0.0,-2820.125,894.15,-4996.35
2026-02-04 08:00:00+00:00,2973.75,0.0,0.0,506.275,0.35,0.0,0.0,2570.575,-2973.75,0.35,-2570.575,506.275,-5037.700000000001
2026-02-04 09:00:00+00:00,3168.225,0.0,0.0,96.725,0.0,155.075,0.0,2029.25,-3168.225,-155.075,-2029.25,96.725,-5255.824999999999
2026-02-04 10:00:00+00:00,3268.275,0.0,0.0,0.0,0.0,294.65,0.0,1583.15,-3268.275,-294.65,-1583.15,0.0,-5146.075000000001
2026-02-04 11:00:00+00:00,3015.925,0.0,0.0,80.55,0.0,725.55,0.0,1504.325,-3015.925,-725.55,-1504.325,80.55,-5165.25
2026-02-04 12:00:00+00:00,2947.375,0.0,0.0,73.775,0.0,844.275,0.0,1450.2,-2947.375,-844.275,-1450.2,73.775,-5168.075000000001
2026-02-04 13:00:00+00:00,2816.05,0.0,0.0,74.325,0.0,1103.975,0.0,1280.225,-2816.05,-1103.975,-1280.225,74.325,-5125.925
2026-02-04 14:00:00+00:00,2803.425,0.0,0.0,27.425,0.0,655.275,0.0,1597.0,-2803.425,-655.275,-1597.0,27.425,-5028.275000000001
2026-02-04 15:00:00+00:00,3007.575,0.0,0.0,2.0,0.0,220.575,0.0,1925.15,-3007.575,-220.575,-1925.15,2.0,-5151.299999999999
2026-02-04 16:00:00+00:00,2956.65,0.0,0.0,5.725,0.0,72.4,0.0,2145.925,-2956.65,-72.4,-2145.925,5.725,-5169.25
2026-02-04 17:00:00+00:00,2569.65,0.0,0.0,0.0,0.0,387.65,0.0,2128.85,-2569.65,-387.65,-2128.85,0.0,-5086.15
2026-02-04 18:00:00+00:00,2883.85,0.0,0.0,0.5,0.0,322.025,0.0,1849.925,-2883.85,-322.025,-1849.925,0.5,-5055.3
2026-02-04 19:00:00+00:00,3079.775,0.0,0.0,2.225,0.0,433.975,0.0,1525.3,-3079.775,-433.975,-1525.3,2.225,-5036.825
2026-02-04 20:00:00+00:00,3060.8,0.0,0.0,6.075,0.0,534.1,0.0,1438.875,-3060.8,-534.1,-1438.875,6.075,-5027.7
2026-02-04 21:00:00+00:00,3141.775,0.0,0.0,0.0,0.0,265.125,0.0,1455.225,-3141.775,-265.125,-1455.225,0.0,-4862.125
2026-02-04 22:00:00+00:00,3136.725,0.0,0.0,0.0,0.0,652.525,0.0,893.7,-3136.725,-652.525,-893.7,0.0,-4682.95
2026-02-04 23:00:00+00:00,2857.975,0.0,0.0,0.0,0.0,990.625,0.0,585.9,-2857.975,-990.625,-585.9,0.0,-4434.5
2026-02-05 00:00:00+00:00,3022.4,0.0,0.0,0.0,0.0,734.725,0.0,534.6,-3022.4,-734.725,-534.6,0.0,-4291.725
2026-02-05 01:00:00+00:00,3198.875,0.0,0.0,0.0,0.0,599.85,0.0,430.375,-3198.875,-599.85,-430.375,0.0,-4229.1
2026-02-05 02:00:00+00:00,3102.55,0.0,0.0,0.0,0.0,692.375,0.0,419.725,-3102.55,-692.375,-419.725,0.0,-4214.650000000001
2026-02-05 03:00:00+00:00,3037.9,0.0,0.0,0.0,0.0,572.3,0.0,625.35,-3037.9,-572.3,-625.35,0.0,-4235.55
2026-02-05 04:00:00+00:00,3302.025,0.0,0.025,0.0,0.0,326.85,0.0,791.1,-3302.025,-326.85,-791.1,-0.025,-4420.0
2026-02-05 05:00:00+00:00,3291.175,0.0,0.0,19.95,0.0,38.6,0.0,1509.95,-3291.175,-38.6,-1509.95,19.95,-4819.775000000001
2026-02-05 06:00:00+00:00,3130.025,0.0,25.2,27.25,0.275,0.0,0.0,2051.1,-3130.025,0.275,-2051.1,2.0500000000000007,-5178.8
2026-02-05 07:00:00+00:00,2916.9,0.0,88.125,8.85,0.0,0.0,0.0,2179.775,-2916.9,0.0,-2179.775,-79.275,-5175.95
2026-02-05 08:00:00+00:00,3067.125,0.0,0.0,244.025,0.0,0.0,0.0,2231.25,-3067.125,0.0,-2231.25,244.025,-5054.35
2026-02-05 09:00:00+00:00,3070.35,0.0,0.0,216.5,7.2,0.0,0.0,2199.1,-3070.35,7.2,-2199.1,216.5,-5045.75
2026-02-05 10:00:00+00:00,3088.025,0.0,0.0,126.925,0.0,0.0,0.0,2183.05,-3088.025,0.0,-2183.05,126.925,-5144.150000000001
2026-02-05 11:00:00+00:00,3114.675,0.0,0.0,38.5,0.0,0.0,0.0,2113.35,-3114.675,0.0,-2113.35,38.5,-5189.525
2026-02-05 12:00:00+00:00,3117.95,0.0,0.0,1.8,0.0,0.0,0.0,1973.15,-3117.95,0.0,-1973.15,1.8,-5089.3
2026-02-05 13:00:00+00:00,3111.35,0.0,0.0,129.25,0.0,0.0,0.0,2103.4,-3111.35,0.0,-2103.4,129.25,-5085.5
2026-02-05 14:00:00+00:00,3068.425,0.0,0.0,403.475,0.0,0.0,0.0,2414.45,-3068.425,0.0,-2414.45,403.475,-5079.4
2026-02-05 15:00:00+00:00,3021.2,0.0,0.0,665.0,0.0,0.0,0.0,2595.675,-3021.2,0.0,-2595.675,665.0,-4951.875
2026-02-05 16:00:00+00:00,2987.95,0.0,0.0,805.3,0.0,0.0,0.0,2806.35,-2987.95,0.0,-2806.35,805.3,-4988.999999999999
2026-02-05 17:00:00+00:00,2921.075,0.0,0.0,866.225,0.0,4.9,0.0,2864.525,-2921.075,-4.9,-2864.525,866.225,-4924.275
2026-02-05 18:00:00+00:00,2944.025,0.0,0.0,929.95,0.0,0.0,0.0,2890.825,-2944.025,0.0,-2890.825,929.95,-4904.900000000001
2026-02-05 19:00:00+00:00,3031.275,0.0,0.0,774.175,0.0,0.0,0.0,2847.375,-3031.275,0.0,-2847.375,774.175,-5104.474999999999
2026-02-05 20:00:00+00:00,3164.45,0.0,0.0,329.825,0.0,36.9,0.0,2242.1,-3164.45,-36.9,-2242.1,329.825,-5113.625
2026-02-05 21:00:00+00:00,3127.85,0.0,0.025,200.375,0.0,86.55,0.0,1993.425,-3127.85,-86.55,-1993.425,200.35,-5007.474999999999
2026-02-05 22:00:00+00:00,3024.85,0.0,0.0,41.85,0.025,681.875,0.0,1150.725,-3024.85,-681.85,-1150.725,41.85,-4815.574999999999
2026-02-05 23:00:00+00:00,3133.775,0.0,0.0,254.55,0.0,341.575,0.0,1327.525,-3133.775,-341.575,-1327.525,254.55,-4548.325
2026-02-06 00:00:00+00:00,2745.3,0.0,0.0,14.35,0.0,527.625,0.0,1103.275,-2745.3,-527.625,-1103.275,14.35,-4361.85
2026-02-06 01:00:00+00:00,2637.4,0.0,0.0,43.65,0.0,745.525,0.0,929.65,-2637.4,-745.525,-929.65,43.65,-4268.925
2026-02-06 02:00:00+00:00,3287.8,0.0,0.0,174.225,0.0,120.175,0.0,993.175,-3287.8,-120.175,-993.175,174.225,-4226.925
2026-02-06 03:00:00+00:00,3203.475,0.0,0.0,120.575,0.0,346.0,0.0,833.5,-3203.475,-346.0,-833.5,120.575,-4262.400000000001
2026-02-06 04:00:00+00:00,3031.225,0.0,0.0,219.425,0.0,300.225,0.0,1225.125,-3031.225,-300.225,-1225.125,219.425,-4337.15
2026-02-06 05:00:00+00:00,2801.35,0.0,0.0,730.85,0.0,127.55,0.0,2520.9,-2801.35,-127.55,-2520.9,730.85,-4718.95
2026-02-06 06:00:00+00:00,2894.55,0.0,0.0,1099.325,9.85,0.0,0.0,2922.475,-2894.55,9.85,-2922.475,1099.325,-4707.85
2026-02-06 07:00:00+00:00,2990.95,0.0,0.0,1067.875,38.925,0.0,0.0,3042.65,-2990.95,38.925,-3042.65,1067.875,-4926.799999999999
2026-02-06 08:00:00+00:00,3019.575,0.0,0.0,1030.7,20.175,0.0,0.0,2973.175,-3019.575,20.175,-2973.175,1030.7,-4941.875
2026-02-06 09:00:00+00:00,3027.65,0.0,0.0,1134.9,0.075,0.025,0.0,3016.65,-3027.65,0.049999999999999996,-3016.65,1134.9,-4909.35
2026-02-06 10:00:00+00:00,3003.425,0.0,0.0,1071.075,4.625,0.0,0.0,3010.35,-3003.425,4.625,-3010.35,1071.075,-4938.075
2026-02-06 11:00:00+00:00,2963.95,0.0,0.0,1247.225,13.25,0.0,0.0,3134.2,-2963.95,13.25,-3134.2,1247.225,-4837.674999999999
2026-02-06 12:00:00+00:00,2868.425,0.0,0.0,1221.725,0.775,0.0,0.0,3033.5,-2868.425,0.775,-3033.5,1221.725,-4679.424999999999
2026-02-06 13:00:00+00:00,2817.175,0.0,0.0,1260.25,0.45,10.3,0.0,3132.1,-2817.175,-9.850000000000001,-3132.1,1260.25,-4698.875
2026-02-06 14:00:00+00:00,2717.075,0.0,0.0,1196.125,0.0,0.0,0.0,3147.45,-2717.075,0.0,-3147.45,1196.125,-4668.4
2026-02-06 15:00:00+00:00,2817.425,0.0,0.0,1259.775,7.05,0.0,0.0,3196.175,-2817.425,7.05,-3196.175,1259.775,-4746.775
2026-02-06 16:00:00+00:00,2850.35,0.0,0.0,1311.525,0.5,0.0,0.0,3285.825,-2850.35,0.5,-3285.825,1311.525,-4824.15
2026-02-06 17:00:00+00:00,2804.975,0.0,0.0,1283.2,11.875,0.0,0.0,3242.325,-2804.975,11.875,-3242.325,1283.2,-4752.224999999999
2026-02-06 18:00:00+00:00,2648.275,0.0,0.0,1100.175,5.725,0.0,0.0,3286.8,-2648.275,5.725,-3286.8,1100.175,-4829.175
2026-02-06 19:00:00+00:00,2807.625,0.0,0.0,763.95,4.175,0.0,0.0,2820.2,-2807.625,4.175,-2820.2,763.95,-4859.7
2026-02-06 20:00:00+00:00,2725.6,0.0,0.0,567.525,10.4,0.1,0.0,2595.825,-2725.6,10.3,-2595.825,567.525,-4743.6
2026-02-06 21:00:00+00:00,2489.0,0.0,82.4,224.425,39.65,40.325,0.0,2242.0,-2489.0,-0.6750000000000043,-2242.0,142.025,-4589.650000000001
2026-02-06 22:00:00+00:00,2354.625,0.0,34.7,30.65,1.425,392.225,0.0,1656.7,-2354.625,-390.8,-1656.7,-4.050000000000004,-4406.175
2026-02-06 23:00:00+00:00,2458.625,0.0,0.0,37.85,0.0,543.9,0.0,1209.275,-2458.625,-543.9,-1209.275,37.85,-4173.95
2026-02-07 00:00:00+00:00,1975.425,0.0,0.0,10.275,0.0,1097.5,0.0,958.0,-1975.425,-1097.5,-958.0,10.275,-4020.65
2026-02-07 01:00:00+00:00,2050.425,0.0,0.0,15.775,0.0,1151.45,0.0,752.825,-2050.425,-1151.45,-752.825,15.775,-3938.9249999999997
2026-02-07 02:00:00+00:00,2147.225,0.0,0.0,28.675,0.0,956.8,0.0,819.325,-2147.225,-956.8,-819.325,28.675,-3894.6749999999993
2026-02-07 03:00:00+00:00,2500.875,0.0,0.0,34.225,0.0,615.1,0.0,798.35,-2500.875,-615.1,-798.35,34.225,-3880.1
2026-02-07 04:00:00+00:00,2742.35,0.0,0.0,28.7,0.0,418.5,0.0,786.425,-2742.35,-418.5,-786.425,28.7,-3918.575
2026-02-07 05:00:00+00:00,2748.55,0.0,0.025,21.9,0.025,530.5,0.0,787.5,-2748.55,-530.475,-787.5,21.875,-4044.65
2026-02-07 06:00:00+00:00,2432.65,0.0,0.0,321.55,0.0,253.825,0.0,1769.45,-2432.65,-253.825,-1769.45,321.55,-4134.375
2026-02-07 07:00:00+00:00,2584.675,0.0,0.0,914.175,0.0,31.525,0.0,2565.9,-2584.675,-31.525,-2565.9,914.175,-4267.925
2026-02-07 08:00:00+00:00,2533.95,0.0,0.0,1060.775,0.0,0.1,0.0,2951.9,-2533.95,-0.1,-2951.9,1060.775,-4425.174999999999
2026-02-07 09:00:00+00:00,2939.175,0.0,0.0,853.525,0.0,0.0,0.0,2499.075,-2939.175,0.0,-2499.075,853.525,-4584.725
2026-02-07 10:00:00+00:00,3052.2,0.0,0.0,234.975,0.0,63.825,0.0,1801.6,-3052.2,-63.825,-1801.6,234.975,-4682.65
2026-02-07 11:00:00+00:00,2992.95,0.0,0.0,55.5,0.0,495.225,0.0,1231.825,-2992.95,-495.225,-1231.825,55.5,-4664.5
2026-02-07 12:00:00+00:00,2940.125,0.0,0.0,58.875,0.0,816.375,0.0,962.775,-2940.125,-816.375,-962.775,58.875,-4660.4
2026-02-07 13:00:00+00:00,3118.075,0.0,0.0,188.475,0.0,322.6,0.0,1262.4,-3118.075,-322.6,-1262.4,188.475,-4514.599999999999
2026-02-07 14:00:00+00:00,3067.375,0.0,0.0,672.45,0.0,0.0,0.0,1997.375,-3067.375,0.0,-1997.375,672.45,-4392.3
2026-02-07 15:00:00+00:00,2853.675,0.0,0.0,1406.4,0.0,0.05,0.0,2947.1,-2853.675,-0.05,-2947.1,1406.4,-4394.425000000001
2026-02-07 16:00:00+00:00,2744.425,0.0,0.0,1863.975,0.0,0.0,0.0,3394.3,-2744.425,0.0,-3394.3,1863.975,-4274.75
2026-02-07 17:00:00+00:00,2815.475,0.0,0.0,1857.35,0.0,0.05,0.0,3320.525,-2815.475,-0.05,-3320.525,1857.35,-4278.700000000001
2026-02-07 18:00:00+00:00,2489.725,0.0,0.0,1571.825,0.0,0.075,0.0,3267.9,-2489.725,-0.075,-3267.9,1571.825,-4185.875
2026-02-07 19:00:00+00:00,2892.5,0.0,0.0,1182.725,0.0,0.025,0.0,2660.15,-2892.5,-0.025,-2660.15,1182.725,-4369.950000000001
2026-02-07 20:00:00+00:00,3047.3,0.0,0.0,538.35,0.0,0.0,0.0,1887.725,-3047.3,0.0,-1887.725,538.35,-4396.674999999999
2026-02-07 21:00:00+00:00,2974.475,0.0,0.0,362.225,0.0,46.95,0.0,1661.175,-2974.475,-46.95,-1661.175,362.225,-4320.374999999999
2026-02-07 22:00:00+00:00,3169.35,0.0,0.0,153.5,0.025,4.175,0.0,1172.65,-3169.35,-4.1499999999999995,-1172.65,153.5,-4192.65
2026-02-07 23:00:00+00:00,2963.4,0.0,0.0,242.0,0.1,267.45,0.0,1134.95,-2963.4,-267.34999999999997,-1134.95,242.0,-4123.7
2026-02-08 00:00:00+00:00,2549.8,0.0,0.0,37.5,0.0,575.925,0.0,957.075,-2549.8,-575.925,-957.075,37.5,-4045.3
2026-02-08 01:00:00+00:00,2520.775,0.0,0.0,17.675,0.0,536.825,0.0,945.325,-2520.775,-536.825,-945.325,17.675,-3985.25
2026-02-08 02:00:00+00:00,2820.9,0.0,0.0,0.0,0.0,292.625,0.0,823.175,-2820.9,-292.625,-823.175,0.0,-3936.7
2026-02-08 03:00:00+00:00,3293.725,0.0,0.0,115.95,0.0,0.0,0.0,758.425,-3293.725,0.0,-758.425,115.95,-3936.2
2026-02-08 04:00:00+00:00,3277.75,0.0,0.0,246.475,0.0,0.0,0.0,933.825,-3277.75,0.0,-933.825,246.475,-3965.1
2026-02-08 05:00:00+00:00,3293.15,0.0,0.0,353.675,0.0,1.125,0.0,1070.525,-3293.15,-1.125,-1070.525,353.675,-4011.125
2026-02-08 06:00:00+00:00,3166.725,0.0,0.0,527.225,4.4,0.0,0.0,1434.3,-3166.725,4.4,-1434.3,527.225,-4069.4
2026-02-08 07:00:00+00:00,3155.475,0.0,0.0,495.6,7.175,0.0,0.0,1535.7,-3155.475,7.175,-1535.7,495.6,-4188.4
2026-02-08 08:00:00+00:00,3129.5,0.0,0.0,75.675,13.125,0.0,0.0,1252.875,-3129.5,13.125,-1252.875,75.675,-4293.575
2026-02-08 09:00:00+00:00,3055.425,0.0,0.0,2.95,8.05,1.175,0.0,1345.6,-3055.425,6.875000000000001,-1345.6,2.95,-4391.2
2026-02-08 10:00:00+00:00,2941.7,0.0,0.0,3.175,0.0,228.125,0.0,1326.275,-2941.7,-228.125,-1326.275,3.175,-4492.925
2026-02-08 11:00:00+00:00,3204.35,0.0,0.0,0.0,0.0,272.5,0.0,1044.1,-3204.35,-272.5,-1044.1,0.0,-4520.95
2026-02-08 12:00:00+00:00,3124.15,0.0,0.0,30.15,0.0,419.2,0.0,989.2,-3124.15,-419.2,-989.2,30.15,-4502.400000000001
2026-02-08 13:00:00+00:00,3097.85,0.0,0.0,42.85,0.0,488.15,0.0,982.675,-3097.85,-488.15,-982.675,42.85,-4525.825
2026-02-08 14:00:00+00:00,3060.9,0.0,0.0,8.65,1.075,167.9,0.0,1342.65,-3060.9,-166.82500000000002,-1342.65,8.65,-4561.725
2026-02-08 15:00:00+00:00,3040.875,0.0,0.0,280.65,2.4,0.0,0.0,1857.5,-3040.875,2.4,-1857.5,280.65,-4615.325000000001
2026-02-08 16:00:00+00:00,2069.2,0.0,0.0,187.35,0.0,0.0,0.0,2529.35,-2069.2,0.0,-2529.35,187.35,-4411.199999999999
2026-02-08 17:00:00+00:00,1836.925,0.0,5.575,15.6,0.0,0.0,0.0,2621.675,-1836.925,0.0,-2621.675,10.024999999999999,-4448.575000000001
2026-02-08 18:00:00+00:00,2283.4,0.0,0.0,359.85,0.0,0.0,0.0,2500.525,-2283.4,0.0,-2500.525,359.85,-4424.075
2026-02-08 19:00:00+00:00,2978.925,0.0,13.25,430.125,0.425,0.0,0.0,2068.5,-2978.925,0.425,-2068.5,416.875,-4630.125
2026-02-08 20:00:00+00:00,3090.95,0.0,30.775,345.325,7.775,0.0,0.0,1805.65,-3090.95,7.775,-1805.65,314.55,-4574.275
2026-02-08 21:00:00+00:00,3091.175,0.0,0.0,194.05,3.175,106.525,0.0,1437.95,-3091.175,-103.35000000000001,-1437.95,194.05,-4438.425
2026-02-08 22:00:00+00:00,2944.175,0.0,0.0,21.125,0.05,510.875,0.0,866.175,-2944.175,-510.825,-866.175,21.125,-4300.05
2026-02-08 23:00:00+00:00,2804.575,0.0,0.0,125.95,0.0,521.85,0.0,806.875,-2804.575,-521.85,-806.875,125.95,-4007.3499999999995
2026-02-09 00:00:00+00:00,2729.2,0.0,0.0,68.925,0.0,556.925,0.0,784.9,-2729.2,-556.925,-784.9,68.925,-4002.1
2026-02-09 01:00:00+00:00,2750.9,0.0,0.0,65.85,0.0,304.625,0.0,838.125,-2750.9,-304.625,-838.125,65.85,-3827.8
2026-02-09 02:00:00+00:00,2767.55,0.0,14.675,46.15,0.0,232.925,0.0,837.075,-2767.55,-232.925,-837.075,31.474999999999998,-3806.0750000000003
2026-02-09 03:00:00+00:00,2884.775,0.0,0.775,124.475,4.7,243.375,0.0,868.775,-2884.775,-238.675,-868.775,123.69999999999999,-3868.5250000000005
2026-02-09 04:00:00+00:00,3042.525,0.0,0.0,520.95,0.0,138.45,0.0,1388.55,-3042.525,-138.45,-1388.55,520.95,-4048.575
2026-02-09 05:00:00+00:00,2979.625,0.0,0.0,1407.9,1.4,0.0,0.0,2650.95,-2979.625,1.4,-2650.95,1407.9,-4221.275
2026-02-09 06:00:00+00:00,2828.55,0.0,0.0,1167.175,0.975,0.0,0.0,2891.05,-2828.55,0.975,-2891.05,1167.175,-4551.45
2026-02-09 07:00:00+00:00,2984.825,0.0,0.0,983.025,0.0,0.0,0.0,2728.65,-2984.825,0.0,-2728.65,983.025,-4730.450000000001
2026-02-09 08:00:00+00:00,2955.9,0.0,0.0,832.35,1.875,0.0,0.0,2584.35,-2955.9,1.875,-2584.35,832.35,-4706.025
2026-02-09 09:00:00+00:00,2965.425,0.0,0.0,958.625,0.55,0.0,0.0,2614.575,-2965.425,0.55,-2614.575,958.625,-4620.825
2026-02-09 10:00:00+00:00,2960.3,0.0,0.0,1059.525,0.0,0.0,0.0,2680.575,-2960.3,0.0,-2680.575,1059.525,-4581.35
2026-02-09 11:00:00+00:00,2949.25,0.0,0.0,1087.325,0.0,0.0,0.0,2756.875,-2949.25,0.0,-2756.875,1087.325,-4618.8
2026-02-09 12:00:00+00:00,2933.775,0.0,0.0,1182.325,0.0,0.0,0.0,2769.175,-2933.775,0.0,-2769.175,1182.325,-4520.625000000001
